arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,tuning,threshold_k6,6,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k7,7,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k8,8,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k9,9,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k10,10,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k11,11,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k12,12,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k13,13,False,48,0,4,1.5473934789662787,1.247052212218536,1.9200692282864569,1.5056876516361917,2.4501389793357586,2.942513368983957,12,0.25
raw,tuning,threshold_k14,14,False,48,0,4,1.2188955180015666,1.0628454361452455,1.3978573302179331,1.0,1.7708496629770147,2.308427454387489,3,0.0625
raw,tuning,threshold_k15,15,False,48,0,4,1.0757734957233287,1.0133198677784583,1.1420763086763126,1.0,1.4105758722953836,1.8205499276411,0,0.0
raw,tuning,threshold_k16,16,True,48,0,4,1.036723804966146,1.0,1.1054032071786466,1.0,1.0590195487200484,1.6766877637130801,0,0.0
raw,validation_reused,threshold_k6,6,False,17,6,9,1.1755946831310742,1.1020311601453328,1.2545942761371303,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k7,7,False,17,6,9,1.1755946831310742,1.0966545999217892,1.2534147904369983,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k8,8,False,17,6,9,1.1755946831310742,1.0939352283023769,1.2584085714395112,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k9,9,False,17,6,9,1.1755946831310742,1.09727151999828,1.2539230467775069,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k10,10,False,17,6,9,1.1755946831310742,1.0964343783794261,1.2555749125600597,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k11,11,False,17,6,9,1.1755946831310742,1.096534802732708,1.2525754379706044,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k12,12,False,17,6,9,1.1755946831310742,1.096162300999186,1.250847507756946,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k13,13,False,17,6,9,1.1755946831310742,1.0985114947856074,1.2536300282573918,1.0901666122182294,1.5855900563946541,1.5952254641909813,0,0.0
raw,validation_reused,threshold_k14,14,False,17,6,9,1.0460497179563426,1.0203809938129127,1.0793917100090322,1.0,1.1468443597333422,1.2243035542747358,0,0.0
raw,validation_reused,threshold_k15,15,False,17,6,9,1.0135776495210653,1.0,1.0317575358552995,1.0,1.0,1.2576779026217229,0,0.0
raw,validation_reused,threshold_k16,16,True,17,6,9,1.073336101870502,1.0252308155564263,1.1430857632484301,1.0,1.2940177530967214,1.5401498779084453,0,0.0
cm,tuning,threshold_k6,6,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k7,7,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k8,8,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k9,9,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k10,10,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k11,11,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k12,12,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k13,13,False,48,0,4,1.4573402407736191,1.2135353795555677,1.7501266243724376,1.4112764179263402,2.291015639290287,2.4946236559139785,10,0.20833333333333334
cm,tuning,threshold_k14,14,False,48,0,4,1.1785136389145499,1.0470566469565088,1.3264749344218663,1.0,1.6265489470533823,2.397196261682243,1,0.020833333333333332
cm,tuning,threshold_k15,15,False,48,0,4,1.0645124755990445,1.013172120291052,1.1184543948766357,1.0,1.3299497192111793,1.854521625163827,0,0.0
cm,tuning,threshold_k16,16,True,48,0,4,1.0307090322745434,1.0,1.0829981166867007,1.0,1.0736090953072086,1.5875415784699123,0,0.0
cm,validation_reused,threshold_k6,6,False,23,0,12,1.1487249341791175,1.0922239715985613,1.210390619441033,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k7,7,False,23,0,12,1.1487249341791175,1.0943228408733692,1.2031359489378497,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k8,8,False,23,0,12,1.1487249341791175,1.0900242142397139,1.2051823411729923,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k9,9,False,23,0,12,1.1487249341791175,1.0953155241256534,1.2089328125744285,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k10,10,False,23,0,12,1.1487249341791175,1.0928570809361422,1.2071429146629349,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k11,11,False,23,0,12,1.1487249341791175,1.0916400496353298,1.2111818589147698,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k12,12,False,23,0,12,1.1487249341791175,1.0918104955464907,1.2068404925199105,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k13,13,False,23,0,12,1.1487249341791175,1.092986535488267,1.207393868784066,1.0866540164452878,1.4705336389002857,1.6090604026845639,0,0.0
cm,validation_reused,threshold_k14,14,False,23,0,12,1.0386029811443527,1.0213696471735818,1.0614868977157559,1.0,1.1207167716507018,1.1435562805872757,0,0.0
cm,validation_reused,threshold_k15,15,False,23,0,12,1.0008004090989198,1.0,1.003071715692324,1.0,1.0,1.0185724067100308,0,0.0
cm,validation_reused,threshold_k16,16,True,23,0,12,1.0712846586059377,1.0254600645736294,1.138455171601148,1.0,1.2373222136895672,2.1743688865460085,1,0.043478260869565216
