arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,validation_reused,threshold_k6,6,False,17,6,9,1.1028063267772017,1.0391318556771216,1.1783520952040378,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k7,7,False,17,6,9,1.1028063267772017,1.034824542325862,1.1811449478777591,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k8,8,False,17,6,9,1.1028063267772017,1.0324468923755434,1.184462720477746,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k9,9,False,17,6,9,1.1028063267772017,1.0374639775318775,1.1806962797179978,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k10,10,False,17,6,9,1.1028063267772017,1.0358613391073432,1.1806249946158909,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k11,11,False,17,6,9,1.1028063267772017,1.0340232468628106,1.1783555247026727,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k12,12,False,17,6,9,1.1028063267772017,1.0355279454291162,1.1793486488844915,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k13,13,False,17,6,9,1.1028063267772017,1.0352555279902191,1.1763015790514675,1.0,1.4069153074042,1.4694360640519843,0,0.0
raw,validation_reused,threshold_k14,14,False,17,6,9,1.0017593942035825,1.0,1.007067237922523,1.0,1.0,1.0303344113945228,0,0.0
raw,validation_reused,threshold_k15,15,False,17,6,9,1.0414864807616733,1.017482756299256,1.0681620279715724,1.0,1.1293268215549297,1.1807326704855854,0,0.0
raw,validation_reused,threshold_k16,16,True,17,6,9,1.152446008612166,1.0871495347344167,1.242987356893613,1.085122636298464,1.5366409034410689,1.6317126987348982,0,0.0
cm,tuning,threshold_k6,6,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k7,7,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k8,8,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k9,9,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k10,10,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k11,11,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k12,12,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k13,13,False,48,0,4,1.3446109559909234,1.1153766307632202,1.6209579554609075,1.2601115380108827,2.0613020921892833,2.5800246319863938,6,0.125
cm,tuning,threshold_k14,14,False,48,0,4,1.1378623595560666,1.016505396200498,1.273707699077599,1.0,1.5488648031466101,2.5800246319863938,1,0.020833333333333332
cm,tuning,threshold_k15,15,False,48,0,4,1.0737052421500644,1.0206753006174287,1.1122003682074901,1.0,1.3302670551287827,1.8922413793103448,0,0.0
cm,tuning,threshold_k16,16,True,48,0,4,1.0977712696644288,1.0030635053972177,1.2505075903838676,1.0,1.3691986139673689,2.097113133524566,2,0.041666666666666664
cm,validation_reused,threshold_k6,6,False,23,0,12,1.0670962698824782,1.0298028194351907,1.1064193543862484,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k7,7,False,23,0,12,1.0670962698824782,1.0299232304693486,1.1056265609370586,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k8,8,False,23,0,12,1.0670962698824782,1.0319158167230895,1.1062071733790624,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k9,9,False,23,0,12,1.0670962698824782,1.0312317181978563,1.1071831409346988,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k10,10,False,23,0,12,1.0670962698824782,1.0285453824506599,1.1051148226976562,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k11,11,False,23,0,12,1.0670962698824782,1.0297890757440777,1.1082634231846837,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k12,12,False,23,0,12,1.0670962698824782,1.0320229838711261,1.1078539346760272,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k13,13,False,23,0,12,1.0670962698824782,1.0300003255560466,1.1073602243872624,1.0,1.273988893960049,1.31022685013016,0,0.0
cm,validation_reused,threshold_k14,14,False,23,0,12,1.0075234266687267,1.0,1.0308894418954297,1.0,1.0,1.1881424693381861,0,0.0
cm,validation_reused,threshold_k15,15,False,23,0,12,1.0731995209432148,1.0487608375551067,1.1053773277754855,1.0,1.1780777578307053,1.26528777635666,0,0.0
cm,validation_reused,threshold_k16,16,True,23,0,12,1.1834831449582146,1.125017529308926,1.2403585458682913,1.1506397886174033,1.5497358370398273,1.6588155280528325,0,0.0
