arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
cm,tuning,threshold_k6,6,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k7,7,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k8,8,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k9,9,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k10,10,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k11,11,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k12,12,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k13,13,False,48,0,4,1.3342487648972747,1.0887456565005789,1.6351107864364243,1.2321678340110838,2.1522004663103163,2.8227598123920017,8,0.16666666666666666
cm,tuning,threshold_k14,14,False,48,0,4,1.132773553730943,1.0160796477395866,1.2628694284811592,1.0,1.4920171162260607,2.8227598123920017,1,0.020833333333333332
cm,tuning,threshold_k15,15,False,48,0,4,1.089380467830225,1.026801843051701,1.1415432035095698,1.0,1.4596546157704564,1.8368656618179424,0,0.0
cm,tuning,threshold_k16,16,True,48,0,4,1.133436422313474,1.005849792401877,1.3477677963827208,1.0,1.5325738749899902,2.3918876978537496,3,0.0625
cm,held_out,threshold_k6,6,False,23,0,12,1.0464227150991903,1.015225975116599,1.0795233227303367,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k7,7,False,23,0,12,1.0464227150991903,1.0168406950154103,1.0808065098601747,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k8,8,False,23,0,12,1.0464227150991903,1.0152284756629861,1.0816428426526248,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k9,9,False,23,0,12,1.0464227150991903,1.0158600190390719,1.0799804311519123,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k10,10,False,23,0,12,1.0464227150991903,1.0159959578507227,1.0794535968293926,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k11,11,False,23,0,12,1.0464227150991903,1.015186110732554,1.0810463945495512,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k12,12,False,23,0,12,1.0464227150991903,1.0154033206836173,1.0808758755330987,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k13,13,False,23,0,12,1.0464227150991903,1.0143970171658176,1.0794023320518398,1.0,1.2004395387510716,1.2770775475325786,0,0.0
cm,held_out,threshold_k14,14,False,23,0,12,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0
cm,held_out,threshold_k15,15,False,23,0,12,1.1038750698896567,1.0691161239154086,1.1516698867988133,1.024940808097165,1.2449470897633983,1.377647858039813,0,0.0
cm,held_out,threshold_k16,16,True,23,0,12,1.2270581047812994,1.1555563117873833,1.2965104062425699,1.2093669691089317,1.645832712278439,1.689305147454673,0,0.0
