schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
round_robin,live_k=8/family=impeqv_dom,16,0.9559590650950475,0.9914747256941353,0.9109100636288366,0.9898675789339326,formula,0.09103480965024448,15,16
round_robin,live_k=8/family=mixed,16,0.8873648477585668,0.9119682831273866,0.8255210275662828,0.9412930523918408,formula,0.1342874207436191,15,16
round_robin,live_k=8/shape=tree,32,0.9367022296813377,0.959356212727128,0.9096502624433338,0.9611106618646805,formula,0.07758940637953594,31,32
round_robin,live_k=8/shape=shared,32,0.8104322460417529,0.8655393649190523,0.7560388011964161,0.8638666189991464,formula,0.19577626384336588,31,32
round_robin,live_k=12,64,0.8701014202623647,0.8924718822906071,0.8525919278163181,0.8880571575944344,stratified_by_cell,0.1313222011615577,63,64
round_robin,live_k=12/family=xor_dom,16,0.773381482120525,0.7653138498125621,0.7343371053751826,0.8153477923163998,formula,0.10937721839324789,15,16
round_robin,live_k=12/family=andor_dom,16,0.8683584029047848,0.8695223418295722,0.8432103747496955,0.8950060133971375,formula,0.06496856941653957,15,16
round_robin,live_k=12/family=impeqv_dom,16,0.956085305981662,0.97808923962214,0.9247179670760328,0.9834279578686169,formula,0.06449181285324407,15,16
round_robin,live_k=12/family=mixed,16,0.8926682459695633,0.9433626420655139,0.818684595076283,0.9566471317831271,formula,0.16462078061489677,15,16
round_robin,live_k=12/shape=tree,32,0.9166689430361037,0.9439045995449836,0.8848161919975861,0.9474970693416057,formula,0.10178837839992043,31,32
round_robin,live_k=12/shape=shared,32,0.8258995652618789,0.8356456861129415,0.7877515592755104,0.8641985739055333,formula,0.13811101883860788,31,32
round_robin,live_k=16,64,0.9278439506717677,0.9418994317225419,0.9090666373008148,0.9440293175150127,stratified_by_cell,0.11163423594034141,63,64
round_robin,live_k=16/family=xor_dom,16,0.8281138316569336,0.8601780801875879,0.7639882808728178,0.87525709709342,formula,0.14853279631248076,15,16
round_robin,live_k=16/family=andor_dom,16,0.9371721079170273,0.9390168307692147,0.9095749378451908,0.966699505816194,formula,0.06506276047577969,15,16
round_robin,live_k=16/family=impeqv_dom,16,1.0012805749585418,1.0132218833348494,0.977857840123666,1.0172867955914855,formula,0.04451818257182978,15,16
round_robin,live_k=16/family=mixed,16,0.9537500600606781,0.9458755413209854,0.9280982410923736,0.979224689551958,formula,0.05627621712829261,15,16
round_robin,live_k=16/shape=tree,32,0.9608456156192401,0.9725178107168494,0.9355356261203305,0.9841951935055221,formula,0.07429604680474358,31,32
round_robin,live_k=16/shape=shared,32,0.8959757767571949,0.9130318377548237,0.855672270085894,0.929903151394486,formula,0.13147117944307815,31,32
round_robin,family=xor_dom/shape=tree,24,0.8413276120431009,0.8511616826201224,0.812688536681331,0.8698126137944586,formula,0.08871832776720133,23,24
round_robin,family=xor_dom/shape=shared,24,0.7329741824827679,0.7644809384974177,0.6725718253240571,0.7872118629974432,formula,0.19607276799741766,23,24
round_robin,family=andor_dom/shape=tree,24,0.947036709782398,0.9510117721834487,0.9272528198330011,0.9676410039442401,formula,0.05327836864334137,23,24
round_robin,family=andor_dom/shape=shared,24,0.8569934309515128,0.8736748149819242,0.8332398455405189,0.8796604758937232,formula,0.07012508778276677,23,24
round_robin,family=impeqv_dom/shape=tree,24,0.9884571342332765,0.9964292163429144,0.9767676464137676,0.9993313266307182,formula,0.0294071054921754,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.953608206643093,0.9896580003240079,0.9158947951991793,0.9848895326624498,formula,0.09415473297203283,23,24
round_robin,family=mixed/shape=tree,24,0.9825027679400086,0.9893448956505397,0.964806914995698,0.9992164726350204,formula,0.04405925658346491,23,24
round_robin,family=mixed/shape=shared,24,0.8442754109099668,0.9019058348540993,0.797676094392969,0.8887346990604614,formula,0.14069502855538285,23,24
