corpus,role,id,seed,truth_sha256_expected,source_circuit_sha256,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,node_count_cold_ns_median,node_count_warm_ns_median,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
b2,held_out,b2-k16-mixed-shared-1-ee24b1b1bb48,7410857442308306875,c1e3d8599b12aecc02b1037e39548ef97c9b307728c1dd11c2724784ceae6cb0,,mixed,16,41,77,33,5349.0,150.0,17,39,32,6,38,54,46,28323.0,36227.0,18685.0,998,305407.0,300705.4328918457,17844.14052963257,24095.17765045166,72538.85269165039,60215.59238433838,30777.0,36778.0,ok,42791.6,37138.8,35680.4,23762.2,31228.0,361992.0,0.8678993073406931,0.6659734756336813,1.3141880802282617,c1e3d8599b12aecc02b1037e39548ef97c9b307728c1dd11c2724784ceae6cb0,True,8192,131072,630784,40960,49152,8388608,5,5,ee24b1b1bb4825011fe7d41a9efa2bb7
b2,held_out,b2-k16-mixed-shared-2-bc31f42a45c2,8112298265698936930,7a725401fb035c3469721894db466607939804371e65638031032201203731b2,,mixed,16,44,96,34,5710.0,160.0,18,51,39,7,50,107,76,28122.0,41617.0,24265.0,1073,335202.0,330090.5227661133,19088.387489318848,28394.16265487671,79147.51768112183,67055.22537231445,34725.0,56225.0,ok,105638.0,47997.0,47598.4,26342.8,33883.0,381137.0,0.4543535470190651,0.5534387710511277,1.2862338096178083,7a725401fb035c3469721894db466607939804371e65638031032201203731b2,True,8192,131072,786432,32768,57344,8388608,5,5,bc31f42a45c2f54a8b39ca80550f8c5f
b2,held_out,b2-k16-mixed-shared-3-8dda327e304f,5943071947396413043,5a5dd23628309d8254036753447cc7855664935af517dc86b3a9c8b57d120b9f,,mixed,16,46,85,39,6091.0,180.0,23,50,40,9,42,70,56,33292.0,40986.0,20358.0,1133,342777.0,337645.41149139404,17300.24814605713,27127.56395339966,78894.19794082642,64142.048358917236,36728.0,37359.0,ok,64628.0,42286.4,44440.4,28723.4,36238.0,421162.0,0.6543046357615895,0.6463353165138027,1.2616194461658439,5a5dd23628309d8254036753447cc7855664935af517dc86b3a9c8b57d120b9f,True,8192,131072,696320,40960,73728,8388608,5,5,8dda327e304f66ada6c383e414f2a5f7
b2,held_out,b2-k16-mixed-shared-4-8dafe13fc96b,4257770961390699927,2b01e9e55fa763957fceaf6cf7170bb8e75ab3237ef34252d83ab4a5e9c39ccc,,mixed,16,41,69,32,5541.0,160.0,16,45,35,8,34,68,51,27631.0,36016.0,18565.0,1001,311439.0,306822.35956192017,17434.358596801758,25779.008865356445,71465.96908569336,63374.63855743408,32560.0,31959.0,ok,78551.8,35117.2,46658.6,23615.8,31708.0,430879.0,0.4470578650011839,0.5061403471171445,1.3426604222596736,2b01e9e55fa763957fceaf6cf7170bb8e75ab3237ef34252d83ab4a5e9c39ccc,True,8192,131072,565248,49152,65536,8388608,5,5,8dafe13fc96bfdcb0f894634ae107e89
epfl,held_out,epfl-arithmetic-adder-po3-e22ec7119f,,5f85ccec0d99b17c1f1e24b9cc46ce3319945912648ce0a7842f2114eafcb741,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,8,42,89,41,6211.0,171.0,33,53,34,6,61,95,61,29244.0,28754.0,17523.0,956,242190.0,237636.2681388855,13671.815395355225,15027.821063995361,72263.18120956421,25376.67751312256,42099.0,43841.0,ok,6661.17,26245.22,5213.07,14639.87,13515.0,260213.0,3.940031556017937,2.8083010586851898,2.592522256558995,d37f25665cce1aecebbf013f996122f7faa349f58412e2d981ca965024688b71,True,32,256,2848,192,192,8388608,100,5,e22ec7119ffd1636eadffc9fcfcb4843
epfl,held_out,epfl-arithmetic-adder-po4-ed17ac917c,,7438036983e270a3aae7df9a97a7adb27b08600271f54b1528fb7c79033c2900,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,10,54,117,53,7795.0,170.0,43,69,44,8,81,127,81,37580.0,45404.0,21519.0,1222,302932.0,297918.9157485962,16041.100025177002,19095.83806991577,89436.76948547363,33542.513847351074,46326.0,53168.0,ok,9229.34,34031.58,6728.9,18719.74,15228.0,326817.0,3.6873254208860007,2.781991112960514,2.2630742023213304,9a8a466dc0641128100f47db630673764e5e229088ba532115734e5c0b50116e,True,128,1280,14976,896,1024,8388608,50,5,ed17ac917c28511b926f91df0f41f4cd
epfl,held_out,epfl-arithmetic-adder-po5-d8df03f32b,,cc1392ab2872a16263358c49d54f6f6a042ee879c568ff666eff15a4b702977b,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,12,66,145,65,9858.0,181.0,53,85,54,10,101,159,101,44402.0,51947.0,24746.0,1490,366720.0,361025.333404541,18224.120140075684,24192.03519821167,106483.69789123535,42028.725147247314,54140.0,61604.0,ok,21686.25,43011.35,13774.05,23288.2,23022.0,395574.0,1.9833465905815897,1.690730032198228,1.671403835473227,74d4ee5fb9d13f31a6dfc7bac9fa55de70a4b7638a656bf599d73d6e44730939,True,512,6144,74240,4096,5120,8388608,20,5,d8df03f32bb4ff5aac640b5056423024
epfl,held_out,epfl-arithmetic-adder-po6-5e5f8d2bf9,,ed2f865d4c1d045128523bd100e5c1052d90c4ffdde819b5e6e720ddda2ec6d0,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,14,78,173,77,11772.0,151.0,63,101,64,12,121,191,121,51676.0,56765.0,29024.0,1758,429046.0,422336.1611366272,20988.285541534424,27656.55517578125,128239.39323425293,52809.715270996094,64390.0,73716.0,ok,63007.0,53453.2,36213.2,30264.2,46597.0,484940.0,0.8483692288158459,0.8357228855776347,1.2867407464681389,4026f35c42e8009977267920e6c482465bf0766b5520545ad580edb8824305db,True,2048,28672,354304,18432,24576,8388608,5,5,5e5f8d2bf9194aa08af98cde3140bffc
epfl,held_out,epfl-arithmetic-adder-po7-7187a359bb,,9d28057f0e1c91056edd5e0780e22fabb109924591d348fee488088f94b03a13,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,16,90,201,89,12894.0,170.0,73,117,74,14,141,223,141,64760.0,62096.0,35486.0,2026,502533.0,495202.83937454224,22888.18359375,31784.17682647705,149399.0421295166,65743.92318725586,72714.0,83685.0,ok,227133.6,89838.6,120583.8,47001.2,56154.0,634588.0,0.39553196885005126,0.3897803850931883,1.1947354535628878,f9ca67460fd30b4ae937350951e78284923dca2986c7337f607e05d6400cd51c,True,8192,131072,1646592,81920,114688,8388608,5,5,7187a359bb715a036d7885a01c0f65a1
epfl,held_out,epfl-arithmetic-adder-internal23-c8f7e7c3d1,,8c303820e642d3085b45ccf82e502f884e33901014b7355ce9947a191d911173,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,8,37,43,35,5471.0,180.0,27,45,29,7,29,45,29,24235.0,27992.0,16300.0,844,206523.0,202670.69339752197,10967.254638671875,13425.946235656738,61556.69689178467,18700.95729827881,32580.0,17553.0,ok,3566.72,12891.43,4349.58,12514.03,16360.0,225588.0,3.614365579580119,2.877066291458026,3.761282698559401,6f04de1da7d877a6e57501a9c4c81c4cacf0e3048dba20d26c3fb349764e08b2,True,32,256,1376,160,224,8388608,100,5,c8f7e7c3d152396e9e07dab9ad5b9c81
epfl,held_out,epfl-arithmetic-adder-internal59-0da2adafe4,,314c7a0e9d6ef2861621e1abd2ac969b70fafecc64f84c17e6e40dabd4aec203,60a28c90dc413ab479e07aba13185ae71ab7ffd3fd256c5e631212ee46170bcd,adder.aig,16,86,100,85,13085.0,170.0,69,111,70,16,70,111,70,57156.0,61724.0,32591.0,1932,480713.0,473707.914352417,20511.4483833313,29556.453227996826,142917.03701019287,62830.74617385864,70020.0,46577.0,ok,112749.4,44011.8,115392.2,45859.2,54261.0,729705.0,0.3903506360122538,0.39742027624050846,1.183208603726188,5df178d38710a83349fc826afce8a0ad16747fc3552c986fc861bf670bf13ad0,True,8192,131072,819200,73728,131072,8388608,5,5,0da2adafe4073aa50a8272d1609ccc0e
epfl,held_out,epfl-arithmetic-bar-internal12-c0943537bc,,8c8c379a4908901531f2f5d87fbfdb999cc6f4d090cf41d953e14297a29dedec,28a3d895fe2821d4dcd04230751a059cb31ff5e28285a61ff7778cf71fb61da3,bar.aig,8,30,38,23,3787.0,150.0,15,31,22,8,24,35,24,17542.0,28132.0,13955.0,701,185344.0,181712.21017837524,12576.580047607422,14051.79500579834,49486.75632476807,18790.364265441895,21650.0,15849.0,ok,2950.98,11757.83,2897.28,9708.92,11952.0,200342.0,3.9843814597184664,3.351046498785067,4.125248508946322,767151bfa5326f9428f125559a3cf78cf0de04049476538d2e2620e7e94ee974,True,32,256,1216,160,256,8388608,100,5,c0943537bc142f4bbb73ea82b186df6e
