arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,tuning,threshold_k6,6,False,80,0,4,1.9548311571708241,1.7345325191870302,2.0322192496648204,1.4281815897200494,4.319642912440124,5.850939863369903,39,0.4875
raw,tuning,threshold_k7,7,False,80,0,4,1.6804598782573037,1.4526740142908987,1.7731109492592594,1.0,4.118836423291874,5.850939863369903,31,0.3875
raw,tuning,threshold_k8,8,False,80,0,4,1.4588110319968974,1.224683502435953,1.5600793853157942,1.0,3.8087304613300135,4.519265858991008,23,0.2875
raw,tuning,threshold_k9,9,False,80,0,4,1.270568068077803,1.1015252495467929,1.3324955368435611,1.0,3.601808849389288,4.208219878413372,15,0.1875
raw,tuning,threshold_k10,10,False,80,0,4,1.270568068077803,1.1015252495467929,1.3324955368435611,1.0,3.601808849389288,4.208219878413372,15,0.1875
raw,tuning,threshold_k11,11,False,80,0,4,1.1107425083989242,1.0326252817419228,1.1538075911685566,1.0,1.265312514981561,3.964944321842579,7,0.0875
raw,tuning,threshold_k12,12,False,80,0,4,1.1107425083989242,1.0326252817419228,1.1538075911685566,1.0,1.265312514981561,3.964944321842579,7,0.0875
raw,tuning,threshold_k13,13,False,80,0,4,1.0044477854707974,1.000017357534762,1.0110253712416328,1.0,1.0,1.2245952462969343,0,0.0
raw,tuning,threshold_k14,14,False,80,0,4,1.0044477854707974,1.000017357534762,1.0110253712416328,1.0,1.0,1.2245952462969343,0,0.0
raw,tuning,threshold_k15,15,False,80,0,4,1.0044477854707974,1.000007169380011,1.0110253712416328,1.0,1.0,1.2245952462969343,0,0.0
raw,tuning,threshold_k16,16,True,80,0,4,1.0044477854707974,1.000017357534762,1.0110253712416328,1.0,1.0,1.2245952462969343,0,0.0
raw,held_out,threshold_k6,6,False,307,14,23,2.567082518683428,2.357989119299882,2.7786234784681847,3.491154762567218,4.974500314386728,7.242023526995319,204,0.6644951140065146
raw,held_out,threshold_k7,7,False,307,14,23,2.1709881469037624,1.9837317191735595,2.513935512701099,2.7868023157776403,4.429610524939946,5.832127420867741,172,0.5602605863192183
raw,held_out,threshold_k8,8,False,307,14,23,2.1709881469037624,1.9889019476430019,2.5213237142727056,2.7868023157776403,4.429610524939946,5.832127420867741,172,0.5602605863192183
raw,held_out,threshold_k9,9,False,307,14,23,1.552170645593337,1.4323320615273634,1.7136027505873273,1.0,3.708289603305265,5.832127420867741,99,0.32247557003257327
raw,held_out,threshold_k10,10,False,307,14,23,1.5182229214288698,1.4077412873337078,1.6335693322988976,1.0,3.6787150700770925,5.832127420867741,94,0.30618892508143325
raw,held_out,threshold_k11,11,False,307,14,23,1.2210180852643073,1.152882308363439,1.30591095248766,1.0,2.6274845303584136,3.985297888708436,46,0.1498371335504886
raw,held_out,threshold_k12,12,False,307,14,23,1.1729062414058193,1.1026980388584153,1.2345779593812383,1.0,2.112401164238298,3.985297888708436,35,0.11400651465798045
raw,held_out,threshold_k13,13,False,307,14,23,1.0152279919904537,1.0046283648407766,1.0274495164681445,1.0,1.0,1.6971865949524205,0,0.0
raw,held_out,threshold_k14,14,False,307,14,23,1.0092873422758488,1.0000197253339742,1.0188883818948171,1.0,1.0,1.6971865949524205,0,0.0
raw,held_out,threshold_k15,15,False,307,14,23,1.0111282899718814,1.0014320834920323,1.0210564040962469,1.0,1.0,1.6971865949524205,0,0.0
raw,held_out,threshold_k16,16,True,307,14,23,1.0160704072282414,1.0055235222420114,1.0281217729658931,1.0,1.0,1.6971865949524205,0,0.0
cm,tuning,threshold_k6,6,False,80,0,4,1.769967316974266,1.5673271067868648,1.8540934001750795,1.3770388860790463,3.5887351398239713,4.746422654918249,38,0.475
cm,tuning,threshold_k7,7,False,80,0,4,1.5455200994882812,1.354778696882857,1.6149491206733744,1.0,3.2292080211263756,3.775321757190463,30,0.375
cm,tuning,threshold_k8,8,False,80,0,4,1.3687964383327982,1.181212852544897,1.4425220663659106,1.0,3.0935156336470637,3.4958982594730674,22,0.275
cm,tuning,threshold_k9,9,False,80,0,4,1.218638194025915,1.084872772157111,1.2686366622295917,1.0,2.881189695604401,3.2303571428571427,14,0.175
cm,tuning,threshold_k10,10,False,80,0,4,1.218638194025915,1.084872772157111,1.2686366622295917,1.0,2.881189695604401,3.2303571428571427,14,0.175
cm,tuning,threshold_k11,11,False,80,0,4,1.089254618606798,1.0250274920687485,1.1222523294999653,1.0,1.1670734602888224,2.8745892661555312,6,0.075
cm,tuning,threshold_k12,12,False,80,0,4,1.089254618606798,1.0250274920687485,1.1217274707923415,1.0,1.1670734602888224,2.8745892661555312,6,0.075
cm,tuning,threshold_k13,13,False,80,0,4,1.0013569140246135,1.0,1.0029629136839413,1.0,1.0,1.1145821038412609,0,0.0
cm,tuning,threshold_k14,14,False,80,0,4,1.0013569140246135,1.0,1.0029629136839413,1.0,1.0,1.1145821038412609,0,0.0
cm,tuning,threshold_k15,15,False,80,0,4,1.0013569140246135,1.0,1.0029629136839413,1.0,1.0,1.1145821038412609,0,0.0
cm,tuning,threshold_k16,16,True,80,0,4,1.0013569140246135,1.0,1.0029629136839413,1.0,1.0,1.1145821038412609,0,0.0
cm,held_out,threshold_k6,6,False,321,0,23,2.1792161827621346,2.0270996303120667,2.3194091106244,2.8151752235947214,3.8186939865134257,5.372940365807957,197,0.6137071651090342
cm,held_out,threshold_k7,7,False,321,0,23,1.880961479196627,1.7688074071026436,2.101965004542037,2.2165979482648606,3.4880468783173626,4.0349467053495465,165,0.514018691588785
cm,held_out,threshold_k8,8,False,321,0,23,1.880961479196627,1.7662230629942635,2.073433297463542,2.2165979482648606,3.4880468783173626,4.0349467053495465,165,0.514018691588785
cm,held_out,threshold_k9,9,False,321,0,23,1.4315333812835753,1.3473835065004618,1.537860986258883,1.0,3.1126302689076297,3.733999567068331,91,0.2834890965732087
cm,held_out,threshold_k10,10,False,321,0,23,1.4062311752169772,1.3232660883504994,1.4767078937473692,1.0,3.0809769328657377,3.733999567068331,86,0.26791277258566976
cm,held_out,threshold_k11,11,False,321,0,23,1.1788334097770512,1.127528889276662,1.2442591756004504,1.0,2.2165979482648606,3.2045786653677544,37,0.11526479750778816
cm,held_out,threshold_k12,12,False,321,0,23,1.140142903256383,1.088397888040944,1.1827490014143587,1.0,1.830867188739382,3.2045786653677544,26,0.08099688473520249
cm,held_out,threshold_k13,13,False,321,0,23,1.009633904764227,1.0035260719305032,1.0165606379634688,1.0,1.0,1.4695916045012012,0,0.0
cm,held_out,threshold_k14,14,False,321,0,23,1.005427307512066,1.0,1.0110348213352185,1.0,1.0,1.4695916045012012,0,0.0
cm,held_out,threshold_k15,15,False,321,0,23,1.0097710642158044,1.0046628074015171,1.01573006754697,1.0,1.0,1.4695916045012012,0,0.0
cm,held_out,threshold_k16,16,True,321,0,23,1.01643128380295,1.0076978855334686,1.0299403653580261,1.0,1.0,1.607485447611401,0,0.0
