corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-multiplier-po4-54b9cbe5da,epfl:circuit:multiplier.aig,10,5,2215700.0,1951200.0,0.8806246332987318,2133520.0,2324740.0,1893500.0,2120880.0,,,,True,True,a4bfed488609e5107454f3c60631dc9478e8d8058b5a710d99f59e3be21467ea
epfl,validation_reused,epfl-arithmetic-multiplier-po5-ad1045c3bc,epfl:circuit:multiplier.aig,12,5,2838700.0,2758300.0,0.9716771761721915,2723340.0,3033620.0,2566720.0,3952080.0,,,,True,True,9b6a7a15d2450265125ff2d0882f989c169ad27b5f22ac15faf1a9845b9d4be9
epfl,validation_reused,epfl-arithmetic-multiplier-po6-1ed43b9012,epfl:circuit:multiplier.aig,14,5,3761100.0,3663900.0,0.9741564967695621,3734560.0,3883000.0,3613760.0,3755680.0,,,,True,True,81f326f27605be20525566c09a58817cd052cfbbe82c0a03e4837c12214e4294
epfl,validation_reused,epfl-arithmetic-multiplier-internal72-32d8a19161,epfl:circuit:multiplier.aig,8,5,615700.0,604600.0,0.9819717394835147,606120.0,628100.0,602780.0,685520.0,,,,True,True,94b5b537c776457a60ff4d7497a7e9363e97323f91ba241e335eb0476f302a63
epfl,validation_reused,epfl-arithmetic-multiplier-internal2314-b18e1af7fc,epfl:circuit:multiplier.aig,15,5,1282200.0,1216400.0,0.9486819528934644,1262600.0,1299280.0,1190340.0,1222180.0,,,,True,True,1d27d2717ee24a52912668cd788986209715cce7ce28d164e08dddf51a004507
epfl,validation_reused,epfl-arithmetic-multiplier-internal7576-a86c4496f1,epfl:circuit:multiplier.aig,16,5,1322200.0,1291500.0,0.9767811223718046,1313900.0,1381400.0,1276160.0,1379700.0,,,,True,True,fcfcfaa9e1207088156a88507dec2d35c22f1af36b590f96bcb98aff95237677
epfl,validation_reused,epfl-arithmetic-multiplier-internal26856-ce1452e666,epfl:circuit:multiplier.aig,8,5,425500.0,413600.0,0.972032902467685,424360.0,434140.0,411300.0,421500.0,,,,True,True,5b1311b0bd79a5281a8098298bbfab287bdf3484752e78841dd644636f1b2400
epfl,validation_reused,epfl-arithmetic-sin-internal473-3d94727928,epfl:circuit:sin.aig,15,5,497200.0,470200.0,0.9456958970233307,475680.0,545920.0,468260.0,503200.0,,,,True,True,ea2436278464508cf40dafdb68691a17b11649d0ad661adeb7fac75363fe48e0
epfl,validation_reused,epfl-arithmetic-sin-internal618-7a9d438d5b,epfl:circuit:sin.aig,13,5,347700.0,340300.0,0.9787172850158182,345600.0,359440.0,336060.0,362900.0,,,,True,True,4c6aae58f1e5eb08bba9e16f5446a4787129b7312b7602726bae9c99a71c442f
epfl,validation_reused,epfl-arithmetic-sin-internal960-85572a6224,epfl:circuit:sin.aig,8,5,197800.0,192100.0,0.9711830131445905,196380.0,202740.0,190380.0,198620.0,,,,True,True,c898ea29e1a22accb12fa471817d9a314a8bad31404f711c42721a50e2de6c9f
