arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,tuning,threshold_k6,6,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k7,7,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k8,8,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k9,9,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k10,10,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k11,11,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k12,12,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k13,13,False,48,0,4,1.6141679664379704,1.3126432719385979,1.9849553032229865,1.6011157800067113,2.5286445012787726,3.2334384858044163,14,0.2916666666666667
raw,tuning,threshold_k14,14,False,48,0,4,1.2438826775815166,1.0834071326698695,1.4273556996459724,1.0,1.7832134746404242,2.367311072056239,4,0.08333333333333333
raw,tuning,threshold_k15,15,False,48,0,4,1.0860952674656617,1.0188086459952876,1.1578257945180053,1.0,1.4541065905515986,2.1629297458893872,1,0.020833333333333332
raw,tuning,threshold_k16,16,True,48,0,4,1.0333224855507237,1.0,1.0956542940669787,1.0,1.1152719693090378,1.556151645207439,0,0.0
raw,validation_reused,threshold_k6,6,False,17,6,9,1.151217991870869,1.0693628741391743,1.2840672332493381,1.0674427198817442,1.5463517776066782,1.634638196915777,0,0.0
raw,validation_reused,threshold_k7,7,False,17,6,9,1.151217991870869,1.0662262114191616,1.279840408682734,1.0674427198817442,1.5463517776066782,1.634638196915777,0,0.0
raw,validation_reused,threshold_k8,8,False,17,6,9,1.151217991870869,1.0647890741233985,1.289872319860938,1.0674427198817442,1.5463517776066782,1.634638196915777,0,0.0
raw,validation_reused,threshold_k9,9,False,17,6,9,1.151217991870869,1.0683433291106867,1.2791988848512883,1.0674427198817442,1.5463517776066782,1.634638196915777,0,0.0
raw,validation_reused,threshold_k10,10,False,17,6,9,1.151217991870869,1.069829362929914,1.2898878779022294,1.0674427198817442,1.5463517776066782,1.634638196915777,0,0.0
raw,validation_reused,threshold_k11,11,False,17,6,9,1.151217991870869,1.0653258925617588,1.2800485453459014,1.0674427198817442,1.5463517776066782,1.634638196915777,0,0.0
