corpus,live_k,ambient_n,current_engine,n,cm_current_over_cse_flat_current_geomean,cm_current_over_cse_flat_current_median,cm_current_over_cse_flat_current_min,cm_current_over_cse_flat_current_max,cm_wrapper_over_cse_flat_current_geomean,cm_wrapper_over_cse_flat_current_median,cm_wrapper_over_cse_flat_current_min,cm_wrapper_over_cse_flat_current_max,cm_current_over_raw_current_geomean,cm_current_over_raw_current_median,cm_current_over_raw_current_min,cm_current_over_raw_current_max,cm_wrapper_over_raw_current_geomean,cm_wrapper_over_raw_current_median,cm_wrapper_over_raw_current_min,cm_wrapper_over_raw_current_max,cse_flat_current_over_raw_current_geomean,cse_flat_current_over_raw_current_median,cse_flat_current_over_raw_current_min,cse_flat_current_over_raw_current_max
b2,4,4,flat,32,0.8249504171514885,0.8673914560938154,0.4530006453000645,0.9429465575349061,4.666406250951646,4.646209311382684,2.7408044740804476,6.808022130013831,0.7971966768003929,0.8301430512088042,0.2967451035648866,1.2476542507819164,4.5094147218015275,5.084815596995734,1.7954065097928702,8.195471195471196,0.9663570806510677,1.0594248927818652,0.5527086383601757,1.4075058639562157
b2,6,6,flat,32,0.868714831420263,0.9007796739770966,0.5314434265907403,0.9591330244870946,4.017141866582081,4.079952328123995,2.6432475247524754,6.790091638029782,0.7911413437396996,0.8586849134056589,0.2198719590268886,1.1167186639750413,3.6584237995854507,4.04392568191073,1.2940845070422535,6.886862353946993,0.9107031618721895,0.9613297446455247,0.4137259923175416,1.207928060194531
b2,8,8,flat,32,0.8993685328262658,0.9174317159771064,0.7285205897305541,0.9514989910637072,3.589788957555801,3.6952561074354775,2.538540175833163,4.807657247037374,0.870811745311321,0.9487846438840889,0.47434624296590533,1.1937878491892948,3.4758058274564307,3.4065182162402072,1.5849538317518403,5.891640290448706,0.96824795790308,1.025322944802915,0.6243564103655164,1.2981050986520806
b2,10,10,flat,32,0.9066666756743856,0.9334453645233896,0.594745908699397,0.9642857142857143,3.122292934803958,3.092969399366593,1.9510410804727067,5.16361071932299,0.8519954227207456,0.9009472500589946,0.49981903727832067,1.1694373401534526,2.934021245313372,3.013670115642118,1.2592009685230023,5.370204603580563,0.9397008245472624,0.9688070149362931,0.6120983446932814,1.2800511508951407
b2,12,12,flat,32,0.939617841870161,0.9602679130760334,0.6963486048914915,0.9864386792452831,2.1268839966249584,2.2016470085042856,1.4857619886837956,3.1070017953321365,0.8073346012420045,0.8959209382723242,0.3003491568234158,1.1316170089673128,1.827452573575637,1.9089228147183432,0.7584874823564371,3.504787437763309,0.8592159123278592,0.9468594131847854,0.43132010994725506,1.1735608909459068
b2,16,16,words,32,0.9773837283572534,0.9935381285342431,0.8478990623914805,1.0588925846214048,1.2781410178567878,1.2645113681755453,1.0241926148859821,1.5204081632653061,0.7920400119797398,0.8602591187737205,0.43149151743638076,1.0161979089972022,1.0357639458522445,1.121496541046454,0.5212064090480678,1.4426514399205561,0.810367503570955,0.8573028768725355,0.5088949104618284,1.0124707716289945
b4,8,16,flat,8,0.8911608077591305,0.9299739233865256,0.7261131451517657,0.9466519186590657,3.756192837804779,3.645283945534928,2.621333722457318,5.381801125703565,0.8100832533351511,0.907457810335609,0.42262402187951076,1.1392005374538126,3.4144554918819168,3.4836814225102257,1.392653650383651,6.245373394295667,0.9090202871153489,1.0187245520790669,0.4464407809769809,1.211353711790393
b4,8,20,flat,8,0.8696535007254073,0.897423015778856,0.7313736574335783,0.9466145833333334,3.672722789219434,3.613089481002918,2.6083756163796186,5.458971871968962,0.8076943771147123,0.9121342915512929,0.43709604689613707,1.1180866965620329,3.4110568669926513,3.457174698679962,1.4419810611754096,6.360985533453888,0.9287542411328042,1.0302246017110785,0.4617465804900045,1.1998505231689087
b4,8,24,flat,8,0.8930625329107759,0.91714665748504,0.7309562398703403,0.9500159693388693,3.738680027829458,3.697920461196081,2.8167299384736224,5.3504226387357585,0.8049862412067551,0.8950702014007523,0.44058507683762266,1.1080024067388687,3.369961085331842,3.5001595524453606,1.477356045176819,6.2590283748925195,0.9013772401615013,0.9839574241536224,0.46376596926495095,1.2030685920577617
b4,12,16,flat,8,0.9631694447705004,0.9596436423216939,0.8775412580722315,1.1818181818181819,2.4992361608000295,2.7098258782679476,1.6946993819067242,3.3737898465171194,0.8636506171976288,0.9280471313692258,0.5492514970059881,1.3307630949215634,2.241004284881449,2.3312856517041363,1.084115523465704,3.798989630417442,0.8966756803663093,1.0004122275244844,0.60661853188929,1.216187806587246
