corpus,live_k,ambient_n,current_engine,n,cm_current_over_cse_flat_current_geomean,cm_current_over_cse_flat_current_median,cm_current_over_cse_flat_current_min,cm_current_over_cse_flat_current_max,cm_wrapper_over_cse_flat_current_geomean,cm_wrapper_over_cse_flat_current_median,cm_wrapper_over_cse_flat_current_min,cm_wrapper_over_cse_flat_current_max,cm_current_over_raw_current_geomean,cm_current_over_raw_current_median,cm_current_over_raw_current_min,cm_current_over_raw_current_max,cm_wrapper_over_raw_current_geomean,cm_wrapper_over_raw_current_median,cm_wrapper_over_raw_current_min,cm_wrapper_over_raw_current_max,cse_flat_current_over_raw_current_geomean,cse_flat_current_over_raw_current_median,cse_flat_current_over_raw_current_min,cse_flat_current_over_raw_current_max
b2,4,4,flat,32,0.8438437992344161,0.8825928656957179,0.45945652173913043,0.9448437729206396,4.677595733407728,4.779330690441043,2.7145652173913044,7.119545726240287,0.809688389944249,0.8595375549922792,0.29934140641597623,1.2477092241905925,4.48826543683693,5.02111768429867,1.768571630904327,8.48059807760769,0.9595240146089182,1.0613730326470154,0.544332283160805,1.3903481979230299
b2,6,6,flat,32,0.8763757773295713,0.9036545691586286,0.5525621288761821,0.9560089531680441,3.997493993198969,4.03986772164508,2.705937794533459,6.649612831858407,0.79773898125959,0.8715896583658971,0.24289443155452436,1.1318181818181818,3.638800692829546,3.999288025766404,1.2613592420726991,7.472199170124481,0.9102704591977683,0.9525865392028371,0.4395784996133024,1.2221818181818183
b2,8,8,flat,32,0.9068025222002153,0.9246804116574752,0.7378847413228553,0.959902525476296,3.455927219431293,3.5346046647687563,2.5324275108558623,4.579612468407751,0.8699069012617414,0.9461740994873602,0.4801832516513957,1.1882914296201137,3.3153138250511014,3.3357698907187032,1.548825818865614,5.411151147354447,0.9593123970928616,1.0121337996154525,0.6086500196790134,1.2698785742264003
b2,10,10,flat,32,0.8992507547979615,0.9280334552370711,0.654079254079254,0.965,3.0767226939291827,3.075852674650384,1.893162393162393,4.770580296896086,0.855323143330736,0.8961875159341408,0.5106971153846154,1.1818181818181819,2.926427486090651,2.9344137879929355,1.224639423076923,5.0181818181818185,0.951150876179031,0.993100141673215,0.6187547075069043,1.2935064935064935
b2,12,12,flat,32,0.9364507573251737,0.9566300083876896,0.695940347970174,0.9901491312080996,2.1273578302239504,2.165613198080677,1.4657506361323156,3.0608986260675826,0.8042950759779361,0.8977801376260504,0.3006227184882972,1.1310679611650485,1.8271365731813838,1.843492749899492,0.7423233841528881,3.3570526315789473,0.8588759950125731,0.9489378819981642,0.4319662157325889,1.1702063106796117
b2,16,16,words,32,0.9756320974603351,0.9943738301980962,0.8353647444060397,1.0128037627384374,1.2638655157230354,1.2666341077890557,1.0327281137966926,1.4259210870133263,0.7879528330332825,0.8516663409643928,0.4255778659817885,1.0093708165997322,1.0207396991953968,1.1000610948191594,0.5212467896334345,1.3967238290248272,0.8076331591430828,0.8480583938849842,0.5047279943964511,1.0029266508139747
b4,8,16,flat,8,0.8900485233070125,0.9117786513936517,0.7464503042596349,0.9539047310434219,3.6171255698840343,3.6291937125077602,2.7217553044915954,5.118720636067944,0.8057852542437083,0.9053737127931853,0.4367581602373887,1.0982727814175104,3.2746826387970502,3.4721875078064706,1.3969213649851633,5.928631226454583,0.9053273311996289,1.0113228023276393,0.45786350148367955,1.2085769980506822
b4,8,20,flat,8,0.8904116127721617,0.9229838252263881,0.7421932628473076,0.9452658068575024,3.593201223776003,3.6385789594196325,2.6504526512429947,5.109377769898954,0.8079377461128024,0.8949498038770463,0.4403252985566708,1.112224753227031,3.260383014355618,3.456813061565843,1.372151805993113,5.975948579722164,0.9073755716161548,1.0088416405210074,0.4658216719173566,1.1966861000306843
b4,8,24,flat,8,0.8924401048197509,0.9190238196135876,0.7222155472786255,0.9617365127148855,3.602385818125763,3.6354140102815093,2.6570194384449244,5.159364094610314,0.8052725036730719,0.9028880418698535,0.4422908772952492,1.1162075234232975,3.2505287820345163,3.4593438140821853,1.3526304284465172,5.909837885853875,0.9023266652003671,1.0107690970784848,0.459887787816963,1.2007332722273143
b4,12,16,flat,8,0.9313573577709604,0.9497101846827238,0.8329391528703505,0.978597266881029,2.387647949844788,2.567867486014056,1.7175442122186495,3.218296529968454,0.8356283844950468,0.9317165369237449,0.5478057734023026,1.1033893477641699,2.142235074887729,2.099241078169979,1.054418573441589,4.0578182853887785,0.8972156364287237,0.9914712497504944,0.6112192176071932,1.3246938194246654
