corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-random_control-int2float-po2-6d30452990,epfl:circuit:int2float.aig,11,5,1239500.0,1200500.0,0.9685356998789835,1206400.0,1296360.0,1174120.0,1270420.0,,,,True,True,4ade002b7e53378e2631c88d02e3480b044e6dffcb6c7a9f1831cde8b1bfe52b
epfl,validation_reused,epfl-random_control-int2float-po3-15980bb2bc,epfl:circuit:int2float.aig,9,5,299700.0,294600.0,0.982982982982983,297300.0,328080.0,289160.0,299220.0,,,,True,True,9b7a1eb80dc024677b1c37549ba56b32214447d257e63af9f8a4ff2b01f88cdb
epfl,validation_reused,epfl-random_control-int2float-po4-f28975a467,epfl:circuit:int2float.aig,11,5,741800.0,740700.0,0.9985171205176597,729420.0,802900.0,712360.0,748700.0,,,,True,True,f5ba19ceb6d88282377896a1527ed6cacb1025f8f16bea3b3222cb99cdf00b37
epfl,validation_reused,epfl-random_control-int2float-po5-b67636a98e,epfl:circuit:int2float.aig,11,5,499100.0,486100.0,0.9739531156080946,498400.0,506600.0,484440.0,491480.0,,,,True,True,bb1610e3db0eb5ed6c93ca7fe15cf3624caf1eb398f17cd22096a71d6078868a
epfl,validation_reused,epfl-random_control-int2float-po6-f3b25f4977,epfl:circuit:int2float.aig,9,5,192400.0,184600.0,0.9594594594594594,189900.0,197480.0,182940.0,188560.0,,,,True,True,20ff0051b893aa207f502ce373fb7624a9709a47295efaa9406ad4517d64bf83
epfl,validation_reused,epfl-random_control-int2float-internal25-be3b3fac1d,epfl:circuit:int2float.aig,9,5,516900.0,509300.0,0.9852969626620236,514140.0,521200.0,500920.0,588060.0,,,,True,True,4c02791891541161338fbb5fd396937592ff08c94f3d301404208cc38c60b573
epfl,validation_reused,epfl-random_control-mem_ctrl-po614-b0a54afe66,epfl:circuit:mem_ctrl.aig,13,5,503000.0,488800.0,0.9717693836978131,501520.0,506380.0,486400.0,492340.0,,,,True,True,b1861a1bb5fb48063c02ada92da89296a1303b82adafd084f6aec4b769be5b94
epfl,validation_reused,epfl-random_control-mem_ctrl-po622-b73ccd172a,epfl:circuit:mem_ctrl.aig,16,5,1034100.0,999800.0,0.9668310608258389,1019360.0,1049640.0,998560.0,1054400.0,,,,True,True,fbd79b8ef47e3106a7154d4446110ee72b8e217901da9504e84122f655858acd
epfl,validation_reused,epfl-random_control-mem_ctrl-po623-7f80ce9c66,epfl:circuit:mem_ctrl.aig,16,5,1084700.0,1038700.0,0.957591960910851,1067900.0,1128860.0,1035000.0,1090820.0,,,,True,True,174bc76a6e13974f3c04c56d4aec84fa2d602244a32d9574fa80f24ded1c4843
epfl,validation_reused,epfl-random_control-mem_ctrl-po627-7b4af14eba,epfl:circuit:mem_ctrl.aig,16,5,1011200.0,982400.0,0.9715189873417721,1006320.0,1053420.0,957080.0,1106540.0,,,,True,True,174bc76a6e13974f3c04c56d4aec84fa2d602244a32d9574fa80f24ded1c4843
epfl,validation_reused,epfl-random_control-priority-internal17-ead80e25a7,epfl:circuit:priority.aig,8,5,378800.0,361900.0,0.9553854276663146,367640.0,506800.0,353660.0,364580.0,,,,True,True,1e3eedb68183438cc634ee5159e66844d4ac5f4b8141245322ad1e2cc9c09f4a
epfl,validation_reused,epfl-random_control-priority-internal33-6197962bc5,epfl:circuit:priority.aig,13,5,713500.0,687500.0,0.9635599159074982,712340.0,787680.0,684000.0,722800.0,,,,True,True,322ccb5a63c694ad735ba187631593ae0d85f9bc452b9fef518fa226df7bbbc6
epfl,validation_reused,epfl-random_control-priority-internal390-5c1b8c3dc3,epfl:circuit:priority.aig,10,5,345500.0,329000.0,0.9522431259044862,335480.0,365120.0,326700.0,341580.0,,,,True,True,28dd33a34e5477c9e28a36255872a929e77d06012353da99aff23c18605f9813
epfl,validation_reused,epfl-random_control-priority-internal636-78eeeb8379,epfl:circuit:priority.aig,16,5,376700.0,365800.0,0.9710645075657022,373480.0,398680.0,362880.0,374160.0,,,,True,True,01577f70e1c9995b0e3e6cc59788f540867673be56a84ac306fb0ed333b8f3c5
epfl,validation_reused,epfl-random_control-priority-internal919-8f1126a8c9,epfl:circuit:priority.aig,9,5,222200.0,216100.0,0.9725472547254725,221600.0,234400.0,213680.0,225820.0,,,,True,True,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af
epfl,validation_reused,epfl-random_control-router-internal19-4200fe3838,epfl:circuit:router.aig,8,5,175000.0,169800.0,0.9702857142857143,172780.0,202320.0,168260.0,182780.0,,,,True,True,23fc335ebc04e96fb4e7a1116e3fc68a401e8eb2b8297cff732698f1a0971456
