n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
8,mixed_no_constants,sliding_window,500,remaining-vars,2.0,0.25,6.0,8.0,492.0,0.3333333333333333,0.004372700001113117,0.010515199974179268,0.1942066999617964,0.02772400004323572,,0.0004613999626599252,0.020188600232359022,,,7.0023213960386075,6.471824057256836,2.7224399024941963,,6.0,6.0,6.0,6.0,,1.0,1.0,1.0,1.0,,autoref,3,4
12,mixed_no_constants,sliding_window,500,remaining-vars,3.0,0.25,9.0,12.0,488.0,0.5,0.006778099981602281,0.011247400019783527,0.19952099997317418,0.030044699960853904,,0.0004676000098697841,0.02155559998936951,,,6.640805208011256,4.534410919299864,2.626468638360781,,9.0,9.0,9.0,9.0,,1.0,1.0,1.0,1.0,,autoref,3,4
16,mixed_no_constants,sliding_window,500,remaining-vars,4.0,0.25,12.0,16.0,484.0,0.6,0.03340899996692315,0.015083100006449968,0.21859679999761283,0.03701830009231344,,0.000500700029078871,0.027182800055015832,,,6.102186590560139,1.2699680977327654,2.4567004949016717,,12.0,12.0,12.0,12.0,,1.0,1.0,1.0,1.0,,autoref,3,4
