corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-hyp-internal60556-85a8c283b2,epfl:circuit:hyp.aig,12,5,360500.0,348700.0,0.9672676837725381,359220.0,371700.0,348500.0,361980.0,,,,True,True,068cc6dea0f88cf6c0cc4c18cb930df20504334f2df745ea0ba2b63d9c114d87
epfl,validation_reused,epfl-arithmetic-hyp-internal76240-1bc3a2623d,epfl:circuit:hyp.aig,12,5,452900.0,440100.0,0.9717376904393906,450820.0,478320.0,433300.0,448120.0,,,,True,True,e7557c59ce00eb6eac61299f2e160fc750fec37af064a2bf539668e19c462bdc
epfl,validation_reused,epfl-arithmetic-hyp-internal97454-29cafc7bc4,epfl:circuit:hyp.aig,10,5,306300.0,299000.0,0.9761671563826314,302260.0,310700.0,295380.0,303120.0,,,,True,True,6ae90b00e22334d16b32f3d55eca283934424b24de7bb04bdf7380a4e42aeaaf
epfl,validation_reused,epfl-arithmetic-hyp-internal119304-16daab6b7b,epfl:circuit:hyp.aig,12,5,506500.0,486400.0,0.9603158933859822,501440.0,581680.0,482980.0,517460.0,,,,True,True,1c4d64d031df1f1e95ff233263a3bef9131a16bacc361ce541751c5252b84018
epfl,validation_reused,epfl-arithmetic-hyp-internal212060-c28ab69616,epfl:circuit:hyp.aig,8,5,857700.0,835800.0,0.9744665967121371,844040.0,868120.0,828520.0,929840.0,,,,True,True,c1ba94e94e9e5bda403528c481e360a007a4338aec7850571e72a8ba0d9e4a12
epfl,validation_reused,epfl-arithmetic-log2-internal16-c3a7b25434,epfl:circuit:log2.aig,8,5,166900.0,162200.0,0.9718394248052726,165440.0,178980.0,159860.0,168100.0,,,,True,True,3269aeb6831504cb8679ea40f749072951eb1728cc5e21e45fd0d6b423f6fa42
epfl,validation_reused,epfl-arithmetic-log2-internal1914-5f203d9539,epfl:circuit:log2.aig,8,5,7259000.0,7473200.0,1.0295081967213116,7199260.0,7414440.0,7223200.0,8360020.0,,,,True,True,572dbdacc4bddfa324214e5e0f808bf1673be4ab3cbd524794866e03edfe9660
epfl,validation_reused,epfl-arithmetic-log2-internal3778-4bd86194c9,epfl:circuit:log2.aig,8,5,723700.0,694300.0,0.9593754318087605,711680.0,914400.0,685900.0,711940.0,,,,True,True,2ce995d729520a32007bd7dd1acacf3813d4a3757255e3ae7d1e898dd59a0203
epfl,validation_reused,epfl-arithmetic-log2-internal5717-7cc65aa43a,epfl:circuit:log2.aig,8,5,906900.0,896100.0,0.9880913000330798,905280.0,932680.0,884720.0,921500.0,,,,True,True,48187f7424e4a340a340f865bc4f2d47d3bb7ffaceccadf8e59ad718b98d0bd0
epfl,validation_reused,epfl-arithmetic-log2-internal7808-791f45c1ba,epfl:circuit:log2.aig,8,5,40618000.0,40289500.0,0.9919124526072185,40077940.0,42129540.0,40130880.0,42530320.0,,,,True,True,1f6f71b6077524958b516c869356dd36e7b353bbad0a2d3c892595e520fd611f
epfl,validation_reused,epfl-arithmetic-log2-internal10182-8de9088c0d,epfl:circuit:log2.aig,14,5,36126600.0,36213500.0,1.002405429794113,35862300.0,37627280.0,35268780.0,36429100.0,,,,True,True,502ede267c969d8728c23ca315ce2314b93f601aa83a1edaf60de9ea6bf43cd2
epfl,validation_reused,epfl-arithmetic-log2-internal13053-84f396fda2,epfl:circuit:log2.aig,8,5,789100.0,771800.0,0.97807628944367,783900.0,819000.0,767040.0,792480.0,,,,True,True,cb1fffb7a2370c8034e8a614b6681b5037e45557b067c43afb4806c0f505bf57
epfl,validation_reused,epfl-arithmetic-log2-internal32040-45f1c015f0,epfl:circuit:log2.aig,8,5,6980700.0,6892000.0,0.9872935378973455,6926240.0,7151940.0,6751520.0,6962780.0,,,,True,True,e55e842043ee29d88a582451a6ef3580c1ab35ebefb21317fd2ad21db6764a46
epfl,validation_reused,epfl-arithmetic-max-internal9-16138770df,epfl:circuit:max.aig,8,5,216600.0,207900.0,0.9598337950138505,214680.0,226300.0,206620.0,209660.0,,,,True,True,9e092f4bc31b29bcfb23ba1e8e85d556e0900daa6b32105d6089ac6ac5858083
epfl,validation_reused,epfl-arithmetic-max-internal199-d7c9bf4c7a,epfl:circuit:max.aig,11,5,413800.0,401400.0,0.9700338327694539,412480.0,417240.0,400180.0,402460.0,,,,True,True,0e225e0385ddf5af7e7a80679873b1d5ab4d660032c9ca1b9d66c7e0e25cafe0
epfl,validation_reused,epfl-arithmetic-max-internal358-1768f94bf4,epfl:circuit:max.aig,8,5,309400.0,289200.0,0.9347123464770524,293240.0,401100.0,281260.0,370580.0,,,,True,True,c296615806cbadda08f39beb75e2b925fb2488f33a2f35b46f7290c6ee3a871f
epfl,validation_reused,epfl-arithmetic-max-internal485-1db8c85dc1,epfl:circuit:max.aig,8,5,173400.0,167600.0,0.9665513264129181,172000.0,176960.0,166560.0,170180.0,,,,True,True,ac60471a71d690820510ddaee87fdb00def36528db9ba5a91c1d4bb5a425052b
epfl,validation_reused,epfl-arithmetic-max-internal888-0e6bfd375e,epfl:circuit:max.aig,8,5,253500.0,244500.0,0.9644970414201184,251040.0,254680.0,242940.0,268440.0,,,,True,True,0c9dc5155c1c1424edd4236b9343653c88189d15be701435ccca97f8383fb2cc
epfl,validation_reused,epfl-arithmetic-max-internal1138-315c29a3d9,epfl:circuit:max.aig,8,5,258000.0,247400.0,0.9589147286821705,256740.0,261780.0,246960.0,248660.0,,,,True,True,006d933ef5f79016159106ad21c150690ba37d318364af9ff1f9918b8fdc14b0
epfl,validation_reused,epfl-arithmetic-multiplier-po3-d3b5084b79,epfl:circuit:multiplier.aig,8,5,1339800.0,1301300.0,0.9712643678160919,1320900.0,1362280.0,1290860.0,1394320.0,,,,True,True,629864367eeef65759c1c7b2ee4b4259ddc1d36d4e2b9ea05a48b00065b82060
