n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
8,mixed_no_constants,sliding_window,25,remaining-vars,6.0,0.75,2.0,16.0,9.0,0.7142857142857143,0.00021190004190430045,0.0005939000402577221,0.010319199995137751,0.0019708999898284674,,0.00047660002019256353,0.0010668999748304486,,,5.272227382757704,9.186146633461144,3.318571908116386,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,autoref,3,4
12,mixed_no_constants,sliding_window,25,remaining-vars,9.0,0.75,3.0,21.0,4.0,0.8,0.0003339999821037054,0.0005768999690189958,0.010995799966622144,0.0020121000707149506,,0.00048620003508403897,0.0010722000151872635,,,5.480294041683407,6.035329786499865,3.410989998452235,,3.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,,autoref,3,4
16,mixed_no_constants,sliding_window,25,remaining-vars,12.0,0.75,4.0,24.0,1.0,0.8461538461538461,0.0017755000153556466,0.0006864999886602163,0.01082600001245737,0.002065800072159618,,0.0005020000389777124,0.0011899001547135413,,,4.999802672757733,1.4328358345962204,3.009177139523723,,4.0,4.0,4.0,4.0,,1.0,1.0,1.0,1.0,,autoref,3,4
