n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
8,mixed_no_constants,sliding_window,25,remaining-vars,2.0,0.25,6.0,8.0,17.0,0.3333333333333333,0.0002302999491803348,0.0005743000074289739,0.01003649999620393,0.0018487999914214015,,0.00044979999074712396,0.0010377000435255468,,,5.428656448925894,8.194139807964763,3.2192233458225235,,6.0,6.0,6.0,6.0,,1.0,1.0,1.0,1.0,,autoref,3,4
12,mixed_no_constants,sliding_window,25,remaining-vars,3.0,0.25,9.0,12.0,13.0,0.5,0.00036210002144798636,0.0009063999750651419,0.009844899992458522,0.0018078000284731388,,0.00042619998566806316,0.0009982000337913632,,,5.445790373603152,5.279157258733663,2.1573257303748377,,9.0,9.0,9.0,9.0,,1.0,1.0,1.0,1.0,,autoref,3,4
16,mixed_no_constants,sliding_window,25,remaining-vars,4.0,0.25,12.0,16.0,9.0,0.6,0.0016524000093340874,0.001325500023085624,0.010789199965074658,0.0022254999494180083,,0.0004878999898210168,0.0012897998094558716,,,4.847989310400186,1.3973259118996424,1.7818935928846042,,12.0,12.0,12.0,12.0,,1.0,1.0,1.0,1.0,,autoref,3,4
