n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
8,mixed_no_constants,sliding_window,500,remaining-vars,6.0,0.75,2.0,16.0,484.0,0.7142857142857143,0.004476900037843734,0.010532500047702342,0.19864110002527013,0.026919800031464547,,0.0004624000284820795,0.019175100431311876,,,7.3744487069114655,6.016752609070064,2.557455481722814,,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,,autoref,3,4
12,mixed_no_constants,sliding_window,500,remaining-vars,9.0,0.75,3.0,24.0,476.0,0.8,0.006861600035335869,0.010282900009769946,0.20693859999300912,0.028715399967040867,,0.00048180000158026814,0.020218599936924875,,,7.182901549712583,4.221849777742609,2.770473138519025,,3.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,,autoref,3,4
16,mixed_no_constants,sliding_window,500,remaining-vars,12.0,0.75,4.0,32.0,468.0,0.8461538461538461,0.03349880001042038,0.010970900009851903,0.23067770001944155,0.03339830000186339,,0.0005242999759502709,0.023604900168720633,,,6.95448592089763,0.9704632890935738,2.9986173335326565,,4.0,4.0,4.0,4.0,,1.0,1.0,1.0,1.0,,autoref,3,4
