arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
cm,tuning,threshold_k12,12,False,80,0,4,1.0955287819822728,1.0239774432120798,1.1204735077599355,1.0,1.3568090654137739,3.127425614489004,7,0.0875
cm,tuning,threshold_k13,13,False,80,0,4,1.009308132530057,1.0018553084801074,1.0170761501798091,1.0,1.0,1.3355906696764483,0,0.0
cm,tuning,threshold_k14,14,False,80,0,4,1.009308132530057,1.0018553084801074,1.0170761501798091,1.0,1.0,1.3355906696764483,0,0.0
cm,tuning,threshold_k15,15,False,80,0,4,1.009308132530057,1.0018553084801074,1.0170761501798091,1.0,1.0,1.3355906696764483,0,0.0
cm,tuning,threshold_k16,16,True,80,0,4,1.009308132530057,1.0018553084801074,1.0170761501798091,1.0,1.0,1.3355906696764483,0,0.0
cm,validation_reused,threshold_k6,6,False,321,0,23,2.462908419376528,2.2759908955761756,2.653082323625586,3.223781998348472,4.884161968221425,7.365277693290346,201,0.6261682242990654
cm,validation_reused,threshold_k7,7,False,321,0,23,2.0815582630553893,1.9199547568395772,2.4099220626674165,2.249016100178891,4.230981818181818,7.365277693290346,169,0.5264797507788161
cm,validation_reused,threshold_k8,8,False,321,0,23,2.0815582630553893,1.9198675747585794,2.4034888593898525,2.249016100178891,4.230981818181818,7.365277693290346,169,0.5264797507788161
cm,validation_reused,threshold_k9,9,False,321,0,23,1.499889894654667,1.3948319256774506,1.6338341558677218,1.0,3.5868569778474484,4.646439807615811,95,0.29595015576323985
cm,validation_reused,threshold_k10,10,False,321,0,23,1.4689997054376422,1.3865750526847973,1.570255379174108,1.0,3.526140350877193,4.646439807615811,90,0.2803738317757009
cm,validation_reused,threshold_k11,11,False,321,0,23,1.2021741419329153,1.148828458216001,1.2791987621688363,1.0,2.249016100178891,3.361813695249846,41,0.1277258566978193
cm,validation_reused,threshold_k12,12,False,321,0,23,1.1565653823006625,1.1068600131289719,1.2041304102930865,1.0,1.9437328122738458,3.1842790213430505,30,0.09345794392523364
cm,validation_reused,threshold_k13,13,False,321,0,23,1.0200064250252179,1.0102223758357407,1.0345162496367242,1.0,1.0,1.6466458658346335,0,0.0
cm,validation_reused,threshold_k14,14,False,321,0,23,1.0122543792661691,1.0045037206998064,1.0201456779986449,1.0,1.0,1.6466458658346335,0,0.0
cm,validation_reused,threshold_k15,15,False,321,0,23,1.0082598138739323,1.000252921861505,1.0160538426282497,1.0,1.0,1.6466458658346335,0,0.0
cm,validation_reused,threshold_k16,16,True,321,0,23,1.012154438251555,1.0031532053906256,1.0210231673936947,1.0,1.0,1.9493419942635397,0,0.0
