corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-sqrt-internal245-d665cc05c9,epfl:circuit:sqrt.aig,12,5,3397100.0,3412200.0,1.0044449677666245,3258620.0,3681280.0,3297080.0,4213420.0,,,,True,True,aa8cecf0d7790f3461d1c4af822dc58fa68fcdd5c8e974bee90e4da4be65647f
epfl,validation_reused,epfl-arithmetic-sqrt-internal572-4cc8f15071,epfl:circuit:sqrt.aig,16,5,8884600.0,9132100.0,1.0278571910947032,8463020.0,9130460.0,8267240.0,11001040.0,,,,True,True,579236a307516f9e4b6378aa4e5ecbd17300382b6eb394beb39cf4d3b992593e
epfl,validation_reused,epfl-arithmetic-square-po8-79f4d8bbc0,epfl:circuit:square.aig,8,5,1352000.0,1410200.0,1.0430473372781066,1337740.0,1526280.0,1284680.0,1518740.0,,,,True,True,e9019db4e4836eb23117e60dab498591ce57a879524e71ce80b85c2fe7480865
epfl,validation_reused,epfl-arithmetic-square-po9-6849ed374c,epfl:circuit:square.aig,9,5,1987700.0,1701900.0,0.8562157267193239,1804780.0,2023260.0,1667300.0,1827800.0,,,,True,True,6f7a70c010ef837cd8692273bc1237a0dcb5f7351652921433c8142c1c008302
epfl,validation_reused,epfl-arithmetic-square-po10-805e4729e4,epfl:circuit:square.aig,10,5,2734700.0,2702900.0,0.9883716678246243,2577840.0,2860860.0,2592480.0,2858960.0,,,,True,True,ad2e42ab42b67756eba0fd06d114a30d066dce5cfe5f5db6cf11c8e48a744383
epfl,validation_reused,epfl-arithmetic-square-po11-4ea9428b58,epfl:circuit:square.aig,11,5,3315200.0,3256600.0,0.9823238416988417,3182360.0,3531540.0,3067020.0,3304940.0,,,,True,True,17c8bf5944eb995db10c2199fb2c83b50362fddedaa5a3117711da069871e0c0
epfl,validation_reused,epfl-arithmetic-square-po12-3163147af5,epfl:circuit:square.aig,12,5,4282700.0,4130000.0,0.9643449225955589,4269540.0,4829920.0,4107180.0,4273480.0,,,,True,True,08f494ce64d82a0932d5ac914691fb39eef2556e471b3dce37c2df7533856e25
epfl,validation_reused,epfl-arithmetic-square-po13-eca0925c59,epfl:circuit:square.aig,13,5,5299900.0,5235400.0,0.9878299590558313,5148020.0,5430520.0,5045020.0,5270900.0,,,,True,True,9ae718a4bd6eb26aafff891eb98132b81be08769509e4c27d8d89bb8d8f5118f
epfl,validation_reused,epfl-arithmetic-square-po14-e64d8827d4,epfl:circuit:square.aig,14,5,6367500.0,6583500.0,1.033922261484099,6257940.0,6602500.0,6160680.0,6676860.0,,,,True,True,4981afcc4d4520dc7f0b099de623c7eaa4910c0fa1a4b295cf331a6cf8768dc2
epfl,validation_reused,epfl-arithmetic-square-po15-ffd477ae96,epfl:circuit:square.aig,15,5,8303900.0,7763800.0,0.93495827261889,7469220.0,9338900.0,7249640.0,10319460.0,,,,True,True,421c5916b980efdbdda8673156a5471fdca87a3ee1efa0e169cea2e4b8ea010d
epfl,validation_reused,epfl-random_control-arbiter-internal7-1db4c51be9,epfl:circuit:arbiter.aig,8,5,189700.0,188700.0,0.9947285187137586,185860.0,202000.0,175980.0,216040.0,,,,True,True,ee8c072f36f562cbe66d5db95916dc3520a0df79d1c9c3fcab43aa8acd69c648
epfl,validation_reused,epfl-random_control-arbiter-internal2404-73be6ac31e,epfl:circuit:arbiter.aig,11,5,268600.0,254100.0,0.9460163812360387,267740.0,269500.0,253020.0,261720.0,,,,True,True,27749e21417ede053c79774e373b3530dc25a0f866bbf077d10739aaf6d8b6eb
