n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
8,mixed_no_constants,sliding_window,25,remaining-vars,4.0,0.5,4.0,8.0,17.0,0.6,0.00020889996085315943,0.0006362000131048262,0.010412899951916188,0.0018721000524237752,,0.0004453000146895647,0.0010162999969907105,,,5.507935621469733,8.961706095003613,2.967036320236035,,4.0,4.0,4.0,4.0,,1.0,1.0,1.0,1.0,,autoref,3,4
12,mixed_no_constants,sliding_window,25,remaining-vars,6.0,0.5,6.0,12.0,13.0,0.7142857142857143,0.0003627000260166824,0.0007051000138744712,0.010995400021784008,0.0019998999778181314,,0.00045810005394741893,0.001112600148189813,,,5.591576261998699,5.596911736361522,2.8363351843220546,,6.0,6.0,6.0,6.0,,1.0,1.0,1.0,1.0,,autoref,3,4
16,mixed_no_constants,sliding_window,25,remaining-vars,8.0,0.5,8.0,16.0,9.0,0.7777777777777778,0.001706700015347451,0.000730200030375272,0.010807300044689327,0.002093500050250441,,0.00048020004760473967,0.0011692999978549778,,,5.162311815276276,1.220984503169476,2.7937550085729153,,8.0,8.0,8.0,8.0,,1.0,1.0,1.0,1.0,,autoref,3,4
