arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,held_out,threshold_k15,15,False,17,6,9,1.0452053609550025,1.0,1.0875603716309927,1.0,1.1862273874449807,1.3494736842105264,0,0.0
raw,held_out,threshold_k16,16,True,17,6,9,1.11676200190724,1.0292699875321174,1.243258873511762,1.0,1.3078078363467966,1.9869459623557983,0,0.0
cm,tuning,threshold_k6,6,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k7,7,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k8,8,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k9,9,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k10,10,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k11,11,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k12,12,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k13,13,False,48,0,4,1.4758328929834388,1.219148669865316,1.7865603940268315,1.4587020397734531,2.285712013701982,2.4874213836477987,9,0.1875
cm,tuning,threshold_k14,14,False,48,0,4,1.194715258760567,1.0527597757764557,1.3558122017557142,1.0,1.6915667987718284,2.439655172413793,1,0.020833333333333332
cm,tuning,threshold_k15,15,False,48,0,4,1.0746993724553344,1.0144637706690067,1.1385115708905185,1.0,1.3921334170184843,1.7888707037643208,0,0.0
cm,tuning,threshold_k16,16,True,48,0,4,1.0325793247265802,1.0,1.0879497077713862,1.0,1.0693026332214486,1.548771676300578,0,0.0
cm,held_out,threshold_k6,6,False,23,0,12,1.130395766597396,1.0498926547839702,1.231481216193631,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k7,7,False,23,0,12,1.130395766597396,1.0517530909101176,1.2357613095141122,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k8,8,False,23,0,12,1.130395766597396,1.0485052653645772,1.2335108687462328,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k9,9,False,23,0,12,1.130395766597396,1.0499837885214052,1.2355094504269966,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k10,10,False,23,0,12,1.130395766597396,1.0510505958659948,1.2300932388834278,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k11,11,False,23,0,12,1.130395766597396,1.0490569729116355,1.2400357929421766,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k12,12,False,23,0,12,1.130395766597396,1.0515874885463443,1.2381358820037227,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k13,13,False,23,0,12,1.130395766597396,1.0468851963154013,1.2340821772426516,1.0329924475120154,1.5044425487236697,1.6229773462783172,0,0.0
cm,held_out,threshold_k14,14,False,23,0,12,1.0380109300400946,1.022876123483165,1.0605957971293618,1.0,1.1364794987299647,1.1902879728966687,0,0.0
cm,held_out,threshold_k15,15,False,23,0,12,1.0596960024748328,1.0,1.1319958772061978,1.0,1.2508494880358287,1.5015828350334155,0,0.0
cm,held_out,threshold_k16,16,True,23,0,12,1.1335512096713694,1.0324572547270539,1.2238405167372557,1.0,1.432700325732899,2.1424589883382636,1,0.043478260869565216
