regime,n,session,trial,method,seconds,microseconds,repeats,raw_slots,cm_slots,live_k
cached_depth4,4,1,0,raw_recursive,1.2963799992576242e-05,12.963799992576241,500,22,10,4
cached_depth4,4,1,0,raw_flat_retained,5.654199980199337e-06,5.654199980199337,500,22,10,4
cached_depth4,4,1,0,raw_flat_liveness,5.418799817562103e-06,5.418799817562103,500,22,10,4
cached_depth4,4,1,0,cm_recursive,1.1634599883109332e-05,11.634599883109331,500,22,10,4
cached_depth4,4,1,0,cm_flat_retained,2.919399878010154e-06,2.9193998780101538,500,22,10,4
cached_depth4,4,1,1,cm_wrapper_generic,4.336200188845396e-06,4.336200188845396,500,7,1,1
cached_depth4,4,1,1,cm_wrapper_liveness,5.466199945658446e-06,5.466199945658445,500,7,1,1
cached_depth4,4,1,1,raw_recursive,3.357799956575036e-06,3.357799956575036,500,7,1,1
cached_depth4,4,1,1,raw_flat_retained,3.1876000575721266e-06,3.1876000575721264,500,7,1,1
cached_depth4,4,1,1,raw_flat_liveness,2.722600009292364e-06,2.722600009292364,500,7,1,1
cached_depth4,4,1,1,cm_recursive,1.8521999008953571e-06,1.8521999008953571,500,7,1,1
cached_depth4,4,1,1,cm_flat_retained,1.0011999402195215e-06,1.0011999402195215,500,7,1,1
cached_depth4,4,1,1,cm_flat_liveness,9.991999249905348e-07,0.9991999249905348,500,7,1,1
cached_depth4,4,1,2,cm_wrapper_liveness,6.047199945896864e-06,6.047199945896864,500,3,1,1
cached_depth4,4,1,2,raw_recursive,1.835000002756715e-06,1.8350000027567148,500,3,1,1
cached_depth4,4,1,2,raw_flat_retained,1.3672001659870148e-06,1.3672001659870148,500,3,1,1
cached_depth4,4,1,2,raw_flat_liveness,1.3991999439895153e-06,1.3991999439895153,500,3,1,1
cached_depth4,4,1,2,cm_recursive,3.0217999592423437e-06,3.021799959242344,500,3,1,1
cached_depth4,4,1,2,cm_flat_retained,1.8253999296575786e-06,1.8253999296575785,500,3,1,1
cached_depth4,4,1,2,cm_flat_liveness,1.8629999831318856e-06,1.8629999831318855,500,3,1,1
cached_depth4,4,1,2,cm_wrapper_generic,5.4336001630872484e-06,5.433600163087249,500,3,1,1
cached_depth4,4,1,3,raw_recursive,6.658999947831035e-06,6.658999947831035,500,15,13,4
cached_depth4,4,1,3,raw_flat_retained,4.536000080406666e-06,4.536000080406666,500,15,13,4
cached_depth4,4,1,3,raw_flat_liveness,4.847999894991517e-06,4.847999894991517,500,15,13,4
cached_depth4,4,1,3,cm_recursive,1.4826600207015872e-05,14.826600207015872,500,15,13,4
cached_depth4,4,1,3,cm_flat_retained,5.540400044992566e-06,5.540400044992566,500,15,13,4
cached_depth4,4,1,3,cm_flat_liveness,6.691599963232875e-06,6.691599963232875,500,15,13,4
cached_depth4,4,1,3,cm_wrapper_generic,9.419800015166402e-06,9.419800015166402,500,15,13,4
cached_depth4,4,1,3,cm_wrapper_liveness,7.712800055742264e-06,7.712800055742265,500,15,13,4
cached_depth4,4,1,4,raw_flat_retained,5.800599930807948e-06,5.800599930807948,500,19,11,4
cached_depth4,4,1,4,raw_flat_liveness,3.75579996034503e-06,3.75579996034503,500,19,11,4
cached_depth4,4,1,4,cm_recursive,1.5290600014850496e-05,15.290600014850495,500,19,11,4
cached_depth4,4,1,4,cm_flat_retained,5.66979986615479e-06,5.66979986615479,500,19,11,4
cached_depth4,4,1,4,cm_flat_liveness,4.560199799016118e-06,4.560199799016118,500,19,11,4
cached_depth4,4,1,4,cm_wrapper_generic,1.26504001673311e-05,12.6504001673311,500,19,11,4
cached_depth4,4,1,4,cm_wrapper_liveness,9.250999893993139e-06,9.25099989399314,500,19,11,4
