seed_base,trial,n,live_k,output_k,repr,reps,rounds,ok,cm_us,bitset_us,ratio
28900000,12,24,5,5,3,150,5,True,4.641332974036534,4.85599972307682,0.9557935005597014
28900000,13,24,7,7,3,150,5,True,7.963333434114854,4.777999905248483,1.6666667208108108
28900000,14,24,7,7,3,150,5,True,8.839999791234732,4.905333432058493,1.802120062514299
28900000,15,24,6,6,3,150,5,True,8.61800042912364,9.72866623972853,0.8858357576222203
28900000,16,24,0,0,3,150,5,True,3.9840000681579117,7.694000378251077,0.5178060660641032
28900000,17,24,5,5,3,150,5,True,9.5426671517392,5.356000425914924,1.781677817941753
28900000,18,24,8,8,3,150,5,True,7.329999934881926,4.077333336075147,1.7977436061035434
28900000,19,24,5,5,3,150,5,True,6.0206667209664975,5.489333222309749,1.0967938139549087
28900000,20,24,4,4,3,150,5,True,4.2233336716890335,4.418666940182447,0.9557936203072711
28900000,21,24,5,5,3,150,5,True,8.63666646182537,4.958000499755144,1.7419656295419699
28900000,22,24,9,9,3,150,5,True,11.945333487043778,9.968666515002647,1.1982880026196367
28900000,23,24,5,5,3,150,5,True,5.362666367242733,5.58933320765694,0.9594465328880927
28900000,24,24,1,1,3,150,5,True,4.525332866857449,8.100667037069798,0.5586370660772607
28900000,25,24,2,2,3,150,5,True,5.081999891748032,4.284000024199486,1.1862744778339867
28900000,26,24,7,7,3,150,5,True,6.2846664028863115,5.5406661704182625,1.1342799240351789
28900000,27,24,6,6,3,150,5,True,5.441999528557062,6.783999657879273,0.8021815747346706
28900000,28,24,6,6,3,150,5,True,9.720666954914728,8.827333028117815,1.1012008863777276
28900000,29,24,7,7,3,150,5,True,5.905999957273404,5.149333737790585,1.1469444899113261
28900000,30,24,5,5,3,150,5,True,5.094666654864947,4.965333888928096,1.026047143823549
28900000,31,24,8,8,3,150,5,True,10.57399980102976,10.269333142787218,1.0296676185304718
28900000,32,24,4,4,3,150,5,True,7.476000270495812,7.691332915176948,0.9720032084092695
28900000,33,24,5,5,3,150,5,True,5.73333352804184,5.368667189031839,1.0679249292552557
28900000,34,24,10,10,3,150,5,True,14.009333681315184,12.054666876792908,1.1621502132327945
28900000,35,24,5,5,3,150,5,True,8.672000064204136,8.580666035413742,1.01064416543115
28900000,36,24,9,9,3,150,5,True,7.2199998733898,5.268000531941652,1.3705389415989087
28900000,37,24,1,1,3,150,5,True,4.095333473136027,4.107332788407803,0.9970785626853415
28900000,38,24,4,4,3,150,5,True,4.607999386886755,4.697333400448163,0.9809819729736695
28900000,39,24,6,6,3,150,5,True,8.771333377808332,9.913332760334015,0.8848016696165857
28900000,40,24,6,6,3,150,5,True,8.056000030289095,6.113999988883734,1.3176316723808046
28900000,41,24,4,4,3,150,5,True,7.776000226537386,8.05800004551808,0.965003745670423
28900000,42,24,8,8,3,150,5,True,6.308666585634152,5.2539996492366,1.2007360119543964
28900000,43,24,2,2,3,150,5,True,3.2293330878019333,4.115333625425895,0.7847074822439774
28900000,44,24,4,4,3,150,5,True,4.483999994893869,4.496000086267789,0.9973309405819248
28900000,45,24,5,5,3,150,5,True,8.681333468606075,5.336000273625056,1.626936473657326
28900000,46,24,4,4,3,150,5,True,3.6706666772564254,4.1253337015708285,0.8897866070467761
28900000,47,24,2,2,3,150,5,True,3.3900002017617226,4.117999536295732,0.823215294679497
28900000,48,24,4,4,3,150,5,True,4.98199990640084,3.9086669373015566,1.2746033331354358
28900000,49,24,4,4,3,150,5,True,4.375333276887734,4.404000161836545,0.9934907166450112
28900000,50,24,5,5,3,150,5,True,5.699333269149065,5.326666869223118,1.0699624003294015
28900000,51,24,7,7,3,150,5,True,7.312667245666186,6.619334065665801,1.1047436453761525
28900000,52,24,6,6,3,150,5,True,6.277333789815505,4.592000041157007,1.3670151858783213
28900000,53,24,4,4,3,150,5,True,5.321333495279154,4.075999992589156,1.3055283378199756
28900000,54,24,7,7,3,150,5,True,5.750666217257579,5.073333159089088,1.1335084917407838
28900000,55,24,8,8,3,150,5,True,11.001999955624342,8.611333711693684,1.2776185808110392
28900000,56,24,4,4,3,150,5,True,7.720666471868754,7.588000347216924,1.0174836740354776
28900000,57,24,1,1,3,150,5,True,5.84400026127696,7.284667032460371,0.8022329964068611
28900000,58,24,4,4,3,150,5,True,6.130000110715628,5.008000104377667,1.2240415301423777
28900000,59,24,3,3,3,150,5,True,8.460000002135834,7.047333444158236,1.2004540538873754
28900000,60,24,6,6,3,150,5,True,5.8613329504927,5.331332795321941,1.0994123187424756
28900000,61,24,11,11,3,150,5,True,15.10333347444733,13.181999480972689,1.1457543672527035
28900000,62,24,5,5,3,150,5,True,8.82533301288883,7.741999967644611,1.1399293528509025
28900000,63,24,8,8,3,150,5,True,6.836666725575924,5.204000044614077,1.3137330259348459
28900000,64,24,7,7,3,150,5,True,10.8260001676778,7.558666790525118,1.432263184461091
28900000,65,24,8,8,3,150,5,True,12.71066643918554,10.266667231917381,1.2380518577314132
28900000,66,24,7,7,3,150,5,True,7.611333082119624,6.856666877865791,1.1100631280031983
28900000,67,24,7,7,3,150,5,True,12.111999870588383,8.198667007188003,1.4773133071473021
28900000,68,24,2,2,3,150,5,True,3.7126662209630013,6.50199983889858,0.5710037393036781
28900000,69,24,6,6,3,150,5,True,9.327333730955917,8.49800029148658,1.0975915993201573
28900000,70,24,2,2,3,150,5,True,3.8160003411273165,3.650666524966558,1.0452886657902212
28900000,71,24,5,5,3,150,5,True,5.529332750787337,4.846666318674883,1.1408527815257357
28900000,72,24,4,4,3,150,5,True,8.207333739846945,8.073999391247828,1.0165140399618622
28900000,73,24,10,10,3,150,5,True,9.54333304738005,7.267333567142487,1.3131821952590634
28900000,74,24,3,3,3,150,5,True,4.97733320419987,4.750666363785664,1.047712641355345
28900000,75,24,3,3,3,150,5,True,5.074667278677225,5.441333632916212,0.93261461638358
28900000,76,24,1,1,3,150,5,True,5.823333437244098,7.765332702547312,0.7499142226493184
28900000,77,24,6,6,3,150,5,True,6.441332710285981,8.36200003201763,0.7703100556831475
28900000,78,24,5,5,3,150,5,True,4.534667047361532,5.841999469945828,0.7762183257102523
28900000,79,24,3,3,3,150,5,True,3.877333365380764,5.55400038138032,0.6981154301644361
28900000,80,24,9,9,3,150,5,True,7.754000059018533,6.224000050375859,1.2458226215069326
28900000,81,24,6,6,3,150,5,True,8.778666766981285,9.972666545460621,0.8802727662620161
28900000,82,24,3,3,3,150,5,True,4.1773333214223385,3.961999900639057,1.054349678491549
28900000,83,24,4,4,3,150,5,True,3.785332664847374,4.051999809841314,0.9341887567846693
28900000,84,24,3,3,3,150,5,True,6.1513336064914865,4.7613331116735935,1.2919351497188805
28900000,85,24,9,9,3,150,5,True,6.4333334254721795,5.051332991570234,1.27359123546364
28900000,86,24,6,6,3,150,5,True,5.636000229666631,5.292666610330343,1.0648696856639641
28900000,87,24,6,6,3,150,5,True,5.415332658837239,5.269999771068493,1.027577399256562
28900000,88,24,2,2,3,150,5,True,4.348667183270058,4.453999766459067,0.9763510128621428
28900000,89,24,5,5,3,150,5,True,5.181333981454372,6.522666662931442,0.7943582355511262
28900000,90,24,6,6,3,150,5,True,6.911999856432279,5.5026666571696605,1.2561182217764069
28900000,91,24,6,6,3,150,5,True,7.2673327910403405,5.3120000908772145,1.3680972640646596
28900000,92,24,3,3,3,150,5,True,5.680666460345189,6.228000080833833,0.9121172746652624
28900000,93,24,8,8,3,150,5,True,6.696666435648997,8.421333817144236,0.7952025867940132
28900000,94,24,7,7,3,150,5,True,11.034666871031126,9.95933311060071,1.1079724664782857
28900000,95,24,8,8,3,150,5,True,8.06533343469103,5.8793338636557255,1.3718107564104323
28900000,96,24,10,10,3,150,5,True,12.134000038107235,7.512000544617573,1.6152821030878883
28900000,97,24,1,1,3,150,5,True,2.939999879648288,4.748667124658823,0.6191210717595872
28900000,98,24,7,7,3,150,5,True,6.351332801083724,4.995333341260752,1.2714532478989153
28900000,99,24,7,7,3,150,5,True,6.255999517937501,5.603999986002842,1.1163453842903575
28900000,100,24,4,4,3,150,5,True,5.359999680270752,4.2366663304468,1.2651455796155382
28900000,101,24,7,7,3,150,5,True,12.042000113675991,10.109333476672571,1.1911764649433194
28900000,102,24,4,4,3,150,5,True,5.5726671901841955,4.437333748986324,1.2558593753416067
28900000,103,24,3,3,3,150,5,True,3.7406664341688156,5.6519995753963785,0.6618306290135346
28900000,104,24,4,4,3,150,5,True,9.33533301576972,8.602666979034742,1.0851673136389601
28900000,105,24,8,8,3,150,5,True,8.262666718413431,6.648666846255462,1.2427554139018075
28900000,106,24,7,7,3,150,5,True,7.024666604896386,10.361333067218464,0.6779693847620114
28900000,107,24,6,6,3,150,5,True,8.741333149373531,6.291333120316267,1.3894246230811733
28900000,108,24,4,4,3,150,5,True,5.493999924510717,6.96466692412893,0.7888388611201032
28900000,109,24,2,2,3,150,5,True,3.91933290908734,4.522666955987612,0.866597728116701
28900000,110,24,6,6,3,150,5,True,8.661333316316208,8.398000306139389,1.0313566326002999
28900000,111,24,1,1,3,150,5,True,4.541999660432339,6.749332727243503,0.6729553637352441
28900000,112,24,8,8,3,150,5,True,7.829999861617883,9.14666646470626,0.8560495664547377
28900000,113,24,10,10,3,150,5,True,8.860666615267593,9.579333321501812,0.9249773776405612
28900000,114,24,10,10,3,150,5,True,15.325999508301418,9.159999899566174,1.6731440694696156
28900000,115,24,6,6,3,150,5,True,4.781999935706456,5.269999771068493,0.9074004067246677
28900000,116,24,5,5,3,150,5,True,7.152666803449392,5.728000154097875,1.248719729578271
28900000,117,24,4,4,3,150,5,True,5.327999436606963,5.343333662798007,0.9971302136159294
28900000,118,24,5,5,3,150,5,True,4.941999601821104,5.235332840432723,0.9439704699677941
28900000,119,24,4,4,3,150,5,True,9.119999594986439,9.220666252076626,0.9890824963903757
28900000,120,24,10,10,3,150,5,True,6.5479994130631285,6.092667269210021,1.0747344510595842
28900000,121,24,7,7,3,150,5,True,9.021333729227385,4.563999827951193,1.9766288495407582
28900000,122,24,3,3,3,150,5,True,6.664000296344359,7.879333570599557,0.8457568443618106
28900000,123,24,12,12,3,150,5,True,12.956000088403622,13.203332976748545,0.9812673899249165
28900000,124,24,8,8,3,150,5,True,5.720666764924924,4.843332959959904,1.181142575209672
28900000,125,24,7,7,3,150,5,True,8.295332857718071,9.232666343450546,0.8984764042299223
28900000,126,24,7,7,3,150,5,True,5.997333209961653,6.3846671643356485,0.9393337280700208
28900000,127,24,8,8,3,150,5,True,7.2673327910403405,5.738666901985804,1.2663799650970435
28900000,128,24,2,2,3,150,5,True,6.8899996889134245,7.801332976669073,0.8831823624909856
28900000,129,24,8,8,3,150,5,True,6.43933347115914,6.453999473402898,0.9977276102509464
28900000,130,24,6,6,3,150,5,True,4.765999813874562,4.94800042361021,0.9632173415209906
28900000,131,24,7,7,3,150,5,True,5.481333161393802,5.0053334174056845,1.0950985087892173
28900000,132,24,4,4,3,150,5,True,4.731999554981788,4.747333781172832,0.9967699287857414
28900000,133,24,2,2,3,150,5,True,3.2720000793536506,3.7406664341688156,0.8747104658853915
28900000,134,24,3,3,3,150,5,True,5.316666793078184,4.1853333823382854,1.27030903093981
28900000,135,24,2,2,3,150,5,True,3.3906668735047183,4.265999887138605,0.7948117588392597
28900000,136,24,6,6,3,150,5,True,4.835332899043958,5.092666639635961,0.9494697456556085
28900000,137,24,2,2,3,150,5,True,4.276666635026534,4.248000526179871,1.0067481415480055
28900000,138,24,5,5,3,150,5,True,9.495333457986513,8.170000122239191,1.1622195001123308
28900000,139,24,5,5,3,150,5,True,9.091999381780624,8.253333314011496,1.1016154365588682
28900000,140,24,7,7,3,150,5,True,5.471999756991863,4.685333309074243,1.1678997834356966
28900000,141,24,7,7,3,150,5,True,5.555332948764165,5.712666704008977,0.9724587896692101
28900000,142,24,5,5,3,150,5,True,6.584666358927886,5.739332797626654,1.147287775619284
28900000,143,24,6,6,3,150,5,True,4.38800004000465,5.093333311378956,0.8615183361751471
28900000,144,24,11,11,3,150,5,True,11.605333226422468,11.116666719317436,1.0439580064279408
28900000,145,24,6,6,3,150,5,True,8.455333299934864,7.77933280915022,1.0868969752765325
28900000,146,24,5,5,3,150,5,True,5.778000534822543,4.279999993741512,1.350000126932594
28900000,147,24,0,0,3,150,5,True,5.398666641364495,7.035333352784316,0.7673647246903957
28900000,148,24,2,2,3,150,5,True,4.10400020579497,4.015332863976558,1.0220821896520431
28900000,149,24,2,2,3,150,5,True,3.8173336846133075,4.976666532456875,0.7670463069440923
28900000,150,24,6,6,3,150,5,True,10.272666501502197,9.237333821753662,1.1120813320950202
28900000,151,24,9,9,3,150,5,True,7.098667168368896,7.394666317850351,0.9599712635082766
28900000,152,24,6,6,3,150,5,True,6.38666640346249,4.920666882147391,1.2979269998206693
28900000,153,24,8,8,3,150,5,True,6.885333762814601,5.767333010832469,1.1938505631428342
28900000,154,24,8,8,3,150,5,True,8.766666675607365,6.122666721542676,1.4318379677211146
28900000,155,24,11,11,3,150,5,True,10.4613338286678,9.810000192373991,1.0663948647829933
28900000,156,24,4,4,3,150,5,True,5.018000180522601,4.513332775483528,1.1118170164142187
28900000,157,24,7,7,3,150,5,True,6.640666785339515,5.273999801526466,1.2591329228752512
28900000,158,24,8,8,3,150,5,True,12.703333826114735,11.552666934827963,1.0996018406639805
28900000,159,24,6,6,3,150,5,True,5.148666289945443,6.407333227495353,0.8035583771187866
28900000,160,24,4,4,3,150,5,True,4.56733318666617,4.539333749562502,1.0061681820831894
28900000,161,24,6,6,3,150,5,True,8.596666157245636,6.189999791483085,1.3887991028810567
28900000,162,24,7,7,3,150,5,True,6.315999974807103,6.707333183536927,0.9416559162901961
28900000,163,24,9,9,3,150,5,True,13.927999728669723,10.180666577070951,1.3680832805229641
28900000,164,24,9,9,3,150,5,True,9.631332941353321,7.781333600481351,1.2377483649791765
28900000,165,24,6,6,3,150,5,True,5.623333466549714,4.6579997676114235,1.207242109724987
28900000,166,24,6,6,3,150,5,True,5.151999648660421,4.49133338406682,1.1470980237043504
28900000,167,24,3,3,3,150,5,True,7.945999968796968,6.062000369032225,1.3107884336974258
28900000,168,24,7,7,3,150,5,True,10.31133346259594,8.997332770377398,1.1460433581543996
28900000,169,24,4,4,3,150,5,True,4.269999917596579,4.822666912029187,0.8854022049389125
28900000,170,24,4,4,3,150,5,True,4.075999992589156,4.797333385795355,0.8496386773239425
28900000,171,24,3,3,3,150,5,True,3.9013335481286044,4.285333367685476,0.9103920776729976
28900000,172,24,6,6,3,150,5,True,5.47333387658,5.481333161393802,0.9985406315255306
28900000,173,24,3,3,3,150,5,True,3.9706666332980003,4.340666346251965,0.9147596973737804
28900000,174,24,9,9,3,150,5,True,8.174000152697165,7.170000268767278,1.1400278725655477
28900000,175,24,8,8,3,150,5,True,12.11533322930336,7.198666377613942,1.6829969043959345
28900000,176,24,4,4,3,150,5,True,9.025999655326208,7.990666975577673,1.1295677423315076
28900000,177,24,10,10,3,150,5,True,8.267333420614401,7.1126664988696575,1.1623395279292572
28900000,178,24,5,5,3,150,5,True,6.976000343759854,7.945333297053972,0.877999711647901
28900000,179,24,5,5,3,150,5,True,6.486666388809681,5.449999589473009,1.1902141059494855
28900000,180,24,4,4,3,150,5,True,4.879333234081666,4.604666804273923,1.0596495775878518
28900000,181,24,9,9,3,150,5,True,11.099999925742546,9.608666878193617,1.1552070715380334
28900000,182,24,6,6,3,150,5,True,10.622666062166294,11.078666429966688,0.9588397781733947
28900000,183,24,5,5,3,150,5,True,9.419332879285019,7.01133394613862,1.3434437657148772
28900000,184,24,1,1,3,150,5,True,6.97133286545674,10.366666441162426,0.6724758537398293
28900000,185,24,8,8,3,150,5,True,17.790666315704584,17.256000234435003,1.0309843575571258
28900000,186,24,7,7,3,30,5,True,17.65999865407745,16.273333070178825,1.0852109139485209
28900000,187,24,5,5,3,150,5,True,25.611333549022675,16.006000029544037,1.6001083032455965
28900000,188,24,2,2,3,150,5,True,10.242000377426544,11.59933318073551,0.8829818247170225
28900000,189,24,8,8,3,30,5,True,21.67000202462077,18.82999980201324,1.1508232741618982
28900000,190,24,5,5,3,150,5,True,13.003333006054163,10.156667170425257,1.2802755852744674
28900000,191,24,8,8,3,150,5,True,11.792000538359087,8.492000245799622,1.388601059472618
28900000,192,24,5,5,3,150,5,True,9.265999930600325,7.242000040908654,1.2794807895965876
28900000,193,24,7,7,3,150,5,True,8.361333360274633,8.651999911914269,0.9664046978041029
28900000,194,24,7,7,3,150,5,True,8.06266674771905,8.374666019032398,0.9627448699919143
28900000,195,24,5,5,3,150,5,True,10.466000530868769,9.795332637925942,1.068468107999325
28900000,196,24,4,4,3,150,5,True,9.95933311060071,10.23066695779562,0.9734783813885998
28900000,197,24,3,3,3,150,5,True,11.723333348830542,9.180666723599035,1.2769588202886775
28900000,198,24,10,10,3,150,5,True,15.409332700073719,12.575332851459583,1.2253618160321857
28900000,199,24,9,9,3,150,5,True,11.211333330720663,6.533333410819372,1.7160203874111797
28900000,200,24,4,4,3,150,5,True,8.368000077704588,6.373332968602578,1.3129707986274193
28900000,201,24,3,3,3,150,5,True,4.05133313809832,3.916666998217503,1.0343828413143379
28900000,202,24,9,9,3,150,5,True,11.101333269228538,8.60000029206276,1.2908526618858778
28900000,203,24,3,3,3,150,5,True,6.630000037451586,5.763333756476641,1.150375861887404
28900000,204,24,6,6,3,150,5,True,4.969999815026919,4.3566664680838585,1.1407804227007572
28900000,205,24,5,5,3,150,5,True,7.055332728972037,6.82066660374403,1.0344051599148965
28900000,206,24,6,6,3,150,5,True,5.053333006799221,5.617999316503604,0.8994897866851636
28900000,207,24,5,5,3,150,5,True,4.579999949783087,5.1326669442156945,0.8923236203635927
28900000,208,24,5,5,3,150,5,True,6.766000296920538,6.277333789815505,1.077846188121756
28900000,209,24,8,8,3,150,5,True,5.480667265752952,8.075999406476816,0.6786364126472754
28900000,210,24,3,3,3,150,5,True,7.614000545193752,7.990000303834677,0.9529412084677307
28900000,211,24,9,9,3,150,5,True,6.893333047628403,5.906000733375549,1.1671744313666124
28900000,212,24,3,3,3,150,5,True,4.612000193446875,4.649333034952481,0.9919702802047201
28900000,213,24,1,1,3,150,5,True,4.486666681865851,6.565333654483159,0.6833874587321418
28900000,214,24,6,6,3,150,5,True,7.448000057289998,5.626000153521697,1.323853511206854
28900000,215,24,8,8,3,150,5,True,9.984666636834541,8.72333301231265,1.1445930841733964
28900000,216,24,10,10,3,150,5,True,10.862000441799562,11.03466609492898,0.9843524351671351
28900000,217,24,7,7,3,150,5,True,13.581333526720602,8.359333345045645,1.624690985049651
28900000,218,24,2,2,3,150,5,True,7.801333752771219,8.900000248104334,0.8765543298083474
28900000,219,24,3,3,3,150,5,True,4.709333491822084,8.508666263272366,0.5534749332160211
28900000,220,24,5,5,3,150,5,True,7.599999662488699,9.447999764233828,0.8044030326142806
28900000,221,24,5,5,3,150,5,True,9.594000099847714,9.962666469315687,0.9629952111110575
28900000,222,24,8,8,3,150,5,True,7.021333246181409,5.9913331642746925,1.171915006838283
28900000,223,24,6,6,3,150,5,True,9.28866599376003,9.666667319834232,0.9608964171862404
28900000,224,24,5,5,3,150,5,True,6.171332982679208,8.380000169078508,0.7364359019288453
28900000,225,24,7,7,3,150,5,True,8.731999744971594,7.4899996009965735,1.1658211228488942
28900000,226,24,5,5,3,150,5,True,9.899332653731108,10.237999570866426,0.9669205966662628
28900000,227,24,6,6,3,150,5,True,5.581333146740993,9.349333122372627,0.5969766050356102
28900000,228,24,9,9,3,150,5,True,8.522666369875273,6.528000036875406,1.3055555027163577
28900000,229,24,4,4,3,150,5,True,5.34600034976999,5.692666551719109,0.9391030198590448
28900000,230,24,6,6,3,150,5,True,12.901333005477985,7.714667202283938,1.6723123197924243
28900000,231,24,7,7,3,150,5,True,10.732666899760563,11.636000126600266,0.9223673756435724
28900000,232,24,6,6,3,150,5,True,10.945999529212713,10.331333614885807,1.05949531176123
28900000,233,24,7,7,3,150,5,True,9.107332831869522,7.052000146359205,1.2914538631385934
28900000,234,24,2,2,3,150,5,True,8.08599948262175,5.940000216166179,1.361279324639596
28900000,235,24,4,4,3,150,5,True,7.920667218665282,6.151332830389341,1.2876343122802465
28900000,236,24,5,5,3,150,5,True,5.79133319358031,7.4980004380146665,0.7723836830174617
28900000,237,24,5,5,3,150,5,True,4.824000255515178,4.896000027656555,0.9852941642698806
28900000,238,24,2,2,3,150,5,True,4.607333491245906,4.256666482736667,1.082380663350395
28900000,239,24,10,10,3,150,5,True,14.176000064859787,8.991999396433432,1.5765125685487176
28900000,240,24,5,5,3,150,5,True,5.279333175470431,4.630666226148605,1.1400806963064865
28900000,241,24,7,7,3,150,5,True,8.08400024349491,10.749332917233309,0.7520466903145828
28900000,242,24,6,6,3,150,5,True,7.317333171765009,6.611999900390704,1.106674725045387
28900000,243,24,5,5,3,150,5,True,4.648667139311631,6.839332636445761,0.6796960151549865
28900000,244,24,7,7,3,150,5,True,10.361999738961458,4.998666699975729,2.072952721375036
28900000,245,24,7,7,3,150,5,True,9.332000433156887,7.488000361869733,1.2462606813799235
28900000,246,24,9,9,3,150,5,True,9.6946667569379,8.039333236714205,1.2059043295610739
28900000,247,24,7,7,3,150,5,True,5.841333574304978,6.194666493684053,0.942961752704633
28900000,248,24,4,4,3,150,5,True,7.58266697327296,7.456000118205945,1.0169885800776373
28900000,249,24,3,3,3,150,5,True,6.142666097730398,5.543333633492391,1.1081176966540291
28900000,250,24,5,5,3,150,5,True,5.92000006387631,5.188667370627323,1.1409480779957122
28900000,251,24,7,7,3,150,5,True,9.365999915947516,7.713333082695803,1.2142610484382332
28900000,252,24,5,5,3,150,5,True,5.911333331217368,6.336000127096971,0.9329755701766098
28900000,253,24,1,1,3,150,5,True,3.119999698052804,4.026667059709628,0.7748342864676262
28900000,254,24,7,7,3,150,5,True,7.726666517555714,7.380000315606594,1.0469737380926691
28900000,255,24,6,6,3,150,5,True,8.572000078856945,4.938000347465277,1.7359253697211738
28900000,256,24,10,10,3,150,5,True,11.470666310439507,8.664666675031185,1.3238439216010838
28900000,257,24,7,7,3,150,5,True,9.98666665206353,9.399333503097296,1.0624866804409796
28900000,258,24,3,3,3,150,5,True,7.7693335091074305,9.016000355283419,0.861727285154172
28900000,259,24,9,9,3,150,5,True,8.018666412681341,6.285999746372302,1.2756389971712891
28900000,260,24,12,12,3,150,5,True,12.783333659172058,10.849333678682646,1.1782597934368486
28900000,261,24,0,0,3,150,5,True,2.851999985675017,5.746666962901751,0.4962876749403473
28900000,262,24,5,5,3,150,5,True,5.2659997406105195,4.952000454068184,1.0634085738591517
28900000,263,24,3,3,3,150,5,True,4.893333340684572,4.496666758010785,1.0882134710043008
28900000,264,24,7,7,3,150,5,True,8.025999801854294,6.4826663583517075,1.2380707810936913
28900000,265,24,8,8,3,150,5,True,12.563333536187807,8.139333222061396,1.543533504947961
28900000,266,24,7,7,3,150,5,True,6.762666938205561,5.423333495855331,1.2469576033584855
28900000,267,24,2,2,3,150,5,True,3.7646666169166565,5.140000333388647,0.7324253643452053
28900000,268,24,7,7,3,150,5,True,6.347333546727896,7.0339992331961785,0.9023790501386977
28900000,269,24,2,2,3,150,5,True,3.3513340167701244,3.8279996563990917,0.8754791843222486
28900000,270,24,10,10,3,150,5,True,9.181333395342032,8.216000472505886,1.1174942633056737
28900000,271,24,4,4,3,150,5,True,5.045332945883274,6.726666664083798,0.7500494967027581
28900000,272,24,3,3,3,150,5,True,5.610666703432798,4.311332789560159,1.301376390386509
28900000,273,24,8,8,3,150,5,True,6.483333806196848,5.834000185132027,1.1113016113231622
28900000,274,24,4,4,3,150,5,True,7.383333674321572,6.611334004749854,1.1167691223914995
28900000,275,24,2,2,3,150,5,True,3.872666663179795,3.9253329547743,0.9865829746925167
28900000,276,24,6,6,3,150,5,True,6.187333104511102,5.15000040953358,1.2014238082500406
28900000,277,24,5,5,3,150,5,True,5.068667232990265,5.964667070657015,0.8497820872392707
28900000,278,24,2,2,3,150,5,True,3.9186662373443446,5.973999698956808,0.6559535377995801
28900000,279,24,6,6,3,150,5,True,6.160000339150429,7.682666182518006,0.8018050235174319
28900000,280,24,6,6,3,150,5,True,8.512666293730339,7.823333144187927,1.088112462659797
28900000,281,24,3,3,3,150,5,True,6.150000263005495,4.284000024199486,1.4355742829751017
28900000,282,24,5,5,3,150,5,True,5.987999805559714,6.044000231971343,0.9907345426435625
28900000,283,24,6,6,3,150,5,True,9.25333316748341,4.894000012427568,1.8907505402505063
28900000,284,24,7,7,3,150,5,True,7.464666850864887,5.02266688272357,1.4861958846088412
28900000,285,24,6,6,3,150,5,True,9.073333349078894,8.407332934439182,1.079216610051394
28900000,286,24,8,8,3,150,5,True,6.763333609948555,7.793999587496122,0.8677616073779295
28900000,287,24,6,6,3,150,5,True,7.7886662135521565,6.797333092739184,1.1458414803699852
28900000,288,24,7,7,3,150,5,True,8.626666385680437,5.787999834865332,1.4904399847622236
28900000,289,24,6,6,3,150,5,True,6.013333331793547,5.674666414658229,1.0596804979162313
28900000,290,24,2,2,3,150,5,True,6.461333638677995,8.338000625371933,0.7749260199161684
28900000,291,24,6,6,3,150,5,True,8.640666492283344,5.091333296149969,1.6971323599689214
28900000,292,24,6,6,3,150,5,True,6.332000096638997,4.44400046641628,1.4248423564512434
28900000,293,24,5,5,3,150,5,True,6.19000056758523,4.370667350788911,1.416259822763205
28900000,294,24,6,6,3,150,5,True,4.964666441082954,6.082666416962941,0.8161990319307694
28900000,295,24,7,7,3,150,5,True,10.420000180602074,9.413999505341053,1.106862197590967
28900000,296,24,7,7,3,150,5,True,6.128000095486641,6.917333230376244,0.8858905435662133
28900000,297,24,2,2,3,150,5,True,4.0713332903881865,4.244000495721897,0.9593149893578559
28900000,298,24,8,8,3,150,5,True,9.840000420808792,7.580000286300977,1.2981530407844735
28900000,299,24,7,7,3,150,5,True,5.077999861290058,5.79733323926727,0.8759199534874195
