python,n,new_trials,new_median_s,new_min_s,new_max_s,old_trials,old_median_s,old_min_s,old_max_s,old_over_new,bit_identical
3.10.11,14,3,0.001231500064022839,0.0008815999608486891,0.0012973000993952155,3,0.010867999983020127,0.00976080005057156,0.012525100028142333,8.825009677643486,True
3.10.11,16,3,0.007275199983268976,0.006375199998728931,0.007402799907140434,3,0.09587320010177791,0.09330850001424551,0.11216660006903112,13.178084495582356,True
3.10.11,18,3,0.02320940000936389,0.022726899944245815,0.02734000002965331,3,1.2151371000800282,1.2093900000909343,1.3648592999670655,52.3553861620627,True
3.10.11,20,3,0.11510339996311814,0.11508180003147572,0.12301980005577207,1,19.27915389998816,19.27915389998816,19.27915389998816,167.494217426815,True
