python,n,new_trials,new_median_s,new_min_s,new_max_s,old_trials,old_median_s,old_min_s,old_max_s,old_over_new,bit_identical
3.10.11,14,3,0.001481400104239583,0.0014338999753817916,0.001702799927443266,3,0.01574780000373721,0.015529699972830713,0.01616569992620498,10.630348923743805,True
3.10.11,16,3,0.006051299977116287,0.003445299924351275,0.00927929999306798,3,0.12691720004659146,0.12443880003411323,0.14132599998265505,20.973542962098062,True
3.10.11,18,3,0.03282610001042485,0.03245399997103959,0.03493209998123348,3,1.314656800008379,1.3052450999384746,1.4489475999725983,40.049131623643156,True
3.10.11,20,3,0.12654279998969287,0.11533169995527714,0.13756329996977001,1,21.92634280002676,21.92634280002676,21.92634280002676,173.27214825191712,True
