n,trial,live_k,repr,output_k,reps,ok,cm_us,bitset_us,ratio
16,33,3,2,16,200,True,26.261499733664095,41.257000411860645,0.6365343934726381
16,34,8,2,16,200,True,79.56250046845526,69.90000023506582,1.138233193145859
16,35,5,2,16,200,True,51.91700009163469,41.779999737627804,1.2426280616961642
16,36,3,2,16,40,True,65.44250063598156,63.04749986156821,1.0379872442154248
16,37,7,2,16,40,True,120.5450011184439,104.60750199854374,1.1523552213312773
16,38,3,2,16,40,True,51.9825000083074,67.10999878123403,0.7745865139673236
16,39,5,2,16,40,True,63.012499595060945,103.76999853178859,0.607232345442868
16,40,4,2,16,200,True,28.5874999826774,50.8704996900633,0.561966172081095
16,41,1,2,16,200,True,6.66000007186085,22.65449962578714,0.29398133624103145
16,42,1,2,16,200,True,3.7475000135600567,25.763000012375414,0.14546054464774763
16,43,8,2,16,40,True,62.57499917410314,37.97249810304493,1.6479031483336988
16,44,5,2,16,40,True,31.07000084128231,28.589999419637024,1.0867436681352955
16,45,3,2,16,40,True,56.84999923687428,50.24250131100416,1.1315121212809311
16,46,7,2,16,200,True,76.31250016856939,76.96099986787885,0.9915736580810701
16,47,5,2,16,40,True,53.06749953888357,38.880002102814615,1.36490474971044
16,48,6,2,16,40,True,37.4024995835498,47.48250066768378,0.7877112421967626
16,49,9,2,16,40,True,69.46499925106764,53.88249992392957,1.2891940676311824
16,50,7,2,16,200,True,57.63699999079108,50.846500089392066,1.1335490129991403
16,51,4,2,16,200,True,60.40849955752492,53.755000117234886,1.123774521919437
16,52,7,2,16,40,True,148.45499827060848,145.48499893862754,1.0204144712764085
16,53,8,2,16,40,True,91.26749937422574,88.61999958753586,1.0298747438389995
16,54,6,2,16,40,True,117.47250100597739,82.2000001790002,1.4291058485421795
16,55,5,2,16,40,True,71.13000028766692,62.530001741833985,1.1375339566011773
16,56,3,2,16,200,True,70.48950006719679,75.12149983085692,0.9383398923864738
16,57,11,2,16,40,True,193.50749789737165,152.4324994534254,1.2694635237972753
16,58,4,2,16,200,True,58.70999942999333,58.90350032132119,0.9967149508896364
16,59,4,2,16,200,True,40.803999872878194,51.389000145718455,0.7940220622540723
16,60,9,2,16,40,True,61.43500213511288,46.98749980889261,1.3074754431493718
16,61,4,2,16,200,True,33.3360000513494,32.71549998316914,1.0189665470036982
16,62,5,2,16,200,True,39.58199988119304,56.19750008918345,0.7043373783242636
