regime,n,samples_per_method,raw_recursive_us_median,raw_flat_retained_us_median,raw_flat_liveness_us_median,cm_recursive_us_median,cm_flat_retained_us_median,cm_flat_liveness_us_median,cm_wrapper_liveness_us_median,raw_flat_liveness_speedup,cm_flat_liveness_speedup,cm_live_over_raw_live,cm_wrapper_over_raw_live,session_ratio_min,session_ratio_max,session_ratio_cv,session_ratio_p10,session_ratio_p90
cached_depth4,4,25,6.036000093445182,3.4929998219013214,3.6545998882502317,9.467799915000796,3.422799985855818,3.210800001397729,7.175799924880266,0.9557817349941742,1.066027153471347,0.8785640287793618,1.9634980967276099,0.7418854094127929,1.1857336887195034,0.20406516121858792,0.7501423891258994,1.131046434301428
cached_depth4,8,25,5.233999884997805,3.7506665103137493,3.7359997319678464,11.956000234931707,3.7503331744422512,3.344666911289096,6.423000013455749,1.003925797483443,1.1212874925703151,0.8952535201407454,1.7192185423612412,0.7708665932447287,1.2006407262724708,0.1990579943027804,0.7728134746563338,1.1553605346659979
cached_depth4,12,25,12.582000344991684,8.092666200051704,8.823332997659842,18.579999450594187,9.807333505402008,9.332000433156887,13.728000534077484,0.917189252881884,1.0509358176362966,1.0576502593330612,1.5558746947121318,0.8472233339414316,1.449654522171666,0.20135084027522662,0.9035312340734581,1.3366357320735505
cached_depth4,16,25,40.90499714948237,33.659994369372725,33.614999847486615,52.83000064082444,28.834998374804854,30.524999601766467,33.30499748699367,1.001338525125398,0.9446355037179488,0.9080767437233475,0.9907778562576396,0.6486437475042659,1.5017489847502905,0.3681075829879972,0.67807508645179,1.2939468098622913
fulloutput_fullarity,16,25,1888.1750002037734,1934.7199995536357,1875.6950041279197,2527.1849997807294,1532.3499974329025,1462.8399978391826,1505.2150003612041,1.031468333228919,1.0475171581966556,0.779892250403104,0.8024838777352475,0.5519598815676094,0.9825816940552242,0.20904259809567502,0.6052855409730482,0.9145165187585444
