trial,ambient_n,live_k,fixed_count,program_slots,program_ops,full_raw_us,bind_hit_us,prebound_eval_us,prekey_lookup_us,key_sort_hash_us,cm_wrapper_us,full_minus_prebound_us
95,24,10,14,22,11,7.057666468123595,3.2429998585333424,3.5203333633641405,0.46566672002275783,2.3923333113392196,8.349333268900713,3.5373331047594547
95,32,10,22,22,11,9.945666339869302,3.610999944309394,4.471333231776953,0.6839997755984465,3.6499998532235622,7.892666617408396,5.474333108092349
96,24,9,15,22,12,9.664333192631602,2.2013334091752768,3.675333379457394,0.4243334600081046,2.4259998463094234,10.671000151584545,5.988999813174209
96,32,9,23,22,12,9.920999873429537,6.167333340272307,4.92799988326927,0.771000050008297,4.026333335787058,11.422666721045971,4.992999990160267
97,24,9,15,21,11,7.914333449055752,2.4526667160292464,3.4009998974700766,0.46366670479377114,1.8713332246989012,9.46133319909374,4.513333551585675
97,32,9,23,21,11,9.700666802624863,4.143333450580637,4.305666855846842,0.8776667527854443,3.1423332014431558,7.671333150938153,5.394999946778021
98,24,7,17,19,9,6.463999937598905,3.2293330878019333,2.1223335837324457,0.5563333009680113,1.8493334452311199,6.949333085988958,4.341666353866459
98,32,7,25,19,9,8.31499967413644,4.434666673963268,2.89633326853315,1.0920001659542322,5.312333426748713,9.427999999995032,5.41866640560329
99,24,5,19,10,5,5.842333581919472,2.510666769618789,1.6680002833406131,0.5516665987670422,2.442666639884313,6.025333423167467,4.174333298578858
99,32,5,27,10,5,7.925999816507102,4.469666552419464,1.5486664293954768,0.6243334307024877,3.4273330432673292,8.076666466270884,6.377333387111625
100,24,5,19,10,5,6.331000089024504,2.8173334430903196,1.3323330009977024,0.491333194077015,2.4896666097144284,6.425000028684735,4.998667088026801
100,32,5,27,10,5,9.716666536405683,6.08333347675701,1.9753332405040662,0.6956665311008692,4.425999941304326,6.2369997613132,7.741333295901616
101,24,3,21,8,5,8.06700011404852,3.657666578268011,1.397666831811269,0.537666492164135,3.093333604435126,5.3093334039052325,6.669333282237251
101,32,3,29,8,5,8.910999943812687,4.501666408032179,1.4513335190713406,0.7286667823791504,4.141999719043573,5.438333222021659,7.4596664247413464
102,24,5,19,11,6,6.422000005841255,4.728999920189381,3.0413332084814706,0.9296667606880268,3.1449998884151382,8.472333429381251,3.3806667973597846
102,32,5,27,11,6,9.166333281124633,4.815666858727734,1.8243332548687856,0.7666666836788257,3.2593333162367344,8.305333321914077,7.342000026255847
103,24,2,22,6,4,6.33866642601788,4.379999979088703,1.5646669392784438,0.8316664025187492,2.8413332377870875,3.970333297426502,4.773999486739436
103,32,2,30,6,4,9.7289999636511,5.669333428765336,1.7259999488790831,0.8273334242403507,4.890667041763663,5.669999712457259,8.003000014772017
104,24,2,22,9,5,7.290666690096259,3.2870001935710507,1.7156665368626516,0.5303334910422564,3.831333403165142,5.533666893218955,5.575000153233607
104,32,2,30,9,5,7.4410000039885436,4.338666719074051,1.1790000523130097,0.7576670031994581,4.134332993999124,4.999000035847227,6.261999951675534
105,24,6,18,11,5,5.075999846061071,3.642333128179113,1.5983330861975749,0.4776668113966783,3.288333149005969,6.211999959001939,3.4776667598634967
105,32,6,26,11,5,6.6539998321483536,6.2000002556790905,1.561000244691968,0.7556665999193987,3.426333423703909,7.545666691536705,5.092999587456386
106,24,5,19,11,6,6.1026665692528095,3.358333293969433,2.1336666153122983,0.5423331943651041,2.69033364020288,6.927999978264173,3.968999953940511
106,32,5,27,11,6,6.671999969209234,4.557666834443808,2.394666662439704,0.7329997606575489,3.9693332898120084,5.409999672944347,4.27733330676953
107,24,6,18,15,9,7.214666887496909,2.8083333745598793,2.901666642477115,0.6193333926300209,3.051666620497902,8.83566642490526,4.3130002450197935
107,32,6,26,15,9,9.793333398799103,5.210000090301037,3.2719996913025775,0.7883335153261821,4.521666560322046,7.322999881580472,6.521333707496526
108,24,8,16,17,8,6.625666671122114,2.221333561465144,2.9176667643090086,0.6406665003548067,2.2363332876314717,7.480666584645709,3.7079999068131055
108,32,8,24,17,8,7.982333578790227,3.6390001575152082,2.6403332594782114,0.625666386137406,3.1290001546343165,7.281333285694321,5.342000319312016
109,24,8,16,23,12,7.532666592548291,2.305333036929369,3.1753334527214365,0.43766650681694347,2.1536667676021657,8.790666470304132,4.357333139826855
109,32,8,24,23,12,9.584333359574277,4.532999979952971,4.277999978512526,0.8823330669353405,3.5520002711564302,9.847000086059174,5.3063333810617515
110,24,3,21,10,5,8.012333419173956,4.226666642352939,1.8563331104815006,0.6456665384272735,3.614333303024371,7.565999791646997,6.156000308692455
110,32,3,29,10,5,6.955666467547417,4.874666531880696,1.7999997362494469,0.905333242068688,4.481999979664883,7.379999927555521,5.15566673129797
111,24,2,22,4,2,6.261333279932539,5.421000144754847,0.9976665023714303,1.009333257873853,3.16433336896201,5.24266700570782,5.263666777561109
111,32,2,30,4,2,9.483000030741096,4.621666545669237,0.7826668055107195,0.9440002031624317,6.284999738757809,6.87299994751811,8.700333225230375
112,24,6,18,15,8,8.066666778177023,3.8386667923380933,2.3663335014134645,0.6569999580581983,3.217333384479086,9.802000131458044,5.700333276763558
112,32,6,26,15,8,6.621666640664141,3.5266663568715253,1.7223332542926073,0.6893335375934839,3.9313330004612603,7.784666571145257,4.899333386371533
113,24,4,20,10,6,5.449666641652584,3.5156666611631713,1.9373333392043908,0.5053333006799221,3.071000101044774,6.190999799097578,3.5123333024481935
113,32,4,28,10,6,6.531000059718887,4.137000069022179,1.6136665362864733,1.2113332437972226,5.1790002423028145,7.661666410664718,4.917333523432414
114,24,4,20,9,5,4.370333238815268,3.8589998924483853,1.1703333196540673,0.4926669256140788,2.408666769042611,4.468333596984546,3.1999999191612005
114,32,4,28,9,5,6.2870001420378685,4.029333358630538,1.2420001439750195,0.8046665849785011,3.9493331375221414,4.854000095898907,5.044999998062849
115,24,9,15,23,11,8.388666901737452,2.0830003389467797,3.4670000119755664,0.46666672763725126,1.9446667283773424,8.165666367858648,4.921666889761886
115,32,9,23,23,11,10.404666730513174,4.226333306481441,5.565666360780597,0.9000002561757963,3.906666534021497,9.996333392336965,4.839000369732577
116,24,5,19,12,7,5.932333103070657,2.8590000389764705,2.1246665467818575,0.654333271086216,2.267666859552264,7.531666584933797,3.8076665562887992
116,32,5,27,12,7,6.761666542539993,4.672333210085829,1.8836666519443195,0.6430002395063639,3.1586666591465473,6.7323333738992615,4.877999890595674
117,24,3,21,8,5,5.374000174924731,3.8250000216066837,1.1763333653410277,0.5766667891293764,2.3796665482223034,6.156666592384378,4.197666809583703
117,32,3,29,8,5,7.8376665866623325,4.71999985165894,1.1343334335833788,0.6306668122609456,3.343333179752032,5.511333389828602,6.703333153078954
118,24,7,17,16,9,7.27133359760046,3.224666385600964,2.425333174566428,0.5496669715891281,2.0859999737391868,8.862667018547654,4.846000423034032
118,32,7,25,16,9,6.674666656181216,3.991000121459365,2.5430003491540747,0.6183333850155275,3.174333445106943,7.83199987684687,4.1316663070271415
119,24,6,18,24,13,7.490333324919145,2.883666893467307,3.6429997999221087,0.4866668799271186,2.631000243127346,10.591999938090643,3.847333524997036
119,32,6,26,24,13,8.986000126848618,3.790666814893484,3.422000057374438,0.7816667978962262,4.66766650788486,9.045666471744576,5.564000069474179
120,24,6,18,13,7,5.234333220869303,2.8803335347523293,1.8963334150612354,0.7493332183609406,2.8703330705563226,6.3633332805087175,3.3379998058080673
120,32,6,26,13,7,7.437666645273566,4.236000046754877,1.6176665667444468,0.7303330736855665,3.594333538785577,6.218666676431894,5.8200000785291195
121,24,7,17,20,11,7.285666652023792,2.5933332896480956,2.837333595380187,0.7453331879029672,2.4896669977655015,8.326333093767364,4.448333056643605
121,32,7,25,20,11,11.030666840573152,4.665666492655873,4.263999871909618,0.6483332253992558,3.266666705409686,10.179333233584961,6.766666968663534
122,24,6,18,15,8,5.840333178639412,2.711333412056168,2.0366666528085866,0.44766658296187717,2.186333294957876,5.559000031401713,3.8036665258308253
122,32,6,26,15,8,9.141666426633796,4.501666796083251,3.362333324427406,0.683333103855451,4.647333407774568,6.8953334509084625,5.77933310220639
123,24,1,23,3,2,5.504666672398647,4.611333133652806,0.6066666295131047,0.7089999659607807,3.0533332998553915,3.416666683430473,4.898000042885543
123,32,1,31,3,2,8.196666991959015,4.503000139569243,0.5620000107834736,1.217333289484183,5.745999903107683,5.308666732162237,7.634666981175541
124,24,5,19,14,7,7.363666857903202,3.9873334268728895,2.7203334805866084,0.7049999355028074,3.4380001792063317,8.43333313241601,4.643333377316594
124,32,5,27,14,7,11.021000100299716,5.2553333807736635,1.8009997438639402,0.7436668965965509,3.9770000148564577,8.629000124831993,9.220000356435776
125,24,1,23,3,2,6.374000028396646,5.312999710440636,0.959666601071755,0.7143333399047455,4.180333344265819,3.304333658888936,5.41433342732489
125,32,1,31,3,2,8.138333214446902,4.6420000338306036,0.7413331574449936,0.9706666848311821,4.8696668818593025,5.391999923934539,7.397000057001908
126,24,7,17,16,8,6.8956663987288875,2.7366665502389274,2.553666320939859,0.5433332019795974,2.2016667450467744,8.17899980271856,4.342000077789029
126,32,7,25,16,8,6.639333053802451,3.367666698371371,2.030666607121627,0.5643333618839582,2.8463332758595543,5.608332964281241,4.608666446680824
127,24,4,20,9,5,5.177333562945326,3.7953331290433803,1.703666833539804,0.8166666763524215,3.2963332099219165,6.70233314546446,3.473666729405522
127,32,4,28,9,5,8.45733331516385,5.047333349163334,1.137333456426859,0.6320001557469368,3.611666616052389,6.604333175346255,7.319999858736992
128,24,7,17,16,8,4.70633308092753,3.0383331856379905,2.156666790445646,0.6866664625704288,2.2626664334287243,6.174000057702264,2.5496662904818845
128,32,7,25,16,8,5.908333308373888,3.4446668966362872,2.040000011523565,0.7976665316770475,2.8863331923882165,6.14633356841902,3.8683332968503232
129,24,3,21,7,4,6.144333553190033,4.018666610742609,1.4706666115671396,0.5449998813370863,2.4383332735548415,4.963333097596963,4.673666941622893
129,32,3,29,7,4,8.586666469151774,4.515999850506584,1.0353334558506806,0.844666501507163,4.711666454871496,6.361999937022725,7.551333013301094
130,24,5,19,17,10,8.549999911338091,3.8816667317102356,3.29733321753641,0.7299997378140688,2.8556666802614927,7.4249998821566505,5.252666693801681
130,32,5,27,17,10,8.154666672150293,3.6173333258678513,2.8733334814508753,1.0276667308062315,3.459666622802615,5.343333662798007,5.281333190699418
131,24,8,16,19,9,8.419666749735674,3.317000033954779,3.595999830091993,0.4443332242468993,3.1696667429059744,11.523666714007655,4.823666919643681
131,32,8,24,19,9,7.744666654616593,4.1446664060155545,2.8273331311841807,0.6340001709759235,3.3560003309200206,9.246333502233028,4.917333523432413
132,24,4,20,10,6,6.19100018714865,3.344666911289096,1.3546665043880541,0.6143333545575539,2.6573333889245987,6.310999936734636,4.836333682760596
132,32,4,28,10,6,8.476333459839225,4.594000056385994,1.6993334672103326,1.0423331211010616,5.039333288247387,7.370666911204657,6.776999992628892
133,24,5,19,10,5,6.190666851277153,2.8563333520044885,1.785000010083119,0.6163333697865406,2.5463333198179803,8.871000027284026,4.405666841194034
133,32,5,27,10,5,7.273000276957949,5.579666467383504,1.6439997125416994,0.8073336600015562,3.9666666028400264,6.297666501874725,5.629000564416249
134,24,9,15,24,13,8.49466654472053,2.599666671206554,5.240999938299258,0.6873335223644972,2.5236664805561304,11.266666697338223,3.2536666064212723
134,32,9,23,24,13,14.766000288849076,5.332333190987508,6.087666843086481,0.6383335373053948,4.868999822065234,14.684999672075111,8.678333445762595
135,24,10,14,23,11,12.37866662753125,2.0976667292416096,5.750333269437154,0.4966665680209795,1.9163335673511028,10.577666883667309,6.628333358094095
135,32,10,22,23,11,13.145999982953072,3.8449997858454785,6.06366666033864,0.9403335085759561,3.602000263830026,10.298000027736029,7.082333322614431
136,24,6,18,15,8,6.309333645428221,3.688666426266233,1.8439996832360823,0.5656667053699493,2.668333084632953,8.205333336566886,4.465333962192139
136,32,6,26,15,8,9.530333336442709,4.9593334551900625,1.9139998281995458,0.8063336523870627,3.7613336462527514,6.570999976247549,7.616333508243163
137,24,4,20,9,5,5.122666480019689,2.9216667947669825,1.5259999781847,0.5513336509466171,3.5480002406984568,5.788999842479825,3.5966665018349886
137,32,4,28,9,5,5.768666742369533,5.521000130102038,1.3193332900603612,0.7623333173493544,3.5533332265913486,6.353999876106779,4.449333452309172
138,24,9,15,22,11,7.66733312048018,2.966666749368111,4.167666581148902,0.5593333238114913,3.4006665615985794,9.79200005531311,3.499666539331278
138,32,9,23,22,11,10.93500022155543,4.328666642929117,3.299999904508392,0.6586666374156873,2.951333299279213,8.780666394159198,7.635000317047039
139,24,3,21,9,5,6.060333301623663,3.2720000793536506,1.196333517630895,0.9236667150010666,4.159333184361458,7.250333437696099,4.863999783992768
139,32,3,29,9,5,10.21566684357822,5.460666725412011,1.8406663245211043,0.7840001489967108,5.133999899650614,4.318999902655681,8.375000519057116
140,24,6,18,12,6,7.344000041484833,2.4010000439981622,2.8083333745598793,0.5770001250008742,2.2709998302161694,7.0446667571862545,4.5356666669249535
140,32,6,26,12,6,8.922000027572116,3.9569998625665908,2.3453333415091038,0.6150000263005495,3.653666547810038,6.336000127096971,6.576666686063012
141,24,4,20,9,5,5.145999991024534,4.159999856104453,1.5863333828747272,0.8303334470838308,3.1299997741977372,6.454666921248038,3.559666608149807
141,32,4,28,9,5,7.471666904166341,4.307666483024756,1.334333016226689,0.6960002550234397,3.539666843911012,8.224999764934182,6.1373338879396515
142,24,6,18,19,9,6.747333488116662,3.319000049183766,2.9423332307487726,0.48766649949053925,2.913666733851035,8.693666895851493,3.8050002573678894
142,32,6,26,19,9,8.893666478494804,4.486000010122855,3.0286668334156275,0.7876668435831865,3.6656666391839585,8.73266641671459,5.864999645079177
143,24,4,20,7,3,7.054000161588192,4.519999880964558,0.8973331811527412,0.5676667205989361,2.5586667470633984,5.9720000717788935,6.156666980435451
143,32,4,28,7,3,5.729666445404291,4.702000102649133,0.6526669797797998,0.7456665237744649,4.610000178217888,5.142999968181054,5.076999465624492
144,24,1,23,5,4,5.676666429887216,3.3486665536959968,1.1049998768915734,0.6789997375259798,3.0580000020563602,3.129333102454742,4.571666552995643
144,32,1,31,5,4,7.709333440288901,5.14966668561101,1.1220000063379605,0.9320001117885113,5.825666788344582,4.0689999392877025,6.587333433950941
145,24,10,14,20,10,7.5960000200817985,2.6763335335999727,3.7693333191176257,0.4233330643425385,1.7843333383401236,10.684333586444458,3.826666700964173
145,32,10,22,20,10,9.501666839544972,3.760666586458683,4.709666827693582,0.9263330139219761,3.656666570653518,10.15700011824568,4.792000011851391
146,24,6,18,18,9,6.890000076964498,2.86666676402092,2.9776664450764656,0.711999988804261,3.16133334611853,9.068666646877924,3.912333631888032
146,32,6,26,18,9,7.951000006869436,5.4806668777018785,2.1299999207258224,0.7956669044991334,3.9090002731730538,9.273999991516272,5.821000086143614
147,24,3,21,12,7,7.288000003124277,3.9229999917248883,1.746666772911946,0.7189996540546417,3.5876664333045483,6.678333350767692,5.541333230212331
147,32,3,29,12,7,9.69333341345191,5.570666398853064,2.2893336911996203,0.7720000576227903,4.290333405757944,5.272000174348553,7.40399972225229
148,24,9,15,20,10,7.619333143035571,2.194333355873823,3.408999958386024,0.4810001701116562,1.8433333995441594,8.291666551182669,4.2103331846495475
148,32,9,23,20,10,9.24566644243896,3.568000004937251,3.394333180040121,0.620666736116012,2.9816668635855117,8.836999768391252,5.851333262398839
149,24,7,17,17,8,8.117666778465113,2.5333332208295665,3.248999904220303,0.5253330649187168,2.4620001204311848,9.53633338212967,4.868666874244809
149,32,7,25,17,8,10.096333377684157,4.359666878978412,2.474666495497028,0.7533336368699869,2.9436665742347636,7.458333469306429,7.62166688218713
150,24,7,17,17,9,6.814333222185572,2.9610000395526486,2.6543333660811186,0.4820001777261496,2.0783332486947375,7.810000097379088,4.159999856104453
150,32,7,25,17,9,10.68066650380691,4.840999996910493,4.132666702692708,0.6186667208870251,3.2916668957720203,11.282666819170117,6.5479998011142015
151,24,6,18,14,7,8.47100008589526,2.891333618511756,2.042666698495547,0.5486669639746348,3.7679999756316342,8.888999776293835,6.428333387399714
151,32,6,26,14,7,8.670333384846648,4.786333302035928,2.1250002707044287,0.8613332950820526,4.575333247582117,7.384333293884993,6.5453331141422195
152,24,3,21,7,4,6.244333150486151,3.497333576281865,0.9903335012495518,0.5476665683090687,2.572333517794808,5.256666724259655,5.253999649236599
152,32,3,29,7,4,7.879000234728058,4.83533328709503,0.9196666845430931,0.7323330889145534,4.373333649709821,5.408000045766434,6.959333550184965
153,24,6,18,12,6,6.0536665841937065,2.5119997250537076,1.3666669838130474,0.45499997213482857,2.3803332199652987,6.1783334240317345,4.686999600380659
153,32,6,26,12,6,7.26033312578996,3.7503331744422512,1.8880000182737908,0.7410002096245686,3.5856664180755615,5.30066667124629,5.3723331075161695
154,24,7,17,17,9,5.424666839341323,2.215999799470107,2.345000005637606,0.45633331562081975,2.237333295245965,6.888000061735511,3.0796668337037167
154,32,7,25,17,9,9.454999817535281,3.7509998461852474,2.6816665194928646,0.5960002696762482,3.3403335449596243,7.393333362415433,6.773333298042417
155,24,9,15,20,10,6.50199983889858,2.2020000809182725,3.4543332488586502,0.41666673496365547,1.7920000633845727,8.895666881774863,3.0476665900399293
155,32,9,23,20,10,8.185999856020015,3.6220000280688205,6.067666690796614,0.6876668582359949,3.035000214974086,9.017999982461333,2.118333165223401
156,24,8,16,15,7,5.88999983544151,2.5650001286218567,2.4223335397740207,0.4766664157311122,1.930666621774435,9.83533333055675,3.4676662956674895
156,32,8,24,15,7,7.587333287422855,4.48833336122334,2.8246664442121983,0.6446669188638529,3.888999732832114,7.796333326647678,4.762666843210657
157,24,6,18,13,7,6.210666615515947,2.570666838437319,2.2893333031485477,0.46300003305077553,2.8126667408893504,7.0503330789506435,3.9213333123673997
157,32,6,26,13,7,8.621666735659042,4.363666521385312,3.2436665302763386,0.8103336828450362,3.4986669197678566,6.331666372716427,5.378000205382704
158,24,2,22,4,2,5.569333443418145,4.599333430329959,0.9913335088640451,0.5290001475562652,2.6433332823216915,3.5626666309932866,4.5779999345541
158,32,2,30,4,2,8.384333147356909,4.589666690056523,0.7643333325783412,0.679666797320048,4.560666469236215,4.903333416829506,7.619999814778567
159,24,4,20,13,7,6.2870001420378685,3.815999953076244,2.431666556124886,0.5736667662858963,2.374666898200909,5.870666742945711,3.8553335859129825
159,32,4,28,13,7,8.76866669083635,3.782333418106039,1.7176669401427112,0.6326664394388597,3.4796667750924826,5.618333428477248,7.050999750693638
160,24,8,16,21,10,7.461000156278412,3.0593333455423513,5.168000158543388,0.4329998046159744,1.9146664999425411,8.652666583657265,2.2929999977350235
160,32,8,24,21,10,12.495000070581835,5.9993332251906395,4.4570001773536205,0.9906668371210496,3.7176666470865407,11.923333319524923,8.037999893228214
161,24,5,19,12,6,6.255333622296652,3.478000095734994,2.240333318089445,0.6730000798900923,3.6676666544129453,6.908333549896875,4.015000304207207
161,32,5,27,12,6,9.771000283459822,4.251000160972277,2.578666511302193,0.8756667375564575,3.640333112950126,7.721666479483247,7.192333772157628
162,24,1,23,3,2,5.301000007117787,4.427999956533313,0.577333460872372,0.5576666444540024,3.189333559324344,5.250333342701197,4.723666546245416
162,32,1,31,3,2,6.965999879563848,5.327333152915041,0.9300000965595245,0.9180000051856041,5.260000082974632,5.635999841615558,6.035999783004323
163,24,5,19,11,6,8.991333500792582,4.05733318378528,2.9973332614948354,0.916666661699613,3.307666629552841,9.406333168347677,5.994000239297746
163,32,5,27,11,6,11.140999849885702,5.3423332671324415,3.040000253046552,1.201333167652289,5.093999983121951,7.871333121632536,8.10099959683915
164,24,11,13,26,13,11.610666600366434,2.8593329867968955,8.718333362291256,0.679666797320048,2.6749998020629087,16.586000177388392,2.892333238075178
164,32,11,21,26,13,17.562666519855462,5.038666616504391,9.739333375667531,1.1206666628519693,5.896666940922538,19.488000155737,7.823333144187931
165,24,5,19,13,7,8.222999749705195,5.007000096763174,3.0176667496562004,0.9789996935675541,3.9406664048631983,11.685333447530866,5.205333000048995
165,32,5,27,13,7,10.16266644001007,5.3640000987797976,1.786666689440608,1.0553332200894754,4.823999867464105,10.124666538710395,8.375999750569463
166,24,7,17,19,10,7.21133352878193,3.4336664248257875,2.561333434035381,0.59833323272566,2.5790002352247634,10.288333675513664,4.650000094746549
166,32,7,25,19,10,10.034999965379635,4.06333322947224,2.9363331850618124,0.8046669730295738,3.220333407322566,8.875333393613499,7.0986667803178225
167,24,8,16,18,10,9.2889997176826,2.752666672070821,4.276333299155037,0.5466665606945753,3.3089999730388326,7.671333538989225,5.012666418527563
167,32,8,24,18,10,10.926333100845415,4.569333201895157,3.733000097175439,1.082666761552294,3.9233333275963864,9.125000021109978,7.193333003669976
168,24,8,16,18,9,12.483666650950909,4.128000000491738,5.888666880006592,0.8149999969949325,3.7423335015773773,13.242333273713788,6.594999770944317
168,32,8,24,18,9,14.677666670953235,6.741000106558204,6.298666509489218,1.1256667009244363,5.5676667640606565,12.872666508580247,8.379000161464017
169,24,9,15,19,9,9.014999959617853,3.2563332933932543,3.549666532004873,0.7436665085454782,2.767333062365651,13.558000015715757,5.465333427612981
169,32,9,23,19,9,10.325666517019272,3.4156666758159795,3.1409998579571643,0.6160000339150429,3.896333122005065,8.130333153530955,7.184666659062108
170,24,8,16,17,8,8.86133328701059,3.6686666620274386,3.4396668585638204,0.825666356831789,2.9760001537700496,12.291666741172472,5.42166642844677
170,32,8,24,17,8,8.49366692515711,4.677333248158296,3.5519998831053576,0.7463331955174605,4.828999905536572,9.862333148096997,4.941667042051751
171,24,8,16,17,9,17.18733304490646,5.80333328495423,5.924000094334284,1.02033334163328,4.552333460499843,21.14099993680914,11.263332950572176
171,32,8,24,17,9,10.962333374967178,5.857333308085799,2.9533333145081997,1.1250000291814406,5.267333084096512,9.636000031605363,8.009000060458979
172,24,7,17,13,6,7.192000048235059,3.156999979789058,2.7876669385780892,0.7386668585240841,2.984666498377919,10.41300012730062,4.404333109656969
172,32,7,25,13,6,8.796333180119595,4.974666517227888,2.3203331511467695,0.7349997758865356,3.794333121428887,7.9000000065813465,6.476000028972825
173,24,7,17,19,11,6.96266652084887,2.6276664963612952,3.0370002302030725,0.4423332090179125,2.2093334700912237,8.257333344469469,3.9256662906457978
173,32,7,25,19,11,8.009333396330476,3.666333310926954,3.429000110675891,1.0740000288933516,3.2776667891691127,9.461666534965238,4.580333285654585
174,24,7,17,19,11,6.896333070471883,2.2966663042704263,3.119000078489383,0.45333329277733964,2.1459996545066433,8.646666537970304,3.7773329919824996
174,32,7,25,19,11,13.371666815752784,6.135666820531091,6.174333393573761,1.1496668836722772,6.128333043307066,10.288333287462592,7.197333422179023
175,24,9,15,21,11,8.742333156988025,4.07233329800268,4.701666766777635,0.6983332180728514,2.507666746775309,15.26800023081402,4.04066639021039
175,32,9,23,21,11,12.29633305532237,5.7303335051983595,3.8199999835342173,0.732666424786051,4.71433352989455,15.057333512231708,8.476333071788153
176,24,4,20,10,5,7.988000288605689,4.7233332103739185,2.2336666006594896,1.0863334561387696,4.034000060831508,7.106333505362272,5.7543336879461995
176,32,4,28,10,5,7.557666782910625,5.870999690766136,1.7299999793370564,0.7380001867810885,5.625000145907203,7.979333167895675,5.827666803573569
177,24,8,16,16,8,5.616000077376763,2.2513334018488727,2.0199998592336974,0.4443332242468993,1.930666621774435,7.673333166167139,3.596000218143066
177,32,8,24,16,8,8.566666704912981,4.4299999717622995,2.1660001948475838,0.6680000418176254,4.645333392545581,9.799333444486061,6.400666510065397
178,24,7,17,16,8,7.363666857903202,3.1479999112586183,3.110000009958943,0.4576666591068109,2.4283335854609804,7.052999765922626,4.25366684794426
178,32,7,25,16,8,9.427666664123535,5.950000292311112,4.310999841739734,1.1453335173428059,3.6936664643387,10.68533320600788,5.116666822383801
179,24,5,19,13,7,7.0913330030937995,3.4156666758159795,2.167333150282502,0.5129996376732985,2.6110000908374786,8.341333207984766,4.923999852811297
179,32,5,27,13,7,7.519333545739452,4.8886666384836035,2.0533334463834763,0.8396664634346962,4.957999723652999,8.905999905740222,5.466000099355976
180,24,2,22,5,3,4.951000058402618,3.547999852647384,1.0753333723793428,0.5840001783023279,3.1616666819900274,5.217666427294413,3.8756666860232754
180,32,2,30,5,3,5.9366668574512005,4.898666714628538,0.906999921426177,0.7446665161599715,3.6703333413849273,3.7063336155066886,5.0296669360250235
181,24,3,21,16,8,5.421000144754847,4.0606665425002575,1.8089998047798872,0.5686667282134295,2.5153330837686854,4.221999940151969,3.6120003399749594
181,32,3,29,16,8,7.720333135997255,4.443999690314134,1.74000005548199,0.675333042939504,3.7939997855573893,4.504333483055234,5.9803330805152655
182,24,2,22,5,3,4.688333331917724,4.996333348875244,0.8670000048975149,0.7470002553115288,3.1513332699735956,4.301333101466298,3.821333327020209
182,32,2,30,5,3,6.196999844784538,4.865333127478759,1.0733333571503558,0.9333330672234297,5.865000033130248,5.345000342155496,5.123666487634182
183,24,7,17,15,8,6.449333159253001,2.831333549693227,2.5866665722181397,0.4626666971792777,2.117666493480404,5.686000222340226,3.8626665870348615
183,32,7,25,15,8,9.879333277543385,7.163333163286248,3.494333165387313,1.2629999158283074,5.43966656550765,10.150000064944228,6.385000112156072
184,24,8,16,18,10,6.408666959032416,2.5823332058886685,2.059666827941934,0.44566656773289043,2.068000224729379,7.721999815354744,4.349000131090483
184,32,8,24,18,10,6.457000272348523,4.655333468690515,2.216000187521179,0.6049999501556158,2.9146667414655285,6.660666937629382,4.241000084827344
185,24,1,23,3,2,4.610666849960883,4.956000096475084,0.559999995554487,0.6439998590697845,3.473000057662527,3.2380002085119486,4.050666854406396
185,32,1,31,3,2,6.529666716232896,5.596333260958393,0.5523332705100378,0.7713333858797947,4.552666796371341,3.6810000892728567,5.977333445722858
186,24,5,19,18,11,7.814666411528984,2.993999902779857,3.1313331176837287,0.5220000942548116,2.3426666545371213,7.655333029106259,4.683333293845255
186,32,5,27,18,11,8.609999980156621,4.261666520809134,3.4529999053726597,0.6686667135606209,3.992000129073858,6.956333139290412,5.157000074783961
187,24,6,18,13,7,6.63533341139555,3.047666590039929,2.1313332642118135,0.914999982342124,2.7713330928236246,9.536000046258172,4.504000147183737
187,32,6,26,13,7,7.309333110849063,4.309999834125241,1.9543334686507783,0.6236667589594921,3.134999812270204,6.217333332945903,5.354999642198285
188,24,7,17,18,10,8.151999985178312,2.735333594804009,3.5666666614512605,0.8646666537970304,3.0899998576690755,10.108333469058078,4.585333323727052
188,32,7,25,18,10,9.235666366294026,3.934666747227311,3.2623333390802145,0.6990002778669199,3.097999918585022,9.204999854167303,5.973333027213812
189,24,8,16,17,8,6.992999697104096,2.644333289936185,2.695333290224274,0.4786668190111716,2.313666821767886,6.633000060295065,4.297666406879822
189,32,8,24,17,8,8.546666940674186,4.993999997774759,2.229999906073014,0.8463335689157248,3.3013332479943833,7.297666743397713,6.316667034601172
190,24,5,19,15,8,8.214333405097326,4.853000088284412,2.694667006532351,0.8783334245284399,4.243666771799326,8.544666537394125,5.519666398564976
190,32,5,27,15,8,9.161333243052164,4.483999994893869,2.3839999145517745,0.8263334166258574,3.823000006377697,8.98733347033461,6.77733332850039
191,24,4,20,10,5,6.340999777118364,3.293666911001007,2.1443333632002277,0.8509998830656211,4.0876667480915785,7.284666644409299,4.196666413918137
191,32,4,28,10,5,6.89566678677996,4.764666858439644,1.4129998938490946,0.7076670105258624,5.247333319857717,5.407000038151939,5.482666892930865
192,24,5,19,16,9,9.69933345913887,4.799333401024342,2.9806664679199457,0.9366668139894804,3.3909998213251433,10.700666656096777,6.7186669912189245
192,32,5,27,16,9,12.81733353001376,7.10366681839029,4.211666528135538,1.3836667252083619,6.706333563973506,12.200000152612727,8.605667001878222
