n_vars,trial,expr_style,family_tt_refs_available_count,family_tt_ref_source,family_correctness_reference,family_id,family_size,family_variant_style,family_base_expr_node_count,family_variant_expr_node_count_median,family_variant_expr_node_count_max,family_base_unique_var_count,family_variant_unique_var_count_median,family_pair_structural_similarity_estimate,family_variant_structural_hashes,family_base_structural_hash,family_shared_block_count,family_mutation_rate,family_expected_shared_structure_level,family_total_subtree_hashes,family_unique_subtree_hashes,family_reuse_ratio,family_repeated_subtree_hash_count,family_max_subtree_reuse_count,family_bitset_baseline_kind,family_bitset_total_time_s,family_bitset_per_variant_median_s,family_bitset_per_variant_mean_s,family_bitset_ok_rate,family_cm_no_cache_total_time_s,family_cm_no_cache_per_variant_median_s,family_cm_no_cache_per_variant_mean_s,family_cm_no_cache_compile_total_s,family_cm_no_cache_eval_total_s,family_cm_no_cache_ok_rate,family_cm_no_cache_materializations_total,family_cm_no_cache_live_vars_max_median,family_cm_cache_total_time_s,family_cm_cache_per_variant_median_s,family_cm_cache_per_variant_mean_s,family_cm_cache_compile_total_s,family_cm_cache_eval_total_s,family_cm_cache_ok_rate,family_cm_cache_materializations_total,family_cm_cache_live_vars_max_median,family_cm_cache_persistent_hits_total,family_cm_cache_persistent_misses_total,family_cm_cache_cache_size_final,family_robdd_backend,family_robdd_build_total_time_s,family_robdd_build_wall_time_s,family_robdd_build_per_variant_median_s,family_robdd_nodes_median,family_robdd_nodes_total_or_manager_if_shared,family_robdd_ok_rate,family_robdd_status,ratio_cm_cache_over_cm_no_cache,speedup_cm_cache_vs_cm_no_cache,ratio_cm_cache_over_bitset,ratio_cm_no_cache_over_bitset
8,0,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n8_t0_seed123,4,composition_mix,49,58.0,90,8,8.0,0.8627450980392157,c037555578ad71ead5448161ff1fbaba;267b98aebc36d25efe40e0346a7e18ee;27ed1247a2c74cb89e3e8bb9c4a57dce;6460d88987cd85c4c3144539841b181a,c037555578ad71ead5448161ff1fbaba,4,0.15,high,255,63,0.7529411764705882,36,26,raw_ast_words,0.0016937999753281474,0.0003532000118866563,0.000364650011761114,1.0,0.009427999961189926,0.002328150032553822,0.002184599987231195,0.006240300019271672,0.0024925998877733946,1.0,0.0,0.0,0.005983700044453144,0.0011840499937534332,0.0014359249908011407,0.004143600002862513,0.0015968999359756708,1.0,0.0,0.0,47,63,63,auto,,,,,,,skipped,0.6346733208617801,1.57561373249811,3.5327075992511423,5.56618260628053
8,1,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n8_t1_seed123,4,composition_mix,48,56.5,88,8,8.0,0.8674698795180723,07d3dbf28d80caaa67569ac27f90bd3f;9f8450905100e58540e99a651ec4dcb8;d79e22febcbb878ff4c11e7a117e3f23;a7d6eee2858631ead15f991058cf76f6,07d3dbf28d80caaa67569ac27f90bd3f,4,0.15,high,249,61,0.7550200803212851,34,22,raw_ast_words,0.0016814999980852008,0.00029420002829283476,0.00036162504693493247,1.0,0.008277899934910238,0.00197489996207878,0.0019922249775845557,0.006161999888718128,0.0018007999751716852,1.0,0.0,0.0,0.006213000044226646,0.0011413500178605318,0.0014844000106677413,0.004316900041885674,0.0016163999680429697,1.0,0.0,0.0,47,61,61,auto,,,,,,,skipped,0.7505526876478265,1.3323515010437468,3.694915284746754,4.922925925861821
12,0,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n12_t0_seed123,4,composition_mix,51,60.5,94,12,12.0,0.868421052631579,7bf7ac106780da86a85fe56c7aa55cd2;4919667a394292a9a9c8eb4ca6a1e91d;e7408cbe51a377b1a11fc8b6ac88c613;35747d3a56f998c95bdd7c77b25cddd4,7bf7ac106780da86a85fe56c7aa55cd2,4,0.15,high,266,73,0.7255639097744361,40,17,raw_ast_words,0.001767899957485497,0.00034580001374706626,0.0003887249913532287,1.0,0.010477700037881732,0.002452599990647286,0.0024432749778497964,0.007069499930366874,0.0026982000563293695,1.0,0.0,0.0,0.004850600031204522,0.0010363999754190445,0.0011574499949347228,0.0032924000406637788,0.0013343000318855047,1.0,0.0,0.0,45,73,73,auto,,,,,,,skipped,0.4629451133041945,2.1600832825789316,2.74370730689059,5.926636285904026
12,1,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n12_t1_seed123,4,composition_mix,51,61.0,94,12,12.0,0.850187265917603,7c268b586cf253be95bfaebcaee15079;9a76a03704275fac47480ca30beba366;9c778a42856d7aa531bff4e571b5ed91;76e3a19cad3ec7e8c600853c70ff85ec,7c268b586cf253be95bfaebcaee15079,4,0.15,high,267,74,0.7228464419475655,41,14,raw_ast_words,0.0025647999718785286,0.0005060999537818134,0.0005562999867834151,1.0,0.007647200021892786,0.0019689499749802053,0.0018232999718748033,0.005388999939896166,0.0018991000251844525,1.0,0.0,0.0,0.00587009999435395,0.0013583999243564904,0.0014131999341771007,0.004385699983686209,0.0012648998526856303,1.0,0.0,0.0,47,74,74,auto,,,,,,,skipped,0.7676142872618389,1.30273760740841,2.2887164920134224,2.981597046841735
