regime,n,session,trial,method,seconds,microseconds,repeats,raw_slots,cm_slots,live_k
cached_depth4,8,0,2,raw_flat_liveness,3.816333676998814e-06,3.8163336769988137,300,10,10,4
cached_depth4,8,0,3,cm_flat_retained,5.208333410943548e-06,5.208333410943547,300,13,10,5
cached_depth4,8,0,3,cm_flat_liveness,6.0609999733666576e-06,6.060999973366657,300,13,10,5
cached_depth4,8,0,3,cm_wrapper_liveness,6.458666563654939e-06,6.458666563654939,300,13,10,5
cached_depth4,8,0,3,raw_recursive,6.115666668241223e-06,6.115666668241222,300,13,10,5
cached_depth4,8,0,3,raw_flat_retained,4.468999880676468e-06,4.468999880676468,300,13,10,5
cached_depth4,8,0,3,raw_flat_liveness,3.175333064670364e-06,3.175333064670364,300,13,10,5
cached_depth4,8,0,3,cm_recursive,1.1062666696185866e-05,11.062666696185866,300,13,10,5
cached_depth4,8,0,4,cm_flat_liveness,1.4903330399344364e-06,1.4903330399344363,300,3,1,1
cached_depth4,8,0,4,cm_wrapper_liveness,5.290666595101357e-06,5.2906665951013565,300,3,1,1
cached_depth4,8,0,4,raw_recursive,1.60400018406411e-06,1.60400018406411,300,3,1,1
cached_depth4,8,0,4,raw_flat_retained,1.6926667497803768e-06,1.692666749780377,300,3,1,1
cached_depth4,8,0,4,raw_flat_liveness,1.9416667055338622e-06,1.9416667055338621,300,3,1,1
cached_depth4,8,0,4,cm_recursive,2.162666448081533e-06,2.162666448081533,300,3,1,1
cached_depth4,8,0,4,cm_flat_retained,1.3209999694178502e-06,1.3209999694178503,300,3,1,1
cached_depth4,12,0,0,cm_flat_liveness,9.332000433156887e-06,9.332000433156887,150,15,13,5
cached_depth4,12,0,0,cm_wrapper_liveness,1.5566667231420674e-05,15.566667231420675,150,15,13,5
cached_depth4,12,0,0,raw_recursive,1.5238667062173287e-05,15.238667062173286,150,15,13,5
cached_depth4,12,0,0,raw_flat_retained,1.9025333070506652e-05,19.02533307050665,150,15,13,5
cached_depth4,12,0,0,raw_flat_liveness,9.273334095875422e-06,9.273334095875422,150,15,13,5
cached_depth4,12,0,0,cm_recursive,3.0649999777475994e-05,30.649999777475994,150,15,13,5
cached_depth4,12,0,0,cm_flat_retained,1.018999998147289e-05,10.189999981472889,150,15,13,5
cached_depth4,12,0,1,cm_wrapper_liveness,1.3455333343396584e-05,13.455333343396584,150,21,16,6
cached_depth4,12,0,1,raw_recursive,1.659466652199626e-05,16.59466652199626,150,21,16,6
cached_depth4,12,0,1,raw_flat_retained,9.962667245417834e-06,9.962667245417833,150,21,16,6
cached_depth4,12,0,1,raw_flat_liveness,8.637333133568366e-06,8.637333133568365,150,21,16,6
cached_depth4,12,0,1,cm_recursive,2.129399993767341e-05,21.293999937673412,150,21,16,6
cached_depth4,12,0,1,cm_flat_retained,1.6505333284536998e-05,16.505333284537,150,21,16,6
cached_depth4,12,0,1,cm_flat_liveness,1.0757332978149255e-05,10.757332978149256,150,21,16,6
cached_depth4,12,0,2,raw_recursive,2.6808000014473995e-05,26.808000014473997,150,20,14,5
cached_depth4,12,0,2,raw_flat_retained,2.4317999680836996e-05,24.317999680836998,150,20,14,5
cached_depth4,12,0,2,raw_flat_liveness,1.831600054477652e-05,18.31600054477652,150,20,14,5
cached_depth4,12,0,2,cm_recursive,3.848133298257987e-05,38.48133298257987,150,20,14,5
cached_depth4,12,0,2,cm_flat_retained,2.5166666600853204e-05,25.166666600853205,150,20,14,5
cached_depth4,12,0,2,cm_flat_liveness,1.5919333479056755e-05,15.919333479056755,150,20,14,5
cached_depth4,12,0,2,cm_wrapper_liveness,2.8922667261213065e-05,28.922667261213064,150,20,14,5
cached_depth4,12,0,3,raw_flat_retained,7.3106672304371995e-06,7.3106672304372,150,8,8,4
cached_depth4,12,0,3,raw_flat_liveness,7.680666167289018e-06,7.680666167289019,150,8,8,4
cached_depth4,12,0,3,cm_recursive,1.5515333507210018e-05,15.515333507210018,150,8,8,4
cached_depth4,12,0,3,cm_flat_retained,8.80333362147212e-06,8.80333362147212,150,8,8,4
cached_depth4,12,0,3,cm_flat_liveness,8.833999745547771e-06,8.833999745547771,150,8,8,4
cached_depth4,12,0,3,cm_wrapper_liveness,1.2666666880249977e-05,12.666666880249977,150,8,8,4
cached_depth4,12,0,3,raw_recursive,8.275333481530349e-06,8.275333481530348,150,8,8,4
cached_depth4,12,0,4,raw_flat_liveness,1.0883333161473274e-05,10.883333161473274,150,19,16,9
cached_depth4,12,0,4,cm_recursive,2.217333298176527e-05,22.17333298176527,150,19,16,9
cached_depth4,12,0,4,cm_flat_retained,1.1287333133320014e-05,11.287333133320015,150,19,16,9
cached_depth4,12,0,4,cm_flat_liveness,1.1125332675874234e-05,11.125332675874233,150,19,16,9
cached_depth4,12,0,4,cm_wrapper_liveness,1.9080666825175285e-05,19.080666825175285,150,19,16,9
cached_depth4,12,0,4,raw_recursive,1.5664666425436734e-05,15.664666425436733,150,19,16,9
cached_depth4,12,0,4,raw_flat_retained,4.912000149488449e-06,4.912000149488449,150,19,16,9
cached_depth4,16,0,0,raw_flat_liveness,2.256999723613262e-05,22.56999723613262,20,9,8,4
cached_depth4,16,0,0,cm_recursive,4.8814999172464016e-05,48.81499917246401,20,9,8,4
cached_depth4,16,0,0,cm_flat_retained,3.501499886624515e-05,35.01499886624515,20,9,8,4
cached_depth4,16,0,0,cm_flat_liveness,3.648499841801822e-05,36.48499841801822,20,9,8,4
cached_depth4,16,0,0,cm_wrapper_liveness,3.833999508060515e-05,38.33999508060515,20,9,8,4
cached_depth4,16,0,0,raw_recursive,2.8325000312179326e-05,28.325000312179327,20,9,8,4
cached_depth4,16,0,0,raw_flat_retained,2.35699990298599e-05,23.5699990298599,20,9,8,4
cached_depth4,16,0,1,cm_recursive,0.00010446000378578901,104.46000378578901,20,18,15,6
cached_depth4,16,0,1,cm_flat_retained,6.743500125594437e-05,67.43500125594437,20,18,15,6
cached_depth4,16,0,1,cm_flat_liveness,4.79400041513145e-05,47.9400041513145,20,18,15,6
cached_depth4,16,0,1,cm_wrapper_liveness,5.365000106394291e-05,53.65000106394291,20,18,15,6
cached_depth4,16,0,1,raw_recursive,5.512500065378845e-05,55.12500065378845,20,18,15,6
cached_depth4,16,0,1,raw_flat_retained,5.0959998043254016e-05,50.95999804325402,20,18,15,6
cached_depth4,16,0,1,raw_flat_liveness,4.8699998296797274e-05,48.699998296797276,20,18,15,6
cached_depth4,16,0,2,cm_flat_retained,5.83650020416826e-05,58.3650020416826,20,14,11,5
