n_vars,trial,expr_style,partial_output_mode,partial_reference_arrays_available_count,partial_reference_source,partial_correctness_reference,partial_context_count,partial_fixed_var_count_median,partial_fixed_var_fraction_median,partial_context_style,partial_unique_contexts,partial_repeated_contexts,partial_remaining_var_count_median,partial_context_overlap_ratio,partial_bitset_baseline_kind,partial_bitset_full_recompute_total_s,partial_bitset_full_recompute_per_context_median_s,partial_bitset_ok_rate,partial_bitset_restricted_total_s,partial_bitset_restricted_per_context_median_s,partial_bitset_restricted_ok_rate,partial_cm_no_cache_total_s,partial_cm_no_cache_compile_total_s,partial_cm_no_cache_eval_total_s,partial_cm_no_cache_per_context_median_s,partial_cm_no_cache_live_vars_median,partial_cm_no_cache_live_vars_max,partial_cm_no_cache_ok_rate,partial_cm_cache_compile_once_s,partial_cm_cache_eval_contexts_total_s,partial_cm_cache_total_s,partial_cm_cache_per_context_median_s,partial_cm_cache_live_vars_median,partial_cm_cache_live_vars_max,partial_cm_cache_persistent_hits_total,partial_cm_cache_persistent_misses_total,partial_cm_cache_ok_rate,partial_robdd_backend,partial_robdd_build_once_s,partial_robdd_restrict_contexts_total_s,partial_robdd_total_s,partial_robdd_restrict_per_context_median_s,partial_robdd_nodes_base,partial_robdd_restricted_nodes_median,partial_robdd_ok_rate,partial_robdd_status,partial_robdd_error,partial_robdd_extract_total_s,partial_robdd_build_restrict_extract_total_s,speedup_cm_cache_vs_cm_no_cache,ratio_cm_cache_over_bitset_full_recompute,ratio_cm_cache_over_bitset_restricted,ratio_cm_cache_over_robdd_restrict,expr_depth_actual,expr_node_count,expr_leaf_count,expr_op_count,expr_unique_var_count,expr_vars_used,expr_vars_used_count,expr_vars_used_list,expr_uses_all_vars,expr_const_count,expr_not_count,expr_and_count,expr_or_count,expr_xor_count,expr_imp_count,expr_eqv_count,expr_simplified_const_if_available,expr_structural_hash_if_available,tt_true_count,tt_false_count,tt_density,tt_is_constant,tt_is_balancedish,expr_regeneration_attempts,expr_filter_reason
8,0,ordinary,remaining-vars,4,eval_expr_tt,eval_expr_tt,4,4.0,0.5,random_fixed,4,0,4.0,0.35873015873015873,raw_ast_words,0.0005732999998144805,1.8399998225504532e-05,1.0,0.00033090000215452164,2.764999953797087e-05,1.0,0.001081899998098379,0.0006066000023565721,0.0003000999968207907,0.00020245000087015796,4.0,4.0,1.0,0.0002069000001938548,0.0001407999952789396,0.00047560000166413374,2.950000089185778e-05,4.0,4.0,1,6,1.0,auto,,,,,,,,disabled,,,,2.2748107533910633,0.8295831184685811,1.437292228973879,,5,7,3,4,2,x2;x6,2,x2;x6,False,0,2,1,1,0,0,0,False,214d1929985a26971972a2b9c7e22249,128,128,0.5,False,True,0,
8,1,ordinary,remaining-vars,4,eval_expr_tt,eval_expr_tt,4,4.0,0.5,random_fixed,4,0,4.0,0.4222222222222222,raw_ast_words,0.0001830000001064036,2.2899999748915434e-05,1.0,0.00025290000121458434,2.474999928381294e-05,1.0,0.001394099999743048,0.000940399997489294,0.000302400003420189,0.00030339999830175657,4.0,4.0,1.0,0.00033769999936339445,0.0001799000019673258,0.0006783999997423962,3.2649999411660247e-05,4.0,4.0,2,12,1.0,auto,,,,,,,,disabled,,,,2.0549823117223163,3.707103821573481,2.6824831810371457,,5,14,7,7,5,x2;x3;x4;x5;x6,5,x2;x3;x4;x5;x6,False,0,1,1,1,2,0,2,False,a9e30dce3707a12834c5e7dbba904498,128,128,0.5,False,True,0,
12,0,ordinary,remaining-vars,4,eval_expr_tt,eval_expr_tt,4,6.0,0.5,random_fixed,4,0,6.0,0.3888888888888889,raw_ast_words,0.00017149999985122122,1.4900000678608194e-05,1.0,0.00039929999911691993,6.444999962695874e-05,1.0,0.0007307000014407095,0.000260199998592725,0.00030329999935929663,0.00013734999993175734,6.0,6.0,1.0,0.00011230000018258579,0.00018649999765329994,0.00043229999937466346,4.4800000978284515e-05,6.0,6.0,0,6,1.0,auto,,,,,,,,disabled,,,,1.6902613983291503,2.5206997069952775,1.0826446289274363,,5,6,2,4,2,x2;x7,2,x2;x7,False,0,3,0,0,0,1,0,False,70f25c0bf93f0d73da9eb5efb8eee90b,1024,3072,0.25,False,True,0,
12,1,ordinary,remaining-vars,4,eval_expr_tt,eval_expr_tt,4,6.0,0.5,random_fixed,4,0,6.0,0.4603174603174603,raw_ast_words,0.000189200000022538,1.9600000086938962e-05,1.0,0.000374399998690933,5.774999954155646e-05,1.0,0.0012103000008210074,0.0006377999961841851,0.00041339999734191224,0.000253849999353406,6.0,6.0,1.0,0.0002480000002833549,0.00020120000408496708,0.0005765000023529865,3.769999966607429e-05,6.0,6.0,0,10,1.0,auto,,,,,,,,disabled,,,,2.0993928809733986,3.0470401812067247,1.539797020215502,,5,10,4,6,4,x1;x3;x4;x9,4,x1;x3;x4;x9,False,0,3,1,0,1,1,0,False,3d8ec0e20f25e0320b438a40e175fd9f,2048,2048,0.5,False,True,0,
