schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
round_robin,live_k=12/family=impeqv_dom,16,0.9816865478320117,1.0174757906848377,0.9435374189349478,1.0159294137643817,formula,0.07518409980771686,15,16
round_robin,live_k=12/family=mixed,16,0.917469302077097,0.9619300729487484,0.8510328278895026,0.9776559948492406,formula,0.14379492254560394,15,16
round_robin,live_k=12/shape=tree,32,0.9412031452414928,0.9714603848133541,0.9077156871897888,0.9724971195618584,formula,0.10465452156775311,31,32
round_robin,live_k=12/shape=shared,32,0.8466819859507886,0.8523877890876433,0.808649390922241,0.8863584864675066,formula,0.13591318294934024,31,32
round_robin,live_k=16,64,0.9361841135099787,0.9383492495238787,0.9255745155060044,0.9464891992784535,stratified_by_cell,0.08501794499270626,63,64
round_robin,live_k=16/family=xor_dom,16,0.853654755172052,0.8482928229310256,0.8251046826476286,0.8802823365438686,formula,0.06906823267701795,15,16
round_robin,live_k=16/family=andor_dom,16,0.9356595974573669,0.938213899974573,0.9052930885053527,0.9658890867592085,formula,0.06979483136903442,15,16
round_robin,live_k=16/family=impeqv_dom,16,1.0061711288266406,1.0145542577539233,0.9823094896867538,1.027641963605972,formula,0.05039517781802741,15,16
round_robin,live_k=16/family=mixed,16,0.9558133157167737,0.9589449259825069,0.9298330471576093,0.9803242140409121,formula,0.05557141421665767,15,16
round_robin,live_k=16/shape=tree,32,0.9682420937988447,0.9877095733276849,0.9441604133934678,0.9888150627308775,formula,0.06679044719328373,31,32
round_robin,live_k=16/shape=shared,32,0.9051875558826383,0.9074401709207626,0.8788670516818841,0.9320018269378408,formula,0.08881342376890615,31,32
round_robin,family=xor_dom/shape=tree,24,0.8624997434356125,0.8532820942749525,0.8354278916868398,0.8897071394781968,formula,0.07913152113970438,23,24
round_robin,family=xor_dom/shape=shared,24,0.7555653918046457,0.776698836174399,0.7021563368095609,0.8032276827337684,formula,0.16933024118566867,23,24
round_robin,family=andor_dom/shape=tree,24,0.9631994763950895,0.967414463571724,0.945367327937574,0.98121576407407,formula,0.049351109437852377,23,24
round_robin,family=andor_dom/shape=shared,24,0.8662321183916867,0.869212095918629,0.8461059784489269,0.8846204479546713,formula,0.05650104650488844,23,24
round_robin,family=impeqv_dom/shape=tree,24,0.9992407622412727,1.0144420938366572,0.9781479555558573,1.0158469832488028,formula,0.04796652739857549,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.9693232462149594,0.9939534035867834,0.9350958129271718,1.0005239181750323,formula,0.08729007604947249,23,24
round_robin,family=mixed/shape=tree,24,0.9995989334742108,1.0060808822446619,0.9869127970959649,1.0120254384250527,formula,0.03278241422883209,23,24
round_robin,family=mixed/shape=shared,24,0.8541279876530665,0.9072017313207864,0.8121930855562344,0.8939405943090852,formula,0.12234002285987851,23,24
round_robin,all,192,0.9049167610676561,0.9266595334173071,0.8941677725037773,0.914710846248717,stratified_by_cell,0.12888345097575624,191,192
