n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
8,ordinary,random_fixed,4,remaining-vars,4.0,0.5,4.0,4.0,0.0,0.3904761904761905,0.0003781499999604421,0.000291900001684553,0.0012379999989207136,0.000577000000703265,,0.0002722999997786246,0.0001603499986231327,,,2.16489653255669,2.2683434700210308,2.0598877050055124,,4.0,4.0,4.0,4.0,,1.0,1.0,1.0,1.0,,auto,2,4
12,ordinary,random_fixed,4,remaining-vars,6.0,0.5,6.0,4.0,0.0,0.4246031746031746,0.0001803499999368796,0.00038684999890392646,0.0009705000011308584,0.000504400000863825,,0.00018015000023297034,0.0001938500008691335,,,1.8948271396512744,2.783869944101001,1.3112208245714692,,6.0,6.0,6.0,6.0,,1.0,1.0,1.0,1.0,,auto,2,4
