n_vars,trial,expr_style,family_tt_refs_available_count,family_tt_ref_source,family_correctness_reference,family_id,family_size,family_variant_style,family_base_expr_node_count,family_variant_expr_node_count_median,family_variant_expr_node_count_max,family_base_unique_var_count,family_variant_unique_var_count_median,family_pair_structural_similarity_estimate,family_variant_structural_hashes,family_base_structural_hash,family_shared_block_count,family_mutation_rate,family_expected_shared_structure_level,family_total_subtree_hashes,family_unique_subtree_hashes,family_reuse_ratio,family_repeated_subtree_hash_count,family_max_subtree_reuse_count,family_bitset_baseline_kind,family_bitset_total_time_s,family_bitset_per_variant_median_s,family_bitset_per_variant_mean_s,family_bitset_ok_rate,family_cm_no_cache_total_time_s,family_cm_no_cache_per_variant_median_s,family_cm_no_cache_per_variant_mean_s,family_cm_no_cache_compile_total_s,family_cm_no_cache_eval_total_s,family_cm_no_cache_ok_rate,family_cm_no_cache_materializations_total,family_cm_no_cache_live_vars_max_median,family_cm_cache_total_time_s,family_cm_cache_per_variant_median_s,family_cm_cache_per_variant_mean_s,family_cm_cache_compile_total_s,family_cm_cache_eval_total_s,family_cm_cache_ok_rate,family_cm_cache_materializations_total,family_cm_cache_live_vars_max_median,family_cm_cache_persistent_hits_total,family_cm_cache_persistent_misses_total,family_cm_cache_cache_size_final,family_robdd_backend,family_robdd_build_total_time_s,family_robdd_build_wall_time_s,family_robdd_build_per_variant_median_s,family_robdd_nodes_median,family_robdd_nodes_total_or_manager_if_shared,family_robdd_ok_rate,family_robdd_status,ratio_cm_cache_over_cm_no_cache,speedup_cm_cache_vs_cm_no_cache,ratio_cm_cache_over_bitset,ratio_cm_no_cache_over_bitset
8,0,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n8_t0_seed123,4,composition_mix,49,58.0,90,8,8.0,0.8627450980392157,c037555578ad71ead5448161ff1fbaba;267b98aebc36d25efe40e0346a7e18ee;27ed1247a2c74cb89e3e8bb9c4a57dce;6460d88987cd85c4c3144539841b181a,c037555578ad71ead5448161ff1fbaba,4,0.15,high,255,63,0.7529411764705882,36,26,raw_ast_recursive,0.0008596999105066061,8.164998143911362e-05,9.599997429177165e-05,1.0,0.008153799921274185,0.0017252500401809812,0.0019099000201094896,0.007057499955408275,0.0005762000801041722,1.0,0.0,0.0,0.007653199951164424,0.001889500010292977,0.001799375022528693,0.0065926999086514115,0.0005995001411065459,1.0,0.0,0.0,47,63,63,auto,,,,,,,skipped,0.938605315933294,1.065410543733879,8.90217604728437,9.484472222951952
8,1,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n8_t1_seed123,4,composition_mix,48,56.5,88,8,8.0,0.8674698795180723,07d3dbf28d80caaa67569ac27f90bd3f;9f8450905100e58540e99a651ec4dcb8;d79e22febcbb878ff4c11e7a117e3f23;a7d6eee2858631ead15f991058cf76f6,07d3dbf28d80caaa67569ac27f90bd3f,4,0.15,high,249,61,0.7550200803212851,34,22,raw_ast_recursive,0.0005474999779835343,5.889998283237219e-05,6.24499807599932e-05,1.0,0.008298699976876378,0.0016727499896660447,0.0019858749874401838,0.0074402999598532915,0.0004990999586880207,1.0,0.0,0.0,0.0061042000306770205,0.0015379500109702349,0.0014373250014614314,0.0050521999364718795,0.0006931000389158726,1.0,0.0,0.0,47,61,61,auto,,,,,,,skipped,0.735560997226777,1.3595065586269728,11.149224248663987,15.157443489661574
12,0,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n12_t0_seed123,4,composition_mix,51,60.5,94,12,12.0,0.868421052631579,7bf7ac106780da86a85fe56c7aa55cd2;4919667a394292a9a9c8eb4ca6a1e91d;e7408cbe51a377b1a11fc8b6ac88c613;35747d3a56f998c95bdd7c77b25cddd4,7bf7ac106780da86a85fe56c7aa55cd2,4,0.15,high,266,73,0.7255639097744361,40,17,raw_ast_recursive,0.0008403999963775277,0.0001278999843634665,0.00012879999121651053,1.0,0.009033799986355007,0.0021209000260569155,0.0021457000402733684,0.007746600080281496,0.0008313001599162817,1.0,0.0,0.0,0.008093300042673945,0.0018282000091858208,0.0019106999970972538,0.006903900066390634,0.0007348998915404081,1.0,0.0,0.0,45,73,73,auto,,,,,,,skipped,0.8958909932584707,1.1162072255720212,9.630295189861284,10.749405075314646
12,1,mixed_no_constants,4,eval_expr_tt,eval_expr_tt,family_n12_t1_seed123,4,composition_mix,51,61.0,94,12,12.0,0.850187265917603,7c268b586cf253be95bfaebcaee15079;9a76a03704275fac47480ca30beba366;9c778a42856d7aa531bff4e571b5ed91;76e3a19cad3ec7e8c600853c70ff85ec,7c268b586cf253be95bfaebcaee15079,4,0.15,high,267,74,0.7228464419475655,41,14,raw_ast_recursive,0.0006816999521106482,8.699996396899223e-05,8.172498201020062e-05,1.0,0.007313100039027631,0.0015802000416442752,0.0017449250153731555,0.006276100059039891,0.000700599979609251,1.0,0.0,0.0,0.006251699989661574,0.001346799952443689,0.0014666499919258058,0.005011199973523617,0.000851099961437285,1.0,0.0,0.0,47,74,74,auto,,,,,,,skipped,0.8548631847367449,1.1697778286100249,9.17075022567531,10.72774028571536
