id,nominal_n,family,live_k,cm_compile_us,cm_dag_nodes,flat_prepare_us,flat_slots,flat_ops,autoref_fixed_build_us,autoref_fixed_nodes,autoref_fixed_ok,autoref_best10_selected_build_us,autoref_best10_min_build_us,autoref_best10_median_build_us,autoref_best10_nodes,autoref_best10_ok,order_search_trials,order_search_wall_lower_bound_us,cudd_status,cudd_backend,cudd_is_cudd,cudd_fixed_build_us,cudd_best10_selected_build_us,cudd_best10_median_build_us,cudd_best10_fastest_build_us,cudd_best10_smallest_node_build_us,cudd_best10_selected_trial_index,cudd_best10_selection_objective,cudd_best10_selection_tiebreak,cudd_best10_order_generation_us,cudd_best10_order_search_us,cudd_best10_all_in_search_us,cudd_best10_trials_json,cudd_dynamic_build_us,cudd_dynamic_reorder_us
sparse_depth4-n20-i0-cc1cf7c3f7c0,20,sparse_depth4,5,114.42089453339577,11,23.33521842956543,11,6,137.3658888041973,6,True,83.03392678499222,83.03392678499222,98.83730672299862,6,True,10,988.3730672299862,ok,dd.cudd,True,21.471641957759857,16.523990780115128,20.464882254600525,16.523990780115128,16.523990780115128,4,composite,"nodes,build_time,trial_index",250.00330060720444,103201.05124264956,103201.05124264956,"[{""build_time_s"":1.849699765443802e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260724,""error"":null,""node_count"":6,""order"":""x16,x1,x10,x5,x19,x6,x9,x15,x18,x4,x8,x3,x7,x11,x2,x13,x12,x0,x17,x14"",""order_generation_time_s"":2.293381839990616e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":0,""trial_total_time_s"":0.01048684911802411},{""build_time_s"":2.2053252905607224e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260725,""error"":null,""node_count"":6,""order"":""x10,x6,x7,x3,x1,x19,x5,x16,x12,x17,x11,x2,x18,x15,x13,x14,x9,x0,x4,x8"",""order_generation_time_s"":2.4536624550819397e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":1,""trial_total_time_s"":0.010234581306576729},{""build_time_s"":2.0289793610572815e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260726,""error"":null,""node_count"":6,""order"":""x9,x17,x6,x14,x0,x18,x19,x2,x8,x12,x15,x16,x1,x4,x10,x5,x7,x11,x13,x3"",""order_generation_time_s"":3.0024908483028412e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":2,""trial_total_time_s"":0.010356172919273376},{""build_time_s"":2.1392013877630234e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260727,""error"":null,""node_count"":6,""order"":""x14,x4,x7,x11,x2,x9,x6,x18,x12,x17,x16,x5,x1,x15,x19,x8,x13,x0,x3,x10"",""order_generation_time_s"":2.760114148259163e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":3,""trial_total_time_s"":0.01031184708699584},{""build_time_s"":1.6523990780115128e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260728,""error"":null,""node_count"":6,""order"":""x2,x18,x6,x13,x0,x8,x16,x1,x5,x12,x17,x11,x7,x10,x9,x19,x3,x14,x15,x4"",""order_generation_time_s"":2.828286960721016e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":4,""trial_total_time_s"":0.010203254874795675},{""build_time_s"":1.688580960035324e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260729,""error"":null,""node_count"":6,""order"":""x0,x1,x5,x18,x7,x10,x16,x11,x8,x4,x14,x17,x2,x3,x19,x9,x6,x12,x15,x13"",""order_generation_time_s"":2.2183172404766083e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":5,""trial_total_time_s"":0.010325137060135603},{""build_time_s"":2.141157165169716e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260730,""error"":null,""node_count"":6,""order"":""x14,x10,x15,x3,x7,x12,x4,x16,x2,x0,x13,x17,x6,x9,x11,x1,x18,x8,x5,x19"",""order_generation_time_s"":2.2874213755130768e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":6,""trial_total_time_s"":0.010213038884103298},{""build_time_s"":1.82371586561203e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260731,""error"":null,""node_count"":6,""order"":""x9,x12,x14,x13,x10,x1,x4,x15,x11,x6,x19,x18,x5,x2,x16,x3,x17,x7,x8,x0"",""order_generation_time_s"":2.367515116930008e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":7,""trial_total_time_s"":0.010196864604949951},{""build_time_s"":2.0639970898628235e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260732,""error"":null,""node_count"":6,""order"":""x8,x11,x12,x6,x2,x9,x3,x4,x5,x0,x1,x13,x7,x16,x10,x19,x18,x15,x17,x14"",""order_generation_time_s"":2.360530197620392e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":8,""trial_total_time_s"":0.010501210112124681},{""build_time_s"":2.866191789507866e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260733,""error"":null,""node_count"":6,""order"":""x2,x13,x12,x11,x10,x16,x0,x5,x15,x9,x14,x3,x6,x18,x7,x1,x19,x17,x4,x8"",""order_generation_time_s"":2.4286098778247833e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":9,""trial_total_time_s"":0.010366638656705618}]",17.93680712580681,959.6548043191433
sparse_depth4-n20-i1-fcf6b56ad5af,20,sparse_depth4,5,104.41616177558899,9,23.696105927228928,9,4,115.85326865315437,7,True,83.87491106987,82.01319724321365,88.38181383907795,8,True,10,883.8181383907795,ok,dd.cudd,True,18.978025764226913,12.008007615804672,13.274606317281723,12.008007615804672,12.008007615804672,9,composite,"nodes,build_time,trial_index",217.6850102841854,97121.14091962576,97121.14091962576,"[{""build_time_s"":1.526298001408577e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260724,""error"":null,""node_count"":8,""order"":""x16,x1,x10,x5,x19,x6,x9,x15,x18,x4,x8,x3,x7,x11,x2,x13,x12,x0,x17,x14"",""order_generation_time_s"":2.3544766008853912e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":0,""trial_total_time_s"":0.009710418060421944},{""build_time_s"":1.502176746726036e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260725,""error"":null,""node_count"":11,""order"":""x10,x6,x7,x3,x1,x19,x5,x16,x12,x17,x11,x2,x18,x15,x13,x14,x9,x0,x4,x8"",""order_generation_time_s"":2.2253021597862244e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":1,""trial_total_time_s"":0.009623417165130377},{""build_time_s"":1.423107460141182e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260726,""error"":null,""node_count"":9,""order"":""x9,x17,x6,x14,x0,x18,x19,x2,x8,x12,x15,x16,x1,x4,x10,x5,x7,x11,x13,x3"",""order_generation_time_s"":2.2123102098703384e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":2,""trial_total_time_s"":0.009508955758064985},{""build_time_s"":1.3009179383516312e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260727,""error"":null,""node_count"":12,""order"":""x14,x4,x7,x11,x2,x9,x6,x18,x12,x17,x16,x5,x1,x15,x19,x8,x13,x0,x3,x10"",""order_generation_time_s"":2.1341722458600998e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":3,""trial_total_time_s"":0.009703518357127905},{""build_time_s"":1.277867704629898e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260728,""error"":null,""node_count"":9,""order"":""x2,x18,x6,x13,x0,x8,x16,x1,x5,x12,x17,x11,x7,x10,x9,x19,x3,x14,x15,x4"",""order_generation_time_s"":2.099107950925827e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":4,""trial_total_time_s"":0.009682425763458014},{""build_time_s"":1.2699048966169357e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260729,""error"":null,""node_count"":12,""order"":""x0,x1,x5,x18,x7,x10,x16,x11,x8,x4,x14,x17,x2,x3,x19,x9,x6,x12,x15,x13"",""order_generation_time_s"":2.1142419427633286e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":5,""trial_total_time_s"":0.00983184901997447},{""build_time_s"":1.389114186167717e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260730,""error"":null,""node_count"":11,""order"":""x14,x10,x15,x3,x7,x12,x4,x16,x2,x0,x13,x17,x6,x9,x11,x1,x18,x8,x5,x19"",""order_generation_time_s"":2.1281186491250992e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":6,""trial_total_time_s"":0.009870387148112059},{""build_time_s"":1.3540033251047134e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260731,""error"":null,""node_count"":12,""order"":""x9,x12,x14,x13,x10,x1,x4,x15,x11,x6,x19,x18,x5,x2,x16,x3,x17,x7,x8,x0"",""order_generation_time_s"":2.2584106773138046e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":7,""trial_total_time_s"":0.00986834429204464},{""build_time_s"":1.2218952178955078e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260732,""error"":null,""node_count"":9,""order"":""x8,x11,x12,x6,x2,x9,x3,x4,x5,x0,x1,x13,x7,x16,x10,x19,x18,x15,x17,x14"",""order_generation_time_s"":2.1441839635372162e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":8,""trial_total_time_s"":0.009702325332909822},{""build_time_s"":1.2008007615804672e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260733,""error"":null,""node_count"":8,""order"":""x2,x13,x12,x11,x10,x16,x0,x5,x15,x9,x14,x3,x6,x18,x7,x1,x19,x17,x4,x8"",""order_generation_time_s"":2.0981766283512115e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":9,""trial_total_time_s"":0.009615215007215738}]",15.112105756998062,967.3959575593472
sparse_depth4-n20-i2-d0906137c3e6,20,sparse_depth4,8,191.9567584991455,28,36.55487671494484,28,15,296.6243773698807,31,True,242.0218661427498,218.26615557074547,258.4666945040226,19,True,10,2584.666945040226,ok,dd.cudd,True,35.58304160833359,25.89775249361992,26.654917746782303,25.107059627771378,25.89775249361992,4,composite,"nodes,build_time,trial_index",231.5947785973549,101377.26413086057,101377.26413086057,"[{""build_time_s"":2.732081338763237e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260724,""error"":null,""node_count"":26,""order"":""x16,x1,x10,x5,x19,x6,x9,x15,x18,x4,x8,x3,x7,x11,x2,x13,x12,x0,x17,x14"",""order_generation_time_s"":2.4806708097457886e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":0,""trial_total_time_s"":0.00997230876237154},{""build_time_s"":2.8752721846103668e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260725,""error"":null,""node_count"":37,""order"":""x10,x6,x7,x3,x1,x19,x5,x16,x12,x17,x11,x2,x18,x15,x13,x14,x9,x0,x4,x8"",""order_generation_time_s"":2.3555010557174683e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":1,""trial_total_time_s"":0.010007441975176334},{""build_time_s"":2.5768298655748367e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260726,""error"":null,""node_count"":25,""order"":""x9,x17,x6,x14,x0,x18,x19,x2,x8,x12,x15,x16,x1,x4,x10,x5,x7,x11,x13,x3"",""order_generation_time_s"":2.245372161269188e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":2,""trial_total_time_s"":0.01041284715756774},{""build_time_s"":2.5989022105932236e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260727,""error"":null,""node_count"":25,""order"":""x14,x4,x7,x11,x2,x9,x6,x18,x12,x17,x16,x5,x1,x15,x19,x8,x13,x0,x3,x10"",""order_generation_time_s"":2.27438285946846e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":3,""trial_total_time_s"":0.01001735683530569},{""build_time_s"":2.589775249361992e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260728,""error"":null,""node_count"":19,""order"":""x2,x18,x6,x13,x0,x8,x16,x1,x5,x12,x17,x11,x7,x10,x9,x19,x3,x14,x15,x4"",""order_generation_time_s"":2.2332649677991867e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":4,""trial_total_time_s"":0.010412718169391155},{""build_time_s"":2.980511635541916e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260729,""error"":null,""node_count"":31,""order"":""x0,x1,x5,x18,x7,x10,x16,x11,x8,x4,x14,x17,x2,x3,x19,x9,x6,x12,x15,x13"",""order_generation_time_s"":2.261390909552574e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":5,""trial_total_time_s"":0.010377064812928438},{""build_time_s"":2.56379134953022e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260730,""error"":null,""node_count"":22,""order"":""x14,x10,x15,x3,x7,x12,x4,x16,x2,x0,x13,x17,x6,x9,x11,x1,x18,x8,x5,x19"",""order_generation_time_s"":2.414686605334282e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":6,""trial_total_time_s"":0.009914363268762827},{""build_time_s"":3.06861475110054e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260731,""error"":null,""node_count"":27,""order"":""x9,x12,x14,x13,x10,x1,x4,x15,x11,x6,x19,x18,x5,x2,x16,x3,x17,x7,x8,x0"",""order_generation_time_s"":2.322392538189888e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":7,""trial_total_time_s"":0.010003925766795874},{""build_time_s"":3.521330654621124e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260732,""error"":null,""node_count"":41,""order"":""x8,x11,x12,x6,x2,x9,x3,x4,x5,x0,x1,x13,x7,x16,x10,x19,x18,x15,x17,x14"",""order_generation_time_s"":2.3073982447385788e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":8,""trial_total_time_s"":0.010241622105240822},{""build_time_s"":2.5107059627771378e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260733,""error"":null,""node_count"":22,""order"":""x2,x13,x12,x11,x10,x16,x0,x5,x15,x9,x14,x3,x6,x18,x7,x1,x19,x17,x4,x8"",""order_generation_time_s"":2.2644177079200745e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":9,""trial_total_time_s"":0.010013191029429436}]",26.960857212543488,1044.6622036397457
controlled_live_8-n20-i0-d5b65d38ee9c,20,controlled_live_8,8,151.8172211945057,15,25.50799399614334,15,7,202.18174904584885,9,True,163.01264986395836,163.01264986395836,178.41230146586895,9,True,10,1784.1230146586895,ok,dd.cudd,True,25.708694010972977,16.04389399290085,18.342630937695503,16.04389399290085,16.04389399290085,6,composite,"nodes,build_time,trial_index",219.56022828817368,99741.26797169447,99741.26797169447,"[{""build_time_s"":1.9389204680919647e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260724,""error"":null,""node_count"":9,""order"":""x16,x1,x10,x5,x19,x6,x9,x15,x18,x4,x8,x3,x7,x11,x2,x13,x12,x0,x17,x14"",""order_generation_time_s"":2.2434163838624954e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":0,""trial_total_time_s"":0.010405285749584436},{""build_time_s"":2.0579900592565536e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260725,""error"":null,""node_count"":9,""order"":""x10,x6,x7,x3,x1,x19,x5,x16,x12,x17,x11,x2,x18,x15,x13,x14,x9,x0,x4,x8"",""order_generation_time_s"":2.7020927518606186e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":1,""trial_total_time_s"":0.010219237767159939},{""build_time_s"":2.0520295947790146e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260726,""error"":null,""node_count"":9,""order"":""x9,x17,x6,x14,x0,x18,x19,x2,x8,x12,x15,x16,x1,x4,x10,x5,x7,x11,x13,x3"",""order_generation_time_s"":2.2564083337783813e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":2,""trial_total_time_s"":0.010020040906965733},{""build_time_s"":1.860829070210457e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260727,""error"":null,""node_count"":9,""order"":""x14,x4,x7,x11,x2,x9,x6,x18,x12,x17,x16,x5,x1,x15,x19,x8,x13,x0,x3,x10"",""order_generation_time_s"":2.1532177925109863e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":3,""trial_total_time_s"":0.009764738380908966},{""build_time_s"":1.8076971173286438e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260728,""error"":null,""node_count"":9,""order"":""x2,x18,x6,x13,x0,x8,x16,x1,x5,x12,x17,x11,x7,x10,x9,x19,x3,x14,x15,x4"",""order_generation_time_s"":2.158200368285179e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":4,""trial_total_time_s"":0.009891198016703129},{""build_time_s"":1.6625039279460907e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260729,""error"":null,""node_count"":9,""order"":""x0,x1,x5,x18,x7,x10,x16,x11,x8,x4,x14,x17,x2,x3,x19,x9,x6,x12,x15,x13"",""order_generation_time_s"":2.116197720170021e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":5,""trial_total_time_s"":0.009869434870779514},{""build_time_s"":1.604389399290085e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260730,""error"":null,""node_count"":9,""order"":""x14,x10,x15,x3,x7,x12,x4,x16,x2,x0,x13,x17,x6,x9,x11,x1,x18,x8,x5,x19"",""order_generation_time_s"":2.088211476802826e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":6,""trial_total_time_s"":0.010105547960847616},{""build_time_s"":1.7204787582159042e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260731,""error"":null,""node_count"":9,""order"":""x9,x12,x14,x13,x10,x1,x4,x15,x11,x6,x19,x18,x5,x2,x16,x3,x17,x7,x8,x0"",""order_generation_time_s"":2.0660925656557083e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":7,""trial_total_time_s"":0.00985381193459034},{""build_time_s"":1.728581264615059e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260732,""error"":null,""node_count"":9,""order"":""x8,x11,x12,x6,x2,x9,x3,x4,x5,x0,x1,x13,x7,x16,x10,x19,x18,x15,x17,x14"",""order_generation_time_s"":2.0139850676059723e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":8,""trial_total_time_s"":0.00988393696025014},{""build_time_s"":1.9298866391181946e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260733,""error"":null,""node_count"":9,""order"":""x2,x13,x12,x11,x10,x16,x0,x5,x15,x9,x14,x3,x6,x18,x7,x1,x19,x17,x4,x8"",""order_generation_time_s"":2.158200368285179e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":9,""trial_total_time_s"":0.009722094982862473}]",22.132880985736847,943.5801766812801
controlled_live_12-n20-i1-156e4e181070,20,controlled_live_12,12,246.08802050352097,23,33.35997462272644,23,11,392.29588583111763,13,True,326.26697793602943,326.26697793602943,378.58588621020317,13,True,10,3785.8588621020317,ok,dd.cudd,True,34.93204712867737,23.806001991033554,25.343382731080055,23.806001991033554,23.806001991033554,7,composite,"nodes,build_time,trial_index",218.2377502322197,91994.04623359442,91994.04623359442,"[{""build_time_s"":2.383580431342125e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260724,""error"":null,""node_count"":13,""order"":""x16,x1,x10,x5,x19,x6,x9,x15,x18,x4,x8,x3,x7,x11,x2,x13,x12,x0,x17,x14"",""order_generation_time_s"":2.2402964532375336e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":0,""trial_total_time_s"":0.0029701506718993187},{""build_time_s"":2.5839079171419144e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260725,""error"":null,""node_count"":13,""order"":""x10,x6,x7,x3,x1,x19,x5,x16,x12,x17,x11,x2,x18,x15,x13,x14,x9,x0,x4,x8"",""order_generation_time_s"":2.1230895072221756e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":1,""trial_total_time_s"":0.00972489919513464},{""build_time_s"":2.6850029826164246e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260726,""error"":null,""node_count"":13,""order"":""x9,x17,x6,x14,x0,x18,x19,x2,x8,x12,x15,x16,x1,x4,x10,x5,x7,x11,x13,x3"",""order_generation_time_s"":2.192193642258644e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":2,""trial_total_time_s"":0.009900080971419811},{""build_time_s"":2.5197863578796387e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260727,""error"":null,""node_count"":13,""order"":""x14,x4,x7,x11,x2,x9,x6,x18,x12,x17,x16,x5,x1,x15,x19,x8,x13,x0,x3,x10"",""order_generation_time_s"":2.1462328732013702e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":3,""trial_total_time_s"":0.009829926304519176},{""build_time_s"":2.726120874285698e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260728,""error"":null,""node_count"":13,""order"":""x2,x18,x6,x13,x0,x8,x16,x1,x5,x12,x17,x11,x7,x10,x9,x19,x3,x14,x15,x4"",""order_generation_time_s"":2.153310924768448e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":4,""trial_total_time_s"":0.009989956393837929},{""build_time_s"":2.5798100978136063e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260729,""error"":null,""node_count"":13,""order"":""x0,x1,x5,x18,x7,x10,x16,x11,x8,x4,x14,x17,x2,x3,x19,x9,x6,x12,x15,x13"",""order_generation_time_s"":2.117222175002098e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":5,""trial_total_time_s"":0.00986684113740921},{""build_time_s"":2.4436041712760925e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260730,""error"":null,""node_count"":13,""order"":""x14,x10,x15,x3,x7,x12,x4,x16,x2,x0,x13,x17,x6,x9,x11,x1,x18,x8,x5,x19"",""order_generation_time_s"":2.2494234144687653e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":6,""trial_total_time_s"":0.009805880021303892},{""build_time_s"":2.3806001991033554e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260731,""error"":null,""node_count"":13,""order"":""x9,x12,x14,x13,x10,x1,x4,x15,x11,x6,x19,x18,x5,x2,x16,x3,x17,x7,x8,x0"",""order_generation_time_s"":2.2273976355791092e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":7,""trial_total_time_s"":0.009820731822401285},{""build_time_s"":2.384604886174202e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260732,""error"":null,""node_count"":13,""order"":""x8,x11,x12,x6,x2,x9,x3,x4,x5,x0,x1,x13,x7,x16,x10,x19,x18,x15,x17,x14"",""order_generation_time_s"":2.168305218219757e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":8,""trial_total_time_s"":0.009978297632187605},{""build_time_s"":2.5488901883363724e-05,""correctness_mode"":""sampled_assignments:64"",""correctness_ok"":true,""effective_seed"":20260733,""error"":null,""node_count"":13,""order"":""x2,x13,x12,x11,x10,x16,x0,x5,x15,x9,x14,x3,x6,x18,x7,x1,x19,x17,x4,x8"",""order_generation_time_s"":2.2063031792640686e-05,""reorder_time_s"":null,""status"":""ok"",""trial_index"":9,""trial_total_time_s"":0.010101982858031988}]",29.713846743106842,958.0431506037712
