corpus,id,live_k,ambient_n,op_family,shape,current_engine,cm_instructions,cse_flat_instructions,raw_instructions,cm_executed_bigint_ops,cse_flat_executed_bigint_ops,raw_executed_bigint_ops,cm_executed_word_ops,cse_flat_executed_word_ops,raw_executed_word_ops,cm_current_ns_median,cm_wrapper_ns_median,cse_flat_current_ns_median,raw_current_ns_median,cm_current_over_cse_flat_current,cm_wrapper_over_cse_flat_current,cm_current_over_raw_current,cm_wrapper_over_raw_current,cse_flat_current_over_raw_current,cm_flat_ns_median,cm_words_ns_median,cse_flat_flat_ns_median,cse_flat_words_ns_median,raw_flat_ns_median,raw_words_ns_median,truth_sha256_expected,packed_sha256,packed_equal_all_arms,batch,rounds
b2,b2-k6-impeqv_dom-tree-4-07d0d6da2af7,6,6,impeqv_dom,tree,flat,8,8,8,20,20,20,14,14,14,3497.5,23069.5,3770.5,3278.0,0.927595809574327,6.118419307784113,1.0669615619280048,7.037675411836486,1.1502440512507626,3600.0,18237.0,3803.5,18091.0,3294.0,18555.5,8f70d951764efc3a27090723594ff891fe9fb6f0f120509230ab0b05e930f6b6,8f70d951764efc3a27090723594ff891fe9fb6f0f120509230ab0b05e930f6b6,True,100,24
b2,b2-k6-impeqv_dom-shared-1-f68095cd3ba2,6,6,impeqv_dom,shared,flat,18,18,21,49,49,56,33,33,38,6251.0,25764.5,6549.5,6840.0,0.9544240018322009,3.933811741354302,0.9138888888888889,3.7667397660818716,0.9575292397660818,6587.5,40276.5,6634.5,39850.0,7313.5,46139.5,456fa9ee42dce63c64416e513d4e929a4ee3caabd2db6c1d980b63123ef8151d,456fa9ee42dce63c64416e513d4e929a4ee3caabd2db6c1d980b63123ef8151d,True,100,24
b2,b2-k6-impeqv_dom-shared-2-22089ede1135,6,6,impeqv_dom,shared,flat,14,15,20,39,41,56,26,28,38,5219.0,23992.5,5831.5,6798.5,0.8949669896253108,4.114293063534253,0.7676693388247408,3.529087298668824,0.8577627417812753,5564.5,31464.5,5907.0,34739.5,7245.5,47423.5,da5dc6f3940660a47e580ca74507b1073a28fc8818f12f7901782e7f17c39b91,da5dc6f3940660a47e580ca74507b1073a28fc8818f12f7901782e7f17c39b91,True,100,24
b2,b2-k6-impeqv_dom-shared-3-32d1a4c2066e,6,6,impeqv_dom,shared,flat,16,18,27,38,44,65,26,30,43,6001.0,27934.5,7041.0,8372.5,0.8522937082800739,3.9674051981252663,0.716751269035533,3.3364586443714543,0.8409674529710361,5954.0,32004.5,6830.0,38162.0,8460.0,51834.0,ea0d9f4b80c89400af7c42e36ca3620d6893ac17c46c1fe18b9f59bbc42433b8,ea0d9f4b80c89400af7c42e36ca3620d6893ac17c46c1fe18b9f59bbc42433b8,True,100,24
b2,b2-k6-impeqv_dom-shared-4-3e4e99468c60,6,6,impeqv_dom,shared,flat,17,17,23,45,45,61,30,30,40,5861.5,26221.0,6126.5,7115.5,0.956745286868522,4.27993144536032,0.8237650200267023,3.68505375588504,0.861007659335254,6384.0,37056.5,6386.0,37495.5,8012.5,49688.0,f6b41ca15f86f66da7370a58a52c273cdddd507c80b432acf9de9d69ab5f6e54,f6b41ca15f86f66da7370a58a52c273cdddd507c80b432acf9de9d69ab5f6e54,True,100,24
b2,b2-k6-mixed-tree-1-9ecccc175ad2,6,6,mixed,tree,flat,7,7,7,15,15,15,11,11,11,3177.0,22813.0,3498.0,2893.5,0.9082332761578045,6.521726700971984,1.0979782270606533,7.8842232590288575,1.2089165370658372,3108.0,15001.5,3452.5,14925.5,2812.5,14830.0,cc748c8dd498ebf4ba264da58e9b3b3c3cd35ba8a8d734c934c91675c283fc04,cc748c8dd498ebf4ba264da58e9b3b3c3cd35ba8a8d734c934c91675c283fc04,True,100,24
b2,b2-k6-mixed-tree-2-40b1238ea748,6,6,mixed,tree,flat,8,8,8,15,15,15,11,11,11,3349.0,23560.0,3651.5,2949.0,0.9171573326030399,6.452142954950021,1.1356391997287216,7.989148864021702,1.2382163445235672,3396.5,15256.0,3563.0,14819.5,2954.0,14825.0,50b964a05d1cc7f170c8e535883101b324eeedb8ca72b9b15fb11465c0efdc4c,50b964a05d1cc7f170c8e535883101b324eeedb8ca72b9b15fb11465c0efdc4c,True,100,24
b2,b2-k6-mixed-tree-3-aeb0c639e3f5,6,6,mixed,tree,flat,5,5,6,10,10,10,8,8,8,2623.5,22329.5,2898.0,2452.5,0.90527950310559,7.705141476880607,1.0697247706422017,9.104791029561671,1.181651376146789,2633.5,12041.0,3017.5,11910.0,2436.5,11549.5,70502cbecab45d272c4e30db55dde2af39dabf59ea4cb5b06c13d6335e5470af,70502cbecab45d272c4e30db55dde2af39dabf59ea4cb5b06c13d6335e5470af,True,100,24
b2,b2-k6-mixed-tree-4-987f3c678ab0,6,6,mixed,tree,flat,8,8,9,16,16,16,12,12,12,3444.0,23005.0,3698.0,3057.5,0.9313142239048134,6.22093023255814,1.1264104660670482,7.5241210139002455,1.2094848732624692,3429.5,16636.5,3663.0,15983.5,3096.0,16105.5,4506d091ec25797f922490bd81243c8f7290dc8a6844c6537f3e46dd4720faf9,4506d091ec25797f922490bd81243c8f7290dc8a6844c6537f3e46dd4720faf9,True,100,24
b2,b2-k6-mixed-shared-1-bf5809ef3c65,6,6,mixed,shared,flat,10,10,49,20,20,59,17,17,54,4018.5,23545.5,4374.5,8938.5,0.9186192707738027,5.382443707852326,0.449572075851653,2.6341668065111596,0.48939978743637075,4188.0,22968.0,4376.5,23309.5,10070.5,65347.0,d80e470e33e534894d3e5df0e299031a7e9f0ac845d9035403c74342fad902d2,d80e470e33e534894d3e5df0e299031a7e9f0ac845d9035403c74342fad902d2,True,100,24
