corpus,id,live_k,ambient_n,op_family,shape,current_engine,cm_instructions,cse_flat_instructions,raw_instructions,cm_executed_bigint_ops,cse_flat_executed_bigint_ops,raw_executed_bigint_ops,cm_executed_word_ops,cse_flat_executed_word_ops,raw_executed_word_ops,cm_current_ns_median,cm_wrapper_ns_median,cse_flat_current_ns_median,raw_current_ns_median,cm_current_over_cse_flat_current,cm_wrapper_over_cse_flat_current,cm_current_over_raw_current,cm_wrapper_over_raw_current,cse_flat_current_over_raw_current,cm_flat_ns_median,cm_words_ns_median,cse_flat_flat_ns_median,cse_flat_words_ns_median,raw_flat_ns_median,raw_words_ns_median,truth_sha256_expected,packed_sha256,packed_equal_all_arms,batch,rounds
b2,b2-k4-mixed-tree-3-42ca330baf1d,4,4,mixed,tree,flat,6,6,6,12,12,12,8,8,8,4230.29,32877.854999999996,4655.629999999999,3733.1,0.90863964705099,7.061956169197295,1.1331842168706974,8.807118748493208,1.2471216951059438,3981.1800000000003,4146.97,4656.4349999999995,4599.344999999999,3457.285,3652.08,e8822f532ae9349b2b5743c494efd216ed4e44f9ebc82a6b1cb54895a5b88433,e8822f532ae9349b2b5743c494efd216ed4e44f9ebc82a6b1cb54895a5b88433,True,100,24
b2,b2-k4-mixed-tree-4-21975d9e7f15,4,4,mixed,tree,flat,5,5,5,9,9,9,6,6,6,3754.5299999999997,32336.545,4199.355,3280.7200000000003,0.8940730183563905,7.700359936228302,1.1444225657782436,9.856539113365358,1.280010180692043,3523.23,3677.5150000000003,4188.48,4107.01,3003.96,3180.17,46cc6a8cb5bcc0120f98b84c71699b2ac5b90cb34a781ae2a83305fa98cd8e67,46cc6a8cb5bcc0120f98b84c71699b2ac5b90cb34a781ae2a83305fa98cd8e67,True,100,24
b2,b2-k4-mixed-shared-1-1f8d2534cdb0,4,4,mixed,shared,flat,7,8,18,14,18,24,12,15,20,5368.35,33991.775,6216.870000000001,6535.045,0.8635133113608616,5.467667009282806,0.8214710074681966,5.201459974644398,0.9513125005260102,5066.945,5260.24,6167.7,6118.075000000001,6131.045,6402.855,b8811852747cfa3620c3dd2af5d59498c240f208e689b4052bac934c29faf094,b8811852747cfa3620c3dd2af5d59498c240f208e689b4052bac934c29faf094,True,100,24
b2,b2-k4-mixed-shared-2-8d20aba853af,4,4,mixed,shared,flat,10,10,15,20,20,22,16,16,18,6436.5,35162.435,6897.245,5924.24,0.9331986902016675,5.098040594469241,1.0864684752812175,5.935349513186502,1.1642413204056554,6145.014999999999,6343.26,6866.4,6802.75,5594.795,5805.46,fcf0a6c700dd13e274b6fba8deea8dd9b26e4eedde3495717cac8408c9c5177f,fcf0a6c700dd13e274b6fba8deea8dd9b26e4eedde3495717cac8408c9c5177f,True,100,24
b2,b2-k4-mixed-shared-3-8ed832ddfd1a,4,4,mixed,shared,flat,13,13,27,29,29,48,22,22,37,7406.71,36140.905,7941.46,9647.369999999999,0.9326635152730103,4.550914441425128,0.7677439550882781,3.746192485620434,0.8231735695842495,7144.42,7363.695,7924.285,7876.8150000000005,9256.235,9554.380000000001,c0ba8a33ac67f44abff5984dfbb6f56c46b880ac2b86e1f23e7fa9c402c53ae7,c0ba8a33ac67f44abff5984dfbb6f56c46b880ac2b86e1f23e7fa9c402c53ae7,True,100,24
b2,b2-k4-mixed-shared-4-22af367a203f,4,4,mixed,shared,flat,9,9,18,24,24,40,18,18,29,5843.665,34554.72,6353.225,7577.365,0.9197950647112293,5.438925899838271,0.771200146752862,4.56025544499968,0.8384477981461894,5560.585,5742.66,6313.764999999999,6245.8099999999995,7240.71,7489.885,339e8fdd18e00f5d48bda16256b4afabd5106771063c47c993e05676cd5264e9,339e8fdd18e00f5d48bda16256b4afabd5106771063c47c993e05676cd5264e9,True,100,24
b2,b2-k6-xor_dom-tree-1-bd603bfcb13b,6,6,xor_dom,tree,flat,4,4,6,8,8,8,7,7,7,4291.035,33041.205,4715.825,3893.99,0.9099224419905318,7.006452741566958,1.101963538683972,8.485179725679831,1.2110521598668718,4076.87,13390.08,4719.629999999999,13411.16,3616.025,12972.355,134a2372b7a31f4577e0f1881cee72029d82b9b9f47e40e5367a07212656b59a,134a2372b7a31f4577e0f1881cee72029d82b9b9f47e40e5367a07212656b59a,True,100,24
b2,b2-k6-xor_dom-tree-2-186d01415e6e,6,6,xor_dom,tree,flat,1,1,5,5,5,5,5,5,5,3095.89,31728.129999999997,3507.56,3458.285,0.8826335116149118,9.045641414544583,0.895209619797096,9.174527258453251,1.0142483919052363,2878.565,11070.5,3510.2650000000003,11105.41,3200.05,10379.565,1d32e4a54704fac550a359f8a10b86059decdcb9c5508b41ff340958805d1bc1,1d32e4a54704fac550a359f8a10b86059decdcb9c5508b41ff340958805d1bc1,True,100,24
b2,b2-k6-xor_dom-tree-3-db17c2d558b5,6,6,xor_dom,tree,flat,3,3,6,7,7,7,6,6,6,3816.77,32611.255,4211.92,3798.0,0.9061829284506828,7.742610258504435,1.004942074776198,8.586428383359664,1.1089836756187468,3581.425,11742.955,4191.285,11825.885,3516.17,11233.245,3771c86aaf3420499795d6e04e7615973a08aa7d0e4e4225479b5e45d6d790e9,3771c86aaf3420499795d6e04e7615973a08aa7d0e4e4225479b5e45d6d790e9,True,100,24
b2,b2-k6-xor_dom-tree-4-55e169562c2e,6,6,xor_dom,tree,flat,5,5,7,10,10,10,8,8,8,4638.455,33376.3,5095.639999999999,4260.695,0.91027917984787,6.549972133039227,1.0886615915947986,7.833534200406273,1.1959645081377568,4418.825000000001,14408.404999999999,5091.4400000000005,14407.055,3988.83,13947.215,77ec00a4540ec379e53185390153ae3788621199fb76ecced5ba563d8587d205,77ec00a4540ec379e53185390153ae3788621199fb76ecced5ba563d8587d205,True,100,24
