schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
blocked,live_k=8,64,0.8750766008728279,0.9083116017760646,0.8485893588949628,0.9010390130760677,stratified_by_cell,0.1799884621797446,63,64
blocked,live_k=8/family=xor_dom,16,0.754917671159609,0.7965806902592107,0.6708373729520717,0.831789369545297,formula,0.22003962600838212,15,16
blocked,live_k=8/family=andor_dom,16,0.8984018073616679,0.910143107155566,0.856808433985349,0.9366544631782601,formula,0.09138767849089918,15,16
blocked,live_k=8/family=impeqv_dom,16,0.9926815188090026,1.0050304225975648,0.933240746738036,1.050303901460565,formula,0.12992709254413468,15,16
blocked,live_k=8/family=mixed,16,0.8709718921366673,0.910450907566546,0.8105656832578899,0.9310033269582557,formula,0.14635321647277644,15,16
blocked,live_k=8/shape=tree,32,0.9460701009995671,0.9698407801995306,0.9109013896017157,0.9792609868069011,formula,0.10770779443676591,31,32
blocked,live_k=8/shape=shared,32,0.809410482992838,0.8516419803750327,0.7544420956965134,0.8648114376140267,formula,0.20414099726256874,31,32
blocked,live_k=12,64,0.8759163538946141,0.8995321296427462,0.8570640305462253,0.8933772618733543,stratified_by_cell,0.13870960740074753,63,64
blocked,live_k=12/family=xor_dom,16,0.7750594814780823,0.7793839372072265,0.7355002746509424,0.8148093777748967,formula,0.10972401504330512,15,16
blocked,live_k=12/family=andor_dom,16,0.8839915540022112,0.8949820174909309,0.8541247345949187,0.9184285468760747,formula,0.0795574729987783,15,16
blocked,live_k=12/family=impeqv_dom,16,0.9819373381752778,0.9862792265747657,0.947274610844773,1.0171279061381635,formula,0.07278969372421391,15,16
blocked,live_k=12/family=mixed,16,0.8749507673751762,0.9320470858551079,0.8022726764133958,0.9378505064011562,formula,0.16481456374045522,15,16
blocked,live_k=12/shape=tree,32,0.9290898422547349,0.9480112115350048,0.8975030058961154,0.9602919377540559,formula,0.10252788540130076,31,32
blocked,live_k=12/shape=shared,32,0.8257860802332163,0.8304060308042354,0.7846891477513538,0.8655986085066101,formula,0.14635123314351134,31,32
blocked,live_k=16,64,0.9265571378820782,0.9422347074962583,0.9114743522931663,0.9420386542448989,stratified_by_cell,0.09724324698663596,63,64
blocked,live_k=16/family=xor_dom,16,0.8522874136209848,0.8656411962668402,0.8188365612233286,0.8865419419780989,formula,0.08445484888873912,15,16
blocked,live_k=16/family=andor_dom,16,0.9276978754543375,0.9369593458755936,0.8965434187936019,0.9642503575303996,formula,0.07442061581146765,15,16
blocked,live_k=16/family=impeqv_dom,16,0.9666691854514331,0.9805108453677713,0.9240090360321677,0.9992891093561116,formula,0.08665223238488592,15,16
blocked,live_k=16/family=mixed,16,0.9643136460360562,0.9632350598269611,0.9245442852975785,1.0086772726826236,formula,0.09203897528513386,15,16
blocked,live_k=16/shape=tree,32,0.9644743641818831,0.9703938668801136,0.9410722753328488,0.9893535164323262,formula,0.07364783794933134,31,32
blocked,live_k=16/shape=shared,32,0.8901305847444262,0.9021158601253735,0.8600000571291903,0.9206705620658636,formula,0.10233534879866094,31,32
blocked,family=xor_dom/shape=tree,24,0.8549835097747679,0.8597869538464582,0.8288242785342149,0.8828738159837497,formula,0.08070079871068672,23,24
blocked,family=xor_dom/shape=shared,24,0.7355113768456446,0.7566890976026176,0.6821905255713779,0.785041183069017,formula,0.17723689262456024,23,24
blocked,family=andor_dom/shape=tree,24,0.9531683906622994,0.952896388422669,0.9324848784094604,0.9767650673065694,formula,0.05938198599288671,23,24
blocked,family=andor_dom/shape=shared,24,0.8558163213752881,0.8609543703997001,0.8339102127185641,0.8783105563697372,formula,0.06666355865259305,23,24
blocked,family=impeqv_dom/shape=tree,24,1.0110669757415158,0.9960313156341161,0.9878434961843103,1.0370694698963732,formula,0.06284319052064365,23,24
blocked,family=impeqv_dom/shape=shared,24,0.9506072709326109,0.9726670547026995,0.906745261626892,0.994387222263527,formula,0.11694751522983685,23,24
