corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,node_count_cold_ns_median,node_count_warm_ns_median,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
b2,held_out,b2-k4-xor_dom-tree-1-8b6c553e4c62,xor_dom,4,10,12,10,18200.0,1800.0,6,9,7,4,6,9,7,79900.0,103100.0,24400.0,251,475700.0,464699.98778775334,23499.975213781,38800.00440403819,77500.0371504575,38400.00135824084,70000.0,42300.0,ok,4235.0,4976.0,4737.0,5377.0,43500.0,510800.0,1.1749704840613933,1.1351066075575258,9.183027232425585,8e05696833e6832e8ad694ea4bef56ad3e4d9944c35799f8a67e1fc7312907e6,True,2,0,24,0,0,268435456,100,3,8b6c553e4c623adeaaf6b1ab12c89fbb
b2,held_out,b2-k6-xor_dom-tree-1-bd603bfcb13b,xor_dom,6,12,13,10,16500.0,1500.0,4,8,7,3,6,8,7,75500.0,82000.0,17200.0,297,568200.0,558900.0065810978,25400.01878514886,60100.02107359469,93799.9866437167,47299.981815740466,60000.0,44200.0,ok,4574.0,18219.0,4565.0,18092.0,34300.0,564600.0,3.9831657192829035,3.963198247535597,7.51369112814896,134a2372b7a31f4577e0f1881cee72029d82b9b9f47e40e5367a07212656b59a,True,8,48,104,24,24,268435456,100,3,bd603bfcb13bb478d5ff8d74c3a97524
b2,held_out,b2-k8-xor_dom-tree-1-e3305253a197,xor_dom,8,19,21,16,34800.0,1900.0,8,13,11,3,11,13,11,119300.0,153700.0,47400.0,455,1381400.0,1365500.0075232238,74099.95305351913,140600.05196370184,229599.94385018945,134400.00475384295,138500.0,66400.0,ok,5294.0,24246.0,5827.0,21885.0,36300.0,958300.0,4.5799017755950135,3.7557920027458382,6.229620731079458,46af8650e56cb3d8316990197ae711b02c6005066cac2953e04fc0ca70015a55,True,32,256,672,96,96,268435456,100,3,e3305253a197e6682a020c093232fbcd
b2,held_out,b2-k10-xor_dom-tree-1-77230e81be62,xor_dom,10,20,21,12,19000.0,1400.0,2,12,11,2,10,12,11,94700.0,131600.0,22500.0,482,1003200.0,992999.9941959977,57300.02885684371,136300.01922138035,168900.03462322056,100900.04070661962,73700.0,82100.0,ok,5944.0,26078.0,5072.0,21104.0,34600.0,934300.0,4.387281292059219,4.160883280757098,6.821766561514195,f4bd7cb6d894da1941302437ccf55c6d9bd9cb292196c1d561dedb49901754e4,True,128,1280,2688,512,256,268435456,50,3,77230e81be62acee25486748ab10bef6
b2,held_out,b2-k12-xor_dom-tree-1-58b08f43ff42,xor_dom,12,24,25,19,65800.0,4200.0,7,16,14,4,12,16,14,143800.0,158300.0,32900.0,575,1124500.0,1113499.9804198742,56099.99061562121,118999.94569830596,187299.85458776355,128599.98969361186,247900.0,146400.0,ok,13390.0,53805.0,13550.0,46235.0,60900.0,1647100.0,4.018297236743838,3.412177121771218,4.4944649446494465,b47bd399acce2d9e4a4446b7ddedd667546ab768effebe79232934adf8822fcd,True,512,6144,12800,2048,2048,268435456,20,3,58b08f43ff4235817eee5e1f0042ed14
b2,held_out,b2-k16-xor_dom-tree-1-2f5ce8a982ff,xor_dom,16,39,45,30,44600.0,1800.0,14,29,25,5,23,29,25,367500.0,399700.0,36000.0,934,1999100.0,1985199.9823004007,107899.91938509047,199800.0079765916,325099.9143347144,228000.01897849143,177900.0,130900.0,ok,52180.0,83100.0,48040.0,69400.0,154600.0,2048900.0,1.592564200843235,1.4446294754371358,2.2276657060518734,018e0ba07f27a37af3716edbabbd12ddb0b4c19c71b3e0d33f1ffc9c32f618c8,True,8192,131072,368640,40960,40960,268435456,5,3,2f5ce8a982ffa8fd1f0938431c39c29c
