corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
b2,held_out,b2-k6-mixed-tree-4-987f3c678ab0,mixed,6,15,18,14,8,16,12,4,9,16,12,21800.0,21300.0,15100.0,367,197500.0,187300.00010691583,9199.982741847634,18200.051272287965,42499.94526617229,19900.00600926578,25500.0,16400.0,ok,2926.0,16802.0,3185.0,15087.0,26600.0,221100.0,5.74231032125769,4.7368916797488225,8.351648351648352,4506d091ec25797f922490bd81243c8f7290dc8a6844c6537f3e46dd4720faf9,True,8,48,144,24,32,268435456,100,5,987f3c678ab01dcbbc390a676451e56d
b2,held_out,b2-k6-mixed-shared-1-bf5809ef3c65,mixed,6,20,99,16,10,20,17,6,49,59,54,28800.0,31000.0,20100.0,503,291800.0,287000.00257231295,23000.029614195228,23100.030375644565,59700.076235458255,38600.03198496997,31100.0,81500.0,ok,8366.0,65586.0,3782.0,21902.0,40800.0,455800.0,7.839588811857518,5.79111581173982,10.787942887361185,d80e470e33e534894d3e5df0e299031a7e9f0ac845d9035403c74342fad902d2,True,8,48,792,48,48,268435456,100,5,bf5809ef3c65a57e44e51e7bb7da73ed
b2,held_out,b2-k6-mixed-shared-2-33593cbc9843,mixed,6,25,48,20,14,30,23,6,25,42,32,73700.0,49400.0,29400.0,624,466000.0,458700.00030845404,30099.879950284958,43699.98350739479,110900.0004362315,55000.01134350896,37300.0,36400.0,ok,5922.0,36715.0,4843.0,29590.0,34300.0,375600.0,6.199763593380615,6.109849266983275,7.082386950237456,991201b381b64d183be8d60df0a5b23afa16a6c4f1747ae0fafc957a288b8155,True,8,48,384,32,48,268435456,100,5,33593cbc98430d981a4d52e075da2368
b2,held_out,b2-k6-mixed-shared-3-a377b00385d6,mixed,6,25,73,21,15,33,26,8,36,68,52,75200.0,75000.0,25000.0,636,432000.0,426399.98719096184,28500.042390078306,33299.90431666374,88900.0075403601,62599.9819021672,42100.0,61400.0,ok,10588.0,63007.0,5170.0,31525.0,35100.0,375400.0,5.950793350963354,6.097678916827853,6.7891682785299805,5683fd468752a8eebd3fecdf82e47864ac13a8699d5fe2495930fb25fa755b75,True,8,48,584,40,64,268435456,100,5,a377b00385d6fc357716d386b7f5b90f
b2,held_out,b2-k6-mixed-shared-4-d71d1df79e0f,mixed,6,26,62,17,11,22,17,5,34,57,42,34700.0,39000.0,23000.0,643,349100.0,343699.9977566302,23799.97749812901,30199.90981556475,71799.96464401484,38700.03274641931,30200.0,43400.0,ok,7531.0,51166.0,3969.0,21449.0,30200.0,373600.0,6.7940512548134375,5.404132023179642,7.608969513731418,649807f9b389602dad3c9be515538cf94aea9d5cc3dfb85d443ffc48f9d24360,True,8,48,496,32,40,268435456,100,5,d71d1df79e0f9ab661f2b60b133e10b7
b2,held_out,b2-k8-xor_dom-tree-1-e3305253a197,xor_dom,8,19,21,16,8,13,11,3,11,13,11,25500.0,26100.0,18900.0,455,262200.0,257500.0107754022,17100.0137925148,28799.957362934947,56900.02581104636,26699.999580159783,27900.0,21600.0,ok,2902.0,13364.0,4484.0,13661.0,33000.0,588500.0,4.605099931082012,3.0466101694915255,7.35950044603033,46af8650e56cb3d8316990197ae711b02c6005066cac2953e04fc0ca70015a55,True,32,256,672,96,96,268435456,100,5,e3305253a197e6682a020c093232fbcd
b2,held_out,b2-k8-xor_dom-tree-2-13ed19191907,xor_dom,8,20,24,16,8,17,14,4,12,17,14,58000.0,61400.0,42100.0,488,388700.0,382099.999114871,22499.996703118086,39299.97910745442,81200.03622025251,37399.964639917016,30500.0,29000.0,ok,5623.0,26701.0,5926.0,23270.0,46000.0,454200.0,4.7485328116663705,3.926763415457307,7.762402969962875,e1816aca7b95dbe067940f525f729f06e1e3535d98b933099d96513ab738a3bc,True,32,256,768,128,128,268435456,100,5,13ed19191907ecffbdf1f46e78a39988
b2,held_out,b2-k8-xor_dom-tree-3-6411e7a81de6,xor_dom,8,20,23,16,8,18,14,3,12,18,14,41200.0,48500.0,26500.0,483,564100.0,556000.0136028975,32699.98705945909,63899.962697178125,123799.89493638277,61300.00110715628,49600.0,32200.0,ok,3427.0,15413.0,3419.0,16034.0,30600.0,280800.0,4.497519696527575,4.689675343667739,8.949985375840889,e3b16859071e39ef7e23d1c58adf4b4d9f7bd4834a5d7fb37c7e5bd4ffc3bf12,True,32,256,736,128,96,268435456,100,5,6411e7a81de64d918d91ddbbc4eb04ba
b2,held_out,b2-k8-xor_dom-tree-4-c77ef7ea382c,xor_dom,8,18,20,16,8,13,11,3,10,13,11,35000.0,23800.0,18800.0,435,239200.0,234399.98039975762,15499.972505494952,24599.983589723706,50599.91963207722,28799.957362934947,26300.0,17800.0,ok,2914.0,13027.0,3406.0,14380.0,27700.0,269000.0,4.470487302676733,4.221961244862008,8.13270698766882,64256c18b54a69684f950bf04e330c2a5d4ff3ee20ae16427bd89a85344dbdf6,True,32,256,640,96,96,268435456,100,5,c77ef7ea382c8d9f058c35d09d8210ed
b2,held_out,b2-k8-xor_dom-shared-1-39a6b403d2d3,xor_dom,8,27,54,18,10,20,17,5,27,32,29,35400.0,39400.0,23500.0,670,410300.0,404499.9950565398,32699.89974796772,52899.966249242425,77600.00880807638,44799.87546801567,31300.0,42400.0,ok,5802.0,36373.0,3948.0,16505.0,31000.0,504100.0,6.269045156842468,4.180597771023303,7.852077001013171,969e55e56254cb0c53aae5eaf2bf2ae32c59ac1ba8cda5ed517b46ff3a91b000,True,32,256,1728,128,160,268435456,100,5,39a6b403d2d3d5be2ee0d84f8e0d87b7
b2,held_out,b2-k8-xor_dom-shared-2-13d2013b2012,xor_dom,8,23,37,10,2,10,9,2,18,24,21,31000.0,48000.0,31200.0,572,589200.0,579600.0186819583,46599.97648559511,81799.98258128762,121300.05052313209,63900.02090483904,24800.0,34100.0,ok,4397.0,26140.0,3325.0,9651.0,24500.0,355400.0,5.944962474414374,2.9025563909774434,7.368421052631579,c685e7aa0cf19a6f715b097a9d3252953f12dde3bf98a0f43deef53ac6245c78,True,32,256,1184,128,64,268435456,100,5,13d2013b2012467757657a68f5afedbd
b2,held_out,b2-k8-xor_dom-shared-3-c2eeb3424108,xor_dom,8,27,61,14,6,17,16,6,31,35,32,33100.0,40200.0,23400.0,673,470500.0,464200.0130843371,39099.977584555745,72399.96921271086,92499.9185372144,51600.043661892414,26800.0,48500.0,ok,7509.0,39357.0,3255.0,14645.0,28300.0,534100.0,5.241310427487016,4.499231950844854,8.69431643625192,6eb7bcba5a6aa5f243c21c44059f0b469b9f09ed9a02eb46abb5d3b379a21f83,True,32,256,1952,128,192,268435456,100,5,c2eeb34241088cd5bbb74df3b6d20411
b2,held_out,b2-k8-xor_dom-shared-4-b7ecc9bde8c8,xor_dom,8,32,80,23,15,24,21,5,43,50,43,55300.0,56100.0,32200.0,789,684000.0,675599.99297373,58899.95372854173,84400.03148280084,137200.0260744244,83899.9985717237,43800.0,103300.0,ok,8628.0,52307.0,5072.0,22291.0,35900.0,473700.0,6.062471024571163,4.394913249211356,7.0780757097791795,288e53bef7c9f70b78ec03366f445225a7937c0d6c72724b6d60e44db6fd53a4,True,32,256,2560,128,160,268435456,100,5,b7ecc9bde8c819e66e5f06353e700999
b2,held_out,b2-k8-andor_dom-tree-1-0a99939bca63,andor_dom,8,17,18,14,6,12,10,3,9,12,10,22300.0,20400.0,15800.0,405,195700.0,191500.00298395753,12400.007108226418,11400.028597563505,45199.96582530439,20699.98299703002,22700.0,15900.0,ok,2696.0,12937.0,2780.0,10505.0,26400.0,220500.0,4.798590504451038,3.778776978417266,9.496402877697841,8fd28e1480f36482da1a002c844de2475a8c1509bb3c5f17bc852f253674c754,True,32,256,576,96,96,268435456,100,5,0a99939bca6384a8377803d74a648c72
b2,held_out,b2-k8-andor_dom-tree-2-cbc8a38367ce,andor_dom,8,16,16,15,7,9,8,3,8,9,8,23000.0,19700.0,29800.0,379,282900.0,276800.01221597195,16599.98088143766,17900.019884109497,61500.03173388541,28200.040105730295,46700.0,28800.0,ok,2879.0,14702.0,5643.0,17681.0,103200.0,227200.0,5.106634248002779,3.1332624490519225,18.28814460393408,3d79bfe61802b728b5e2d9a5a13fc4c2e855c7614300109f66b4512e32c1ca43,True,32,256,512,96,96,268435456,100,5,cbc8a38367cef6057649fd0b31ab5dc2
b2,held_out,b2-k8-andor_dom-tree-3-329734acd78e,andor_dom,8,17,18,14,6,10,9,3,9,10,9,23300.0,31100.0,19100.0,404,224000.0,218900.00789426267,19400.002202019095,14599.96565245092,49299.96794089675,24100.008886307478,25000.0,15800.0,ok,2479.0,11204.0,2688.0,12538.0,49100.0,380900.0,4.519564340459863,4.664434523809524,18.266369047619047,de720284cb8b83b7752b2428ee149a8a958c8b0df09a2818c89b1d2e9cec3291,True,32,256,576,160,96,268435456,100,5,329734acd78e4b86f10763d7b9610e6b
b2,held_out,b2-k8-andor_dom-tree-4-fa17785afafe,andor_dom,8,18,19,17,9,12,10,4,10,12,10,27100.0,22700.0,20700.0,426,210800.0,206299.99926313758,13899.989426136017,15700.061339884996,48799.964133650064,20299.950847402215,31700.0,19000.0,ok,2702.0,12306.0,3455.0,14754.0,28900.0,325500.0,4.55440414507772,4.270332850940665,8.364688856729378,e81aaaaf5c7365dfb830e4ef552588ef192a92c961dc5d3b2d0774e6f5f42835,True,32,256,608,128,128,268435456,100,5,fa17785afafe122fe491d0ba167d1994
b2,held_out,b2-k8-andor_dom-shared-1-69a470723d85,andor_dom,8,24,48,16,8,18,16,7,24,37,30,28600.0,32900.0,23100.0,589,337000.0,331999.9959785491,27599.97732937336,31000.06142631173,71800.08105933666,41500.02496317029,29600.0,35100.0,ok,5444.0,29987.0,3453.0,15354.0,30600.0,343100.0,5.508265980896399,4.446568201563857,8.861859252823631,d09260b32b9036615aa0a298b0be0cb238f5a32466a24e74b66ac6cfc665270a,True,32,256,1536,128,224,268435456,100,5,69a470723d851d46bf09a6e0ecf86c5c
b2,held_out,b2-k8-andor_dom-shared-2-775ee4cbbb58,andor_dom,8,26,47,18,10,18,16,6,24,28,25,34900.0,37700.0,23700.0,641,353700.0,348200.0029180199,28400.070732459426,35399.97851476073,71599.99222494662,39399.9507650733,32400.0,37900.0,ok,4875.0,30020.0,3847.0,16051.0,31200.0,365500.0,6.157948717948718,4.172342084741357,8.110215752534442,64736495552f7d588011b5d4dee6824053c01ef39c79204d75808e0ed5578a72,True,32,256,1504,128,192,268435456,100,5,775ee4cbbb581588c3316bc37a8f4327
b2,held_out,b2-k8-andor_dom-shared-3-5e5303eaddfb,andor_dom,8,28,49,22,14,23,20,6,26,30,26,38700.0,43600.0,24500.0,678,402200.0,395900.01688338816,32199.95414838195,36799.93096739054,82299.95728470385,47099.98029284179,38600.0,39200.0,ok,5024.0,29013.0,4689.0,20902.0,37200.0,397100.0,5.774880573248407,4.457666879931756,7.933461292386436,84d9f58be131996c613a24c6bad7f9cfc8fc2dced6da06cbeae5828f30c5ba7a,True,32,256,1568,160,192,268435456,100,5,5e5303eaddfb01f4cf5d65e7af708933
b2,held_out,b2-k8-andor_dom-shared-4-0f2c3ce95a60,andor_dom,8,30,55,21,13,23,21,7,28,30,28,40000.0,59700.0,38400.0,737,789900.0,778099.9876558781,57799.945352599025,72500.02818182111,201299.90298300982,83300.02310685813,63400.0,78500.0,ok,7209.0,38897.0,4747.0,26606.0,61400.0,643500.0,5.395616590373145,5.604803033494838,12.934484937855487,25e947aaa44b7574bce0d0ac4d91d63489a7837f6af73764eab3cc83eff2b01f,True,32,256,1760,128,224,268435456,100,5,0f2c3ce95a60f2589016de0cc982f8ab
b2,held_out,b2-k8-impeqv_dom-tree-1-3976cb8a8eb7,impeqv_dom,8,17,17,17,9,21,14,3,9,21,14,23600.0,30300.0,17000.0,403,214000.0,207699.98081959784,5200.010491535068,13900.018529966474,52600.1094840467,21800.020476803184,33600.0,18600.0,ok,3578.0,13841.0,3630.0,13079.0,31400.0,219100.0,3.86836221352711,3.603030303030303,8.650137741046832,9531d19a39d1a78eec73434e717a83cf79fa45f90d2765dc523db518b3697bef,True,32,256,544,96,96,268435456,100,5,3976cb8a8eb7f363765825f8f085acc9
b2,held_out,b2-k8-impeqv_dom-tree-2-575c0b583dee,impeqv_dom,8,21,25,21,13,31,21,4,13,31,21,54200.0,56400.0,36800.0,507,434800.0,426000.01324899495,10299.962013959885,22700.027329847217,116699.98639263213,52900.02445690334,41800.0,27500.0,ok,4535.0,21677.0,4965.0,21098.0,32700.0,308100.0,4.779933847850055,4.249345417925478,6.586102719033232,f88dc445236ad27d04c5a74e2871821110c0dc36e8dae49131312ad077f3261a,True,32,256,800,128,128,268435456,100,5,575c0b583dee690032fc991b41af0c90
b2,held_out,b2-k8-impeqv_dom-tree-3-d5e4f370e98e,impeqv_dom,8,21,25,21,13,31,21,4,13,31,21,30000.0,29500.0,19200.0,508,329500.0,321800.0056222081,9300.012607127428,28800.01557059586,77600.00880807638,40099.985199049115,71800.0,38000.0,ok,8107.0,31324.0,4760.0,18197.0,33400.0,409200.0,3.863821388923153,3.8228991596638657,7.016806722689076,e673bd4ecbb357747580f30354acd0a1fe7a42af6dcd35f60e2af6c926e4ee1a,True,32,256,800,128,128,268435456,100,5,d5e4f370e98ec048d9d1c67d80fb2b49
b2,held_out,b2-k8-impeqv_dom-tree-4-e0ca29a93790,impeqv_dom,8,17,19,16,8,23,16,4,9,23,16,44600.0,50500.0,27300.0,416,359400.0,353399.9843057245,7800.001185387373,28900.016332045197,90100.01667775214,46900.03697760403,46600.0,30300.0,ok,3498.0,14262.0,6410.0,22060.0,49800.0,410600.0,4.0771869639794165,3.4414976599063962,7.769110764430577,f1b43719eaea9c28c2bcc7797b027fa9e77c4aaea97a7806365d47a0924e2909,True,32,256,608,128,128,268435456,100,5,e0ca29a937907c0f9057dc67633432ee
b2,held_out,b2-k8-impeqv_dom-shared-1-773a9da63c46,impeqv_dom,8,27,46,27,19,50,34,7,23,60,41,77400.0,71300.0,54400.0,668,581300.0,573900.0043831766,11899.974197149277,33300.02073198557,141400.05805529654,88399.9455254525,70200.0,58200.0,ok,8499.0,43150.0,11043.0,31312.0,62300.0,761100.0,5.07706789034004,2.8354613782486644,5.641582903196595,3b65ebd0507c96a532e9ddb9576f815bc022606a088fa00e45975372ceca63d2,True,32,256,1472,128,224,268435456,100,5,773a9da63c46b8e86f39557860fbd1f1
b2,held_out,b2-k8-impeqv_dom-shared-2-dc9d85a45968,impeqv_dom,8,25,41,23,15,45,30,6,20,60,40,72000.0,61400.0,34700.0,627,421600.0,414099.98084418476,0.0,32999.960239976645,95900.03173798323,64400.024712085724,43100.0,35600.0,ok,7179.0,30466.0,5499.0,28003.0,36400.0,323900.0,4.243766541301017,5.092380432805965,6.619385342789598,a20f0fa32a3ae96daafe19c0fdfc34275718c1a7704b8f97b39c81440d0d66a1,True,32,256,1312,128,192,268435456,100,5,dc9d85a45968acf3f874ff03419a3765
b2,held_out,b2-k8-impeqv_dom-shared-3-94e2d9a0a313,impeqv_dom,8,27,53,27,19,50,33,6,28,68,46,35600.0,39100.0,23200.0,659,337300.0,331399.9914098531,5100.009730085731,22900.057956576347,81299.94967021048,47300.01091957092,47900.0,42300.0,ok,8167.0,41528.0,6946.0,26837.0,40400.0,364900.0,5.084853679441656,3.8636625395911315,5.816297149438526,fd1f53f68b66014297161c5dffa9b1fc333d2a86ec2b4e2e6104bc0d6b795d70,True,32,256,1696,128,192,268435456,100,5,94e2d9a0a31342ba2b0e0ee1e73d6f38
b2,held_out,b2-k8-impeqv_dom-shared-4-2f7845a8dfa7,impeqv_dom,8,27,72,27,19,48,33,6,36,99,67,36600.0,41200.0,24700.0,673,328600.0,322699.9833714217,7499.998901039362,22600.02656839788,80399.9719209969,50999.89357404411,47400.0,54700.0,ok,11735.0,53170.0,7130.0,26769.0,39600.0,372600.0,4.530890498508734,3.7544179523141654,5.553997194950911,48e63c1a11cb0d080536dcb51cc2d060417613566341202ea999668099542938,True,32,256,2304,160,192,268435456,100,5,2f7845a8dfa7bf2d117cc43d92422a5f
b2,held_out,b2-k8-mixed-tree-1-37379aed18cc,mixed,8,18,21,17,9,17,13,4,10,18,14,27200.0,24600.0,19100.0,440,212900.0,209000.01982226968,11000.054655596614,14799.967175349593,47499.98333863914,25399.960577487946,29100.0,17400.0,ok,3298.0,14349.0,3470.0,13187.0,36900.0,437200.0,4.350818677986658,3.8002881844380405,10.63400576368876,46857c01ef2600404806313e98a00270bda713004aad3f522ef97f8b99dbf8d3,True,32,256,672,128,128,268435456,100,5,37379aed18cc805c305021311a0190aa
b2,held_out,b2-k8-mixed-tree-2-64fdfc904809,mixed,8,19,23,18,10,17,14,5,11,17,14,47300.0,48700.0,30800.0,467,294600.0,284200.010355562,14699.995517730713,26600.027922540903,60899.99806135893,36900.07724799216,33900.0,22300.0,ok,3207.0,14998.0,6050.0,22468.0,30600.0,279900.0,4.6766448394137825,3.7137190082644627,5.0578512396694215,3331a38050c24c8daa54e6b7c23ad776764e78a23ae0b95a773dc5d240371a38,True,32,256,736,96,160,268435456,100,5,64fdfc904809edfc6a36a760e0da469f
b2,held_out,b2-k8-mixed-tree-3-1a734e9283ab,mixed,8,15,15,14,6,11,9,4,7,11,9,21000.0,19500.0,15100.0,363,173500.0,169500.01008808613,9100.04018805921,14599.994756281376,38900.0924769789,18499.995348975062,23000.0,13600.0,ok,2468.0,10374.0,4650.0,15851.0,38800.0,286200.0,4.203403565640195,3.408817204301075,8.344086021505376,90c94f3372b4e17bacff811f01bca854e743251196514d9791e9a8aec42244f0,True,32,256,480,96,128,268435456,100,5,1a734e9283ab3bbc670ebbbaeb95e706
b2,held_out,b2-k8-mixed-tree-4-e12838f7e137,mixed,8,19,21,16,8,15,12,3,11,15,12,39500.0,38400.0,26500.0,454,338700.0,333100.00435449183,20500.010577961802,26699.999580159783,78299.95593056083,37699.96692426503,38700.0,27600.0,ok,2979.0,13595.0,3287.0,12515.0,30000.0,355200.0,4.563611950318899,3.8074231822330393,9.126863401277761,ac5919231d3637285700f6c4c5aa7c8aac2c0236c2c6c2db742a320a6b46e66d,True,32,256,672,128,96,268435456,100,5,e12838f7e137c31dc1918fc32bd435d3
b2,held_out,b2-k8-mixed-shared-1-1c2a917da296,mixed,8,27,57,20,12,28,22,7,29,53,40,34900.0,39900.0,23600.0,670,384200.0,378400.000045076,24399.952962994576,43999.9857917428,81400.03774315119,47400.01168102026,36100.0,47900.0,ok,7182.0,48854.0,4600.0,28531.0,36200.0,413600.0,6.802283486494013,6.2023913043478265,7.869565217391305,084e640fa57cbf5f097fd08636fe5e98e23839d95c532099efe1a7a838dbafca,True,32,256,1824,160,224,268435456,100,5,1c2a917da2966f13b82ecb3bcef12690
b2,held_out,b2-k8-mixed-shared-2-3705369d2025,mixed,8,25,47,17,9,22,18,4,23,39,31,32700.0,37100.0,21900.0,623,356800.0,351200.0257615,22000.021999701858,31200.004741549492,72400.08562803268,49999.97327104211,31600.0,58000.0,ok,5612.0,32973.0,4126.0,18365.0,31800.0,373200.0,5.875445473984319,4.451042171594765,7.707222491517208,ca72bc9bb4f0f6e2ddd3d641d94a62163a066af9d77ac3937cb00d134dfd46f2,True,32,256,1504,160,128,268435456,100,5,3705369d2025de285a7e3dfe402e59de
b2,held_out,b2-k8-mixed-shared-3-7ac091ab0ff3,mixed,8,28,63,23,15,35,27,6,31,49,40,39000.0,42300.0,25400.0,701,399100.0,392399.99023266137,24599.983589723706,37799.90947805345,81799.89526979625,55299.95542019606,42400.0,49800.0,ok,7246.0,40210.0,5749.0,30097.0,37700.0,876600.0,5.5492685619652224,5.235171334145068,6.557662202122108,4248c9b3f703df679b477bf075256cda4912f14382e7e3af86f3adc3a2bef552,True,32,256,2016,160,192,268435456,100,5,7ac091ab0ff3bdf9cf8fd8452c50c933
b2,held_out,b2-k8-mixed-shared-4-761923963fb0,mixed,8,24,47,18,10,23,19,6,23,37,30,61500.0,70700.0,41700.0,597,760600.0,750600.011087954,53199.99763742089,61099.970480427146,167300.05154386163,97500.01481734216,79600.0,88400.0,ok,6831.0,34523.0,4172.0,17925.0,31200.0,345900.0,5.053872053872054,4.296500479386386,7.478427612655801,0f26ac14628db4891a38eb6cc5ecb59db84a9796c433fd0f0ff7a5eecc4fec25,True,32,256,1504,128,192,268435456,100,5,761923963fb055ac1c4654a82dea746e
b2,held_out,b2-k10-xor_dom-tree-1-77230e81be62,xor_dom,10,20,21,12,2,12,11,2,10,12,11,20900.0,25600.0,18500.0,482,449000.0,442300.02094991505,29799.994081258774,60300.02259649336,98100.0775936991,49499.99856762588,28900.0,38200.0,ok,5104.0,22662.0,2566.0,10358.0,28400.0,288300.0,4.440047021943574,4.0366328916601715,11.067809820732657,f4bd7cb6d894da1941302437ccf55c6d9bd9cb292196c1d561dedb49901754e4,True,128,1280,2688,512,256,268435456,50,5,77230e81be62acee25486748ab10bef6
b2,held_out,b2-k10-xor_dom-tree-2-b2b59ccfcc06,xor_dom,10,20,20,15,5,11,10,3,10,11,10,24800.0,25500.0,18800.0,475,248700.0,244099.9960526824,18400.023691356182,29499.991796910763,53500.14544092119,25099.98739697039,24000.0,16800.0,ok,3088.0,12928.0,2970.0,10924.0,39200.0,374000.0,4.186528497409326,3.678114478114478,13.198653198653199,0bbd3db6d49c182c7ead9ffb206e26b1c610422940832230be18b4c64709ee3c,True,128,1280,2560,512,384,268435456,50,5,b2b59ccfcc06124c5ef2dd69881458f8
b2,held_out,b2-k10-xor_dom-tree-3-25d12caacfcf,xor_dom,10,25,29,19,9,19,16,5,15,19,16,30800.0,33400.0,21800.0,596,339300.0,333700.00892318785,24100.008886307478,35699.980799108744,70899.9577909708,37799.99678954482,31300.0,24800.0,ok,4376.0,18572.0,4340.0,16630.0,32500.0,368100.0,4.244058500914077,3.8317972350230414,7.488479262672811,761b19ded3cd7c6125a2f2da98b1c268cbc5b25a9d551d0d9f05c277c1857514,True,128,1280,3712,384,640,268435456,50,5,25d12caacfcfe89ce76a5051b2ecbff3
b2,held_out,b2-k10-xor_dom-tree-4-04f54e4b6bdc,xor_dom,10,22,24,16,6,13,12,4,12,13,12,27100.0,29400.0,20000.0,528,347300.0,341100.0070627779,25300.04712752998,39599.95228797197,75500.05102530122,36200.04281401634,27900.0,21200.0,ok,3482.0,15188.0,3294.0,12964.0,26800.0,307100.0,4.361860999425618,3.9356405585913783,8.136004857316333,5000883c6bbe89a7f96ee4a08d3d04023911181e77f9d6f4ba49f6ba34e14573,True,128,1280,3072,512,512,268435456,50,5,04f54e4b6bdc564bc2f0560ae2fb9005
b2,held_out,b2-k10-xor_dom-shared-1-b1df44674c4f,xor_dom,10,29,49,14,4,12,12,3,24,24,24,33200.0,39800.0,26200.0,717,482200.0,476599.9910887331,41500.02496317029,76799.97361265123,88700.06422512233,55400.07259696722,25800.0,39800.0,ok,5498.0,31760.0,2882.0,12866.0,26200.0,692600.0,5.7766460531102215,4.464260929909785,9.090909090909092,64cb1dd5e87df195d3a5640f0f16b021f2e876b208820bda0aed2845cdcf016e,True,128,1280,6272,640,384,268435456,50,5,b1df44674c4f5bc3f8fe2d3a09e403f8
b2,held_out,b2-k10-xor_dom-shared-2-972e9d7d2b36,xor_dom,10,29,63,22,12,21,20,6,31,33,32,59100.0,64800.0,36500.0,717,622400.0,614199.9911051244,49299.909733235836,73399.94772337377,123000.03436394036,88100.03055259585,53800.0,69600.0,ok,6546.0,37558.0,5022.0,20764.0,35500.0,451600.0,5.737549648640391,4.134607726005576,7.06889685384309,27ddd67ef29981b9b24889ea43fac48a1ec9eb77eb37aa5a7d47feea46419c9f,True,128,1280,8064,768,768,268435456,50,5,972e9d7d2b367a6f2056ef1907bcbbaa
b2,held_out,b2-k10-xor_dom-shared-3-cf872e9babd8,xor_dom,10,33,56,19,9,23,20,6,28,35,31,35700.0,46500.0,27200.0,816,529700.0,523399.9982010573,40900.02039447427,78499.9574534595,101199.95567947626,67999.96481277049,32600.0,42000.0,ok,6792.0,35246.0,4568.0,18794.0,33100.0,521000.0,5.189340400471142,4.114273204903678,7.246059544658494,eb4559ebfa931806d97c952a7959464f8134746b139c9c252bbe5d8c0ffa8c64,True,128,1280,7168,512,768,268435456,50,5,cf872e9babd8b504d8d24ac093cb680b
b2,held_out,b2-k10-xor_dom-shared-4-dd24aa5a61a6,xor_dom,10,29,47,20,10,22,19,7,23,29,26,36200.0,41000.0,30500.0,720,429900.0,424099.99878145754,34199.88206587732,58399.94992129505,82599.98867288232,51400.01303516328,33800.0,35300.0,ok,6020.0,29290.0,4678.0,18732.0,32300.0,438800.0,4.865448504983389,4.004275331338179,6.9046601111586146,b46d9f523cdf3dff3a17467140b0da2c922f1adb28d416e004eb247ddc5ee027,True,128,1280,6016,512,896,268435456,50,5,dd24aa5a61a631f86d58fb49b232dd41
b2,held_out,b2-k10-andor_dom-tree-1-a8fc7f363671,andor_dom,10,23,25,19,9,14,12,3,13,15,13,30600.0,30100.0,20100.0,543,283800.0,279300.0021483749,20300.038158893585,19200.058886781335,61800.00491440296,31899.951864033937,30000.0,20900.0,ok,3448.0,15424.0,3752.0,13526.0,29400.0,309200.0,4.473317865429235,3.60501066098081,7.835820895522388,ebf92b7e7ae41e047af3f1eb28dbb964c9771aeae2618553b6c339d4a2eedb66,True,128,1280,3200,512,384,268435456,50,5,a8fc7f36367164f959169348f8cf6d2e
b2,held_out,b2-k10-andor_dom-tree-2-7400a955a56c,andor_dom,10,25,29,25,15,25,19,5,15,25,19,36400.0,34800.0,21600.0,596,304700.0,299400.00968053937,15200.028428807855,24599.925382062793,69300.00381544232,37900.026654824615,40800.0,22800.0,ok,4756.0,19828.0,5700.0,19586.0,35200.0,343600.0,4.169049621530698,3.436140350877193,6.175438596491228,30d5060db7e2b493d9e99eef52a71ec6f1485c7ac8e517d905d958281a5b00e9,True,128,1280,3712,512,640,268435456,50,5,7400a955a56c0351caa7e26ab8375d06
b2,held_out,b2-k10-andor_dom-tree-3-42d9480de48e,andor_dom,10,23,25,19,9,16,13,4,13,17,14,30400.0,29500.0,20400.0,547,289500.0,284300.0111170113,19600.061932578683,27900.008717551827,62500.068452209234,32099.98249076307,29800.0,22100.0,ok,3742.0,16126.0,4012.0,13910.0,45900.0,464500.0,4.309460181721005,3.467098703888335,11.440677966101696,7efc6a69c4232f0ab321ee5249f71dbd53c5c70a6451e2e0f7fc4666559a3722,True,128,1280,3200,384,512,268435456,50,5,42d9480de48e8681a40165803353291b
b2,held_out,b2-k10-andor_dom-tree-4-837da4e67104,andor_dom,10,19,19,18,8,11,10,4,9,11,10,28600.0,24400.0,19400.0,452,226400.0,221399.99782666564,14200.020814314485,16999.925719574094,50999.95178170502,26599.96971487999,28800.0,16300.0,ok,2904.0,12646.0,3530.0,12302.0,35700.0,325000.0,4.354683195592287,3.484985835694051,10.113314447592067,46b1a2a910859148f0cea6d361339e29c7f212a819e8f68dc7efafa95acf8a19,True,128,1280,2432,512,512,268435456,50,5,837da4e671045148f301e3ec75b66e39
