corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,node_count_cold_ns_median,node_count_warm_ns_median,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
bx1,tuning,bx1-k2-1-54f10b4162e0,andor_dom,2,3,3,3,3900.0,800.0,1,3,2,1,1,3,2,11000.0,17800.0,25000.0,95,83900.0,77800.01033097506,0.0,11700.00177808106,15300.000086426735,5299.982149153948,19200.0,12100.0,ok,1461.0,1572.0,1486.0,1591.0,30400.0,92700.0,1.0759753593429158,1.0706594885598923,20.457604306864063,2b4c342f5433ebe591a1da77e013d1b72475562d48578dca8b84bac6651c3cb9,True,1,0,3,0,0,8388608,100,5,54f10b4162e03f461c68c6c8f768e35b
bx1,tuning,bx1-k2-2-b518dd4ce7ff,andor_dom,2,4,5,3,2800.0,600.0,1,1,1,1,2,2,2,12600.0,9200.0,12200.0,119,122300.0,117499.99248422682,9100.011084228754,16599.98088143766,18899.969290941954,6099.988240748644,28400.0,18700.0,ok,2956.0,3219.0,1860.0,1632.0,23200.0,181400.0,1.0889715832205684,0.8774193548387097,12.473118279569892,67586e98fad27da0b9968bc039a1ef34c939b9b8e523a8bef89d478608c5ecf6,True,1,0,5,0,0,8388608,100,5,b518dd4ce7fff267e46efc2771ac579d
bx1,tuning,bx1-k2-3-95c6829453f6,andor_dom,2,3,3,3,2300.0,300.0,1,1,1,1,1,1,1,11000.0,8600.0,12700.0,95,75800.0,71400.0198058784,5700.014298781753,4000.0013541430235,18299.99382607639,4200.0028770416975,11200.0,7800.0,ok,1309.0,1424.0,1495.0,1604.0,18800.0,84300.0,1.0878533231474408,1.0729096989966556,12.575250836120402,beead77994cf573341ec17b58bbf7eb34d2711c993c1d976b128b3188dc1829a,True,1,0,3,0,0,8388608,100,5,95c6829453f64683b84b443462b96527
bx1,tuning,bx1-k2-4-32783dec984f,mixed,2,3,3,3,2000.0,300.0,1,3,2,1,1,3,2,8100.0,6700.0,9500.0,95,48200.0,44899.992644786835,0.0,1700.012944638729,11199.997970834374,3299.9960239976645,9800.0,7100.0,ok,1460.0,1587.0,1489.0,1608.0,16800.0,74200.0,1.086986301369863,1.0799194089993285,11.282740094022834,e7cf46a078fed4fafd0b5e3aff144802b853f8ae459a4f0c14add3314b7cc3a6,True,1,0,3,0,0,8388608,100,5,32783dec984fbaffc95cf27946092cdd
bx1,tuning,bx1-k2-5-fc111ecef3a9,impeqv_dom,2,11,31,3,1800.0,300.0,1,1,1,1,15,39,27,23300.0,30200.0,16800.0,295,181300.0,174600.01981817186,4400.0043999403715,17299.98621158302,32900.01768618822,9400.013368576765,10800.0,34000.0,ok,5254.0,5077.0,1502.0,1562.0,23500.0,181700.0,0.9663113818043395,1.0399467376830893,15.645805592543276,4d7b3ef7300acf70c892d8327db8272f54434adbc61a4e130a563cb59a0d0f47,True,1,0,31,0,0,8388608,100,5,fc111ecef3a9fea0fb4436cc12779e92
bx1,tuning,bx1-k2-6-7d06ed9915a2,xor_dom,2,10,25,6,3700.0,300.0,4,6,6,4,12,12,12,20700.0,23000.0,17000.0,270,247100.0,243399.99072253704,28300.040867179632,32499.95643272996,41100.02191737294,18999.999156221747,20600.0,29400.0,ok,3397.0,3498.0,2583.0,2695.0,19100.0,235500.0,1.0297321165734472,1.043360433604336,7.394502516453736,e52d9c508c502347344d8c07ad91cbd6068afc75ff6292f062a09ca381c89e71,True,1,0,25,0,0,8388608,100,5,7d06ed9915a2307d619a02bbecd15e57
bx1,tuning,bx1-k2-7-1ac6b3fc16a4,andor_dom,2,5,6,4,2100.0,300.0,2,3,2,2,3,4,3,11100.0,11500.0,10800.0,137,100100.0,93600.01422464848,6699.992809444666,5299.982149153948,17699.96015354991,5800.01506023109,13700.0,12200.0,ok,2328.0,2602.0,1696.0,1810.0,22800.0,137100.0,1.1176975945017182,1.0672169811320755,13.443396226415095,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,True,1,0,6,0,0,8388608,100,5,1ac6b3fc16a4f65ccac07328e95bf0b3
bx1,tuning,bx1-k2-8-7cec1b883a82,xor_dom,2,12,31,8,4100.0,300.0,6,11,8,3,16,24,19,23600.0,26100.0,18200.0,310,275200.0,267600.00037029386,16600.009985268116,35600.03824532032,60099.962865933776,19099.94171001017,23700.0,40600.0,ok,4650.0,4750.0,5196.0,5381.0,20400.0,753300.0,1.021505376344086,1.035604311008468,3.9260969976905313,ca358758f6d27e6cf45272937977a748fd88391db679ceda7dc7bf1f005ee879,True,1,0,31,0,0,8388608,100,5,7cec1b883a82113d6050c89326721bc9
bx1,tuning,bx1-k3-1-6189f2994067,andor_dom,3,6,6,5,4400.0,600.0,2,4,3,2,3,4,3,20400.0,18800.0,16900.0,158,159900.0,154200.0100016594,10899.995686486363,8299.975888803601,38199.97073151171,11199.997970834374,27400.0,17900.0,ok,3129.0,3689.0,2709.0,2087.0,23700.0,137500.0,1.1789709172259508,0.7703949796973053,8.748615725359912,620bfdaa346b088fb49998d92f19a7eaf6bfc2fb0aee015753966da1028cb731,True,1,0,6,0,0,8388608,100,5,6189f29940672a4e1c71b4b746175557
bx1,tuning,bx1-k3-2-c073c4cae16c,impeqv_dom,3,16,56,16,12200.0,400.0,13,32,22,6,28,59,43,31900.0,36300.0,22500.0,412,278400.0,272800.0108618289,7500.028004869819,17899.932572618127,63599.98951666057,36399.9861292541,51800.0,57300.0,ok,8105.0,8284.0,4893.0,5045.0,25700.0,383000.0,1.0220851326341764,1.0310647864295932,5.252401389740445,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a,True,1,0,56,0,0,8388608,100,5,c073c4cae16c20ea16679fb56d345d47
bx1,tuning,bx1-k3-3-2cf6fe6bc52c,mixed,3,6,7,6,3100.0,300.0,3,5,4,2,3,5,4,14300.0,12900.0,12800.0,164,117700.0,113899.99417588115,5599.984433501959,10399.991879239678,25200.0754699111,9399.984264746308,18300.0,11500.0,ok,1912.0,2040.0,2439.0,2348.0,38600.0,224800.0,1.0669456066945606,0.9626896268962689,15.826158261582616,3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112,True,1,0,7,0,0,8388608,100,5,2cf6fe6bc52ca9b0c580828a67d0e3b2
bx1,tuning,bx1-k3-4-6f4b1568a0b2,impeqv_dom,3,14,37,8,6400.0,700.0,5,14,9,3,19,45,31,54500.0,51400.0,41800.0,363,356900.0,348499.97609853745,11900.003300979733,29099.988751113415,79000.0194683671,27300.004148855805,36100.0,44200.0,ok,5905.0,6012.0,2651.0,2746.0,20900.0,267000.0,1.0181202370872142,1.035835533760845,7.8838174273858925,50868f20258bbc9cce0da2719e8654c108733dd2f663b8737c574ec0ead93eb3,True,1,0,37,0,0,8388608,100,5,6f4b1568a0b24d9f538b69e1ddaf3168
bx1,tuning,bx1-k3-5-9d6635482dd7,mixed,3,6,6,6,4200.0,400.0,3,8,5,2,3,8,5,17300.0,34800.0,19200.0,158,168200.0,160099.99671950936,0.0,4500.034265220165,47500.0124424696,16800.01150816679,23700.0,11900.0,ok,2011.0,2141.0,3263.0,3441.0,30100.0,167700.0,1.0646444554947787,1.0545510266625804,9.224639901930738,beead77994cf573341ec17b58bbf7eb34d2711c993c1d976b128b3188dc1829a,True,1,0,6,0,0,8388608,100,5,9d6635482dd776daa8fdfaeb834e3d4b
bx1,tuning,bx1-k3-6-6e2e20f77614,andor_dom,3,5,5,5,3400.0,500.0,2,4,3,2,2,4,3,16500.0,13600.0,22600.0,139,109400.0,104899.98385310173,4000.0013541430235,8500.006515532732,25600.020308047533,9399.984264746308,20000.0,12200.0,ok,1658.0,1766.0,1839.0,1981.0,20900.0,120500.0,1.0651387213510253,1.077215878194671,11.364872213159325,9e076ceaf246b6003d9c2680a2b4cf0bffd069805902b0b5edeebf49039fe4bd,True,1,0,5,0,0,8388608,100,5,6e2e20f7761486ffa97f9643074ee08b
bx1,tuning,bx1-k3-7-7eea095f4c98,mixed,3,5,5,5,3100.0,400.0,2,4,3,2,2,4,3,11400.0,9600.0,12400.0,138,80000.0,76199.99814778566,3300.025127828121,3200.024366378784,17999.96243789792,6399.990525096655,20300.0,8700.0,ok,1737.0,2147.0,2320.0,2424.0,22200.0,121600.0,1.2360391479562465,1.0448275862068965,9.568965517241379,3e151409ace91cb3394fecd59e92b5dc42c0aad29993a1858f2f70a0866a539b,True,1,0,5,0,0,8388608,100,5,7eea095f4c986451937dd28e2dc782e7
bx1,tuning,bx1-k3-8-a6d677a5a9c6,xor_dom,3,16,38,5,4400.0,500.0,2,3,3,2,19,22,20,28500.0,34800.0,22600.0,413,405300.0,398400.00681579113,35899.95321817696,57200.02809539437,60199.99273121357,18799.968529492617,23500.0,62300.0,ok,7455.0,7826.0,1884.0,2012.0,22400.0,317800.0,1.0497652582159624,1.0679405520169851,11.889596602972398,fe1dcd3abfcd6b1655a026e60a05d03a7f71e4b6070f36e6c7e9c4b6f3d3bf1b,True,1,0,38,0,0,8388608,100,5,a6d677a5a9c6e5a710b944d3546e59a6
bx1,tuning,bx1-k4-1-3d5e8d379589,andor_dom,4,9,11,9,4800.0,300.0,5,11,8,4,5,11,8,18600.0,17300.0,26600.0,232,240200.0,232299.993513152,11800.002539530396,16000.005416572094,49499.99856762588,19600.032828748226,31000.0,14600.0,ok,2609.0,2718.0,4559.0,4679.0,34800.0,262600.0,1.0417784591797623,1.0263215617459969,7.633252906339109,6b50da4c7475bcec045cadc909f0de41b16eb0a92ff8b1477f0020c937f044ec,True,2,0,22,0,0,8388608,100,5,3d5e8d3795898edaa2d1f391c12bd94e
bx1,tuning,bx1-k4-2-dc59c9d65758,andor_dom,4,8,9,8,5100.0,500.0,4,4,4,3,4,4,4,37100.0,23100.0,20200.0,206,193800.0,188400.00848285854,10899.966582655907,15299.970982596278,42900.00651963055,18199.99306462705,34000.0,21800.0,ok,3330.0,2230.0,2563.0,2654.0,23400.0,183100.0,0.6696696696696697,1.0355052672649239,9.129925868123292,0c3f8fb85969c5f63bbb8cd980c4089845e43c24d46f2f3d36dac81ec4a6b5e9,True,2,0,18,0,0,8388608,100,5,dc59c9d65758cde975d26a122e6a5109
bx1,tuning,bx1-k4-3-ab064aa12f01,mixed,4,9,10,8,3600.0,400.0,4,8,6,3,5,8,6,17900.0,17400.0,15000.0,226,152800.0,148500.0248067081,9000.039426609874,10299.991117790341,37499.99450519681,12700.038496404886,20700.0,13800.0,ok,2380.0,2475.0,4079.0,4223.0,33100.0,269100.0,1.0399159663865547,1.035302770286835,8.114734003432213,fc5c2283015b212d975b85e56b2a75aac4b50bd5aba30cbe74f62857c380bd47,True,2,0,20,0,0,8388608,100,5,ab064aa12f01ab07398c8f0813f4e1ad
bx1,tuning,bx1-k4-4-341296acd12a,andor_dom,4,8,9,8,5100.0,500.0,4,6,5,3,4,6,5,26800.0,22600.0,20200.0,207,212500.0,207300.00687763095,12200.005585327744,16600.009985268116,44400.01794137061,17700.018361210823,29800.0,18500.0,ok,2413.0,2251.0,2547.0,2636.0,23600.0,192700.0,0.9328636552009946,1.0349430702787594,9.265802905378877,dc957fb3268bfbc0fe10280b72493204a4a93b515bc94d24bd3a535c3f1cec88,True,2,0,18,0,0,8388608,100,5,341296acd12a5b8fb41f5050d99bae4c
bx1,tuning,bx1-k4-5-2c4ebec5300e,mixed,4,8,8,8,3200.0,300.0,4,7,5,2,4,7,5,15800.0,14600.0,13900.0,202,121300.0,117299.99096132815,5300.011252984405,9499.985026195645,28400.012524798512,9699.98654909432,26000.0,11300.0,ok,2194.0,2287.0,2521.0,2703.0,29900.0,164900.0,1.0423883318140383,1.07219357397858,11.86037286790956,a5f6a4547f1b079ee5452d9ca3ddca4e9c67df04289297a3865575f3f14539b3,True,2,0,16,0,0,8388608,100,5,2c4ebec5300e3642aed0c42d51ad00d1
bx1,tuning,bx1-k4-6-cfc288ac73fb,xor_dom,4,20,55,13,6700.0,400.0,9,16,16,7,27,27,27,38700.0,44900.0,26900.0,516,563600.0,556800.0196944922,57299.99975301325,78300.0432420522,94399.96210858226,59500.01650489867,38600.0,66000.0,ok,6495.0,6681.0,4515.0,4660.0,36000.0,528600.0,1.0286374133949192,1.0321151716500554,7.973421926910299,51cf98f7d7cc561328db7f0f423f71139a220416148bc30dc5fc9c8f495b0a7f,True,2,0,110,0,0,8388608,100,5,cfc288ac73fb764f9742ae15cc8de6be
bx1,tuning,bx1-k4-7-3e9177a0a359,andor_dom,4,7,7,6,3000.0,300.0,2,5,4,2,3,5,4,13200.0,12700.0,13100.0,183,116300.0,112300.01109652221,6899.99433234334,6099.988240748644,24899.985874071717,11800.002539530396,16400.0,11100.0,ok,1937.0,2056.0,2022.0,2138.0,19000.0,133900.0,1.0614352090862158,1.0573689416419387,9.396636993076163,576058b879ad23fe9231e3e6bbc2ddb5547e70f54b9311e3ea35b63cda778021,True,2,0,14,0,0,8388608,100,5,3e9177a0a3593dfa8363df00fbb4d704
bx1,tuning,bx1-k4-8-9e6b3f348e02,mixed,4,7,7,7,2900.0,300.0,3,9,6,2,3,9,6,13300.0,14300.0,12500.0,183,98400.0,94799.99425821006,0.0,5799.956852570176,24799.98511262238,10399.991879239678,18800.0,10800.0,ok,2303.0,2425.0,2722.0,2883.0,22600.0,144300.0,1.0529743812418584,1.059147685525349,8.302718589272594,86284851da241f87363910fbd25eb577ae625901035874a8b63300e0d42d9350,True,2,0,14,0,0,8388608,100,5,9e6b3f348e02367e9f2d6939a90b0157
bx1,tuning,bx1-k5-1-034e0f291fe2,andor_dom,5,9,9,9,3600.0,400.0,4,4,4,3,4,4,4,19600.0,17500.0,15400.0,225,139800.0,135800.01541413367,8000.031812116504,7800.001185387373,31400.06447210908,12900.010915473104,21900.0,12600.0,ok,2300.0,2986.0,2551.0,2665.0,22400.0,238500.0,1.2982608695652174,1.04468835750686,8.780870246961976,6f51d2666b29c657b5100faacd6816cf6bc25fb330e8ae537bb99e0ea8490e33,True,4,0,36,0,0,8388608,100,5,034e0f291fe2129ff5c840daf6a5e9e9
bx1,tuning,bx1-k5-2-2c0d115977c9,mixed,5,14,16,14,5800.0,400.0,9,22,14,2,9,22,14,25400.0,25900.0,18500.0,338,199300.0,194299.9952007085,2999.9937396496534,11399.999493733048,51299.98316988349,23000.00051036477,33800.0,19500.0,ok,4263.0,4366.0,4380.0,4481.0,24700.0,426900.0,1.0241613886934084,1.0230593607305936,5.639269406392694,6143256ea532cef7b52c2b02d1b0cb8c7500d6465e1a93f315999298b376d38e,True,4,0,64,0,0,8388608,100,5,2c0d115977c91fa7c7e69867ea273f8c
bx1,tuning,bx1-k5-3-2df622ee85b3,xor_dom,5,19,53,13,5400.0,300.0,8,12,9,4,26,40,33,51500.0,80500.0,33100.0,486,457900.0,450999.999884516,32900.04679001868,60099.99196976423,87400.11253394186,39500.03883801401,32400.0,57900.0,ok,8179.0,8226.0,3978.0,4097.0,26800.0,459100.0,1.0057464237681868,1.0299145299145298,6.737053795877325,0de99e9d3584c7d8e58d818956422633581f33bfb40079949c52c7cf00ab0886,True,4,0,212,0,0,8388608,100,5,2df622ee85b309c9a2d4baf0becea65c
bx1,tuning,bx1-k5-4-c147eb2ddd37,andor_dom,5,12,14,11,4300.0,300.0,6,9,7,2,7,10,8,26200.0,23100.0,18400.0,296,200800.0,195999.97904151678,12599.950423464179,18099.992303177714,42000.05787424743,18899.99839477241,27700.0,17900.0,ok,3038.0,3249.0,3375.0,3482.0,24600.0,241200.0,1.0694535878867677,1.0317037037037038,7.288888888888889,bca5c616901bd9250b3ff9847df58a80dce917799789900b1f45afa2f67f9ea3,True,4,0,56,0,0,8388608,100,5,c147eb2ddd37348849bdb3a05817a921
bx1,tuning,bx1-k5-5-a102e1e6ae56,impeqv_dom,5,23,82,13,5600.0,500.0,8,22,14,3,47,122,78,43000.0,49100.0,29500.0,580,305800.0,300000.0142492354,4700.0066842883825,28200.069209560752,70499.98384900391,26500.027161091566,32200.0,76700.0,ok,16693.0,19860.0,4460.0,4265.0,25400.0,349500.0,1.189720242017612,0.9562780269058296,5.695067264573991,917b0f241a54adf2a7621d1364c6cd65d0810137aa21ecb37539007ea88feae4,True,4,0,328,0,0,8388608,100,5,a102e1e6ae5644e6f1866b788b1b8100
bx1,tuning,bx1-k5-6-116409bdc50c,mixed,5,11,11,10,4300.0,300.0,5,8,6,3,6,8,6,22500.0,20500.0,16800.0,265,180500.0,176000.00137463212,9600.043995305896,13899.989426136017,41600.02572461963,14599.994756281376,24500.0,14300.0,ok,2921.0,2867.0,3399.0,3204.0,30500.0,229200.0,0.9815131804176652,0.942630185348632,8.973227419829362,b8c7f44e7b8503569d12a3f3c52a7540395f01a7416a8ae111c683b83b02bfea,True,4,0,44,0,0,8388608,100,5,116409bdc50c96488b8c18592d9dd143
bx1,tuning,bx1-k5-7-31414d038c89,xor_dom,5,21,52,12,5300.0,400.0,7,12,10,5,27,30,27,40100.0,42500.0,32400.0,527,410500.0,404099.9920107424,36499.98689070344,56499.9645575881,72000.05347840488,36400.07344074547,31100.0,67800.0,ok,7540.0,7693.0,3952.0,4100.0,32700.0,658100.0,1.0202917771883289,1.0374493927125505,8.274291497975709,c3c0795e66efdb4893dfbea5904c0264813b066194206a9d9dc51fdc29434600,True,4,0,208,0,0,8388608,100,5,31414d038c89d07ba7be4651278c13c6
bx1,tuning,bx1-k5-8-0e1e9c457194,andor_dom,5,11,11,10,4000.0,300.0,5,8,6,2,6,8,6,21000.0,20100.0,17000.0,262,173000.0,168200.00018924475,10099.989594891667,10599.935194477439,40500.01734867692,13899.989426136017,23900.0,14900.0,ok,2760.0,2875.0,3070.0,3202.0,31400.0,266400.0,1.0416666666666667,1.0429967426710098,10.22801302931596,e6bef58a11fdfb6803208006b5064a62868e99ef09c185c62776cecbada1e076,True,4,0,44,0,0,8388608,100,5,0e1e9c45719487f626e2b2e3fec8739b
bx1,tuning,bx1-k6-1-ac26b8df9ebe,andor_dom,6,12,13,10,4300.0,400.0,4,10,8,3,6,10,8,21500.0,21600.0,17500.0,298,202900.0,197799.99274760485,11500.000255182385,11799.97343569994,45900.000259280205,20999.98528137803,24800.0,16600.0,ok,2951.0,14535.0,3043.0,15539.0,25200.0,232700.0,4.925449000338868,5.106473874465988,8.281301347354585,3ed2b9d2e8aead855936cc675b7dd59402c2db788ff8c164dd46d78f9a95d464,True,8,48,104,24,24,8388608,100,5,ac26b8df9ebe5cfd73a7e131c1fb6168
bx1,tuning,bx1-k6-2-ffc059d624c2,mixed,6,12,13,10,5900.0,400.0,4,8,7,3,6,8,7,22800.0,22300.0,17500.0,296,494100.0,486600.00902600586,41900.02800896764,32699.957955628633,115599.94891285896,32699.98705945909,33900.0,28600.0,ok,2919.0,13071.0,3079.0,14237.0,34000.0,339400.0,4.477903391572457,4.623903864891198,11.04254628126015,fecdd560447fcdd00b65d7b2346f087ae28ba0a7ccad3c5a26996194d2f72e19,True,8,48,104,24,24,8388608,100,5,ffc059d624c231c84857b6d3fc7288c6
bx1,tuning,bx1-k6-3-ce65022b9fb4,andor_dom,6,11,11,11,6800.0,500.0,5,9,7,3,5,9,7,38100.0,32500.0,26600.0,272,292700.0,283299.9743986875,13699.958799406886,17999.933334067464,69300.00381544232,31500.03612972796,31000.0,16200.0,ok,2769.0,13092.0,3385.0,20312.0,24700.0,215700.0,4.728060671722644,6.000590841949778,7.296898079763663,965425c496880102a23b9bb3b622c940f98677ee48cf209044732608565c1468,True,8,48,88,24,24,8388608,100,5,ce65022b9fb43122e39355b3447e35cc
bx1,tuning,bx1-k6-4-5eff59fb232a,mixed,6,12,13,12,4900.0,300.0,6,6,6,3,6,6,6,27200.0,22400.0,17800.0,297,215000.0,210099.99909438193,14900.0552482903,18100.02140700817,44499.93139132857,20300.038158893585,28700.0,16400.0,ok,2671.0,12351.0,3861.0,13345.0,33600.0,379500.0,4.624110819917634,3.456358456358456,8.702408702408702,6eea92dc369a2dc0b787ee1e430ea8253af8bc2835240652b5a1016d0a24a40b,True,8,48,104,24,24,8388608,100,5,5eff59fb232a9934bd6d5955d0652bb2
bx1,tuning,bx1-k6-5-66ebf761dca1,andor_dom,6,11,11,9,5200.0,500.0,3,7,6,2,5,7,6,29900.0,28000.0,23300.0,270,262400.0,255500.0246502459,14799.99627918005,17400.016076862812,61299.94289949536,27800.037059932947,31300.0,22300.0,ok,2514.0,12060.0,2631.0,12757.0,23300.0,298500.0,4.797136038186157,4.848726719878373,8.855948308627898,438bbe3675971dbdad9e96dfc2d1874c752fbb27cf06a3f4643eb8f8879dd493,True,8,48,88,24,16,8388608,100,5,66ebf761dca172ad2ee7a1b488dd56c5
bx1,tuning,bx1-k6-6-2d863b86e83a,impeqv_dom,6,25,65,24,10400.0,400.0,18,44,30,7,35,87,58,45400.0,78600.0,31200.0,617,427200.0,419499.9928586185,14699.995517730713,33699.965570122,102399.93571303785,54699.92174766958,59600.0,67300.0,ok,13685.0,92016.0,8158.0,47748.0,30800.0,450700.0,6.723858238947753,5.852905123804854,3.7754351556754107,65af7220a3badb6d357bd7ad6a22e4e99780c02e975ab5a9cf4eb72e9fac2483,True,8,48,520,40,56,8388608,100,5,2d863b86e83a8daaad1f4a3307211b06
bx1,tuning,bx1-k6-7-fa21ca943885,mixed,6,15,18,12,4700.0,300.0,6,14,10,3,9,16,12,26500.0,27700.0,20400.0,370,230600.0,225099.99689646065,12699.980288743973,15600.002370774746,53499.97081793845,21199.986804276705,28900.0,21800.0,ok,3795.0,20727.0,3642.0,17595.0,65600.0,292700.0,5.461660079051383,4.8311367380560135,18.01208127402526,dfa2795fd2560a0399c10a1341bffb96778104541181e1eb5bcbb1161510f7c8,True,8,48,144,32,24,8388608,100,5,fa21ca9438851982b8af7092c3b57630
bx1,tuning,bx1-k6-8-7ebdf5d9f846,xor_dom,6,20,56,12,5300.0,400.0,6,10,9,3,28,29,28,36300.0,39900.0,27300.0,500,427400.0,421099.97593797743,36499.95778687298,55499.98604692519,80199.97039809823,45900.000259280205,33400.0,55500.0,ok,7237.0,45667.0,3602.0,16994.0,24000.0,423600.0,6.310211413569158,4.717934480843976,6.662965019433648,e9355ae0ee1835ecb045dae2bc25d4bc454005e743fc0329c2551c4e3dec56fd,True,8,48,448,32,24,8388608,100,5,7ebdf5d9f84654a7bcaed18c98258b0d
bx1,tuning,bx1-k7-1-5ff39721fc88,andor_dom,7,14,15,9,3400.0,300.0,2,6,6,2,7,7,7,23900.0,27500.0,19700.0,340,228200.0,223000.01000985503,18200.051272287965,16200.065147131681,48099.98790733516,22799.998987466097,22000.0,18300.0,ok,2879.0,13009.0,2409.0,9187.0,22300.0,274200.0,4.518582841264328,3.813615608136156,9.256953092569532,34786c07d664b0dfc25b038850de5499efd11016b94e0fc7bbf1a224d5113d48,True,16,112,240,64,32,8388608,100,5,5ff39721fc88b1a8a5a24f7bc6cbba34
bx1,tuning,bx1-k7-2-e0fc1bb3261b,mixed,7,14,15,14,5400.0,300.0,7,17,12,4,7,17,12,27700.0,25500.0,18700.0,344,210900.0,205800.02455972135,6499.991286545992,13100.012438371778,49799.94264431298,26199.9957729131,32500.0,18700.0,ok,3796.0,15886.0,4173.0,15255.0,28400.0,268600.0,4.184931506849315,3.6556434219985623,6.805655403786245,b8ee779cb8c5eb0beb1bf480e65e9803111b57412577edae72a1423f383b04f2,True,16,112,240,64,64,8388608,100,5,e0fc1bb3261b62320541d273cfbe44c6
bx1,tuning,bx1-k7-3-6c16cb84b240,xor_dom,7,26,115,19,9400.0,400.0,12,25,22,6,57,69,63,57200.0,56900.0,30300.0,657,636600.0,626399.9966904521,51900.045946240425,93100.0686250627,121599.96549598873,74699.98672604561,50500.0,113900.0,ok,15041.0,99399.0,7264.0,27729.0,28800.0,574700.0,6.60853666644505,3.817318281938326,3.9647577092511015,844cd7fc286c4123bcbc0b95df454c8be52ea115c0aeaf637d2bf177f75a1163,True,16,112,1840,112,96,8388608,100,5,6c16cb84b240f21671593b323da8e05c
bx1,tuning,bx1-k7-4-8a9246588c00,andor_dom,7,16,17,14,5500.0,400.0,7,13,10,3,9,13,10,30200.0,28200.0,39600.0,382,323800.0,314400.0074826181,18500.053556635976,20099.978428333998,64699.99789260328,26500.027161091566,33400.0,20600.0,ok,3630.0,15516.0,4505.0,16500.0,26100.0,540300.0,4.274380165289256,3.662597114317425,5.793562708102109,54995ea77c2b16a8d95d3fc713813ba295f81e4847eb399e7ecec4bc4b7ce8e0,True,16,112,272,64,48,8388608,100,5,8a9246588c00c3a48bc164937853d93b
bx1,tuning,bx1-k7-5-c9bc83e08a2e,impeqv_dom,7,29,62,29,19300.0,600.0,22,63,42,7,31,90,60,79500.0,103100.0,56900.0,731,784900.0,772600.0039838254,5399.982910603285,49399.99780617654,201100.01787543297,136799.99392479658,105900.0,103400.0,ok,22649.0,104952.0,9812.0,54702.0,44500.0,724500.0,4.633846968961102,5.57501019160212,4.5352629433346925,8f2bf1a497fa86adaf46247de1fc06111c83dd7d5acf9cd434a0de581d5fdfa6,True,16,112,992,64,112,8388608,100,5,c9bc83e08a2e5ab2a6122aefe0b3d382
bx1,tuning,bx1-k7-6-f354ff655ae6,mixed,7,13,13,12,6100.0,500.0,5,8,7,3,6,8,7,41800.0,33400.0,26600.0,314,288100.0,280499.9821819365,18799.997633323073,14799.967175349593,67899.96405132115,31899.980967864394,38300.0,23800.0,ok,2839.0,12030.0,3306.0,11821.0,25800.0,243600.0,4.237407537865446,3.5756200846944948,7.80399274047187,02b1b0272cd3edb1600af80596fed6cb2dbbce970e06855c973cc3030a75504a,True,16,112,208,48,48,8388608,100,5,f354ff655ae68d12d56ddb1694b369b8
bx1,tuning,bx1-k7-7-6f54a0caffbb,andor_dom,7,14,15,11,4700.0,300.0,4,11,9,3,7,11,9,25200.0,26600.0,19600.0,343,236400.0,230800.0111952424,14500.023098662496,17000.04213489592,53400.02826415002,26799.971237778664,26100.0,18900.0,ok,3218.0,13989.0,5077.0,13931.0,24100.0,271300.0,4.347110006215041,2.7439432735867637,4.746897774276147,3745959b8dc7bf972951241a7e492452284dfe12f6dacab712bb34c57f56deff,True,16,112,240,48,48,8388608,100,5,6f54a0caffbb99f01de2eaa6f04abbe3
bx1,tuning,bx1-k7-8-31960f6785ea,mixed,7,16,17,15,5500.0,300.0,8,17,12,3,9,17,12,30700.0,29600.0,20600.0,384,248400.0,242699.98539239168,9999.98883344233,19799.976143985987,59800.01878924668,25799.99272711575,34100.0,20600.0,ok,4191.0,16853.0,4369.0,16495.0,28100.0,298600.0,4.021235981865903,3.775463492790112,6.431677729457542,fb1d0487129833c3401e3a60402f1d05d7ff1adbb6dd3ba1a3039b0fe62ec7a7,True,16,112,272,64,48,8388608,100,5,31960f6785ea570b99d64be942bc4dce
