arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,held_out,threshold_k7,7,False,15,0,6,2.108211916524418,1.7619132502038746,2.832918384844725,1.80349932705249,5.372470197284651,7.528214077952298,7,0.4666666666666667
raw,held_out,threshold_k8,8,False,15,0,6,2.108211916524418,1.6986818941060957,2.832918384844725,1.80349932705249,5.372470197284651,7.528214077952298,7,0.4666666666666667
raw,held_out,threshold_k9,9,False,15,0,6,1.7488620944031588,1.4833310230049608,2.7060430936492863,1.0,5.307976641447311,7.528214077952298,5,0.3333333333333333
raw,held_out,threshold_k10,10,False,15,0,6,1.553945389142365,1.2859107336375168,1.787668725149297,1.0,3.7790451238856253,7.528214077952298,4,0.26666666666666666
raw,held_out,threshold_k11,11,False,15,0,6,1.2297633901417202,1.112083075660717,1.6535664148841769,1.0,2.225581062652616,2.785496957403651,2,0.13333333333333333
raw,held_out,threshold_k12,12,False,15,0,6,1.1566757495703706,1.0585602416244815,1.2891264312420492,1.0,1.7887681641292077,2.785496957403651,1,0.06666666666666667
raw,held_out,threshold_k13,13,False,15,0,6,1.0400983297791488,1.0,1.2172281708397215,1.0,1.0,1.80349932705249,0,0.0
raw,held_out,threshold_k14,14,False,15,0,6,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0
raw,held_out,threshold_k15,15,False,15,0,6,1.0052914814060612,1.0,1.0132812493636754,1.0,1.0,1.0823806931591362,0,0.0
raw,held_out,threshold_k16,16,True,15,0,6,1.054500545303206,1.0,1.2699131810222957,1.0,1.0494284158954819,2.047962937729936,1,0.06666666666666667
cm,tuning,threshold_k6,6,False,10,0,2,1.9618396803397948,1.8414893617026904,3.4682645361739897,1.7434462071917691,4.640040462186967,5.330624092888244,5,0.5
cm,tuning,threshold_k7,7,False,10,0,2,1.6595322959590386,1.5290303177829125,3.4682645361739897,1.0785490605427976,3.798433215146667,4.563308947664603,4,0.4
cm,tuning,threshold_k8,8,False,10,0,2,1.4257970812007261,1.2917033251556038,3.4682645361739897,1.0,3.4927827848210584,3.7134470226446745,3,0.3
cm,tuning,threshold_k9,9,False,10,0,2,1.2504893520947118,1.1164883509891401,3.4682645361739897,1.0,2.4436413175855476,3.46826453617399,2,0.2
cm,tuning,threshold_k10,10,False,10,0,2,1.2504893520947118,1.1164883509891401,3.4682645361739897,1.0,2.4436413175855476,3.46826453617399,2,0.2
cm,tuning,threshold_k11,11,False,10,0,2,1.1042534799038684,1.0,1.1164883509891401,1.0,1.2743677383068295,2.329794293297943,1,0.1
cm,tuning,threshold_k12,12,False,10,0,2,1.1042534799038684,1.0,1.1164883509891401,1.0,1.2743677383068295,2.329794293297943,1,0.1
cm,tuning,threshold_k13,13,False,10,0,2,1.0146985010920007,1.0,1.0163449463680296,1.0,1.0157098121085595,1.157098121085595,0,0.0
cm,tuning,threshold_k14,14,False,10,0,2,1.0146985010920007,1.0,1.0163449463680296,1.0,1.0157098121085595,1.157098121085595,0,0.0
cm,tuning,threshold_k15,15,False,10,0,2,1.0146985010920007,1.0,1.0163449463680296,1.0,1.0157098121085595,1.157098121085595,0,0.0
cm,tuning,threshold_k16,16,True,10,0,2,1.0146985010920007,1.0,1.0163449463680296,1.0,1.0157098121085595,1.157098121085595,0,0.0
cm,held_out,threshold_k6,6,False,15,0,6,2.12600243112195,1.5639582704268045,2.6277614772642846,2.4416694051922443,4.376316335820478,6.641641082891431,8,0.5333333333333333
cm,held_out,threshold_k7,7,False,15,0,6,1.87389562239904,1.5729589327416929,2.1673722728006073,1.843240506329114,3.6937451076838226,4.599132321041215,7,0.4666666666666667
cm,held_out,threshold_k8,8,False,15,0,6,1.87389562239904,1.5599430394648075,2.1785406129482174,1.843240506329114,3.6937451076838226,4.599132321041215,7,0.4666666666666667
cm,held_out,threshold_k9,9,False,15,0,6,1.5824058506465863,1.3861232146043092,2.100572591192171,1.1737305916911456,3.105210213286485,4.599132321041215,5,0.3333333333333333
cm,held_out,threshold_k10,10,False,15,0,6,1.4704495409306737,1.2500945979631313,1.6948048420935686,1.0,2.960652299615261,4.599132321041215,4,0.26666666666666666
cm,held_out,threshold_k11,11,False,15,0,6,1.2298626212549313,1.1138332630211412,1.5731455144546698,1.0,2.2022978456469917,2.6447944006999125,2,0.13333333333333333
