corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,node_count_cold_ns_median,node_count_warm_ns_median,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
b2,held_out,b2-k16-xor_dom-shared-2-d28a01c0b901,xor_dom,16,41,63,26,13600.0,600.0,10,27,25,5,31,39,35,101200.0,109500.0,64900.0,999,1271600.0,1259000.0114869326,95900.00263415277,196100.03801062703,260400.12016892433,196600.04181787372,77100.0,98600.0,ok,101940.0,138800.0,66580.0,94860.0,122400.0,1277100.0,1.3615852462232685,1.4247521778311805,1.2903225806451613,e6bb163b96b1e8d81c66a8d3862f9e8cc469a96a2e0c2c1627b125cc35e0d6c3,True,8192,131072,516096,32768,40960,8388608,5,5,d28a01c0b9013e8020356d64403c0f01
b2,held_out,b2-k16-xor_dom-shared-3-78849fba8a04,xor_dom,16,45,72,29,16100.0,600.0,13,34,30,7,37,42,38,79300.0,136000.0,65600.0,1085,1374300.0,1360000.0238511711,107300.08943937719,199300.0041693449,287400.03472194076,206099.9977402389,85300.0,102700.0,ok,115460.0,150260.0,96680.0,104100.0,137400.0,1298800.0,1.3014030833188983,1.076748034753827,1.319884726224784,d8a6946aaef5ede9c872cb34102c54b328721c28f85ee042e221cd4e1035b1a3,True,8192,131072,589824,40960,57344,8388608,5,5,78849fba8a0496b7b3829f603bc87028
b2,held_out,b2-k16-xor_dom-shared-4-c20fb11b9c87,xor_dom,16,45,70,31,19900.0,400.0,15,32,26,5,36,45,39,75000.0,80600.0,47600.0,1088,948300.0,937000.0043418258,69199.94484633207,117000.04688464105,192899.9845404178,141800.03199726343,66800.0,71300.0,ok,132000.0,132700.0,102620.0,95760.0,125000.0,1572700.0,1.0053030303030304,0.9331514324693042,1.3053467000835421,4ac9c3c0cad97d417ecda5976d75ae28cccf878ef50e0a5b38335576cdd355fc,True,8192,131072,573440,32768,40960,8388608,5,5,c20fb11b9c873214ba614bab4da1f4b0
b2,held_out,b2-k16-andor_dom-tree-1-9b69c21027be,andor_dom,16,32,32,31,15000.0,500.0,15,17,16,4,16,17,16,99400.0,86600.0,40900.0,752,778100.0,768199.9995838851,63300.01633614302,59199.9851167202,186600.0529844314,100899.9824989587,85100.0,48700.0,ok,43700.0,79040.0,46160.0,74080.0,88100.0,1045300.0,1.808695652173913,1.6048526863084922,1.1892548596112311,2ca316eb2f35ea4b8332ebc0581fd6e0804e90ea1114984111640b40d9fcc188,True,8192,131072,262144,32768,32768,8388608,5,5,9b69c21027be1612263d601c2fa605c2
b2,held_out,b2-k16-andor_dom-tree-2-4798fd76dd91,andor_dom,16,34,34,31,14800.0,600.0,15,25,20,4,18,25,20,96900.0,81000.0,54900.0,795,876000.0,863900.0006951392,57700.0027988106,56599.93621520698,195000.05873851478,97599.98647496104,86000.0,53600.0,ok,82140.0,83080.0,53600.0,51780.0,107400.0,779800.0,1.0114438763087412,0.966044776119403,2.074159907300116,4460bf05a8bc6256ffcc79d3e2f758a8823b21313048bebf192867527f455313,True,8192,131072,278528,49152,32768,8388608,5,5,4798fd76dd91a3fedf52dc7c0edece3d
b2,held_out,b2-k16-andor_dom-tree-3-0631f9f38a59,andor_dom,16,34,34,31,14700.0,600.0,15,25,20,5,18,25,20,96500.0,83200.0,54100.0,789,774500.0,766700.0172659755,49800.02995580435,54699.92174766958,195700.12227632105,97900.01786313951,85400.0,54600.0,ok,100360.0,98380.0,46380.0,40240.0,58000.0,657000.0,0.980271024312475,0.8676153514445882,1.4413518886679921,fbe9a08a73ce5575f037a20423fdff198c637108de4103c6866d2a82619d5521,True,8192,131072,278528,40960,40960,8388608,5,5,0631f9f38a59e376b1fca7715ceaf22e
b2,held_out,b2-k16-andor_dom-tree-4-63621194d872,andor_dom,16,36,39,33,15300.0,600.0,17,27,22,5,20,28,23,68200.0,64600.0,36400.0,853,825800.0,813999.9990817159,52800.023695454,66700.10043308139,198099.9659281224,108300.03884620965,112500.0,64600.0,ok,79080.0,95860.0,80560.0,89700.0,128700.0,744900.0,1.212190187152251,1.1134558093346574,1.434782608695652,17f9d6bb136db54edcc941d09098c3b90ca65b39e4c4efbb1cce0ab98375d033,True,8192,131072,319488,40960,40960,8388608,5,5,63621194d872ff0fb0296bcc8a8fc619
b2,held_out,b2-k16-andor_dom-shared-1-98d2a1ad94ad,andor_dom,16,43,71,28,13900.0,400.0,12,26,25,8,37,41,37,69400.0,90800.0,46800.0,1041,1089900.0,1081399.9979291111,91299.8802959919,113199.98884573579,241400.0337012112,190899.96931143105,66000.0,78300.0,ok,69480.0,118040.0,60140.0,83520.0,123400.0,977100.0,1.6989061600460564,1.3887595610242767,1.4774904214559388,61cb2b2132400af1e104646086523433a7a1ab97ee1ca0017395caa45fe33395,True,8192,131072,581632,32768,65536,8388608,5,5,98d2a1ad94adf2bb987a8c3d3d580016
b2,held_out,b2-k16-andor_dom-shared-2-cf190eb487c4,andor_dom,16,48,72,37,21100.0,600.0,21,40,34,8,38,47,40,85600.0,89800.0,50800.0,1154,1154600.0,1139200.001489371,94299.99045096338,97600.10289028287,257800.04216358066,182100.01871921122,111900.0,104300.0,ok,84160.0,152300.0,84740.0,90580.0,108900.0,1414700.0,1.809648288973384,1.0689166863346709,1.2022521527931112,a27c9206f7b3a6994f380287bd0875302344283e44383b01cd4424959ada4433,True,8192,131072,589824,40960,65536,8388608,5,5,cf190eb487c43e880bdcac6247716fcf
b2,held_out,b2-k16-andor_dom-shared-3-b995a8e54fc8,andor_dom,16,44,84,32,17400.0,600.0,16,34,30,9,42,49,45,116500.0,122500.0,73500.0,1069,1262300.0,1247400.010470301,101899.99011345208,111899.94984306395,277699.96086135507,205099.96102191508,97200.0,121300.0,ok,65280.0,91320.0,50320.0,72180.0,143000.0,1402500.0,1.3988970588235294,1.4344197138314785,1.9811582155721807,a858d9c33bba4c22c5645d0238026ec68895f78131c09866ba049ac1213930f0,True,8192,131072,688128,40960,73728,8388608,5,5,b995a8e54fc8be58fad7f1820347b1a4
b2,held_out,b2-k16-andor_dom-shared-4-00fae4d6add7,andor_dom,16,43,78,32,10100.0,200.0,16,33,29,8,39,52,45,93900.0,85800.0,46200.0,1042,888000.0,880799.9838609248,64200.02318918705,70399.86667223275,196599.95450638235,135199.95263777673,52600.0,69500.0,ok,118720.0,118480.0,85880.0,83580.0,111300.0,962200.0,0.9979784366576819,0.9732184443409408,1.3316582914572865,7b9b7ab938f677f2eeba5f8f4b683b2e08a62006f1718fd09dbd9982634affb7,True,8192,131072,638976,40960,65536,8388608,5,5,00fae4d6add7f3969a304bb041c09e1d
b2,held_out,b2-k16-impeqv_dom-tree-1-e08d580f6edb,impeqv_dom,16,40,48,40,22200.0,500.0,24,65,44,6,24,65,44,71500.0,89400.0,62300.0,970,583500.0,574399.9790865928,10399.991879239678,35799.98156055808,148000.07920712233,96700.00872574747,81700.0,49600.0,ok,219560.0,98800.0,300940.0,145620.0,172500.0,1084000.0,0.4499908908726544,0.4838838306639197,1.184590028842192,28939964043b92825c69db3a62cc0fd0e572fe878bc09d6abe48f167e8f38c56,True,8192,131072,393216,49152,49152,8388608,5,5,e08d580f6edb5bb7f9f29d7e6b5c87b1
b2,held_out,b2-k16-impeqv_dom-tree-2-c47a93c76ff1,impeqv_dom,16,38,41,37,12600.0,500.0,21,56,37,5,22,56,37,100200.0,99000.0,58900.0,896,807000.0,799000.0012796372,13800.017768517137,62000.06464496255,228999.85197000206,116799.958050251,79400.0,42800.0,ok,201500.0,86340.0,124320.0,62160.0,156100.0,1030800.0,0.4284863523573201,0.5,2.5112612612612613,b02ee6a9490f8f01dae562dfc4eaee99f6b91c56c9a55de5075e040c2c8badb0,True,8192,131072,335872,40960,40960,8388608,5,5,c47a93c76ff1f90404d1101c7e522774
