corpus,role,id,cluster,live_k,structural_dag_nodes_source,unfolded_tree_nodes,ir_nodes,cm_instructions,cm_executed_bigint_ops,cm_executed_word_ops,cm_peak_live_word_buffers,raw_instructions,raw_executed_bigint_ops,raw_executed_word_ops,hash_ns_median,serde_ns_median,json_encode_ns_median,serde_bytes,compile_external_ns,ir_compile_ns,ir_canonicalize_ns,ir_rewrite_ns,ir_intern_ns,ir_live_vars_ns,lower_cm_ns_median,lower_raw_ns_median,raw_kernel_status,raw_flat_ns_median,raw_words_ns_median,cm_flat_ns_median,cm_words_ns_median,wrapper_current_ns_median,end_to_end_current_ns_median,raw_words_over_flat,cm_words_over_flat,wrapper_over_selected_bare,packed_sha256,packed_equal,output_bytes_exact,words_environment_bytes_estimate,raw_flat_temporary_bytes_estimate,raw_word_scratch_bytes_estimate,cm_word_scratch_bytes_estimate,max_kernel_temporary_bytes,kernel_batch,kernel_rounds,structural_hash
epfl,held_out,epfl-arithmetic-sqrt-internal35-0d85c1edda,sqrt.aig,8,76,749,70,62,102,68,13,533,851,533,140500.0,143500.0,79700.0,1762,1296100.0,1284999.9766331166,92600.09392164648,107699.9178621918,334099.77913834155,150399.95196275413,114200.0,540400.0,ok,102180.0,499122.0,14917.0,64984.0,216400.0,1220600.0,4.884732824427481,4.3563719246497286,3.330050473962822,828b7f1206890a507bd4ead7afa8dd9e22063073fab56119d407979867d0865d,True,32,256,23968,288,416,8388608,100,5,0d85c1edda445ca2d248f877ecd2d95f
epfl,held_out,epfl-arithmetic-sqrt-internal245-d665cc05c9,sqrt.aig,12,299,5238153,247,235,408,287,31,,,,353600.0,389900.0,184700.0,7407,5897600.0,5827999.993925914,440099.9750941992,553199.9049708247,1287699.7061539441,996199.9021470547,430500.0,,skipped_source_protocol,,,166500.0,304120.0,827200.0,7489600.0,,1.8265465465465465,2.7199789556753915,9d28810ea2e33e78032b47bae7ca4a727d0cf35d9970a1234d2631c9da69bd53,True,512,6144,,,15872,8388608,20,5,d665cc05c98f0539cebc8485d4de97bf
epfl,held_out,epfl-arithmetic-sqrt-internal572-4cc8f15071,sqrt.aig,16,642,1899735334685,509,493,876,626,47,,,,726900.0,867100.0,393000.0,16275,12826000.0,12759800.010826439,969099.9868325889,1202699.7283101082,2626500.5581080914,2733099.9728292227,1372500.0,,skipped_source_protocol,,,3436000.0,905380.0,1583500.0,11849700.0,,0.26349825378346914,1.7489893746272283,249af314f4159cfba264b67fdea5a18a08ec34e2a35d037d638185e727da9e96,True,8192,131072,,,385024,8388608,5,5,4cc8f150710053e26b2220fa48c91d68
epfl,held_out,epfl-arithmetic-square-po8-79f4d8bbc0,square.aig,8,157,2341,150,142,218,149,15,1411,1893,1411,207800.0,186400.0,101900.0,3764,1978800.0,1968999.97536093,154699.95560124516,166500.10365992785,474000.08770637214,246600.1024004072,413400.0,1815500.0,ok,260825.0,1489060.0,31826.0,134389.0,238700.0,2432600.0,5.709038627432187,4.2226167284610066,1.776187039117785,7985183f0ce57e90c28d19eb0376a5707f5a08084330663b2f58fbbfc5038a95,True,32,256,74912,320,480,8388608,100,5,79f4d8bbc074cdc084c960530bf8e08b
epfl,held_out,epfl-arithmetic-square-po9-6849ed374c,square.aig,9,212,5209,204,195,297,203,24,3135,4197,3135,279600.0,389800.0,241700.0,5138,2819400.0,2788700.017845258,212299.95763860643,221300.17168819904,663199.8694501817,360500.1838877797,332700.0,4349900.0,ok,637406.0,3484770.0,47314.0,183404.0,292100.0,3029300.0,5.467112013379228,3.876315678234772,1.592658829687466,2031b380d4024b6b0a9e601b6b9ecafe1804fdb5d999d5e2d2dcf2a7f31d0e63,True,64,576,333376,704,1536,8388608,50,5,6849ed374cf32f09770ff27a40a0d775
epfl,held_out,epfl-arithmetic-square-po10-805e4729e4,square.aig,10,288,10477,275,265,407,278,18,6311,8457,6311,384500.0,356300.0,181600.0,7030,3912100.0,3838600.0087484717,284999.9291356653,308900.1984335482,857400.125823915,485199.7655350715,483100.0,10523400.0,ok,1317328.0,7092894.0,71390.0,249136.0,405600.0,4212900.0,5.3843036813914225,3.4897884857823223,1.6280264594438378,7faa180d4efbf75fe39c2d972b2ed2aa9d574330b9a6228828add8ebb6332aae,True,128,1280,1341056,1536,2304,8388608,50,5,805e4729e44fda0f5af09adb21a05a13
epfl,held_out,epfl-arithmetic-square-po11-4ea9428b58,square.aig,11,367,17285,349,338,521,356,19,10407,13937,10407,649000.0,468600.0,230900.0,9000,6963400.0,6914500.001585111,628999.8127613217,499100.1624148339,1635700.0276912004,1143299.9453973025,845800.0,13851600.0,ok,3090125.0,12634805.0,102810.0,369480.0,544200.0,5452900.0,4.08876825371142,3.593813831339364,1.472880805456317,631ef99fc6aec60bc88309fffcf67e93d5681843199a410db2cab2c8da54ff7b,True,256,2816,4424960,3072,4864,8388608,20,5,4ea9428b58db320f7cf290e9f6743231
epfl,held_out,epfl-arithmetic-square-po12-3163147af5,square.aig,12,459,32381,438,426,655,447,22,19555,26285,19555,608300.0,578800.0,279300.0,11288,6615500.0,6532600.003993139,491200.04405267537,541000.3650467843,1729599.985992536,931500.137085095,785700.0,26094600.0,refused_temporary_budget,,,267750.0,504950.0,1072600.0,8008900.0,,1.8859010270774976,2.1241707099712843,ea543bb16fe595a9e80c45039dc860a028cd419c4042747ac81160e77a0cd55e,True,512,6144,16579072,7168,11264,8388608,20,5,3163147af54dcaa081b4fe8b21d13034
epfl,held_out,epfl-arithmetic-square-po13-eca0925c59,square.aig,13,551,52801,525,512,788,538,24,31907,42921,31907,744600.0,680300.0,553800.0,13600,8807300.0,8780700.009083375,621699.9317985028,724600.1914609224,1957900.3273975104,1223099.7381266207,875300.0,66654000.0,refused_temporary_budget,,,365480.0,482340.0,804300.0,9032300.0,,1.3197438984349348,1.667495957208608,668845526a3dc1ad2144e5364153469c24e527930ba64d977a6d30c3a54f0b8c,True,1024,13312,54068224,14336,24576,8388608,5,5,eca0925c592628dc2497f28ce408e77e
epfl,held_out,epfl-arithmetic-square-po14-e64d8827d4,square.aig,14,654,80445,628,614,941,640,39,,,,865100.0,817500.0,557800.0,16149,8532500.0,8473599.998978898,627899.8916968703,683399.906847626,2096299.92605187,1327400.3867991269,1091200.0,,skipped_source_protocol,,,677680.0,638700.0,974100.0,10464900.0,,0.9424802266556487,1.5251291686237671,da48e3a6dad3308fb9b4f5462b3cad14bdcc94c8f63cd6b4ea17a21fc42ec8a7,True,2048,28672,,,79872,8388608,5,5,e64d8827d4d43d7b6102b9359591d740
