schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
blocked,live_k=16/shape=tree,32,0.9388148179105964,0.9608951349400248,0.917519933142977,0.9572378427094056,formula,0.061972290513868884,31,32
blocked,live_k=16/shape=shared,32,0.8809662247434941,0.8783815239549835,0.8551467107129913,0.9065785619392671,formula,0.088619864839095,31,32
blocked,family=xor_dom/shape=tree,24,0.8463615113548912,0.8427536330063836,0.8235630795039567,0.8703886349483195,formula,0.07173119217295246,23,24
blocked,family=xor_dom/shape=shared,24,0.7346409990822673,0.7490177503327704,0.684240668239383,0.7814284226857383,formula,0.1680065979508078,23,24
blocked,family=andor_dom/shape=tree,24,0.9375396177299025,0.9388795628040875,0.9220011248423405,0.9533509366124366,formula,0.044431414489015074,23,24
blocked,family=andor_dom/shape=shared,24,0.8467980951348041,0.8626108901608209,0.8278118490951757,0.8650738397974722,formula,0.057702651307808016,23,24
blocked,family=impeqv_dom/shape=tree,24,0.9825009069801639,0.9889800514433521,0.9710694092103895,0.9913436996993655,formula,0.028049392412905563,23,24
blocked,family=impeqv_dom/shape=shared,24,0.9466815947543469,0.9865597110434478,0.9111968073533206,0.976925236914333,formula,0.08835151099807854,23,24
blocked,family=mixed/shape=tree,24,0.9739809050310193,0.980448760970408,0.9608547506549678,0.9856167877317761,formula,0.03233464799139857,23,24
blocked,family=mixed/shape=shared,24,0.8382746313757901,0.8865791179566604,0.7935780566818074,0.8807223674628291,formula,0.13604643224450902,23,24
blocked,all,192,0.8845742207488411,0.9143766086520277,0.8739353540518998,0.8946092957803531,stratified_by_cell,0.12954580170247992,191,192
round_robin,live_k=8,64,0.8781929293590319,0.9251873916423985,0.8553524533192237,0.9001456311110824,stratified_by_cell,0.15838526557827318,63,64
round_robin,live_k=8/family=xor_dom,16,0.7692926535107885,0.8070082280622735,0.6878368032814951,0.8449819966219415,formula,0.21087887736690986,15,16
round_robin,live_k=8/family=andor_dom,16,0.9004919139474721,0.9189605050868191,0.8616501603443982,0.9357761193673728,formula,0.08583562980798992,15,16
