corpus,live_k,ambient_n,current_engine,n,cm_current_over_cse_flat_current_geomean,cm_current_over_cse_flat_current_median,cm_current_over_cse_flat_current_min,cm_current_over_cse_flat_current_max,cm_wrapper_over_cse_flat_current_geomean,cm_wrapper_over_cse_flat_current_median,cm_wrapper_over_cse_flat_current_min,cm_wrapper_over_cse_flat_current_max,cm_current_over_raw_current_geomean,cm_current_over_raw_current_median,cm_current_over_raw_current_min,cm_current_over_raw_current_max,cm_wrapper_over_raw_current_geomean,cm_wrapper_over_raw_current_median,cm_wrapper_over_raw_current_min,cm_wrapper_over_raw_current_max,cse_flat_current_over_raw_current_geomean,cse_flat_current_over_raw_current_median,cse_flat_current_over_raw_current_min,cse_flat_current_over_raw_current_max
b2,4,4,flat,32,0.8454071642183599,0.8584319806473438,0.46112332600439737,1.3563968668407311,5.1456315150083265,5.011246439197588,2.8928642814311414,8.598237597911227,0.8159845606385999,0.8190500365424691,0.30617120106171203,1.5844452916507816,4.966548721957254,5.2130037896169705,1.9207697412076974,10.043842927945102,0.9651971206005057,1.0219606990500896,0.5868623202678748,1.385570950788342
b2,6,6,flat,32,0.8751426157853754,0.8897387159763177,0.5400372439478585,1.16281658780963,4.210928363924461,4.336147139377477,2.7389000286450873,6.988608221892026,0.7976171932099534,0.8800598583294443,0.18999781611705613,1.1335914811229428,3.8378988771189237,4.258409651595526,1.1975686103224867,7.032334921715453,0.9114139556489902,0.9603757245760581,0.35182354225813495,1.2495441521229487
b2,8,8,flat,32,0.8838594632713066,0.9107989675128471,0.6305345572354212,1.1797738693467337,3.5697874604184108,3.714440312581049,2.3627823753075377,4.715424716344679,0.8884928014049275,0.9744304791830323,0.47714736012608355,1.1904285142170605,3.5885008793007085,3.6295557564336502,1.7959480122324158,5.850019033117625,1.0052421661204736,1.0937027152217382,0.6085626911314985,1.8782961460446248
b2,10,10,flat,32,0.901835225294104,0.9228557687895053,0.6443217665615142,0.9878453038674033,3.1612631491507157,3.1736508043720972,1.9817530140110786,5.071340713407134,0.8645081391300995,0.9067645523627466,0.5175763182238667,1.1895734597156398,3.030418025068366,3.1037076604325065,1.2960222016651248,5.363744075829384,0.9586098600752355,0.9774426004324754,0.6267758247050325,1.3045023696682465
b2,12,12,flat,32,0.9235574765800116,0.9528684869981092,0.594787725935267,0.9957446808510638,2.1278859386700324,2.087386388465431,1.5045081967213114,3.0524802300503233,0.7987299373039363,0.9041357061611275,0.3049295774647887,1.128313253012048,1.8402820024559654,1.9028509273343057,0.7805633802816901,3.4520325203252034,0.864840529754229,0.9629755319555284,0.4336619718309859,1.1843373493975904
b2,16,16,words,32,0.9735859876300681,0.9908072094919693,0.8372494816862474,1.050796812749004,1.3255485645288447,1.3457488026886253,1.1017679057116954,1.558455114822547,0.7852285573609435,0.8557312897738937,0.43087847898293435,1.0071620411817368,1.069097748182,1.134914495418499,0.5567518039170771,1.5674540682414697,0.806532311822164,0.8599304598375319,0.48235887096774194,1.017009847806625
b4,8,16,flat,8,0.8927180705394908,0.8977179425259599,0.7288868654677897,1.024138991389914,3.802952136549559,3.6116527915815637,2.820453996619174,5.780736957314849,0.8099522320354478,0.8796299782563841,0.4539940021810251,1.1243781094527363,3.450372153283339,3.3931939011132104,1.5,6.815053763440861,0.9072878199339848,0.9990878150541501,0.44329334787350055,1.2110038045068774
b4,8,20,flat,8,0.8784298224797025,0.9034280715797727,0.7271066453528203,0.9718586387434555,3.94325955584208,3.641439494660977,3.27062758840395,5.582988332706059,0.8153705797715791,0.9039045261211243,0.433419158909355,1.1173425366695426,3.660187470822201,3.65073580231161,1.5362117911137518,6.569530558015943,0.9282136818509706,1.0444937105915129,0.4639202482339737,1.2335384615384615
b4,8,24,flat,8,0.8910518137224216,0.9240922999869992,0.7248087431693989,0.9526500687337712,3.856086384654967,3.8793938795934766,2.889742051589682,5.632791327913279,0.8193599001073022,0.905548498555222,0.4410579166961318,1.1445086705202312,3.5458348283215204,3.7423855072744923,1.4800933455908352,6.614160700079554,0.9195423739550878,1.0147456011434828,0.46297998727105577,1.211328349626222
b4,12,16,flat,8,0.9345775466917938,0.9430591191298728,0.859882005899705,1.0004054327995135,2.5521531301825875,2.6724053854095873,1.6916849384381851,3.2869757174392937,0.8443227203324467,0.9358716870489604,0.5638297872340425,1.121191604603927,2.3056844038340216,2.496431661927399,1.1258644536652835,4.032498307379824,0.9034271402316159,1.0102628688322026,0.6202690808499937,1.2268111035883549
