corpus,live_k,ambient_n,current_engine,n,cm_current_over_cse_flat_current_geomean,cm_current_over_cse_flat_current_median,cm_current_over_cse_flat_current_min,cm_current_over_cse_flat_current_max,cm_wrapper_over_cse_flat_current_geomean,cm_wrapper_over_cse_flat_current_median,cm_wrapper_over_cse_flat_current_min,cm_wrapper_over_cse_flat_current_max,cm_current_over_raw_current_geomean,cm_current_over_raw_current_median,cm_current_over_raw_current_min,cm_current_over_raw_current_max,cm_wrapper_over_raw_current_geomean,cm_wrapper_over_raw_current_median,cm_wrapper_over_raw_current_min,cm_wrapper_over_raw_current_max,cse_flat_current_over_raw_current_geomean,cse_flat_current_over_raw_current_median,cse_flat_current_over_raw_current_min,cse_flat_current_over_raw_current_max
b2,4,4,flat,32,0.8331557147682351,0.8779189443773746,0.5506506506506507,1.0461711711711712,5.431879174231193,5.19131962766563,3.456056056056056,8.914335920339727,0.8221136563301712,0.8909877269426083,0.3328492769407636,1.3938058668009567,5.3598888773308735,6.131236109176141,2.089066376232831,10.866423265768601,0.9867467050368424,1.058772335422982,0.5533425759983769,1.9074656930630745
b2,6,6,flat,32,0.8566582362582247,0.8727776564557159,0.5802021403091557,1.242382271468144,4.577776449484598,4.625997278263457,2.9859849181533935,7.665292177191329,0.7829444105690884,0.8491643508742296,0.2047586076666457,1.3625316455696201,4.183867419070019,4.779199355823373,1.3446633515872517,8.50400591643042,0.9139518858639485,1.0070458971137697,0.35290908709426994,1.6489584617280908
b2,8,8,flat,32,0.8652601861292768,0.9035913250858227,0.6485508948283151,0.9939721395229169,3.807172154101828,3.878634333435862,2.5829825508184925,5.445538619626649,0.8668343411916087,0.9281135857600917,0.4806105144149237,1.2507657268514882,3.814098486106492,3.7452125460560755,1.7750792911482245,6.45221185064935,1.0018192852133574,1.014678122489758,0.6187008847612244,1.609145880574452
b2,10,10,flat,32,0.9019500461377055,0.9225495561839391,0.754149377593361,1.3466248931928226,3.4540569315564316,3.3756333994271865,2.2306855277475517,5.909919383105503,0.8608107854370058,0.8498087432645967,0.5002868251641277,1.2255208333333334,3.2965123433712633,3.332291968484287,1.5643444451526547,6.432457786116323,0.9543885375061906,0.9809891558649837,0.5293629852996607,1.3246466431095407
b2,12,12,flat,32,0.908945647530754,0.9149099882788945,0.6869117881639815,1.1403431973384697,2.341048105296141,2.4121143519522246,1.5544671443817655,3.6855601659751036,0.8377972310597009,0.9326295368221863,0.3190134965910672,1.485745481014194,2.15780077249152,2.06190150039797,0.8922707666620286,4.732630008525149,0.9217242343760211,0.9915526389172529,0.43126478363712256,1.4915686036637146
b2,16,16,words,32,0.956792543215783,0.963306471177122,0.7265259012831828,1.2493588249009093,1.347218698474261,1.3043083685153571,0.9908606245239908,1.6923370915344926,0.7785116595669458,0.7927519647998185,0.4325407873489615,1.3803451828954147,1.096189003755936,1.0981122191009134,0.5312470998756427,1.6403211216644054,0.8136681928460326,0.8350090903075679,0.5311058009228741,1.1048428645028336
b4,8,16,flat,8,0.8613579388388287,0.8859140993816628,0.7095204178537512,0.9695086797770802,4.029658594197156,4.053177033186589,2.919674001629992,5.688761982459718,0.7849962514378566,0.8661019746156919,0.394135486828649,1.1062983087166143,3.6724185711731145,3.9485304237974765,1.4731459604330501,6.683119683718702,0.9113473226892027,0.9994019609818445,0.45960433050040556,1.2005050891558888
b4,8,20,flat,8,0.8436213313617027,0.8514400828162368,0.685405151123133,0.9956496029734753,4.2054261485511875,4.50301412448594,2.5814011676397,5.963787402209856,0.8181556099757994,0.8989521027082793,0.4298583125148161,1.1761150138866199,4.0784803179672995,4.661113828154624,1.5496635606046791,7.571677247593692,0.969813801003824,1.1127893276379592,0.4317365378653878,1.3068126123182486
b4,8,24,flat,8,0.8956948599552123,0.9243587543857404,0.6684963943601334,1.0696974335425278,4.2560970992117895,4.140160043387188,2.7715775749674054,6.324494564665244,0.8202350697543638,0.9092847811872605,0.44058559927084917,1.1174980205859066,3.8975328062370367,3.6673672332759306,1.7768304724289838,7.348837209302325,0.9157527930833256,1.0192133215551111,0.4693338903235607,1.2073943930944924
b4,12,16,flat,8,0.9397129619770337,0.9370430695229157,0.8685121107266436,1.0094977462974888,2.643227825504914,2.9064099419441964,1.714030007896815,3.5949774629748874,0.8449151251477466,0.928530328808858,0.5544563964656166,1.1368138671068924,2.3765801466459626,2.4937303456495306,1.1635831902854599,4.057573256293851,0.8991204328714965,0.9894711362284061,0.5891982961408863,1.2385472554684276
b4,12,20,flat,8,0.9462985284649117,0.9487568015567979,0.8094510825622137,1.1405370113441606,2.5477176425117753,2.702839676778485,1.692212431531317,3.3335239456754824,0.8155739535795945,0.9098016871634288,0.5281366379863875,1.0982786228983186,2.1957681300408556,2.514522233314556,0.9124951842814948,3.774419535628503,0.8618569394825341,1.0515786560698355,0.5392320534223706,1.1921537229783827
b4,12,24,flat,8,0.923294650107841,0.9468621749975425,0.8122300215982722,1.0223670636781395,2.7343226143112935,2.827853897019999,1.8169955274927652,3.568576388888889,0.8341643410458925,0.9442449322745977,0.5483959168793292,1.1486928104575163,2.470364603008862,2.7787022836002846,1.1075487967390452,4.769812091503268,0.9034649350003946,0.9972066928125111,0.5572365498680463,1.3449754901960784
b4,16,16,words,8,1.0015887399277144,0.9951167498859577,0.7956690259521402,1.3711778417660772,1.4011545776535375,1.393708741557004,1.194556791371756,1.7904840257781434,0.7888975340884606,0.8060248426463661,0.558658226350352,0.9924573243350536,1.1036140355046422,1.168817423770291,0.8387268532213217,1.3533500455788514,0.787646169170588,0.720798359349204,0.6596743544841462,0.982981563360307
b4,16,20,words,8,0.9488598818306843,0.9895081435011513,0.7073678946491082,1.0179108754835937,1.4031808339615777,1.4259105199963262,1.111518586431072,1.5877632898696088,0.7867659833687995,0.8299844175879765,0.6124260355029586,0.984751871361242,1.1634752083164028,1.2074394280623584,0.8214926444205238,1.5360410313279733,0.8291698262664993,0.8944323344709277,0.6202009329027628,0.9681446056577774
b4,16,24,words,8,0.9879378160521333,0.9979498102062376,0.886784042790283,1.1226357945749479,1.4330017999369373,1.464712260630291,1.2456461290794674,1.6380212014134277,0.7923102858823412,0.801092326153064,0.5801560107895313,0.9824691724855148,1.1492444639026052,1.109006513212381,0.8916497770571544,1.5667162363120184,0.8019839639790964,0.8071664328823251,0.6542246846978202,1.002599910860199
