corpus,id,live_k,ambient_n,op_family,shape,current_engine,cm_current_ns_median,cm_wrapper_ns_median,cse_flat_current_ns_median,raw_current_ns_median,cm_current_over_cse_flat_current,cm_wrapper_over_cse_flat_current,cm_current_over_raw_current,cm_wrapper_over_raw_current,cse_flat_current_over_raw_current,cm_flat_ns_median,cm_words_ns_median,cse_flat_flat_ns_median,cse_flat_words_ns_median,raw_flat_ns_median,raw_words_ns_median,packed_sha256,packed_equal_all_arms,batch,rounds
b2,b2-k8-xor_dom-shared-3-c2eeb3424108,8,8,xor_dom,shared,flat,5497.0,24555.0,6625.0,10564.0,0.8297358490566038,3.7064150943396226,0.5203521393411586,2.3244036349867474,0.6271298750473305,4170.0,18504.0,6950.0,28608.0,8003.0,52890.0,6eb7bcba5a6aa5f243c21c44059f0b469b9f09ed9a02eb46abb5d3b379a21f83,True,100,7
b2,b2-k8-xor_dom-shared-4-b7ecc9bde8c8,8,8,xor_dom,shared,flat,11362.0,38523.0,11408.0,15230.0,0.9959677419354839,3.3768408134642356,0.7460275771503612,2.5294156270518715,0.749047931713723,6998.0,30149.0,8667.0,37016.0,11737.0,64535.0,288e53bef7c9f70b78ec03366f445225a7937c0d6c72724b6d60e44db6fd53a4,True,100,7
b2,b2-k8-andor_dom-tree-1-0a99939bca63,8,8,andor_dom,tree,flat,3409.0,17915.0,3816.0,3403.0,0.8933438155136268,4.694706498951782,1.0017631501616222,5.264472524243315,1.1213635027916544,3299.0,12720.0,3584.0,12184.0,3048.0,13085.0,8fd28e1480f36482da1a002c844de2475a8c1509bb3c5f17bc852f253674c754,True,100,7
b2,b2-k8-andor_dom-tree-2-cbc8a38367ce,8,8,andor_dom,tree,flat,3491.0,17723.0,3803.0,2854.0,0.9179595056534315,4.660268209308441,1.2231955150665732,6.209880868955851,1.3325157673440784,3359.0,11320.0,3789.0,11224.0,2686.0,11763.0,3d79bfe61802b728b5e2d9a5a13fc4c2e855c7614300109f66b4512e32c1ca43,True,100,7
b2,b2-k8-andor_dom-tree-3-329734acd78e,8,8,andor_dom,tree,flat,3153.0,16824.0,3452.0,2925.0,0.9133835457705678,4.87369640787949,1.077948717948718,5.751794871794872,1.1801709401709402,2925.0,11708.0,3485.0,11572.0,2667.0,13077.0,de720284cb8b83b7752b2428ee149a8a958c8b0df09a2818c89b1d2e9cec3291,True,100,7
b2,b2-k8-andor_dom-tree-4-fa17785afafe,8,8,andor_dom,tree,flat,4167.0,19240.0,4203.0,3332.0,0.9914346895074947,4.5776826076611945,1.2506002400960383,5.774309723889556,1.2614045618247298,7970.0,29701.0,9223.0,31557.0,7023.0,30495.0,e81aaaaf5c7365dfb830e4ef552588ef192a92c961dc5d3b2d0774e6f5f42835,True,100,7
b2,b2-k8-andor_dom-shared-1-69a470723d85,8,8,andor_dom,shared,flat,10070.0,56657.0,11694.0,16086.0,0.8611253634342397,4.844963229006328,0.6260101952007957,3.5221310456297403,0.7269675494218575,7888.0,36170.0,7480.0,43280.0,12590.0,68354.0,d09260b32b9036615aa0a298b0be0cb238f5a32466a24e74b66ac6cfc665270a,True,100,7
b2,b2-k8-andor_dom-shared-2-775ee4cbbb58,8,8,andor_dom,shared,flat,9058.0,43926.0,10951.0,10780.0,0.8271390740571637,4.011140535110949,0.8402597402597403,4.074768089053803,1.0158627087198515,7480.0,31906.0,9334.0,36770.0,8129.0,54740.0,64736495552f7d588011b5d4dee6824053c01ef39c79204d75808e0ed5578a72,True,100,7
b2,b2-k8-andor_dom-shared-3-5e5303eaddfb,8,8,andor_dom,shared,flat,6607.0,25557.0,6980.0,6891.0,0.9465616045845272,3.661461318051576,0.9587868233928313,3.7087505441880713,1.0129153968945002,5845.0,24811.0,6664.0,32054.0,6296.0,36843.0,84d9f58be131996c613a24c6bad7f9cfc8fc2dced6da06cbeae5828f30c5ba7a,True,100,7
b2,b2-k8-andor_dom-shared-4-0f2c3ce95a60,8,8,andor_dom,shared,flat,5400.0,22621.0,6127.0,6206.0,0.8813448669822099,3.692018932593439,0.8701256848211408,3.64502094747019,0.9872703834998389,5284.0,24415.0,6050.0,24668.0,5781.0,36393.0,25e947aaa44b7574bce0d0ac4d91d63489a7837f6af73764eab3cc83eff2b01f,True,100,7
b2,b2-k8-impeqv_dom-tree-1-3976cb8a8eb7,8,8,impeqv_dom,tree,flat,4379.0,19710.0,4283.0,3819.0,1.0224141956572497,4.6019145458790565,1.146635244828489,5.161036920659859,1.1214977742864625,3807.0,13474.0,4243.0,13375.0,3490.0,13425.0,9531d19a39d1a78eec73434e717a83cf79fa45f90d2765dc523db518b3697bef,True,100,7
b2,b2-k8-impeqv_dom-tree-2-575c0b583dee,8,8,impeqv_dom,tree,flat,5270.0,18181.0,5623.0,4688.0,0.937222123421661,3.233327405299662,1.1241467576791808,3.8781996587030716,1.1994453924914676,5148.0,19298.0,5414.0,20883.0,4822.0,19112.0,f88dc445236ad27d04c5a74e2871821110c0dc36e8dae49131312ad077f3261a,True,100,7
b2,b2-k8-impeqv_dom-tree-3-d5e4f370e98e,8,8,impeqv_dom,tree,flat,5121.0,17712.0,5346.0,4705.0,0.9579124579124579,3.313131313131313,1.0884165781083954,3.7645058448459086,1.1362380446333689,4765.0,18985.0,5409.0,18986.0,4487.0,18799.0,e673bd4ecbb357747580f30354acd0a1fe7a42af6dcd35f60e2af6c926e4ee1a,True,100,7
b2,b2-k8-impeqv_dom-tree-4-e0ca29a93790,8,8,impeqv_dom,tree,flat,3827.0,15731.0,4051.0,3745.0,0.9447050111083684,3.8832387064922242,1.0218958611481976,4.200534045393859,1.0817089452603472,3611.0,14350.0,4074.0,14432.0,3482.0,14642.0,f1b43719eaea9c28c2bcc7797b027fa9e77c4aaea97a7806365d47a0924e2909,True,100,7
b2,b2-k8-impeqv_dom-shared-1-773a9da63c46,8,8,impeqv_dom,shared,flat,7029.0,20994.0,7540.0,7808.0,0.9322281167108754,2.7843501326259945,0.9002305327868853,2.688780737704918,0.9656762295081968,6953.0,29809.0,7831.0,29887.0,7743.0,34972.0,3b65ebd0507c96a532e9ddb9576f815bc022606a088fa00e45975372ceca63d2,True,100,7
b2,b2-k8-impeqv_dom-shared-2-dc9d85a45968,8,8,impeqv_dom,shared,flat,5997.0,18364.0,7218.0,7316.0,0.8308395677472984,2.544195067885841,0.8197102241662111,2.510114816839803,0.9866047020229634,6484.0,25299.0,7339.0,30802.0,8057.0,37707.0,a20f0fa32a3ae96daafe19c0fdfc34275718c1a7704b8f97b39c81440d0d66a1,True,100,7
b2,b2-k8-impeqv_dom-shared-3-94e2d9a0a313,8,8,impeqv_dom,shared,flat,7171.0,24300.0,8221.0,9620.0,0.8722783116409196,2.9558447877387177,0.7454261954261955,2.525987525987526,0.8545738045738046,7608.0,29485.0,8026.0,30285.0,9571.0,41970.0,fd1f53f68b66014297161c5dffa9b1fc333d2a86ec2b4e2e6104bc0d6b795d70,True,100,7
b2,b2-k8-impeqv_dom-shared-4-2f7845a8dfa7,8,8,impeqv_dom,shared,flat,8091.0,25017.0,9879.0,14316.0,0.8190100212572122,2.532341330094139,0.5651718357082984,1.747485331098072,0.6900670578373848,8425.0,38246.0,9151.0,35471.0,21116.0,83391.0,48e63c1a11cb0d080536dcb51cc2d060417613566341202ea999668099542938,True,100,7
b2,b2-k8-mixed-tree-1-37379aed18cc,8,8,mixed,tree,flat,3839.0,16501.0,4213.0,3628.0,0.9112271540469974,3.916686446712556,1.0581587651598676,4.5482359426681365,1.1612458654906284,3639.0,13894.0,4151.0,14624.0,3153.0,15447.0,46857c01ef2600404806313e98a00270bda713004aad3f522ef97f8b99dbf8d3,True,100,7
b2,b2-k8-mixed-tree-2-64fdfc904809,8,8,mixed,tree,flat,4395.0,16883.0,4662.0,3690.0,0.9427284427284427,3.6214071214071213,1.1910569105691058,4.575338753387534,1.2634146341463415,4128.0,15552.0,4565.0,15710.0,3421.0,16181.0,3331a38050c24c8daa54e6b7c23ad776764e78a23ae0b95a773dc5d240371a38,True,100,7
b2,b2-k8-mixed-tree-3-1a734e9283ab,8,8,mixed,tree,flat,3058.0,21229.0,3742.0,2829.0,0.8172100481026189,5.673169428113308,1.0809473312124425,7.504065040650406,1.3227288794627077,4333.0,15989.0,4920.0,10681.0,2750.0,10998.0,90c94f3372b4e17bacff811f01bca854e743251196514d9791e9a8aec42244f0,True,100,7
b2,b2-k8-mixed-tree-4-e12838f7e137,8,8,mixed,tree,flat,3650.0,17876.0,3925.0,3426.0,0.9299363057324841,4.554394904458599,1.0653823701109164,5.21774664331582,1.1456509048453007,3400.0,13231.0,4017.0,12889.0,3107.0,14156.0,ac5919231d3637285700f6c4c5aa7c8aac2c0236c2c6c2db742a320a6b46e66d,True,100,7
b2,b2-k8-mixed-shared-1-1c2a917da296,8,8,mixed,shared,flat,4984.0,17106.0,5524.0,7521.0,0.9022447501810282,3.0966690803765387,0.6626778353942295,2.274431591543678,0.7344767982980986,4926.0,20968.0,5740.0,23984.0,9015.0,40057.0,084e640fa57cbf5f097fd08636fe5e98e23839d95c532099efe1a7a838dbafca,True,100,7
b2,b2-k8-mixed-shared-2-3705369d2025,8,8,mixed,shared,flat,4379.0,17838.0,5400.0,6397.0,0.8109259259259259,3.3033333333333332,0.6845396279506019,2.7884946068469594,0.8441456932937315,4434.0,21507.0,5730.0,22745.0,6553.0,33615.0,ca72bc9bb4f0f6e2ddd3d641d94a62163a066af9d77ac3937cb00d134dfd46f2,True,100,7
b2,b2-k8-mixed-shared-3-7ac091ab0ff3,8,8,mixed,shared,flat,6342.0,19871.0,7152.0,8472.0,0.886744966442953,2.7783836689038033,0.7485835694050992,2.3454910292728988,0.8441926345609065,5957.0,26102.0,6870.0,27861.0,7776.0,43439.0,4248c9b3f703df679b477bf075256cda4912f14382e7e3af86f3adc3a2bef552,True,100,7
b2,b2-k8-mixed-shared-4-761923963fb0,8,8,mixed,shared,flat,4670.0,18248.0,5033.0,6275.0,0.9278760182793563,3.6256705742102127,0.7442231075697211,2.90804780876494,0.8020717131474103,4386.0,18649.0,4891.0,20897.0,5964.0,30731.0,0f26ac14628db4891a38eb6cc5ecb59db84a9796c433fd0f0ff7a5eecc4fec25,True,100,7
b2,b2-k10-xor_dom-tree-1-77230e81be62,10,10,xor_dom,tree,flat,2608.0,14608.0,2884.0,3276.0,0.9042995839112344,5.065187239944522,0.796092796092796,4.459096459096459,0.8803418803418803,2540.0,10044.0,2888.0,10128.0,3144.0,14112.0,f4bd7cb6d894da1941302437ccf55c6d9bd9cb292196c1d561dedb49901754e4,True,25,7
b2,b2-k10-xor_dom-tree-2-b2b59ccfcc06,10,10,xor_dom,tree,flat,4764.0,22388.0,5128.0,5108.0,0.9290171606864275,4.365834633385336,0.93265465935787,4.382928739232576,1.0039154267815191,2944.0,10748.0,3348.0,10836.0,3044.0,12544.0,0bbd3db6d49c182c7ead9ffb206e26b1c610422940832230be18b4c64709ee3c,True,25,7
b2,b2-k10-xor_dom-tree-3-25d12caacfcf,10,10,xor_dom,tree,flat,4424.0,18356.0,4732.0,4512.0,0.9349112426035503,3.879120879120879,0.9804964539007093,4.068262411347518,1.048758865248227,4352.0,16860.0,4800.0,16728.0,4356.0,18760.0,761b19ded3cd7c6125a2f2da98b1c268cbc5b25a9d551d0d9f05c277c1857514,True,25,7
b2,b2-k10-xor_dom-tree-4-04f54e4b6bdc,10,10,xor_dom,tree,flat,3600.0,16772.0,3876.0,3796.0,0.9287925696594427,4.327141382868937,0.9483667017913593,4.418335089567966,1.0210748155953635,3464.0,13652.0,3932.0,13440.0,3636.0,16048.0,5000883c6bbe89a7f96ee4a08d3d04023911181e77f9d6f4ba49f6ba34e14573,True,25,7
b2,b2-k10-xor_dom-shared-1-b1df44674c4f,10,10,xor_dom,shared,flat,3908.0,20992.0,7028.0,6404.0,0.556061468412066,2.986909504837792,0.6102435977514054,3.277951280449719,1.0974391005621487,4036.0,19388.0,5272.0,19928.0,5812.0,41248.0,64cb1dd5e87df195d3a5640f0f16b021f2e876b208820bda0aed2845cdcf016e,True,25,7
b2,b2-k10-xor_dom-shared-2-972e9d7d2b36,10,10,xor_dom,shared,flat,5096.0,19384.0,5480.0,6796.0,0.92992700729927,3.537226277372263,0.7498528546203649,2.85226603884638,0.8063566804002354,6188.0,23020.0,6044.0,24764.0,9736.0,43144.0,27ddd67ef29981b9b24889ea43fac48a1ec9eb77eb37aa5a7d47feea46419c9f,True,25,7
b2,b2-k10-xor_dom-shared-3-cf872e9babd8,10,10,xor_dom,shared,flat,5100.0,21832.0,6096.0,7684.0,0.8366141732283464,3.5813648293963256,0.6637168141592921,2.841228526808954,0.7933368037480479,4888.0,20160.0,6024.0,25320.0,7164.0,36508.0,eb4559ebfa931806d97c952a7959464f8134746b139c9c252bbe5d8c0ffa8c64,True,25,7
b2,b2-k10-xor_dom-shared-4-dd24aa5a61a6,10,10,xor_dom,shared,flat,5032.0,17632.0,6012.0,6348.0,0.8369926813040586,2.9328010645375913,0.792690611216131,2.7775677378701955,0.947069943289225,7628.0,29584.0,9272.0,24176.0,6428.0,45708.0,b46d9f523cdf3dff3a17467140b0da2c922f1adb28d416e004eb247ddc5ee027,True,25,7
b2,b2-k10-andor_dom-tree-1-a8fc7f363671,10,10,andor_dom,tree,flat,6376.0,25480.0,7060.0,5948.0,0.9031161473087819,3.6090651558073654,1.0719569603227976,4.283792871553463,1.1869535978480161,4172.0,14968.0,6432.0,15612.0,4760.0,17576.0,ebf92b7e7ae41e047af3f1eb28dbb964c9771aeae2618553b6c339d4a2eedb66,True,25,7
b2,b2-k10-andor_dom-tree-2-7400a955a56c,10,10,andor_dom,tree,flat,6392.0,20900.0,6664.0,5312.0,0.9591836734693877,3.13625450180072,1.2033132530120483,3.934487951807229,1.2545180722891567,6312.0,21620.0,6844.0,21752.0,5200.0,21816.0,30d5060db7e2b493d9e99eef52a71ec6f1485c7ac8e517d905d958281a5b00e9,True,25,7
b2,b2-k10-andor_dom-tree-3-42d9480de48e,10,10,andor_dom,tree,flat,4220.0,16964.0,4604.0,3952.0,0.9165942658557776,3.684622067767159,1.0678137651821862,4.2925101214574894,1.1649797570850202,4092.0,14396.0,4704.0,16688.0,3824.0,16932.0,7efc6a69c4232f0ab321ee5249f71dbd53c5c70a6451e2e0f7fc4666559a3722,True,25,7
b2,b2-k10-andor_dom-tree-4-837da4e67104,10,10,andor_dom,tree,flat,3760.0,17564.0,4132.0,3160.0,0.9099709583736689,4.250726040658277,1.1898734177215189,5.558227848101266,1.3075949367088608,5464.0,19400.0,6156.0,19012.0,4488.0,20032.0,46b1a2a910859148f0cea6d361339e29c7f212a819e8f68dc7efafa95acf8a19,True,25,7
b2,b2-k10-andor_dom-shared-1-071d6b8e4bb7,10,10,andor_dom,shared,flat,6704.0,20404.0,7176.0,11728.0,0.9342251950947603,2.8433667781493868,0.5716234652114598,1.739768076398363,0.611869031377899,6724.0,28384.0,7312.0,30088.0,10976.0,64400.0,2023bed7c6d67a4c9d4c5e68fc10a864e8a221cce3a504eeb9a5a1df50f2397f,True,25,7
b2,b2-k10-andor_dom-shared-2-16ca12c11ee1,10,10,andor_dom,shared,flat,5788.0,19572.0,6672.0,8724.0,0.867505995203837,2.933453237410072,0.6634571297569922,2.2434662998624484,0.7647867950481431,7272.0,25012.0,6404.0,24100.0,8504.0,55980.0,d25214afe652c886762108a089e935eff46230b85de72818e00ca84571629e82,True,25,7
b2,b2-k10-andor_dom-shared-3-22432c1ba51e,10,10,andor_dom,shared,flat,4220.0,16508.0,4680.0,5176.0,0.9017094017094017,3.5273504273504273,0.8153013910355487,3.1893353941267386,0.9041731066460588,4188.0,17564.0,4820.0,19756.0,5280.0,30128.0,61292e14dd3f798c3df8a836c0490e4eb6288368a970d63c20944478da823ce4,True,25,7
b2,b2-k10-andor_dom-shared-4-7f3eabfd2bc0,10,10,andor_dom,shared,flat,6320.0,20192.0,6772.0,6652.0,0.9332545776727702,2.9816893089190786,0.9500901984365604,3.0354780517137705,1.0180396873120865,7188.0,24732.0,6884.0,28084.0,7988.0,35216.0,ef41308852853f4cc52229ddade54e424af29dd99a564d4718ea4177daccf4d1,True,25,7
b2,b2-k10-impeqv_dom-tree-1-d65cd8c37d53,10,10,impeqv_dom,tree,flat,7972.0,22756.0,11052.0,9428.0,0.7213174086138255,2.058993847267463,0.845566397963513,2.4136614340263045,1.1722528638099279,11952.0,35564.0,12892.0,36748.0,9156.0,38688.0,6a277e9b6f1a2c9d5406a1ad99b4f6882da9542b22cd8fbe9d99c3005a604450,True,25,7
b2,b2-k10-impeqv_dom-tree-2-c28e8c343d74,10,10,impeqv_dom,tree,flat,5244.0,19828.0,5616.0,4972.0,0.9337606837606838,3.530626780626781,1.0547063555913114,3.9879324215607403,1.1295253419147224,5408.0,19444.0,5896.0,17848.0,5000.0,17544.0,7f49ad0ac1c2e262607d04e82a59052fca7b1a050532196ae13874ad77ddf3d1,True,25,7
b2,b2-k10-impeqv_dom-tree-3-4537a75ce604,10,10,impeqv_dom,tree,flat,7576.0,24088.0,8136.0,7260.0,0.9311701081612586,2.960668633235005,1.043526170798898,3.3179063360881544,1.1206611570247933,7356.0,24584.0,7984.0,24992.0,7176.0,24964.0,56d24a658c7cbe708adf0414be52f24ddc0aa1f015579185dc0cd48a1f240882,True,25,7
b2,b2-k10-impeqv_dom-tree-4-146866abdaef,10,10,impeqv_dom,tree,flat,5956.0,20208.0,6348.0,5804.0,0.9382482671707625,3.183364839319471,1.0261888352860096,3.481736733287388,1.0937284631288766,5496.0,17276.0,6004.0,17364.0,5216.0,17208.0,5314217abb5a6447b09852854165d1b704f2905cddd68cebeadfdaf9cceb96dd,True,25,7
b2,b2-k10-impeqv_dom-shared-1-a2d9511bd8a2,10,10,impeqv_dom,shared,flat,10924.0,26904.0,12288.0,12776.0,0.8889973958333334,2.189453125,0.8550407013149656,2.105823418910457,0.9618033813400125,10532.0,37548.0,11796.0,41488.0,12552.0,47684.0,3b07de64b0c63311c34ee1d14d51cd0dbff4fa063cc3cc72eda1bc51bd02dfc6,True,25,7
b2,b2-k10-impeqv_dom-shared-2-e0619ddaeb12,10,10,impeqv_dom,shared,flat,9716.0,22840.0,10072.0,11752.0,0.9646544876886418,2.267672756155679,0.8267528931245746,1.943498978897209,0.8570456092579987,9032.0,30564.0,9624.0,30712.0,10808.0,39820.0,f834dbdf22fd8cf1b2092bb052117469798775d42c4cc697442cc22ba86df612,True,25,7
b2,b2-k10-impeqv_dom-shared-3-456d3bc52660,10,10,impeqv_dom,shared,flat,8268.0,19936.0,10312.0,15760.0,0.8017843289371606,1.9332816136539954,0.5246192893401015,1.26497461928934,0.6543147208121828,8584.0,29180.0,11036.0,37080.0,16664.0,71672.0,e90aaf1e4409cd954c1689522f626be0c05bd03a907bba5e153335cd2fa656c5,True,25,7
b2,b2-k10-impeqv_dom-shared-4-2386e2077320,10,10,impeqv_dom,shared,flat,9724.0,23100.0,10184.0,16368.0,0.9548311076197957,2.2682639434406915,0.5940860215053764,1.4112903225806452,0.6221896383186706,9656.0,32404.0,10244.0,32716.0,16236.0,60340.0,650e7da2e8455d8ed3c88f0b1bd75c14a36dcec3d79f9bf1ab2e401e20537b2b,True,25,7
b2,b2-k10-mixed-tree-1-f431ce588c32,10,10,mixed,tree,flat,3896.0,16524.0,4264.0,3696.0,0.9136960600375235,3.875234521575985,1.0541125541125542,4.470779220779221,1.1536796536796536,3808.0,13864.0,4244.0,14068.0,3544.0,14964.0,4745731af5e9243209198887508a49500828d5e3b5b95a785cd4015c2c9746c2,True,25,7
b2,b2-k10-mixed-tree-2-82994a7af72e,10,10,mixed,tree,flat,5852.0,19508.0,6228.0,5468.0,0.9396274887604368,3.132305716120745,1.0702267739575713,3.5676664228237014,1.13899049012436,5708.0,19004.0,6180.0,19108.0,5244.0,19468.0,999e6cb468a0387d197bfc65cc9bfd4b994d448c970bc3da29f6bd6f9fffd95e,True,25,7
b2,b2-k10-mixed-tree-3-961dbd1e0dd8,10,10,mixed,tree,flat,4540.0,17668.0,4892.0,3912.0,0.928045789043336,3.6116107931316437,1.1605316973415134,4.516359918200409,1.2505112474437627,4416.0,15376.0,4936.0,15388.0,3752.0,15992.0,c764aed964b41ffe8a6d6671bb0382489e45362d47d9f79f5f06116a50ae4f44,True,25,7
b2,b2-k10-mixed-tree-4-a46b1cdc2617,10,10,mixed,tree,flat,4352.0,16784.0,4608.0,3656.0,0.9444444444444444,3.642361111111111,1.1903719912472648,4.590809628008753,1.2603938730853392,4248.0,13772.0,4668.0,14004.0,3556.0,13808.0,2482721c239c03e6563c0d339ad648261c9bde5695c190c7e3fc844e703949e8,True,25,7
b2,b2-k10-mixed-shared-1-ed6b5cd37350,10,10,mixed,shared,flat,7708.0,21216.0,7988.0,8812.0,0.9649474211316975,2.655983975963946,0.8747162959600545,2.407625964593736,0.9064911484339537,7444.0,27764.0,8004.0,28324.0,8560.0,39376.0,6d93321deb38f1132aad525ae54ba3a0281a6927f26d0ef1270e7b1a966ce072,True,25,7
b2,b2-k10-mixed-shared-2-ee63ac52edf4,10,10,mixed,shared,flat,6348.0,19204.0,6696.0,8520.0,0.9480286738351255,2.8679808841099166,0.7450704225352113,2.2539906103286387,0.7859154929577464,5764.0,24620.0,6736.0,25528.0,8304.0,37756.0,d5b9585357b8851bce30f11eac0744be80f6c99086765fbec06556e8dcba487c,True,25,7
b2,b2-k10-mixed-shared-3-189118134673,10,10,mixed,shared,flat,6076.0,18392.0,7100.0,8656.0,0.8557746478873239,2.5904225352112675,0.7019408502772643,2.1247689463955637,0.8202402957486137,6012.0,23052.0,7372.0,26128.0,8436.0,40524.0,f63d4bbf0860a4b54fa10e72b56cdefdb2fec0a8f874429c44c8c467d12f3716,True,25,7
b2,b2-k10-mixed-shared-4-bc98fc0156a1,10,10,mixed,shared,flat,8224.0,21432.0,8564.0,11316.0,0.9602989257356376,2.5025688930406353,0.7267585719335454,1.8939554612937435,0.7568045245669848,7960.0,31180.0,8468.0,30992.0,10900.0,51712.0,f7743b4d3584d737f00c61e0d0e4483f3eeeed164a52e0b4b9f6adfd08ed6134,True,25,7
b2,b2-k12-xor_dom-tree-1-58b08f43ff42,12,12,xor_dom,tree,flat,6076.0,19368.0,6352.0,5968.0,0.9565491183879093,3.0491183879093198,1.0180965147453083,3.245308310991957,1.064343163538874,5888.0,16092.0,6360.0,16012.0,5784.0,17832.0,b47bd399acce2d9e4a4446b7ddedd667546ab768effebe79232934adf8822fcd,True,25,7
b2,b2-k12-xor_dom-tree-2-f9f1dbfc58a0,12,12,xor_dom,tree,flat,7040.0,20708.0,7384.0,7240.0,0.9534127843986999,2.804442036836403,0.9723756906077348,2.8602209944751382,1.0198895027624308,6916.0,17608.0,7440.0,17568.0,7104.0,20492.0,427ec03b5f5d547ae32f7cfc4a065844544ee6965f1ba9ad58b8446c6e83cded,True,25,7
b2,b2-k12-xor_dom-tree-3-732256a48755,12,12,xor_dom,tree,flat,6532.0,19284.0,6916.0,6904.0,0.9444765760555234,2.7883169462116832,0.9461181923522596,2.7931633835457705,1.0017381228273465,6656.0,18160.0,7048.0,18056.0,6740.0,21128.0,c7302e58732f124950724bb164ab08c8e412445463d0e329387615054bd17e6f,True,25,7
b2,b2-k12-xor_dom-tree-4-d425291e801e,12,12,xor_dom,tree,flat,6232.0,19380.0,6572.0,7100.0,0.9482653682288497,2.948874010955569,0.8777464788732394,2.7295774647887323,0.9256338028169014,6348.0,16156.0,6788.0,15120.0,6392.0,17016.0,882842244bf707ab8293f5c692f94aabc749c16effedfcb3c1dbd0d978b94898,True,25,7
b2,b2-k12-xor_dom-shared-1-471ce8cfd63d,12,12,xor_dom,shared,flat,7844.0,21080.0,8828.0,10684.0,0.8885364748527412,2.3878568192115996,0.7341819543242232,1.9730438038187945,0.8262822912766754,7912.0,20940.0,9052.0,28604.0,10876.0,35204.0,ac3fc79eacd1d3ed9e99f95d4d164e885aa62b794868cf4e8716c6affda9b2cb,True,25,7
b2,b2-k12-xor_dom-shared-2-c00263664ad9,12,12,xor_dom,shared,flat,8760.0,23808.0,12916.0,30652.0,0.6782285537318055,1.8432951378135645,0.2857888555396059,0.7767193005350385,0.4213754404280308,8564.0,25372.0,12652.0,33176.0,28672.0,94656.0,33e3c96f05ea739bc01ccd8787cc5e2af60ae27c0040f5ec6696ff322370b74f,True,25,7
b2,b2-k12-xor_dom-shared-3-75c78e4c8980,12,12,xor_dom,shared,flat,12640.0,26476.0,13144.0,16388.0,0.9616555082166768,2.0143031040779062,0.7712960702953381,1.615572370026849,0.8020502806931902,12352.0,30860.0,13432.0,35724.0,16992.0,55252.0,a1b36dd03e496fe7dbb7c1055d8a78a826fa830ee6ec76048bf0b94903351520,True,25,7
b2,b2-k12-xor_dom-shared-4-ef377d6180bd,12,12,xor_dom,shared,flat,8476.0,21836.0,8864.0,11840.0,0.9562274368231047,2.463447653429603,0.7158783783783784,1.8442567567567567,0.7486486486486487,8544.0,25868.0,9472.0,23844.0,11876.0,36480.0,ad1260d2805fb2e3089ad381f925524c0c3a8d8d99c946dffde12cf6364f3bc7,True,25,7
b2,b2-k12-andor_dom-tree-1-a97f101c02c9,12,12,andor_dom,tree,flat,5364.0,17572.0,5624.0,4940.0,0.9537695590327169,3.124466571834993,1.08582995951417,3.557085020242915,1.1384615384615384,5424.0,16372.0,5808.0,16804.0,4864.0,18660.0,1c70364ab0c6d294988f2cd9350a324e844b3bef3795c32a0449c50168a8ef9a,True,25,7
b2,b2-k12-andor_dom-tree-2-7c935460fe73,12,12,andor_dom,tree,flat,9680.0,23632.0,11504.0,10748.0,0.8414464534075105,2.054242002781641,0.9006326758466692,2.1987346483066617,1.0703386676590994,8472.0,17336.0,9352.0,17440.0,7864.0,18380.0,277a0bd63a0736365059119411599b5aaf498f03c37eb8c6019cafcac3ac0c0f,True,25,7
b2,b2-k12-andor_dom-tree-3-3425f4494063,12,12,andor_dom,tree,flat,7532.0,20092.0,7936.0,6624.0,0.9490927419354839,2.5317540322580645,1.1370772946859904,3.0332125603864735,1.1980676328502415,7540.0,19652.0,8100.0,19764.0,6636.0,20732.0,20df078becaffb7697d484657044c06259823bed8550d38b29c0130a91510b08,True,25,7
b2,b2-k12-andor_dom-tree-4-4668b9a9de6a,12,12,andor_dom,tree,flat,5876.0,19800.0,6544.0,5840.0,0.8979217603911981,3.0256723716381417,1.0061643835616438,3.3904109589041096,1.1205479452054794,5816.0,16176.0,6472.0,17376.0,5608.0,18768.0,d17d47659342e84f45d293475ae80d1440c596010bad72068c02d0538116fb8c,True,25,7
b2,b2-k12-andor_dom-shared-1-50f526a5c97f,12,12,andor_dom,shared,flat,11196.0,26204.0,13228.0,22780.0,0.8463864529785304,1.980949501058361,0.49148375768217734,1.1503072870939421,0.580684811237928,10864.0,22104.0,11716.0,22724.0,22016.0,53680.0,085867a3008fc330558d9a52d31e9e1c0f9805d909277ee6f4512554def6ca0e,True,25,7
b2,b2-k12-andor_dom-shared-2-50260f8a12a2,12,12,andor_dom,shared,flat,9320.0,22248.0,9632.0,14496.0,0.967607973421927,2.3098006644518274,0.6429359823399559,1.5347682119205297,0.6644591611479028,9532.0,28708.0,10396.0,27996.0,14476.0,55560.0,af151701c29240b24d2bbdee39b0c6b4f1c3db6776f0fca3fa0a70c6e4d6c55d,True,25,7
b2,b2-k12-andor_dom-shared-3-0c0054958df2,12,12,andor_dom,shared,flat,5792.0,17812.0,9048.0,9516.0,0.6401414677276747,1.9686118479221928,0.6086591004623791,1.8717948717948718,0.9508196721311475,5608.0,16060.0,7164.0,19272.0,9224.0,30600.0,71edf00a5137651c0a4fb97720d8baa0b6ce7db6da6567afec547030d5499922,True,25,7
