n_vars,expr_style,partial_context_style,partial_context_count,partial_output_mode,partial_fixed_var_count_median_median,partial_fixed_var_fraction_median_median,partial_remaining_var_count_median_median,partial_unique_contexts_median,partial_repeated_contexts_median,partial_context_overlap_ratio_median,partial_bitset_full_recompute_total_s_median,partial_bitset_restricted_total_s_median,partial_cm_no_cache_total_s_median,partial_cm_cache_total_s_median,partial_robdd_total_s_median,partial_cm_cache_compile_once_s_median,partial_cm_cache_eval_contexts_total_s_median,partial_robdd_build_once_s_median,partial_robdd_restrict_contexts_total_s_median,speedup_cm_cache_vs_cm_no_cache_median,ratio_cm_cache_over_bitset_full_recompute_median,ratio_cm_cache_over_bitset_restricted_median,ratio_cm_cache_over_robdd_restrict_median,partial_cm_cache_live_vars_median_median,partial_cm_cache_live_vars_max_median,partial_cm_no_cache_live_vars_median_median,partial_cm_no_cache_live_vars_max_median,partial_robdd_restricted_nodes_median_median,partial_bitset_ok_rate_median,partial_bitset_restricted_ok_rate_median,partial_cm_no_cache_ok_rate_median,partial_cm_cache_ok_rate_median,partial_robdd_ok_rate_median,partial_robdd_backend,trials,max_depth
4,mixed_no_constants,random_fixed,20,remaining-vars,2.0,0.5,2.0,13.0,7.0,0.3333333333333333,0.00030794995836913586,0.0004794499836862087,0.007641300093382597,0.001862049917690456,0.00047030020505189896,0.0006215999601408839,0.000984300160780549,0.00025809998624026775,0.0002122002188116312,4.113958365140781,6.922730834949171,3.8875973436694897,3.9588316823199197,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,dd.autoref,2,4
8,mixed_no_constants,random_fixed,20,remaining-vars,4.0,0.5,4.0,20.0,0.0,0.3854636591478696,0.00020474998746067286,0.0005271000554785132,0.008929649950005114,0.0025382499443367124,0.0009628999978303909,0.0005953999934718013,0.001587549690157175,0.00045564991887658834,0.0005072500789538026,3.511537602780426,12.405149408971349,4.814475072993428,2.6369524419090467,4.0,4.0,4.0,4.0,4.5,1.0,1.0,1.0,1.0,1.0,dd.autoref,2,4
