n_vars,trial,expr_style,family_id,family_size,family_variant_style,family_base_expr_node_count,family_variant_expr_node_count_median,family_variant_expr_node_count_max,family_base_unique_var_count,family_variant_unique_var_count_median,family_pair_structural_similarity_estimate,family_variant_structural_hashes,family_base_structural_hash,family_shared_block_count,family_mutation_rate,family_expected_shared_structure_level,family_total_subtree_hashes,family_unique_subtree_hashes,family_reuse_ratio,family_repeated_subtree_hash_count,family_max_subtree_reuse_count,family_bitset_total_time_s,family_bitset_per_variant_median_s,family_bitset_per_variant_mean_s,family_bitset_ok_rate,family_cm_no_cache_total_time_s,family_cm_no_cache_per_variant_median_s,family_cm_no_cache_per_variant_mean_s,family_cm_no_cache_compile_total_s,family_cm_no_cache_eval_total_s,family_cm_no_cache_ok_rate,family_cm_no_cache_materializations_total,family_cm_no_cache_live_vars_max_median,family_cm_cache_total_time_s,family_cm_cache_per_variant_median_s,family_cm_cache_compile_total_s,family_cm_cache_eval_total_s,family_cm_cache_ok_rate,family_cm_cache_persistent_hits_total,family_cm_cache_persistent_misses_total,family_cm_cache_cache_size_final,family_cm_cache_materializations_total,family_cm_cache_live_vars_max_median,family_robdd_backend,family_robdd_build_total_time_s,family_robdd_build_wall_time_s,family_robdd_build_per_variant_median_s,family_robdd_nodes_median,family_robdd_nodes_total_or_manager_if_shared,family_robdd_ok_rate,ratio_cm_cache_over_cm_no_cache,speedup_cm_cache_vs_cm_no_cache,ratio_cm_cache_over_bitset,ratio_cm_no_cache_over_bitset
4,0,ordinary,family_n4_t0_seed123,4,composition_mix,2,4.5,13,1,1.5,0.5,355f708e768086a45b0163c3e5cddc37;a0be292a8855dbf6ddbf4ee529af914c;355f708e768086a45b0163c3e5cddc37;46539597407f1135289bfc405237a7c2,355f708e768086a45b0163c3e5cddc37,4,0.15,high,24,12,0.5,3,7,0.00016740000046411296,9.300000328948954e-06,8.225000101447222e-06,1.0,0.0010662000004231231,0.0001577999996698054,0.00022932500019123836,0.000689299999976356,0.00022480000097857555,1.0,0.0,0.0,,,,,,,,,,,dd.autoref,0.00036719999934575753,0.005395899999712128,7.879999975557439e-05,2.5,10.0,1.0,,,,6.3691756121093555
