"n_vars","cm_time_s_median","cm_tt_extract_time_s_median","pair_attempts_median","pair_collapses_median","pairable_ratio_median","pair_nodes_total_median","cm_hybrid_time_s_median","cm_hybrid_tt_extract_time_s_median","cm_partial_hybrid_time_s_median","cm_partial_hybrid_tt_extract_time_s_median","cm_parallel_time_s_median","cm_parallel_tt_extract_time_s_median","bitset_time_s_median","bitset_extract_time_s_median","numba_compile_time_s_median","numba_time_s_median","bdd_time_s_median","dd_time_s_median","sympy_time_s_median","bdd_nodes_median","dd_nodes_median","cm_nodes_median","cm_subtree_cache_hits_median","cm_canonical_rewrites_median","cm_pruned_branches_median","cm_materializations_median","cm_live_vars_max_median","cm_bitset_materializations_median","cm_numpy_materializations_median","cm_bitset_nodes_median","cm_numpy_nodes_median","cm_materialization_live_vars_total_median","cm_materialization_avg_k_median","cm_hybrid_depth_max_median","cm_full_collapse_occurred_median","cm_decision_bitset_k_le_threshold_median","cm_decision_numpy_k_gt_threshold_median","cm_decision_numpy_root_forced_median","cm_decision_numpy_mode_forced_median","cm_decision_bitset_fixed_var_reduction_helped_median","cm_decision_cache_hit_median","cm_boundary_bitset_eval_time_s_median","cm_boundary_bitset_to_hypercube_time_s_median","cm_boundary_align_time_s_median","cm_boundary_dispatch_time_s_median","cm_boundary_bitset_eval_calls_median","cm_boundary_bitset_to_hypercube_calls_median","cm_boundary_elements_converted_median","cm_boundary_align_calls_median","cm_boundary_align_transpose_calls_median","cm_boundary_align_insert_axes_total_median","cm_boundary_bitset_const_fastpath_calls_median","cm_hybrid_subtree_cache_hits_median","cm_hybrid_canonical_rewrites_median","cm_hybrid_pruned_branches_median","cm_hybrid_materializations_median","cm_hybrid_live_vars_max_median","cm_hybrid_bitset_materializations_median","cm_hybrid_numpy_materializations_median","cm_hybrid_bitset_nodes_median","cm_hybrid_numpy_nodes_median","cm_hybrid_materialization_live_vars_total_median","cm_hybrid_materialization_avg_k_median","cm_hybrid_hybrid_depth_max_median","cm_hybrid_full_collapse_occurred_median","cm_hybrid_decision_bitset_k_le_threshold_median","cm_hybrid_decision_numpy_k_gt_threshold_median","cm_hybrid_decision_numpy_root_forced_median","cm_hybrid_decision_numpy_mode_forced_median","cm_hybrid_decision_bitset_fixed_var_reduction_helped_median","cm_hybrid_decision_cache_hit_median","cm_hybrid_boundary_bitset_eval_time_s_median","cm_hybrid_boundary_bitset_to_hypercube_time_s_median","cm_hybrid_boundary_align_time_s_median","cm_hybrid_boundary_dispatch_time_s_median","cm_hybrid_boundary_bitset_eval_calls_median","cm_hybrid_boundary_bitset_to_hypercube_calls_median","cm_hybrid_boundary_elements_converted_median","cm_hybrid_boundary_align_calls_median","cm_hybrid_boundary_align_transpose_calls_median","cm_hybrid_boundary_align_insert_axes_total_median","cm_hybrid_boundary_bitset_const_fastpath_calls_median","cm_partial_hybrid_subtree_cache_hits_median","cm_partial_hybrid_canonical_rewrites_median","cm_partial_hybrid_pruned_branches_median","cm_partial_hybrid_materializations_median","cm_partial_hybrid_live_vars_max_median","cm_partial_hybrid_bitset_materializations_median","cm_partial_hybrid_numpy_materializations_median","cm_partial_hybrid_bitset_nodes_median","cm_partial_hybrid_numpy_nodes_median","cm_partial_hybrid_materialization_live_vars_total_median","cm_partial_hybrid_materialization_avg_k_median","cm_partial_hybrid_hybrid_depth_max_median","cm_partial_hybrid_full_collapse_occurred_median","cm_partial_hybrid_decision_bitset_k_le_threshold_median","cm_partial_hybrid_decision_numpy_k_gt_threshold_median","cm_partial_hybrid_decision_numpy_root_forced_median","cm_partial_hybrid_decision_numpy_mode_forced_median","cm_partial_hybrid_decision_bitset_fixed_var_reduction_helped_median","cm_partial_hybrid_decision_cache_hit_median","cm_partial_hybrid_boundary_bitset_eval_time_s_median","cm_partial_hybrid_boundary_bitset_to_hypercube_time_s_median","cm_partial_hybrid_boundary_align_time_s_median","cm_partial_hybrid_boundary_dispatch_time_s_median","cm_partial_hybrid_boundary_bitset_eval_calls_median","cm_partial_hybrid_boundary_bitset_to_hypercube_calls_median","cm_partial_hybrid_boundary_elements_converted_median","cm_partial_hybrid_boundary_align_calls_median","cm_partial_hybrid_boundary_align_transpose_calls_median","cm_partial_hybrid_boundary_align_insert_axes_total_median","cm_partial_hybrid_boundary_bitset_const_fastpath_calls_median","cm_parallel_subtree_cache_hits_median","cm_parallel_canonical_rewrites_median","cm_parallel_pruned_branches_median","cm_parallel_materializations_median","cm_parallel_live_vars_max_median","cm_parallel_bitset_materializations_median","cm_parallel_numpy_materializations_median","cm_parallel_bitset_nodes_median","cm_parallel_numpy_nodes_median","cm_parallel_materialization_live_vars_total_median","cm_parallel_materialization_avg_k_median","cm_parallel_hybrid_depth_max_median","cm_parallel_full_collapse_occurred_median","cm_parallel_decision_bitset_k_le_threshold_median","cm_parallel_decision_numpy_k_gt_threshold_median","cm_parallel_decision_numpy_root_forced_median","cm_parallel_decision_numpy_mode_forced_median","cm_parallel_decision_bitset_fixed_var_reduction_helped_median","cm_parallel_decision_cache_hit_median","cm_parallel_boundary_bitset_eval_time_s_median","cm_parallel_boundary_bitset_to_hypercube_time_s_median","cm_parallel_boundary_align_time_s_median","cm_parallel_boundary_dispatch_time_s_median","cm_parallel_boundary_bitset_eval_calls_median","cm_parallel_boundary_bitset_to_hypercube_calls_median","cm_parallel_boundary_elements_converted_median","cm_parallel_boundary_align_calls_median","cm_parallel_boundary_align_transpose_calls_median","cm_parallel_boundary_align_insert_axes_total_median","cm_parallel_boundary_bitset_const_fastpath_calls_median","espresso_time_s_median","cm_ok_all","cm_hybrid_ok_all","cm_partial_hybrid_ok_all","cm_parallel_ok_all","bitset_ok_all","numba_ok_all","sympy_ok_all","robdd_ok_all","sympy_ok_count","bdd_sop_time_s_median","bdd_sop_ok_all","espresso_ok_all","sampled_correctness_samples_median","sampled_correctness_mismatches_median","sampled_correctness_mismatch_rate_median","trials","cm_hybrid_no_reinflate_time_s_median","cm_hybrid_no_reinflate_tt_extract_time_s_median","cm_hybrid_no_reinflate_ok_all","cm_eval_repeat_median","cm_hybrid_no_reinflate_cached_exec_only_time_s_median","bitset_cached_exec_only_time_s_median","cm_final_cm_materialization_performed_median","cm_final_cm_materialization_time_s_median","cm_final_truth_table_materialization_time_s_median","cm_final_bitset_returned_median","cm_final_output_elements_median","cm_final_output_nominal_elements_median","cm_final_output_vars_count_median","cm_final_output_reduced_median","cm_large_n_output_guard_triggered_median","cm_final_output_representation_code_median","cm_hybrid_final_cm_materialization_performed_median","cm_hybrid_final_cm_materialization_time_s_median","cm_hybrid_final_truth_table_materialization_time_s_median","cm_hybrid_final_bitset_returned_median","cm_hybrid_final_output_elements_median","cm_hybrid_final_output_nominal_elements_median","cm_hybrid_final_output_vars_count_median","cm_hybrid_final_output_reduced_median","cm_hybrid_large_n_output_guard_triggered_median","cm_hybrid_final_output_representation_code_median","cm_partial_hybrid_final_cm_materialization_performed_median","cm_partial_hybrid_final_cm_materialization_time_s_median","cm_partial_hybrid_final_truth_table_materialization_time_s_median","cm_partial_hybrid_final_bitset_returned_median","cm_partial_hybrid_final_output_elements_median","cm_partial_hybrid_final_output_nominal_elements_median","cm_partial_hybrid_final_output_vars_count_median","cm_partial_hybrid_final_output_reduced_median","cm_partial_hybrid_large_n_output_guard_triggered_median","cm_partial_hybrid_final_output_representation_code_median","cm_parallel_final_cm_materialization_performed_median","cm_parallel_final_cm_materialization_time_s_median","cm_parallel_final_truth_table_materialization_time_s_median","cm_parallel_final_bitset_returned_median","cm_parallel_final_output_elements_median","cm_parallel_final_output_nominal_elements_median","cm_parallel_final_output_vars_count_median","cm_parallel_final_output_reduced_median","cm_parallel_large_n_output_guard_triggered_median","cm_parallel_final_output_representation_code_median","cm_hybrid_no_reinflate_final_cm_materialization_performed_median","cm_hybrid_no_reinflate_final_cm_materialization_time_s_median","cm_hybrid_no_reinflate_final_truth_table_materialization_time_s_median","cm_hybrid_no_reinflate_final_bitset_returned_median","cm_hybrid_no_reinflate_final_output_elements_median","cm_hybrid_no_reinflate_final_output_nominal_elements_median","cm_hybrid_no_reinflate_final_output_vars_count_median","cm_hybrid_no_reinflate_final_output_reduced_median","cm_hybrid_no_reinflate_large_n_output_guard_triggered_median","cm_hybrid_no_reinflate_final_output_representation_code_median","ratio_cm_parallel_over_cm","ratio_cm_parallel_over_bitset","ratio_cm_hybrid_over_cm","ratio_cm_hybrid_over_bitset","ratio_cm_partial_hybrid_over_cm","ratio_cm_partial_hybrid_over_bitset","ratio_cm_hybrid_no_reinflate_over_cm","ratio_cm_hybrid_no_reinflate_over_cm_hybrid","ratio_cm_hybrid_no_reinflate_over_bitset","ratio_cm_hybrid_no_reinflate_cached_over_bitset_cached","ratio_cm_plus_extract_over_bitset_plus_extract","backend_robdd","backend_dd","backend_espresso","backend_bitset","backend_numba","backend_cm_parallel","backend_cm_compare_hybrid","backend_cm_compare_no_reinflate","cm_hybrid_threshold","cm_default_materialize_mode","cm_layout","expr_style","max_depth","seed"
"20","","","","","","","","","","","","","2.050003968179226e-05","","","","","","","","","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.00026380002964287996","0.0","True","50.0","2.5184000842273237e-05","1.6641998663544654e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","16.0","1048576.0","4.0","1.0","1.0","3.0","","","","","","","","","12.86826921984849","1.5132798260247657","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","123"
"24","","","","","","","","","","","","","2.1700048819184303e-05","","","","","","","","","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.00016480009071528912","0.0","True","50.0","2.3413999006152153e-05","1.8392000347375868e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","16.0","16777216.0","4.0","1.0","1.0","3.0","","","","","","","","","7.5944571410178","1.2730534234408502","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","123"
"28","","","","","","","","","","","","","7.639999967068434e-05","","","","","","","","","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.0006457000272348523","0.0","True","50.0","0.00024004400009289384","4.5338000636547806e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","256.0","268435456.0","8.0","1.0","1.0","4.0","","","","","","","","","8.45157107353517","5.294543136500596","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","123"
"32","","","","","","","","","","","","","0.0018312999745830894","","","","","","","","","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.0011193000245839357","0.0","True","50.0","0.0003335359995253384","6.636000005528331e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","8192.0","4294967296.0","13.0","1.0","1.0","4.0","","","","","","","","","0.6112051767153842","5.026160326212713","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","123"
"20","","","","","","","","","","","","","3.1100003980100155e-05","","","","","","","","","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.0003377000102773309","0.0","True","50.0","2.9825998935848475e-05","2.6345998048782348e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","32.0","1048576.0","5.0","1.0","1.0","3.0","","","","","","","","","10.858519841136154","1.1320884060122736","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","456"
"24","","","","","","","","","","","","","2.7699978090822697e-05","","","","","","","","","14.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.0004635999212041497","0.0","True","50.0","3.0466001480817794e-05","2.5216001085937022e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","128.0","16777216.0","7.0","1.0","1.0","3.0","","","","","","","","","16.736472486877","1.208201148825644","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","456"
"28","","","","","","","","","","","","","0.00015929993242025375","","","","","","","","","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.0006143000209704041","0.0","True","50.0","0.0002614020020700991","3.653799882158637e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","512.0","268435456.0","9.0","1.0","1.0","4.0","","","","","","","","","3.8562478441597925","7.154250656871356","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","456"
"32","","","","","","","","","","","","","1.0499963536858559e-05","","","","","","","","","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.0001642999704927206","0.0","True","50.0","1.2742001563310624e-05","8.454001508653165e-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","16.0","4294967296.0","4.0","1.0","1.0","3.0","","","","","","","","","15.647670576756768","1.5072154352312854","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","456"
"20","","","","","","","","","","","","","7.4999406933784485e-06","","","","","","","","","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.00011360005009919405","0.0","True","50.0","6.611999124288559e-06","2.703999634832144e-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","2.0","1048576.0","1.0","1.0","1.0","3.0","","","","","","","","","15.146793120576183","2.4452662785581376","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","789"
"24","","","","","","","","","","","","","2.8699985705316067e-05","","","","","","","","","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","True","","","","0","","","","1000.0","0.0","0.0","1","0.00022419996093958616","0.0","True","50.0","3.198199905455113e-05","2.489600097760558e-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","0.0","0.0","0.0","1.0","32.0","16777216.0","5.0","1.0","1.0","3.0","","","","","","","","","7.8118492197735785","1.2846239475697137","0.0","False","False","False","True","False","False","False","True","7","partial_hybrid","balanced","ordinary","4","789"
