schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
blocked,live_k=12/shape=shared,32,0.8238532922519296,0.8271611611627804,0.7829109318647185,0.8646570687532682,formula,0.14631113472643995,31,32
blocked,live_k=16,64,0.9222031986869854,0.9410253231116547,0.9122687907561845,0.9322457228405936,stratified_by_cell,0.08106442772147136,63,64
blocked,live_k=16/family=xor_dom,16,0.8452721681090449,0.8560289791535534,0.8124029603821149,0.8748675927879063,formula,0.07768094070611432,15,16
blocked,live_k=16/family=andor_dom,16,0.9220203524662498,0.9409539740383678,0.8935308313833915,0.9503453912039874,formula,0.06452972475962869,15,16
blocked,live_k=16/family=impeqv_dom,16,0.9800558420240745,0.9916771404711948,0.9577329145229,0.993277387171122,formula,0.043751022511798326,15,16
blocked,live_k=16/family=mixed,16,0.946931574936475,0.9417381885220913,0.9225011635435668,0.9702789148903723,formula,0.051945404574579475,15,16
blocked,live_k=16/shape=tree,32,0.9549845965639476,0.9789804747326701,0.9354701662404252,0.971846827842441,formula,0.055588151823185966,31,32
blocked,live_k=16/shape=shared,32,0.8905470755533376,0.8977906315798353,0.8646373270949541,0.9160587234444261,formula,0.08801108112397699,31,32
blocked,family=xor_dom/shape=tree,24,0.8478964652814609,0.8540782803916381,0.822142939414945,0.8743147968193336,formula,0.0800260863048455,23,24
blocked,family=xor_dom/shape=shared,24,0.7360981947167289,0.7634309297865064,0.68367180880057,0.7850262163347517,formula,0.17473140395472025,23,24
blocked,family=andor_dom/shape=tree,24,0.9425754725874208,0.9458028131796864,0.9247891258929698,0.9605064863411337,formula,0.04956295257169176,23,24
blocked,family=andor_dom/shape=shared,24,0.8494541120741521,0.8649448556648393,0.82857045805725,0.8695719794910787,formula,0.06365685150543596,23,24
blocked,family=impeqv_dom/shape=tree,24,0.9879255523785128,0.9907715879346464,0.9764452287920266,0.9962247712867351,formula,0.02730033844078801,23,24
blocked,family=impeqv_dom/shape=shared,24,0.9517361648316748,0.992094205149736,0.9148836551712053,0.9827340894672258,formula,0.09004253505244458,23,24
blocked,family=mixed/shape=tree,24,0.9800235454577827,0.9877917612407099,0.9681652084021963,0.9914221399983054,formula,0.030883406792705046,23,24
blocked,family=mixed/shape=shared,24,0.8386659309136807,0.88931284323481,0.7910503941338823,0.8832227907134275,formula,0.14212129376549199,23,24
blocked,all,192,0.8878715028477248,0.9176714570802783,0.8767745268451435,0.8982894468210627,stratified_by_cell,0.13377196778762737,191,192
round_robin,live_k=8,64,0.882936207120309,0.925870391953391,0.858842143877823,0.9063614653166165,stratified_by_cell,0.16323589766005656,63,64
round_robin,live_k=8/family=xor_dom,16,0.7708114045823303,0.8158297296399484,0.6867031362502727,0.8496333709468376,formula,0.2193089720175803,15,16
round_robin,live_k=8/family=andor_dom,16,0.9069720470746112,0.9148478506370483,0.8661961276378104,0.9448099501039378,formula,0.0913475448565465,15,16
round_robin,live_k=8/family=impeqv_dom,16,0.9724322111332815,1.0024800952263986,0.9305877787162672,1.0044313387491026,formula,0.0833150163878275,15,16
round_robin,live_k=8/family=mixed,16,0.8939555731528149,0.9141040042301772,0.8341377275218238,0.9481003759208139,formula,0.13409203928720484,15,16
round_robin,live_k=8/shape=tree,32,0.95559745100208,0.9861518239454031,0.9268557312982519,0.9800530527924805,formula,0.07957130885290446,31,32
round_robin,live_k=8/shape=shared,32,0.8157999427755905,0.8601636424633379,0.7636639332127763,0.8666297573127019,formula,0.1868364984796161,31,32
round_robin,live_k=12,64,0.8840983506203477,0.9027228195004267,0.8672484301790542,0.9009106026369447,stratified_by_cell,0.12818008323166036,63,64
round_robin,live_k=12/family=xor_dom,16,0.7826884617862443,0.7793376423512556,0.7428544742393303,0.8248667724720864,formula,0.11243441797017678,15,16
round_robin,live_k=12/family=andor_dom,16,0.8838078346666318,0.8978058065406644,0.8600893898055453,0.9084180577604054,formula,0.060664654348443044,15,16
round_robin,live_k=12/family=impeqv_dom,16,0.9734476766102858,0.9960687492772662,0.942190060608584,0.999161390486284,formula,0.06073134348487946,15,16
round_robin,live_k=12/family=mixed,16,0.9072833265482486,0.9581540980516822,0.839199421108094,0.9673134866519288,formula,0.15020562693906134,15,16
round_robin,live_k=12/shape=tree,32,0.9315877578255786,0.9582674314892355,0.9002272084187419,0.9607077566252785,formula,0.09719061385481838,31,32
round_robin,live_k=12/shape=shared,32,0.8390298036913062,0.8414307614033611,0.8003031237862239,0.8773789989805191,formula,0.13524953239351453,31,32
round_robin,live_k=16,64,0.9611605649655554,0.9785083533404857,0.947795128871761,0.9749369960378905,stratified_by_cell,0.09457406823441082,63,64
