n_vars,round,order,null_backend_total_s,trace_backend_total_s,null_wrapper_total_s,trace_wrapper_total_s,trace_over_null_ratio,trace_minus_null_s,exact_match
8,85,trace-null,0.0005952000501565635,0.0005692999693565071,0.0006031999946571887,0.0007954000029712915,1.3186339688602522,0.0001922000083141029,True
8,86,null-trace,0.00056310003856197,0.0005486999871209264,0.0005703000351786613,0.0007746999617666006,1.3584077046811083,0.00020439992658793926,True
8,87,trace-null,0.0007673999643884599,0.0006222999654710293,0.000777499983087182,0.0009076999849639833,1.1674598131305705,0.00013020000187680125,True
8,88,null-trace,0.0006017999839968979,0.0005542999715544283,0.0006105999927967787,0.0009562000050209463,1.5660006817903631,0.0003456000122241676,True
8,89,trace-null,0.0005676000146195292,0.0006325999856926501,0.0005754000158049166,0.0008785999962128699,1.5269377338890273,0.00030319998040795326,True
8,90,null-trace,0.0008554999949410558,0.0007227000314742327,0.000867099966853857,0.001041000010445714,1.200553627308772,0.00017390004359185696,True
8,91,trace-null,0.0005976000102236867,0.0006208000122569501,0.0006056000129319727,0.0008551000501029193,1.4119881635454539,0.0002495000371709466,True
8,92,null-trace,0.0005472999764606357,0.0005564999883063138,0.0005543999723158777,0.0007885000086389482,1.4222583838616942,0.00023410003632307053,True
8,93,trace-null,0.0005784999812021852,0.0005666999495588243,0.0005854999762959778,0.0008620999869890511,1.472416775219899,0.00027660001069307327,True
8,94,null-trace,0.0005539999692700803,0.0005425999988801777,0.0005607999628409743,0.0007728000055067241,1.3780314848663184,0.0002120000426657498,True
8,95,trace-null,0.0005641999887302518,0.0005442000110633671,0.0005714999861083925,0.0008249999955296516,1.4435695810728848,0.00025350000942125916,True
8,96,null-trace,0.0005641999887302518,0.0005365000106394291,0.0005709999823011458,0.0007652000058442354,1.340105130582418,0.00019420002354308963,True
8,97,trace-null,0.0006924999761395156,0.0005500999977812171,0.0007026999955996871,0.0007620000396855175,1.0843888493769287,5.930004408583045e-05,True
8,98,null-trace,0.0008422000100836158,0.0006423000013455749,0.000853799981996417,0.0009076000424101949,1.0630124871729074,5.380006041377783e-05,True
8,99,trace-null,0.0005692999693565071,0.0006200000061653554,0.0005761999636888504,0.0008749000262469053,1.5183965313808208,0.0002987000625580549,True
8,100,null-trace,0.0005654999986290932,0.0005392999737523496,0.0005719999899156392,0.0008717000018805265,1.5239510791059425,0.0002997000119648874,True
12,0,null-trace,0.0008980000275187194,0.00090970000019297,0.0009075000416487455,0.001216100004967302,1.3400550403919458,0.00030859996331855655,True
12,1,trace-null,0.0012157000019215047,0.0009119000169448555,0.00122519995784387,0.0011811000294983387,0.9640059338370047,-4.4099928345531225e-05,True
12,2,null-trace,0.0008764999802224338,0.000943700026255101,0.0008848999859765172,0.0013354999828152359,1.509210084732306,0.00045059999683871865,True
12,3,trace-null,0.0008989000343717635,0.0010631000041030347,0.0009077999857254326,0.0013415999710559845,1.4778585505086759,0.00043379998533055186,True
12,4,null-trace,0.0009168999968096614,0.0010006999946199358,0.0009251000010408461,0.0013918000040575862,1.504486004206732,0.0004667000030167401,True
12,5,trace-null,0.0008715000003576279,0.0009342000121250749,0.0008799000061117113,0.0012058999855071306,1.3704966213558938,0.00032599997939541936,True
12,6,null-trace,0.0010370999807491899,0.0008730000117793679,0.001046299992594868,0.0011579999700188637,1.1067571234010765,0.00011169997742399573,True
12,7,trace-null,0.0008779000490903854,0.0008831999730318785,0.0008861000533215702,0.0011419000220485032,1.2886806831441437,0.000255799968726933,True
12,8,null-trace,0.0008509000181220472,0.0008697999874129891,0.0008581000147387385,0.0011350999702699482,1.3228061423767095,0.0002769999555312097,True
12,9,trace-null,0.0008724000072106719,0.0008926000446081161,0.0008802000083960593,0.0012218999909237027,1.3882072020770653,0.00034169998252764344,True
12,10,null-trace,0.0009355000220239162,0.0009137999732047319,0.000943700026255101,0.0011867000139318407,1.2574970657159354,0.0002429999876767397,True
12,11,trace-null,0.0008888999582268298,0.0008301999769173563,0.0008970999624580145,0.001119700027629733,1.2481329556204686,0.0002226000651717186,True
12,12,null-trace,0.0009465999901294708,0.0009929999941959977,0.0009557000012136996,0.001336699991952628,1.3986606573768694,0.0003809999907389283,True
12,13,trace-null,0.0009337000083178282,0.0008751000859774649,0.0009431000216864049,0.001145099988207221,1.2141872143737307,0.0002019999665208161,True
12,14,null-trace,0.0008352999575436115,0.0008291000267490745,0.0008431999594904482,0.001174400036688894,1.3927894842388184,0.0003312000771984458,True
12,15,trace-null,0.0008979000267572701,0.0008639000006951392,0.0009062000317499042,0.0011282999766990542,1.245089314905747,0.00022209994494915009,True
12,16,null-trace,0.0008346000104211271,0.0008329999982379377,0.0008424000116065145,0.0010941000073216856,1.2987891645860283,0.0002516999957151711,True
12,17,trace-null,0.0010284999734722078,0.0008417000062763691,0.0010368999792262912,0.0010902000358328223,1.0514032767618553,5.330005660653114e-05,True
12,18,null-trace,0.0008322999929077923,0.0008194000110961497,0.0008397999918088317,0.0010839999886229634,1.2907835189283026,0.00024419999681413174,True
12,19,trace-null,0.0008538999827578664,0.0008290999685414135,0.0008619999862276018,0.0011375999893061817,1.3197215864059315,0.0002756000030785799,True
12,20,null-trace,0.0009320999961346388,0.0009773000492714345,0.0009411999490112066,0.0013380000018514693,1.4215895392441613,0.00039680005284026265,True
12,21,trace-null,0.0008973999647423625,0.0008920999825932086,0.0009064999758265913,0.0011857000063173473,1.307997835561074,0.00027920003049075603,True
12,22,null-trace,0.0009315999923273921,0.0008396999910473824,0.0009401999996043742,0.0011307999957352877,1.2027228209009955,0.0001905999961309135,True
12,23,trace-null,0.0008503000135533512,0.0008429000154137611,0.0008628999930806458,0.0011030000168830156,1.2782477989658882,0.00024010002380236983,True
12,24,null-trace,0.0008361999643966556,0.0008441000245511532,0.0008434999617747962,0.0011932000052183867,1.4145821686912605,0.0003497000434435904,True
12,25,trace-null,0.0009766999864950776,0.0008748999680392444,0.0009860999998636544,0.001153699995484203,1.169962474032778,0.00016759999562054873,True
12,26,null-trace,0.001130299991928041,0.0008844999829307199,0.0011425000266171992,0.0012713999603874981,1.112822696514026,0.00012889993377029896,True
12,27,trace-null,0.0009465999901294708,0.0010875000152736902,0.0009600000339560211,0.0013722999719902873,1.4294790869279848,0.00041229993803426623,True
12,28,null-trace,0.0011758999899029732,0.0010288999765180051,0.0011867000139318407,0.001363899966236204,1.1493216063234502,0.00017719995230436325,True
12,29,trace-null,0.0008615999831818044,0.0008768999832682312,0.0008704999927431345,0.0011652999673970044,1.3386559185657096,0.00029479997465386987,True
12,30,null-trace,0.0008394999895244837,0.0009426000178791583,0.0008475999929942191,0.0012253000168129802,1.445611169113515,0.0003777000238187611,True
12,31,trace-null,0.000893999997060746,0.0008559999987483025,0.0009031000081449747,0.0012147999950684607,1.3451444846775473,0.000311699986923486,True
12,32,null-trace,0.0008416999480687082,0.0008308000396937132,0.0008496999507769942,0.0011316000018268824,1.3317642313526195,0.00028190005104988813,True
12,33,trace-null,0.0008580000139772892,0.000859699968714267,0.0008668000227771699,0.001137999992351979,1.3128748989944674,0.0002711999695748091,True
12,34,null-trace,0.0008704999927431345,0.0009518000297248363,0.0008786999969743192,0.0012597999884746969,1.433708879950657,0.00038109999150037766,True
