corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-random_control-cavlc-po6-6ee697114e,epfl:circuit:cavlc.aig,10,5,1384774.0,1443183.0,1.042179445887921,1355759.7999999998,1428231.6,1341469.2000000002,1797821.7999999998,,,,True,True,94c7e39f483d33b821222ab1c28ed106a56972cbbfb10cfd7e3712e95e829702
epfl,validation_reused,epfl-random_control-cavlc-po7-01ca37e2be,epfl:circuit:cavlc.aig,10,5,1501603.0,1469984.0,0.9789431693996349,1475957.0,1655820.2000000002,1445139.6,1534705.0,,,,True,True,c7a070a0fcff55cad677a5106cfafc82368d763c0dbca0372661ff6cf90b1191
epfl,validation_reused,epfl-random_control-dec-po0-829c8b783a,epfl:circuit:dec.aig,8,5,120736.0,111479.0,0.9233285846806255,115746.79999999999,133187.80000000002,111331.0,120485.4,,,,True,True,6cc4f0e930b34481d03a4134331852eaed66667e3b3d8605f7cd3777551d2b6f
epfl,validation_reused,epfl-random_control-dec-po1-c4c60ec16a,epfl:circuit:dec.aig,8,5,113563.0,108123.0,0.952097073870891,110122.0,116606.8,105748.0,116840.6,,,,True,True,671eaa12d76be21eb2ced2f61ac1e98df94c1952c2cdfc047895c74f15a7f3fa
epfl,validation_reused,epfl-random_control-dec-po2-f57f2d2e2b,epfl:circuit:dec.aig,8,5,111669.0,107642.0,0.9639380669657649,109076.4,117077.79999999999,105704.4,110723.0,,,,True,True,5481b8528ef488d0a4ed259244306aff83145b7d675e159efece21def7561297
epfl,validation_reused,epfl-random_control-dec-po3-4364177137,epfl:circuit:dec.aig,8,5,107491.0,104356.0,0.9708347675619354,106747.79999999999,110627.20000000001,103324.0,113111.79999999999,,,,True,True,59e7addb5e068640de3f8fb015017e7aa7495430d2533f87d4ece9f7ee548fa3
epfl,validation_reused,epfl-random_control-dec-po4-e56e9dcbed,epfl:circuit:dec.aig,8,5,113773.0,108864.0,0.9568526803371626,110627.6,123809.6,107237.0,110198.4,,,,True,True,d140e61d738c3298875886b8d8de576e48ff5c7e9f4d0e66d0149d0bdee19f49
epfl,validation_reused,epfl-random_control-dec-po5-8708527f1a,epfl:circuit:dec.aig,8,5,107180.0,112701.0,1.0515114760216457,106470.0,110062.2,103948.4,115382.6,,,,True,True,650189d78de4cf754ed237a9ddadd9686b58d85d06d82e937df6075f4cc87642
epfl,validation_reused,epfl-random_control-dec-po6-0e1bce9519,epfl:circuit:dec.aig,8,5,109265.0,105758.0,0.9679037203130005,108421.79999999999,117596.4,104147.0,107407.6,,,,True,True,8aa4012b4573828d21c20ac64d18a6ea73da0347b5d1a71442091ca48655db70
epfl,validation_reused,epfl-random_control-dec-po7-07a62f5837,epfl:circuit:dec.aig,8,5,101841.0,101751.0,0.9991162694788935,101185.4,104576.20000000001,98585.20000000001,110885.6,,,,True,True,d504fd065f8d2bcd3d1d3a4b298328e09f1cb44e3106d156477e992aabe9812c
