corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-sqrt-internal245-d665cc05c9,epfl:circuit:sqrt.aig,12,5,2297585.0,2323443.0,1.0112544258427871,2202274.0,2426926.4,2211146.0,2553469.4,,,,True,True,aa8cecf0d7790f3461d1c4af822dc58fa68fcdd5c8e974bee90e4da4be65647f
epfl,validation_reused,epfl-arithmetic-sqrt-internal572-4cc8f15071,epfl:circuit:sqrt.aig,16,5,5738611.0,5639565.0,0.9827404227259872,5571225.199999999,6102704.2,5475052.800000001,5956058.2,,,,True,True,579236a307516f9e4b6378aa4e5ecbd17300382b6eb394beb39cf4d3b992593e
epfl,validation_reused,epfl-arithmetic-square-po8-79f4d8bbc0,epfl:circuit:square.aig,8,5,984825.0,957364.0,0.9721158581473865,978820.0,1007301.6,952504.6000000001,976892.2,,,,True,True,e9019db4e4836eb23117e60dab498591ce57a879524e71ce80b85c2fe7480865
epfl,validation_reused,epfl-arithmetic-square-po9-6849ed374c,epfl:circuit:square.aig,9,5,1348647.0,1344569.0,0.9969762287685362,1339709.8,1443953.0,1304986.6,1517252.0,,,,True,True,6f7a70c010ef837cd8692273bc1237a0dcb5f7351652921433c8142c1c008302
epfl,validation_reused,epfl-arithmetic-square-po10-805e4729e4,epfl:circuit:square.aig,10,5,1875633.0,1842211.0,0.9821809490449358,1848112.2,2135310.6,1819015.8,1930748.4,,,,True,True,ad2e42ab42b67756eba0fd06d114a30d066dce5cfe5f5db6cf11c8e48a744383
epfl,validation_reused,epfl-arithmetic-square-po11-4ea9428b58,epfl:circuit:square.aig,11,5,2476039.0,2408542.0,0.9727399285713997,2460992.2,2510286.8,2401136.8,2574893.6,,,,True,True,17c8bf5944eb995db10c2199fb2c83b50362fddedaa5a3117711da069871e0c0
epfl,validation_reused,epfl-arithmetic-square-po12-3163147af5,epfl:circuit:square.aig,12,5,3124514.0,3004018.0,0.9614352824151212,3033901.8,3205526.8,2986653.4000000004,3305881.4,,,,True,True,08f494ce64d82a0932d5ac914691fb39eef2556e471b3dce37c2df7533856e25
epfl,validation_reused,epfl-arithmetic-square-po13-eca0925c59,epfl:circuit:square.aig,13,5,3752540.0,3648455.0,0.9722627873387093,3708784.2,3863227.4000000004,3640853.0,3980575.6,,,,True,True,9ae718a4bd6eb26aafff891eb98132b81be08769509e4c27d8d89bb8d8f5118f
epfl,validation_reused,epfl-arithmetic-square-po14-e64d8827d4,epfl:circuit:square.aig,14,5,4826983.0,4703482.0,0.9744144530859131,4740795.6,4850491.0,4551763.6,4980566.8,,,,True,True,4981afcc4d4520dc7f0b099de623c7eaa4910c0fa1a4b295cf331a6cf8768dc2
epfl,validation_reused,epfl-arithmetic-square-po15-ffd477ae96,epfl:circuit:square.aig,15,5,5549226.0,5499423.0,0.9910252348705928,5407162.2,6193346.800000001,5274335.0,5705686.8,,,,True,True,421c5916b980efdbdda8673156a5471fdca87a3ee1efa0e169cea2e4b8ea010d
epfl,validation_reused,epfl-random_control-arbiter-internal7-1db4c51be9,epfl:circuit:arbiter.aig,8,5,135865.0,130334.0,0.9592904721598646,132423.8,147081.6,125783.8,146917.40000000002,,,,True,True,ee8c072f36f562cbe66d5db95916dc3520a0df79d1c9c3fcab43aa8acd69c648
epfl,validation_reused,epfl-random_control-arbiter-internal2404-73be6ac31e,epfl:circuit:arbiter.aig,11,5,195576.0,187651.0,0.95947866813924,190055.8,196426.0,183796.2,223526.2,,,,True,True,27749e21417ede053c79774e373b3530dc25a0f866bbf077d10739aaf6d8b6eb
epfl,validation_reused,epfl-random_control-arbiter-internal4039-8a2c198584,epfl:circuit:arbiter.aig,14,5,258525.0,258825.0,1.0011604293588627,255448.40000000002,284723.4,253076.0,267549.6,,,,True,True,f30a305a5b9c4bf8cff7da9e508a99d17b56a44a23cdd25e25ba18a30743e3dd
epfl,validation_reused,epfl-random_control-arbiter-internal11831-1c7490a3b2,epfl:circuit:arbiter.aig,16,5,281838.0,268032.0,0.9510144125348604,267804.0,290746.4,260616.19999999998,278868.19999999995,,,,True,True,2b8e753c2efa059010b3aecd6c00bff0a1a09c0f08d5d4522ffef4d207c1fb0c
