schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
blocked,live_k=8,64,0.8711623988380468,0.9204834120722362,0.8470047188132321,0.8943824651726503,stratified_by_cell,0.17059401707204475,63,64
blocked,live_k=8/family=xor_dom,16,0.7503617334770262,0.794111966008806,0.6672346939352843,0.8275101450170588,formula,0.22181840690757818,15,16
blocked,live_k=8/family=andor_dom,16,0.8968586543961617,0.9136025316510241,0.8579973454579701,0.9332922956768239,formula,0.08743916759964061,15,16
blocked,live_k=8/family=impeqv_dom,16,0.9655619765498517,0.9936747167800515,0.9179272031613198,0.9982915729970889,formula,0.0912063430199826,15,16
blocked,live_k=8/family=mixed,16,0.8863834774332686,0.9205909439786741,0.8216140546570113,0.9432228163254818,formula,0.14416120240976982,15,16
blocked,live_k=8/shape=tree,32,0.944076736394556,0.9718954951449974,0.915485871088354,0.9692171077515076,formula,0.08146038874519768,31,32
blocked,live_k=8/shape=shared,32,0.8038794897622438,0.8596459306480246,0.7497921440580577,0.8573336408930561,formula,0.19791215539149853,31,32
blocked,live_k=12,64,0.8643086461620901,0.8851325787742622,0.8463648344796879,0.8819278512221335,stratified_by_cell,0.13553694780415937,63,64
blocked,live_k=12/family=xor_dom,16,0.7584445496171055,0.759253589120392,0.7209253057390652,0.7969754776396016,formula,0.10886397298238537,15,16
blocked,live_k=12/family=andor_dom,16,0.8649251576845928,0.877140964698793,0.8387074354552201,0.8929761827523699,formula,0.06917152666614598,15,16
blocked,live_k=12/family=impeqv_dom,16,0.9584775198850994,0.9850043379885519,0.926780829809427,0.9855635558734718,formula,0.06445282735207881,15,16
blocked,live_k=12/family=mixed,16,0.8875465384014734,0.9457043633238265,0.8142810855315219,0.9482913911657376,formula,0.16123081647358378,15,16
blocked,live_k=12/shape=tree,32,0.9100632968160614,0.951667853303601,0.878804008965871,0.9393429766223327,formula,0.09910550224535086,31,32
blocked,live_k=12/shape=shared,32,0.8208543718267675,0.8316137272819382,0.7790854530151661,0.8624847662504483,formula,0.1483835590020637,31,32
blocked,live_k=16,64,0.9095311070655938,0.9214925303151714,0.899175490429327,0.9194972985729444,stratified_by_cell,0.08505572549707269,63,64
blocked,live_k=16/family=xor_dom,16,0.8257343823776955,0.8373998554466294,0.7938720086968871,0.854874765836122,formula,0.07853253370144081,15,16
blocked,live_k=16/family=andor_dom,16,0.9053766900426453,0.9112797206593191,0.8792102331204563,0.9305789316308162,formula,0.058746143995091094,15,16
blocked,live_k=16/family=impeqv_dom,16,0.9778384515792217,0.9883827390818234,0.9575809852360818,0.9912040776125529,formula,0.04049722516019342,15,16
blocked,live_k=16/family=mixed,16,0.9361241298406274,0.9340793582799299,0.9122008580261227,0.9592035189948469,formula,0.05156807614208466,15,16
blocked,live_k=16/shape=tree,32,0.9380159154568473,0.9685849554138803,0.9158476461764192,0.9571809418187006,formula,0.06434949042092888,31,32
blocked,live_k=16/shape=shared,32,0.8819112992523862,0.8858774340686897,0.8552892070068027,0.9086087006644428,formula,0.09272639365985724,31,32
blocked,family=xor_dom/shape=tree,24,0.8341883709993451,0.831768816539524,0.8087846952412241,0.8609474056490416,formula,0.08070363605098144,23,24
blocked,family=xor_dom/shape=shared,24,0.7245902003133851,0.74096766119199,0.6724191975810364,0.7732736020391462,formula,0.17550777466027012,23,24
blocked,family=andor_dom/shape=tree,24,0.9343720310622167,0.9386089375752031,0.9182309934294176,0.9507897562323406,formula,0.045671586294669025,23,24
blocked,family=andor_dom/shape=shared,24,0.8456060165682094,0.8596459306480246,0.8246918160823671,0.8654022524089175,formula,0.06231202070349784,23,24
blocked,family=impeqv_dom/shape=tree,24,0.9855322195045065,0.9901032691120089,0.9736586184218132,0.9944191083142309,formula,0.0286334056232548,23,24
blocked,family=impeqv_dom/shape=shared,24,0.9493258453142694,0.9885838013617525,0.9141228769512985,0.9794349283075169,formula,0.08829213160869238,23,24
blocked,family=mixed/shape=tree,24,0.9763316059215468,0.9852759290540868,0.962854457111452,0.9880661587607282,formula,0.03285989856779801,23,24
blocked,family=mixed/shape=shared,24,0.8352826662753335,0.8845466368269008,0.7890353384525503,0.8793993938019609,formula,0.14074666047548037,23,24
blocked,all,192,0.8814449194597949,0.9137578602681362,0.8705508533518822,0.8917653311291581,stratified_by_cell,0.1361972795966412,191,192
round_robin,live_k=8,64,0.8813621861379557,0.9212054886338752,0.8576446205021343,0.9040540388092239,stratified_by_cell,0.16360688324329542,63,64
round_robin,live_k=8/family=xor_dom,16,0.7698887644922526,0.811408309308557,0.6855724833603748,0.849266103865818,formula,0.2202648257871127,15,16
round_robin,live_k=8/family=andor_dom,16,0.9019446355647914,0.914329079479423,0.8631908440642871,0.9368429048628543,formula,0.08588498901961429,15,16
round_robin,live_k=8/family=impeqv_dom,16,0.9705017487054199,0.9968586374858938,0.9250841659156215,1.0014438685685185,formula,0.08673482159040648,15,16
round_robin,live_k=8/family=mixed,16,0.8953925379867852,0.9212054886338752,0.8330987732904737,0.9497126357463191,formula,0.13699195826300584,15,16
round_robin,live_k=8/shape=tree,32,0.9546810173173614,0.9804291685767688,0.9294026888294342,0.9769221434968834,formula,0.07284926509441758,31,32
round_robin,live_k=8/shape=shared,32,0.8136741896645964,0.8601375651903591,0.7607880198812476,0.8649228741561222,formula,0.1894944096500164,31,32
round_robin,live_k=12,64,0.8794359687252398,0.9052495967194343,0.8612031154281685,0.8973051642814313,stratified_by_cell,0.135778480900395,63,64
round_robin,live_k=12/family=xor_dom,16,0.7739203286913421,0.7664391040491544,0.7345319324969106,0.8154250583646104,formula,0.11208521782395468,15,16
round_robin,live_k=12/family=andor_dom,16,0.8800871298841726,0.8874039620997182,0.8509639456170228,0.910697677449233,formula,0.07481262773651821,15,16
round_robin,live_k=12/family=impeqv_dom,16,0.9755182439902007,0.9999334995046367,0.9422274294354674,1.0048289478014065,formula,0.06790642437508547,15,16
round_robin,live_k=12/family=mixed,16,0.9002426334622737,0.9542333198325924,0.8286674695557154,0.9620762625037015,formula,0.15868936893738916,15,16
round_robin,live_k=12/shape=tree,32,0.9297365749018387,0.9654299132883333,0.8984656000293484,0.9597085493578518,formula,0.09946539530105926,31,32
round_robin,live_k=12/shape=shared,32,0.8318567258358713,0.8282557959027934,0.791074166430426,0.8735031105543989,formula,0.14555429235171186,31,32
round_robin,live_k=16,64,0.9198984113185403,0.9316399084957576,0.9097042868643448,0.9301758205627545,stratified_by_cell,0.08599801582074204,63,64
round_robin,live_k=16/family=xor_dom,16,0.8344385702598387,0.8497003065445569,0.8027807270249473,0.8636482761141064,formula,0.07702154402340514,15,16
round_robin,live_k=16/family=andor_dom,16,0.9180157868880647,0.9224074986685371,0.8910082310610903,0.9444357240524359,formula,0.06102627203388698,15,16
round_robin,live_k=16/family=impeqv_dom,16,0.9898386952186443,1.0014752270235374,0.9675424254198163,1.0048953721675413,formula,0.04393642573670861,15,16
round_robin,live_k=16/family=mixed,16,0.9443881475166811,0.9340336959491427,0.9194098147718632,0.9680018480948704,formula,0.05352937810139459,15,16
round_robin,live_k=16/shape=tree,32,0.9510855764852263,0.9729288411455138,0.9286810142292405,0.9707874192216056,formula,0.0658745638200851,31,32
round_robin,live_k=16/shape=shared,32,0.8897339083551111,0.8997239902935164,0.8629592087484668,0.9166777636855378,formula,0.09162692805324417,31,32
round_robin,family=xor_dom/shape=tree,24,0.8510671188728823,0.8547003834142426,0.824836130559098,0.8795635136877654,formula,0.08276588755196168,23,24
