arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
raw,held_out,threshold_k16,16,True,307,14,23,1.0109903224695413,1.0014178757437115,1.0201817456324627,1.0,1.0,1.656021897810219,0,0.0
cm,tuning,threshold_k6,6,False,80,0,4,1.8742524087523094,1.6581989703840239,1.9738998911146386,1.3899819310003152,4.208329689208186,5.847565406976744,38,0.475
cm,tuning,threshold_k7,7,False,80,0,4,1.6072551453737132,1.402820721769507,1.6961450936572995,1.0,3.7654523597701752,4.503829194708749,30,0.375
cm,tuning,threshold_k8,8,False,80,0,4,1.4036617304002335,1.201991417899335,1.4812948800818049,1.0,3.555582506380323,4.181477432453537,22,0.275
cm,tuning,threshold_k9,9,False,80,0,4,1.2297392480348281,1.090687186874538,1.2938288063316712,1.0,3.02697705146106,3.9103699843668576,14,0.175
cm,tuning,threshold_k10,10,False,80,0,4,1.2297392480348281,1.090687186874538,1.2938288063316712,1.0,3.02697705146106,3.9103699843668576,14,0.175
cm,tuning,threshold_k11,11,False,80,0,4,1.0852382480366016,1.0250949570405417,1.1128347262257825,1.0,1.2206006845565776,2.9913606911447084,6,0.075
cm,tuning,threshold_k12,12,False,80,0,4,1.0852382480366016,1.0250949570405417,1.1128347262257825,1.0,1.2206006845565776,2.9913606911447084,6,0.075
cm,tuning,threshold_k13,13,False,80,0,4,1.0029697919190725,1.0,1.0058149454327037,1.0,1.0,1.1782553729456384,0,0.0
cm,tuning,threshold_k14,14,False,80,0,4,1.0029697919190725,1.0,1.0058149454327037,1.0,1.0,1.1782553729456384,0,0.0
cm,tuning,threshold_k15,15,False,80,0,4,1.0029697919190725,1.0,1.0058149454327037,1.0,1.0,1.1782553729456384,0,0.0
cm,tuning,threshold_k16,16,True,80,0,4,1.0029697919190725,1.0,1.0058149454327037,1.0,1.0,1.1782553729456384,0,0.0
cm,held_out,threshold_k6,6,False,321,0,23,2.3874870614234913,2.2226796552586436,2.575216827905295,3.1528599605522682,4.559068219633944,6.50575514475061,198,0.616822429906542
cm,held_out,threshold_k7,7,False,321,0,23,2.022562478333181,1.879577532540109,2.333431796845473,2.129247572815534,4.03585032489357,4.918677544010305,166,0.5171339563862928
cm,held_out,threshold_k8,8,False,321,0,23,2.022562478333181,1.8755470687266667,2.2948720076679563,2.129247572815534,4.03585032489357,4.918677544010305,166,0.5171339563862928
cm,held_out,threshold_k9,9,False,321,0,23,1.4783050806189861,1.3885019217494645,1.6091867068061123,1.0,3.4651270207852196,4.534456355283308,92,0.2866043613707165
cm,held_out,threshold_k10,10,False,321,0,23,1.448823153992832,1.3643918030147744,1.5354234682279402,1.0,3.4344863108681007,4.534456355283308,87,0.27102803738317754
cm,held_out,threshold_k11,11,False,321,0,23,1.1908339808280772,1.139068596249833,1.2672182866454051,1.0,2.129247572815534,3.3087129588677575,38,0.11838006230529595
cm,held_out,threshold_k12,12,False,321,0,23,1.146804613421628,1.09903570746383,1.1916987568968622,1.0,1.8957176843774781,3.1528599605522682,27,0.08411214953271028
cm,held_out,threshold_k13,13,False,321,0,23,1.017321598708238,1.008573079723293,1.030397216291251,1.0,1.0,1.625544267053701,0,0.0
cm,held_out,threshold_k14,14,False,321,0,23,1.0095208166970273,1.0037690864446425,1.0150630328099102,1.0,1.0,1.5236907730673317,0,0.0
cm,held_out,threshold_k15,15,False,321,0,23,1.0062714127545265,1.0,1.0120631524036143,1.0,1.0,1.5236907730673317,0,0.0
cm,held_out,threshold_k16,16,True,321,0,23,1.011005541011281,1.0038069000409873,1.019071980387811,1.0,1.0,2.10896196002579,1,0.003115264797507788
