corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-random_control-cavlc-po6-6ee697114e,epfl:circuit:cavlc.aig,10,5,1622538.0,1597247.0,0.9844126917212417,1616647.4,1666961.6,1590643.0,1647531.0,,,,True,True,94c7e39f483d33b821222ab1c28ed106a56972cbbfb10cfd7e3712e95e829702
epfl,validation_reused,epfl-random_control-cavlc-po7-01ca37e2be,epfl:circuit:cavlc.aig,10,5,1704877.0,1670267.0,0.9796994152657347,1704324.0,1709757.0,1664189.4,1720038.0,,,,True,True,c7a070a0fcff55cad677a5106cfafc82368d763c0dbca0372661ff6cf90b1191
epfl,validation_reused,epfl-random_control-dec-po0-829c8b783a,epfl:circuit:dec.aig,8,5,108660.0,108170.0,0.9954905208908522,107758.6,115725.0,104832.4,111400.6,,,,True,True,6cc4f0e930b34481d03a4134331852eaed66667e3b3d8605f7cd3777551d2b6f
epfl,validation_reused,epfl-random_control-dec-po1-c4c60ec16a,epfl:circuit:dec.aig,8,5,104410.0,99560.0,0.9535485106790538,103308.4,109515.0,98762.6,101908.4,,,,True,True,671eaa12d76be21eb2ced2f61ac1e98df94c1952c2cdfc047895c74f15a7f3fa
epfl,validation_reused,epfl-random_control-dec-po2-f57f2d2e2b,epfl:circuit:dec.aig,8,5,103531.0,99150.0,0.9576841718905449,103484.0,112007.0,98196.4,102476.4,,,,True,True,5481b8528ef488d0a4ed259244306aff83145b7d675e159efece21def7561297
epfl,validation_reused,epfl-random_control-dec-po3-4364177137,epfl:circuit:dec.aig,8,5,99391.0,96270.0,0.9685987664879114,98082.0,102078.4,95722.4,99064.6,,,,True,True,59e7addb5e068640de3f8fb015017e7aa7495430d2533f87d4ece9f7ee548fa3
epfl,validation_reused,epfl-random_control-dec-po4-e56e9dcbed,epfl:circuit:dec.aig,8,5,104481.0,99120.0,0.9486892353633675,101670.6,106328.0,98348.0,100958.6,,,,True,True,d140e61d738c3298875886b8d8de576e48ff5c7e9f4d0e66d0149d0bdee19f49
epfl,validation_reused,epfl-random_control-dec-po5-8708527f1a,epfl:circuit:dec.aig,8,5,100751.0,97801.0,0.970719893599071,99370.4,104680.0,95832.0,101706.4,,,,True,True,650189d78de4cf754ed237a9ddadd9686b58d85d06d82e937df6075f4cc87642
epfl,validation_reused,epfl-random_control-dec-po6-0e1bce9519,epfl:circuit:dec.aig,8,5,99400.0,97790.0,0.9838028169014085,97510.6,102743.0,94916.6,101172.6,,,,True,True,8aa4012b4573828d21c20ac64d18a6ea73da0347b5d1a71442091ca48655db70
epfl,validation_reused,epfl-random_control-dec-po7-07a62f5837,epfl:circuit:dec.aig,8,5,94901.0,92831.0,0.9781877957028904,93126.0,95865.0,90844.0,97642.0,,,,True,True,d504fd065f8d2bcd3d1d3a4b298328e09f1cb44e3106d156477e992aabe9812c
epfl,validation_reused,epfl-random_control-i2c-po41-b4580bd004,epfl:circuit:i2c.aig,14,5,274571.0,269141.0,0.9802236944178373,271965.4,276949.4,266285.0,271071.0,,,,True,True,0745a1313e725625a421ff591e0d9715e6dec82a85ea7df2dbe8826b6ce24140
epfl,validation_reused,epfl-random_control-i2c-po42-455375796e,epfl:circuit:i2c.aig,15,5,295292.0,287601.0,0.9739545940966907,289693.6,298049.4,282419.0,290981.0,,,,True,True,e87145524912979e39791f7c4003bb11ed4ac15f3b104d38919631094b82010a
epfl,validation_reused,epfl-random_control-i2c-po44-bebebe05c9,epfl:circuit:i2c.aig,14,5,467962.0,448132.0,0.9576247644039473,462180.0,500934.4,448044.0,452828.0,,,,True,True,6eff763c0a3873b7c137cd0393c10beff7bdb9e948d044cc2e0ab422ef711c25
epfl,validation_reused,epfl-random_control-i2c-po68-6659cda0b7,epfl:circuit:i2c.aig,13,5,237582.0,227501.0,0.9575683343014202,234177.0,241967.0,226177.0,232589.0,,,,True,True,2d73e34f6f2daef7bc8bb9d45f08152cdd237b44def8bcb5410ef8b5620f267a
epfl,validation_reused,epfl-random_control-i2c-po71-1bdb300ea1,epfl:circuit:i2c.aig,10,5,295352.0,287791.0,0.9744000379208537,290953.4,297759.0,284961.0,290389.0,,,,True,True,d9a20d913be5cdfba0722957559b9af2b666a5aeaa07119c050157cb5f34bdaf
