corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-hyp-internal60556-85a8c283b2,epfl:circuit:hyp.aig,12,5,336261.0,331111.0,0.9846845158968778,332869.4,342175.6,323291.0,332001.0,,,,True,True,068cc6dea0f88cf6c0cc4c18cb930df20504334f2df745ea0ba2b63d9c114d87
epfl,validation_reused,epfl-arithmetic-hyp-internal76240-1bc3a2623d,epfl:circuit:hyp.aig,12,5,403022.0,391552.0,0.9715400151852752,402022.0,428020.0,386569.6,431910.0,,,,True,True,e7557c59ce00eb6eac61299f2e160fc750fec37af064a2bf539668e19c462bdc
epfl,validation_reused,epfl-arithmetic-hyp-internal97454-29cafc7bc4,epfl:circuit:hyp.aig,10,5,255381.0,250261.0,0.9799515234101206,254105.59999999998,257309.59999999998,248057.0,252323.0,,,,True,True,6ae90b00e22334d16b32f3d55eca283934424b24de7bb04bdf7380a4e42aeaaf
epfl,validation_reused,epfl-arithmetic-hyp-internal119304-16daab6b7b,epfl:circuit:hyp.aig,12,5,404341.0,394061.0,0.9745759148837244,401662.0,406057.6,392584.0,394266.0,,,,True,True,1c4d64d031df1f1e95ff233263a3bef9131a16bacc361ce541751c5252b84018
epfl,validation_reused,epfl-arithmetic-hyp-internal212060-c28ab69616,epfl:circuit:hyp.aig,8,5,683763.0,666143.0,0.9742308372930387,682017.0,687785.3999999999,659188.4,693015.0,,,,True,True,c1ba94e94e9e5bda403528c481e360a007a4338aec7850571e72a8ba0d9e4a12
epfl,validation_reused,epfl-arithmetic-log2-internal16-c3a7b25434,epfl:circuit:log2.aig,8,5,131410.0,126371.0,0.9616543642036375,130245.0,138546.59999999998,125034.59999999999,128126.4,,,,True,True,3269aeb6831504cb8679ea40f749072951eb1728cc5e21e45fd0d6b423f6fa42
epfl,validation_reused,epfl-arithmetic-log2-internal1914-5f203d9539,epfl:circuit:log2.aig,8,5,4277449.0,4252829.0,0.9942442329528651,4272977.0,4307007.0,4217951.0,4373177.6,,,,True,True,572dbdacc4bddfa324214e5e0f808bf1673be4ab3cbd524794866e03edfe9660
epfl,validation_reused,epfl-arithmetic-log2-internal3778-4bd86194c9,epfl:circuit:log2.aig,8,5,417511.0,412882.0,0.9889128669663794,414686.0,427988.0,407784.0,414376.0,,,,True,True,2ce995d729520a32007bd7dd1acacf3813d4a3757255e3ae7d1e898dd59a0203
epfl,validation_reused,epfl-arithmetic-log2-internal5717-7cc65aa43a,epfl:circuit:log2.aig,8,5,545052.0,526732.0,0.9663885280670468,538538.6,553655.0,521800.0,531688.4,,,,True,True,48187f7424e4a340a340f865bc4f2d47d3bb7ffaceccadf8e59ad718b98d0bd0
epfl,validation_reused,epfl-arithmetic-log2-internal7808-791f45c1ba,epfl:circuit:log2.aig,8,5,23925897.0,23776135.0,0.9937405899557287,23865354.0,24818754.8,23465612.4,24519455.2,,,,True,True,1f6f71b6077524958b516c869356dd36e7b353bbad0a2d3c892595e520fd611f
epfl,validation_reused,epfl-arithmetic-log2-internal10182-8de9088c0d,epfl:circuit:log2.aig,14,5,22205978.0,21598456.0,0.9726415112182855,21811162.4,22236197.0,21538277.4,22002062.0,,,,True,True,502ede267c969d8728c23ca315ce2314b93f601aa83a1edaf60de9ea6bf43cd2
epfl,validation_reused,epfl-arithmetic-log2-internal13053-84f396fda2,epfl:circuit:log2.aig,8,5,498022.0,489252.0,0.982390336169888,493696.0,501192.4,481512.6,492432.0,,,,True,True,cb1fffb7a2370c8034e8a614b6681b5037e45557b067c43afb4806c0f505bf57
