corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-multiplier-po4-54b9cbe5da,epfl:circuit:multiplier.aig,10,5,1772938.0,1738188.0,0.9803997658124537,1767595.4,1864344.6,1735505.0,1745312.0,,,,True,True,a4bfed488609e5107454f3c60631dc9478e8d8058b5a710d99f59e3be21467ea
epfl,validation_reused,epfl-arithmetic-multiplier-po5-ad1045c3bc,epfl:circuit:multiplier.aig,12,5,2387730.0,1772667.0,0.7424068047894863,1732890.0,2432365.0,1697603.0,2446089.0,,,,True,True,9b6a7a15d2450265125ff2d0882f989c169ad27b5f22ac15faf1a9845b9d4be9
epfl,validation_reused,epfl-arithmetic-multiplier-po6-1ed43b9012,epfl:circuit:multiplier.aig,14,5,2272170.0,2224970.0,0.9792269064374585,2265554.0,2277760.0,2201500.0,2297322.5999999996,,,,True,True,81f326f27605be20525566c09a58817cd052cfbbe82c0a03e4837c12214e4294
epfl,validation_reused,epfl-arithmetic-multiplier-internal72-32d8a19161,epfl:circuit:multiplier.aig,8,5,385812.0,374412.0,0.9704519299555224,379811.0,392994.0,373556.0,377535.4,,,,True,True,94b5b537c776457a60ff4d7497a7e9363e97323f91ba241e335eb0476f302a63
epfl,validation_reused,epfl-arithmetic-multiplier-internal2314-b18e1af7fc,epfl:circuit:multiplier.aig,15,5,764503.0,739543.0,0.9673513380588434,756333.6,775701.6000000001,738161.0,750847.3999999999,,,,True,True,1d27d2717ee24a52912668cd788986209715cce7ce28d164e08dddf51a004507
epfl,validation_reused,epfl-arithmetic-multiplier-internal7576-a86c4496f1,epfl:circuit:multiplier.aig,16,5,810953.0,783613.0,0.9662865788769509,804394.0,856858.0,778083.6,802433.6000000001,,,,True,True,fcfcfaa9e1207088156a88507dec2d35c22f1af36b590f96bcb98aff95237677
epfl,validation_reused,epfl-arithmetic-multiplier-internal26856-ce1452e666,epfl:circuit:multiplier.aig,8,5,264461.0,254231.0,0.9613175477669675,261575.0,268313.0,252683.0,256757.40000000002,,,,True,True,5b1311b0bd79a5281a8098298bbfab287bdf3484752e78841dd644636f1b2400
epfl,validation_reused,epfl-arithmetic-sin-internal473-3d94727928,epfl:circuit:sin.aig,15,5,298851.0,290991.0,0.9736992681971952,298131.0,303031.4,287935.4,299083.60000000003,,,,True,True,ea2436278464508cf40dafdb68691a17b11649d0ad661adeb7fac75363fe48e0
epfl,validation_reused,epfl-arithmetic-sin-internal618-7a9d438d5b,epfl:circuit:sin.aig,13,5,217021.0,207191.0,0.9547048442316642,212923.0,217384.4,206209.0,211437.0,,,,True,True,4c6aae58f1e5eb08bba9e16f5446a4787129b7312b7602726bae9c99a71c442f
epfl,validation_reused,epfl-arithmetic-sin-internal960-85572a6224,epfl:circuit:sin.aig,8,5,119841.0,116350.0,0.9708697357331798,117236.59999999999,127178.0,113722.4,118921.0,,,,True,True,c898ea29e1a22accb12fa471817d9a314a8bad31404f711c42721a50e2de6c9f
epfl,validation_reused,epfl-arithmetic-sin-internal2610-34083b18d5,epfl:circuit:sin.aig,14,5,374331.0,364421.0,0.9735261039026958,372790.0,378036.0,362298.0,367101.6,,,,True,True,1941668a0bc7f7c56d381d239832a38c13b3ddda8208579a0893ec63d16ec83b
