corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-arithmetic-sqrt-internal245-d665cc05c9,epfl:circuit:sqrt.aig,12,5,2711472.0,2662841.0,0.9820647235154927,2702276.0,2726838.0,2650169.4,2787036.4,,,,True,True,aa8cecf0d7790f3461d1c4af822dc58fa68fcdd5c8e974bee90e4da4be65647f
epfl,validation_reused,epfl-arithmetic-sqrt-internal572-4cc8f15071,epfl:circuit:sqrt.aig,16,5,4654810.0,4669251.0,1.0031023822669454,4616836.4,4860047.600000001,4560348.6,4847599.0,,,,True,True,579236a307516f9e4b6378aa4e5ecbd17300382b6eb394beb39cf4d3b992593e
epfl,validation_reused,epfl-arithmetic-square-po8-79f4d8bbc0,epfl:circuit:square.aig,8,5,846784.0,825844.0,0.9752711435265664,843087.0,850547.0,820226.0,826926.0,,,,True,True,e9019db4e4836eb23117e60dab498591ce57a879524e71ce80b85c2fe7480865
epfl,validation_reused,epfl-arithmetic-square-po9-6849ed374c,epfl:circuit:square.aig,9,5,1146395.0,1120205.0,0.9771544711901221,1136547.0,1158719.0,1113857.0,1122919.0,,,,True,True,6f7a70c010ef837cd8692273bc1237a0dcb5f7351652921433c8142c1c008302
epfl,validation_reused,epfl-arithmetic-square-po10-805e4729e4,epfl:circuit:square.aig,10,5,1592957.0,1548897.0,0.9723407474275828,1576073.0,1597047.0,1541873.0,1613761.6,,,,True,True,ad2e42ab42b67756eba0fd06d114a30d066dce5cfe5f5db6cf11c8e48a744383
epfl,validation_reused,epfl-arithmetic-square-po11-4ea9428b58,epfl:circuit:square.aig,11,5,2070089.0,2016029.0,0.9738851807820823,2066727.0,2082179.0,2008778.4000000001,2108175.6,,,,True,True,17c8bf5944eb995db10c2199fb2c83b50362fddedaa5a3117711da069871e0c0
epfl,validation_reused,epfl-arithmetic-square-po12-3163147af5,epfl:circuit:square.aig,12,5,2614062.0,2545652.0,0.9738300009716678,2585263.6,2708674.0,2521711.0,2626075.6,,,,True,True,08f494ce64d82a0932d5ac914691fb39eef2556e471b3dce37c2df7533856e25
epfl,validation_reused,epfl-arithmetic-square-po13-eca0925c59,epfl:circuit:square.aig,13,5,3188475.0,3104854.0,0.9737739828601447,3169604.0,3200648.5999999996,3100838.0,3239412.5999999996,,,,True,True,9ae718a4bd6eb26aafff891eb98132b81be08769509e4c27d8d89bb8d8f5118f
epfl,validation_reused,epfl-arithmetic-square-po14-e64d8827d4,epfl:circuit:square.aig,14,5,3767037.0,3693566.0,0.9804963423507653,3759723.0,3779873.0,3663364.4000000004,3826249.0,,,,True,True,4981afcc4d4520dc7f0b099de623c7eaa4910c0fa1a4b295cf331a6cf8768dc2
epfl,validation_reused,epfl-arithmetic-square-po15-ffd477ae96,epfl:circuit:square.aig,15,5,4650560.0,4676461.0,1.0055694367990091,4533050.4,5172391.2,4442382.0,4771717.0,,,,True,True,421c5916b980efdbdda8673156a5471fdca87a3ee1efa0e169cea2e4b8ea010d
epfl,validation_reused,epfl-random_control-arbiter-internal7-1db4c51be9,epfl:circuit:arbiter.aig,8,5,119891.0,117160.0,0.977220975719612,118820.4,126098.6,115312.4,120230.6,,,,True,True,ee8c072f36f562cbe66d5db95916dc3520a0df79d1c9c3fcab43aa8acd69c648
epfl,validation_reused,epfl-random_control-arbiter-internal2404-73be6ac31e,epfl:circuit:arbiter.aig,11,5,176640.0,170191.0,0.9634907155797101,175697.0,177394.4,165207.0,174963.0,,,,True,True,27749e21417ede053c79774e373b3530dc25a0f866bbf077d10739aaf6d8b6eb
epfl,validation_reused,epfl-random_control-arbiter-internal4039-8a2c198584,epfl:circuit:arbiter.aig,14,5,233561.0,229111.0,0.9809471615552254,233207.0,236389.0,227247.0,231165.0,,,,True,True,f30a305a5b9c4bf8cff7da9e508a99d17b56a44a23cdd25e25ba18a30743e3dd
epfl,validation_reused,epfl-random_control-arbiter-internal11831-1c7490a3b2,epfl:circuit:arbiter.aig,16,5,245841.0,236661.0,0.9626587916580228,240035.59999999998,248375.0,233659.0,240201.0,,,,True,True,2b8e753c2efa059010b3aecd6c00bff0a1a09c0f08d5d4522ffef4d207c1fb0c
epfl,validation_reused,epfl-random_control-cavlc-po0-ba667d014f,epfl:circuit:cavlc.aig,10,5,1308316.0,1258035.0,0.9615681532596101,1288714.0,1313124.0,1257501.4,1332980.0,,,,True,True,b7f5b19da4b0d11c61dde7efbd6c3094a52060f48535ac34550d807ffb6119ca
epfl,validation_reused,epfl-random_control-cavlc-po1-8237be7ae9,epfl:circuit:cavlc.aig,10,5,1328226.0,1287406.0,0.9692672783095648,1317361.4,1333335.4,1286848.0,1355804.0,,,,True,True,ad6c2515c3750f7d7ca1584904637ad15bad2e1b0323d2f162b2ff05fb241c95
epfl,validation_reused,epfl-random_control-cavlc-po2-0b6bf76197,epfl:circuit:cavlc.aig,10,5,1281755.0,1239496.0,0.9670303607163615,1266005.4,1353898.0,1233306.0,1249937.6,,,,True,True,3f9035e35bcdf5ca5fd3de5a0bb4cfafc86df2a24dbce3c4656bd2eea0021b1b
epfl,validation_reused,epfl-random_control-cavlc-po3-d0da020a7b,epfl:circuit:cavlc.aig,10,5,983974.0,956435.0,0.9720124718742569,978534.4,990988.6000000001,954090.0,970934.6000000001,,,,True,True,1bf307e9ff2838b6a583a95cf843eb0a75d2f9d6a548a73e7df5e639b6a169ce
epfl,validation_reused,epfl-random_control-cavlc-po4-40d9e418e9,epfl:circuit:cavlc.aig,8,5,167501.0,164431.0,0.9816717512134255,166294.40000000002,175494.6,162311.0,168551.0,,,,True,True,148654f802619c32a13e3b78596545a8e656a017d464e6b1fb7bf67a368347fb
epfl,validation_reused,epfl-random_control-cavlc-po5-ce52440322,epfl:circuit:cavlc.aig,8,5,154741.0,149230.0,0.9643856508617625,150736.59999999998,169965.0,148718.4,152087.0,,,,True,True,b76afe3d11b181cfe719b4f00a85bc0bbfdaaefcd3d218e73878c99ffbf92040
