arm,role,policy,words_auto_min_vars,is_current_policy,n,refused_or_ineligible_count,cluster_count,regret_geomean,regret_geomean_cluster_bootstrap_ci95_low,regret_geomean_cluster_bootstrap_ci95_high,regret_median,regret_p90,regret_max,catastrophic_ge_2_count,catastrophic_ge_2_rate
cm,tuning,threshold_k15,15,False,48,0,4,1.0755269656694606,1.0216645575526078,1.1129149619609682,1.0,1.339425428865047,1.861771340765685,0,0.0
cm,tuning,threshold_k16,16,True,48,0,4,1.0977204295949814,1.0032075281160238,1.2558502776724862,1.0,1.344064468306064,2.111219171212789,2,0.041666666666666664
cm,held_out,threshold_k6,6,False,23,0,12,1.0536856768257281,1.017533575022832,1.0906856255028823,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k7,7,False,23,0,12,1.0536856768257281,1.020371864557527,1.0933096422004416,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k8,8,False,23,0,12,1.0536856768257281,1.017533575022832,1.0926816144877607,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k9,9,False,23,0,12,1.0536856768257281,1.0179235784832692,1.0925068983746737,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k10,10,False,23,0,12,1.0536856768257281,1.0182703787308667,1.0907576781856558,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k11,11,False,23,0,12,1.0536856768257281,1.0170579277740237,1.0939960674228943,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k12,12,False,23,0,12,1.0536856768257281,1.0178689528968792,1.0929412726330254,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k13,13,False,23,0,12,1.0536856768257281,1.0172945687684705,1.090756887686429,1.0,1.2202072152231722,1.325483830690473,0,0.0
cm,held_out,threshold_k14,14,False,23,0,12,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0
cm,held_out,threshold_k15,15,False,23,0,12,1.073383700115538,1.0478323726548346,1.10526873543201,1.0164779009099951,1.188579486720675,1.2475486245433054,0,0.0
cm,held_out,threshold_k16,16,True,23,0,12,1.1827611944841507,1.1180508245026877,1.2424501647004607,1.134871587405661,1.5817540870869085,1.708278755347116,0,0.0
