schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
blocked,live_k=16/family=xor_dom,16,0.854736679845717,0.8579438351539005,0.8264992749180878,0.8814560773803778,formula,0.0679998994819229,15,16
blocked,live_k=16/family=andor_dom,16,0.924801548823626,0.9361627226388172,0.8973362244960859,0.9510436072590392,formula,0.06249284350413683,15,16
blocked,live_k=16/family=impeqv_dom,16,0.977801929946875,0.9889756087669629,0.9561851295573073,0.9920602820587933,formula,0.04203845078967179,15,16
blocked,live_k=16/family=mixed,16,0.9568263108849867,0.9739891452301339,0.9247941176035148,0.9871791585198286,formula,0.0695268254958856,15,16
blocked,live_k=16/shape=tree,32,0.9536746744260325,0.9815040784838093,0.9338848093913543,0.9704390138931509,formula,0.055105566027384784,31,32
blocked,live_k=16/shape=shared,32,0.9017417855783316,0.9007571524458933,0.8757863994024234,0.927670533324434,formula,0.08975262852948955,31,32
blocked,family=xor_dom/shape=tree,24,0.8487570630200362,0.8521265675037059,0.8223153264292077,0.8764501201669966,formula,0.08195490051661981,23,24
blocked,family=xor_dom/shape=shared,24,0.7430467025520923,0.7717479626097287,0.6885617593982213,0.7929072463206993,formula,0.18012224797894802,23,24
blocked,family=andor_dom/shape=tree,24,0.9456891181952185,0.9461079257973093,0.9287768424185452,0.9621196102753534,formula,0.04644600373717609,23,24
blocked,family=andor_dom/shape=shared,24,0.8519901252782685,0.8703660042455102,0.8296894309925984,0.8729966206668363,formula,0.06514670456663821,23,24
blocked,family=impeqv_dom/shape=tree,24,0.991115684601886,0.9955114654960199,0.9810136727917811,0.999895902323221,formula,0.024723064682568713,23,24
blocked,family=impeqv_dom/shape=shared,24,0.9554542450882518,0.9951861686849749,0.9195947310409136,0.9857858251245517,formula,0.08756705541317113,23,24
blocked,family=mixed/shape=tree,24,0.9825205637706198,0.989101376636837,0.9706153215070107,0.9930120166016977,formula,0.029976033230946615,23,24
blocked,family=mixed/shape=shared,24,0.8510397904568209,0.8939428943598676,0.8025287553850866,0.900713765215503,formula,0.1490112964316441,23,24
blocked,all,192,0.8924338361387683,0.9237179620141839,0.8813216089473074,0.9031226746386964,stratified_by_cell,0.13380580034585546,191,192
round_robin,live_k=8,64,0.8805421372057993,0.9318316952723239,0.8567694182435317,0.903298381244002,stratified_by_cell,0.1624342458290467,63,64
round_robin,live_k=8/family=xor_dom,16,0.7702641689360501,0.8152620354044391,0.6858147281486178,0.846500419660237,formula,0.21836421239758894,15,16
round_robin,live_k=8/family=andor_dom,16,0.9045981909746177,0.9295610475030573,0.8640508976305367,0.9418222673290723,formula,0.08991193296667156,15,16
round_robin,live_k=8/family=impeqv_dom,16,0.9655574926896653,0.9926908177275159,0.9215506449299614,0.997252392865988,formula,0.08589089235644429,15,16
round_robin,live_k=8/family=mixed,16,0.8935668002091274,0.928210723438495,0.8319850910825575,0.9478054900951215,formula,0.13604748762385035,15,16
round_robin,live_k=8/shape=tree,32,0.9515926615455246,0.9729443222027602,0.9259005009283772,0.9729368174085355,formula,0.07083968004054852,31,32
round_robin,live_k=8/shape=shared,32,0.8147965896833091,0.8599095879534294,0.7622094539737109,0.8672068267213672,formula,0.19018633563851037,31,32
round_robin,live_k=12,64,0.8769884008547906,0.8967907822878929,0.8600285230728995,0.8943422071549547,stratified_by_cell,0.12863047922179843,63,64
round_robin,live_k=12/family=xor_dom,16,0.7798997860626997,0.7739795160634039,0.7413187398664377,0.8199895824672052,formula,0.10990608721942043,15,16
round_robin,live_k=12/family=andor_dom,16,0.8797307723603817,0.8854499238557575,0.8536442328279998,0.9081277482674386,formula,0.06800289367606062,15,16
round_robin,live_k=12/family=impeqv_dom,16,0.9652949881447727,0.9900929690159845,0.9350589706852916,0.9917280800475132,formula,0.062038042541953345,15,16
round_robin,live_k=12/family=mixed,16,0.8931548511521986,0.9492243324427321,0.8240587807016663,0.9533905238119545,formula,0.15515098090423188,15,16
round_robin,live_k=12/shape=tree,32,0.9266687469132292,0.959599557294867,0.897830393922223,0.9537418029699284,formula,0.0894874494825578,31,32
round_robin,live_k=12/shape=shared,32,0.8299715057789254,0.8376316894874078,0.7913271068276829,0.8692989073820754,formula,0.1391003069189301,31,32
round_robin,live_k=16,64,0.9251800331186348,0.9366866677470416,0.9146725758654364,0.9354131223918295,stratified_by_cell,0.08020281948734731,63,64
round_robin,live_k=16/family=xor_dom,16,0.8510197406120437,0.8613592031057304,0.8204544306924533,0.8796976329618618,formula,0.07359860817934266,15,16
round_robin,live_k=16/family=andor_dom,16,0.9227244873773148,0.9279019516051981,0.8937366041202747,0.9506291673854813,formula,0.06504614931744677,15,16
round_robin,live_k=16/family=impeqv_dom,16,0.9857629509707758,0.9935448231779259,0.9622882417567514,1.002431534046479,formula,0.04671873436372108,15,16
