schedule,group,n_formulas,geomean,median,ci95_lo,ci95_hi,bootstrap,sigma_log,df,n_distinct_truth
round_robin,live_k=16,64,0.9210998942133948,0.935119411137932,0.9109439300654132,0.9311868802569667,stratified_by_cell,0.08042620787120851,63,64
round_robin,live_k=16/family=xor_dom,16,0.8489623358472183,0.8552633096883038,0.8185672525540889,0.8763697885686293,formula,0.07236290418364325,15,16
round_robin,live_k=16/family=andor_dom,16,0.909725345766695,0.9192216640848525,0.8827880630691822,0.9357753903496226,formula,0.06072784530381522,15,16
round_robin,live_k=16/family=impeqv_dom,16,0.9856711057128391,0.9966552930633309,0.9612209269564262,1.0007879511456648,formula,0.045650226321508544,15,16
round_robin,live_k=16/family=mixed,16,0.9455754456181121,0.9412150839360476,0.9187512667445455,0.9713028750921183,formula,0.05718028956656344,15,16
round_robin,live_k=16/shape=tree,32,0.952539700198199,0.9743845017258976,0.9330824676488249,0.9697191422936784,formula,0.05708558627689125,31,32
round_robin,live_k=16/shape=shared,32,0.8906977997278135,0.8884993447250293,0.8650273566176908,0.9161887755219928,formula,0.08695387613305819,31,32
round_robin,family=xor_dom/shape=tree,24,0.8464166088488978,0.8496253974492423,0.8199420790635202,0.8756741574934759,formula,0.08533216222273027,23,24
round_robin,family=xor_dom/shape=shared,24,0.7314925486340421,0.7547274969105532,0.6780883672357985,0.7788299425422935,formula,0.17538816523715753,23,24
round_robin,family=andor_dom/shape=tree,24,0.9456805886388491,0.9506326798828425,0.9332572826395892,0.9587526023502482,formula,0.035420847698972434,23,24
round_robin,family=andor_dom/shape=shared,24,0.8437746845881597,0.8622248390104742,0.8219801617263245,0.8651399004042617,formula,0.06612444444555318,23,24
round_robin,family=impeqv_dom/shape=tree,24,0.9930417387926544,1.0003246259222986,0.982824706974476,1.0005447137509564,formula,0.02433674695622288,23,24
round_robin,family=impeqv_dom/shape=shared,24,0.9501713266927854,0.9888987521358493,0.9146991538259167,0.9797526469004408,formula,0.08696841413864548,23,24
round_robin,family=mixed/shape=tree,24,0.982616359395614,0.9940357828451106,0.9678806681048492,0.9961675621929765,formula,0.03573719122216655,23,24
round_robin,family=mixed/shape=shared,24,0.8392951000449506,0.8900346674964762,0.7939539870171325,0.8825442986131294,formula,0.1389994439494836,23,24
round_robin,all,192,0.8873687775746177,0.9199987432518817,0.8766326995915857,0.8976061810801567,stratified_by_cell,0.1356197260119209,191,192
