corpus,role,id,cluster,live_k,repetitions,baseline_ns_median,candidate_ns_median,ratio,baseline_ns_p10,baseline_ns_p90,candidate_ns_p10,candidate_ns_p90,baseline_peak_bytes,candidate_peak_bytes,peak_bytes_ratio,canonical_key_equal,packed_output_equal,packed_sha256
epfl,validation_reused,epfl-random_control-int2float-po2-6d30452990,epfl:circuit:int2float.aig,11,5,1016441.0,982500.0,0.9666079979064205,1009885.0,1055509.6,981681.0,993276.6,,,,True,True,4ade002b7e53378e2631c88d02e3480b044e6dffcb6c7a9f1831cde8b1bfe52b
epfl,validation_reused,epfl-random_control-int2float-po3-15980bb2bc,epfl:circuit:int2float.aig,9,5,243022.0,242093.0,0.9961773008205018,242140.59999999998,246485.0,237145.0,244928.4,,,,True,True,9b7a1eb80dc024677b1c37549ba56b32214447d257e63af9f8a4ff2b01f88cdb
epfl,validation_reused,epfl-random_control-int2float-po4-f28975a467,epfl:circuit:int2float.aig,11,5,599866.0,581087.0,0.9686946751441156,593505.0,602112.0,576362.4,587826.0,,,,True,True,f5ba19ceb6d88282377896a1527ed6cacb1025f8f16bea3b3222cb99cdf00b37
epfl,validation_reused,epfl-random_control-int2float-po5-b67636a98e,epfl:circuit:int2float.aig,11,5,406155.0,399114.0,0.9826642537947335,405174.6,411026.6,396388.4,405032.6,,,,True,True,bb1610e3db0eb5ed6c93ca7fe15cf3624caf1eb398f17cd22096a71d6078868a
epfl,validation_reused,epfl-random_control-int2float-po6-f3b25f4977,epfl:circuit:int2float.aig,9,5,155661.0,152682.0,0.9808622583691483,152565.4,157945.0,148281.4,154304.0,,,,True,True,20ff0051b893aa207f502ce373fb7624a9709a47295efaa9406ad4517d64bf83
epfl,validation_reused,epfl-random_control-int2float-internal25-be3b3fac1d,epfl:circuit:int2float.aig,9,5,439655.0,430254.0,0.9786173249479706,434033.0,451957.0,427345.0,445687.0,,,,True,True,4c02791891541161338fbb5fd396937592ff08c94f3d301404208cc38c60b573
epfl,validation_reused,epfl-random_control-mem_ctrl-po614-b0a54afe66,epfl:circuit:mem_ctrl.aig,13,5,298713.0,293324.0,0.9819592719433035,297033.6,300883.0,290719.0,295191.6,,,,True,True,b1861a1bb5fb48063c02ada92da89296a1303b82adafd084f6aec4b769be5b94
epfl,validation_reused,epfl-random_control-mem_ctrl-po622-b73ccd172a,epfl:circuit:mem_ctrl.aig,16,5,610237.0,597887.0,0.9797619613363333,604948.6000000001,612952.6,590224.4,603754.6,,,,True,True,fbd79b8ef47e3106a7154d4446110ee72b8e217901da9504e84122f655858acd
epfl,validation_reused,epfl-random_control-mem_ctrl-po623-7f80ce9c66,epfl:circuit:mem_ctrl.aig,16,5,664428.0,645647.0,0.9717335813662278,657281.6,674111.0,643007.0,648883.0,,,,True,True,174bc76a6e13974f3c04c56d4aec84fa2d602244a32d9574fa80f24ded1c4843
epfl,validation_reused,epfl-random_control-mem_ctrl-po627-7b4af14eba,epfl:circuit:mem_ctrl.aig,16,5,610717.0,593587.0,0.9719510018551965,602889.0,653949.0,585798.0,596140.6,,,,True,True,174bc76a6e13974f3c04c56d4aec84fa2d602244a32d9574fa80f24ded1c4843
epfl,validation_reused,epfl-random_control-priority-internal17-ead80e25a7,epfl:circuit:priority.aig,8,5,224753.0,219943.0,0.9785987283818236,223046.0,227055.0,217546.40000000002,222568.0,,,,True,True,1e3eedb68183438cc634ee5159e66844d4ac5f4b8141245322ad1e2cc9c09f4a
epfl,validation_reused,epfl-random_control-priority-internal33-6197962bc5,epfl:circuit:priority.aig,13,5,448455.0,436324.0,0.9729493483181144,444414.6,453269.0,434571.0,443037.0,,,,True,True,322ccb5a63c694ad735ba187631593ae0d85f9bc452b9fef518fa226df7bbbc6
epfl,validation_reused,epfl-random_control-priority-internal390-5c1b8c3dc3,epfl:circuit:priority.aig,10,5,221382.0,214743.0,0.9700111120145269,219990.0,226093.0,213372.59999999998,219176.0,,,,True,True,28dd33a34e5477c9e28a36255872a929e77d06012353da99aff23c18605f9813
epfl,validation_reused,epfl-random_control-priority-internal636-78eeeb8379,epfl:circuit:priority.aig,16,5,244312.0,233593.0,0.9561257736009693,238900.4,247523.0,230822.59999999998,235806.4,,,,True,True,01577f70e1c9995b0e3e6cc59788f540867673be56a84ac306fb0ed333b8f3c5
